player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00009,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,3.16;3.07;2.87,0.38775230627335106,0
P00009,2025-01-04,seller_hour_entropy;s_items;buyer_hour_entropy,1.81;1.64;1.46,0.34915069945537774,0
P00010,2025-01-01,b_price_z_max;b_price_z_mean;s_items,3.86;3.27;0.47,0.3740352083238602,0
P00010,2025-01-02,s_items;seller_hour_entropy;max_pair_as_seller,1.64;1.57;1.34,0.2764020504221505,0
P00010,2025-01-03,max_pair_as_seller;seller_hour_entropy;s_trades,3.14;2.76;2.52,0.5613708292233499,0
P00010,2025-01-04,s_items;s_price_z_mean;s_price_z_max,1.64;1.59;1.47,0.4251605282661096,0
P00011,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.08333330997805032,0
P00011,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.08646539887055049,0
P00011,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.07088005161647583,0
P00011,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.09683007295214609,0
P00012,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.001062700108931529,0
P00012,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.54;0.47;0.45,0.019323535011470647,0
P00012,2025-01-03,b_counterparties;b_trades;buyer_hour_entropy,1.9;1.77;1.48,0.2214192826742887,0
P00013,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.05061153893114432,0
P00013,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0014215228159093333,0
P00013,2025-01-03,max_pair_as_buyer;b_counterparties;b_items,3.11;1.14;1.13,0.2973237577658717,0
P00014,2025-01-01,s_items;max_pair_as_seller;s_price_z_mean,1.64;1.34;0.86,0.3018923899235307,0
P00014,2025-01-02,b_items;b_counterparties;b_trades,2.73;2.66;2.5,0.4215810316956788,0
P00014,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.46;1.36;1.18,0.20931258989910498,0
P00014,2025-01-04,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.11;1.77;1.48,0.3078724602582968,0
P00015,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.014852994630817013,0
P00015,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.14551715735196719,0
P00015,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.013963663419715609,0
P00016,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.023274327670324786,0
P00016,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.008525502733612958,0
P00016,2025-01-03,max_pair_as_seller;s_items;seller_hour_entropy,3.14;1.64;1.46,0.41513475137437766,0
P00016,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.81;2.46;2.38,0.525955653709407,0
P00017,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.02238727296593939,0
P00017,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.64;0.55;0.47,0.05457705060943705,0
P00017,2025-01-03,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0018344487037923215,0
P00017,2025-01-04,b_price_z_max;b_price_z_mean;s_items,0.71;0.66;0.47,0.06424553637941492,0
P00018,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.01229465528832497,0
P00018,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.05805712893740775,0
P00018,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00018,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.0580205666402925,0
P00019,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00019,2025-01-02,max_pair_as_buyer;b_counterparties;b_items,3.11;1.14;1.13,0.2694533876240031,0
P00019,2025-01-03,seller_hour_entropy;s_items;max_pair_as_seller,1.74;1.64;1.34,0.37155360857728265,0
P00019,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.56;0.55;0.47,0.033551180723877076,0
P00020,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.0259314341995826,0
P00020,2025-01-02,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.18983997540201986,0
P00020,2025-01-03,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.45940954625852587,0
P00020,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.11511856727733852,0
P00021,2025-01-01,buyer_hour_entropy;s_items;b_price_z_max,0.55;0.47;0.46,0.029484687934807408,0
P00021,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00021,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.10006879618733824,0
P00021,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.58;0.47;0.45,0.009101143404048162,0
P00022,2025-01-01,s_items;max_pair_as_seller;b_price_z_mean,1.64;1.34;0.43,0.22910432471548386,0
P00022,2025-01-02,s_items;seller_hour_entropy;b_items,3.75;2.49;1.96,0.6311164692686337,0
P00022,2025-01-03,s_items;buyer_hour_entropy;max_pair_as_seller,1.64;1.46;1.34,0.3558816951884319,0
P00022,2025-01-04,max_pair_as_buyer;s_items;max_pair_as_seller,3.11;1.64;1.34,0.3793001166315988,0
P00023,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,6.52;6.35;3.83,0.7447085418558087,1
P00023,2025-01-02,s_items;buyer_hour_entropy;seller_hour_entropy,1.64;1.46;1.41,0.2972039861909617,0
P00023,2025-01-03,s_items;seller_hour_entropy;s_counterparties,1.64;1.64;1.61,0.3684853002411844,0
P00024,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00024,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.00043401937700382313,0
P00024,2025-01-04,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.31;0.72;0.55,0.1085451439955481,0
P00025,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.010469647400217833,0
P00025,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00025,2025-01-03,b_price_z_mean;buyer_hour_entropy;s_items,0.63;0.55;0.47,0.03737513627586403,0
P00025,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.11663766450756176,0
P00026,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,2.32;2.25;1.83,0.4622092099690132,0
P00026,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.11435462090769569,0
P00026,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.08136167791350495,0
P00026,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.08042223603025196,0
P00027,2025-01-01,b_counterparties;buyer_hour_entropy;b_trades,1.14;1.07;1.04,0.1269562752270005,0
P00027,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.49;1.06;0.47,0.1705282466576457,0
P00027,2025-01-03,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.005432130221877997,0
P00028,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.58;0.55;0.47,0.016052647334492357,0
P00028,2025-01-02,max_pair_as_buyer;seller_hour_entropy;b_items,3.46;2.49;1.91,0.5892671909229716,0
P00028,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.015605789219882484,0
P00029,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.00925166287290406,0
P00029,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.0257217688947227,0
P00029,2025-01-04,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00030,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.96;0.47;0.45,0.03378305738117603,0
P00030,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.59;0.48;0.47,0.04639550876566583,0
P00030,2025-01-04,s_trades;s_items;s_counterparties,3.75;3.75;3.72,0.6398219424043956,0
P00031,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.09024672846638472,0
P00031,2025-01-02,s_price_z_mean;s_price_z_max;s_items,2.69;2.46;1.64,0.378064043946144,0
P00031,2025-01-03,b_price_z_mean;buyer_hour_entropy;s_items,0.56;0.55;0.47,0.03568044791863898,0
P00031,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.05204461565242352,0
P00032,2025-01-01,s_price_z_mean;s_price_z_max;s_items,2.31;2.07;1.64,0.42830058620660794,0
P00032,2025-01-03,b_items;b_counterparties;b_trades,2.73;2.66;2.5,0.4285265718717219,0
P00032,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.06610835200352382,0
P00033,2025-01-01,s_counterparties;s_trades;max_pair_as_buyer,3.58;3.48;3.11,0.5608244240484055,0
P00033,2025-01-02,s_counterparties;s_trades;s_items,5.26;5.25;3.75,0.7525422510398697,1
P00033,2025-01-03,max_pair_as_buyer;b_items;b_counterparties,3.46;1.91;1.9,0.6396390639164313,0
P00033,2025-01-04,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.20681893204999088,0
P00034,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.46;1.34;1.17,0.20662607136995284,0
P00034,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00034,2025-01-03,b_price_z_mean;buyer_hour_entropy;s_items,0.59;0.55;0.47,0.016052647334492357,0
P00034,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,1.64;1.53;1.34,0.33928879792831956,0
P00035,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.12170309503794935,0
P00035,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.027066113114097005,0
P00035,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.72;0.65;0.47,0.06546453370292096,0
P00035,2025-01-04,max_pair_as_buyer;b_price_z_mean;buyer_hour_entropy,3.11;1.74;0.55,0.3004843339968625,0
P00036,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.001062700108931529,0
P00036,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.01682733296403779,0
P00036,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00037,2025-01-01,s_items;seller_hour_entropy;s_counterparties,3.75;2.72;2.03,0.5736312320767243,0
P00037,2025-01-02,max_pair_as_seller;seller_hour_entropy;s_trades,3.14;2.55;2.25,0.5117738490568372,0
P00037,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.07874676535282017,0
P00037,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.14139948194488394,0
P00038,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.01669462322002377,0
P00038,2025-01-02,b_price_z_max;buyer_hour_entropy;s_items,0.55;0.55;0.47,0.032482352913290526,0
P00038,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.025971446744423657,0
P00039,2025-01-01,buyer_hour_entropy;b_price_z_max;s_items,0.55;0.52;0.47,0.031089812923146883,0
P00039,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0,0
P00039,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.015605789219882484,0
P00040,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.014902145324487725,0
P00040,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00040,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.01002921913809411,0
P00040,2025-01-04,b_price_z_mean;b_price_z_max;buyer_hour_entropy,2.46;1.88;1.46,0.3526080222553648,0
P00041,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.012320733679424253,0
P00041,2025-01-02,b_items;b_counterparties;b_trades,2.73;2.66;2.5,0.4271838778245929,0
P00041,2025-01-03,max_pair_as_buyer;s_items;max_pair_as_seller,3.11;1.64;1.34,0.43112774898343026,0
P00041,2025-01-04,s_items;s_price_z_mean;s_price_z_max,1.64;1.57;1.44,0.38354922726044555,0
P00042,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.13254012420657799,0
P00042,2025-01-02,seller_hour_entropy;s_items;buyer_hour_entropy,2.54;1.64;1.46,0.39849262080118825,0
P00042,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.1152536928778765,0
P00042,2025-01-04,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.2529954421023552,0
P00043,2025-01-01,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.11;1.77;1.48,0.3183106487690437,0
P00043,2025-01-02,b_counterparties;buyer_hour_entropy;b_trades,1.14;1.07;1.04,0.1140967406026374,0
P00043,2025-01-03,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0005396940162179318,0
P00043,2025-01-04,buyer_hour_entropy;b_price_z_mean;s_items,0.55;0.55;0.47,0.012906078060213832,0
P00044,2025-01-01,s_trades;s_counterparties;seller_hour_entropy,3.48;3.44;3.19,0.5414791323219214,0
P00044,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.07807229695603998,0
P00044,2025-01-04,seller_hour_entropy;s_items;max_pair_as_seller,1.87;1.64;1.34,0.2532722851329178,0
P00045,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_trades,1.53;1.46;1.14,0.20127352560579148,0
P00045,2025-01-03,buyer_hour_entropy;b_price_z_mean;s_items,0.55;0.54;0.47,0.01487398276288035,0
P00045,2025-01-04,b_price_z_mean;buyer_hour_entropy;b_price_z_max,1.75;1.46;1.43,0.27824432903156154,0
P00046,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.59;0.49;0.47,0.0380752246522128,0
P00046,2025-01-02,s_items;s_trades;s_counterparties,5.86;3.89;3.86,0.6435379491888712,0
P00046,2025-01-04,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.006862507135574619,0
P00047,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,3.86;3.75;3.58,0.6037430321891142,0
P00047,2025-01-02,max_pair_as_buyer;b_items;b_counterparties,3.46;1.91;1.9,0.5565660440266754,0
P00047,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04449422230554134,0
P00047,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.058333838028561374,0
P00048,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.05798614094811757,0
P00048,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.09;0.55;0.47,0.06069350057982352,0
P00048,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.35;0.63;0.47,0.11519600080761247,0
P00049,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.12469278044332792,0
P00049,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00049,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.0087522871262413,0
P00049,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.013459676044856655,0
P00050,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,2.63;2.32;2.25,0.4415834497784469,0
P00050,2025-01-03,b_counterparties;b_trades;s_counterparties,2.66;2.5;2.46,0.6557986180411249,0
P00050,2025-01-04,s_counterparties;s_trades;seller_hour_entropy,3.02;2.93;2.9,0.4812308249650325,0
P00051,2025-01-01,max_pair_as_buyer;b_items;b_counterparties,3.46;1.91;1.9,0.643333651321127,0
P00051,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00051,2025-01-03,s_price_z_mean;s_price_z_max;s_items,2.73;2.5;1.64,0.4473709889884103,0
P00051,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.09594286723748963,0
P00052,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,10.6;9.59;9.41,0.9089028167309483,1
P00052,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.07385419486496975,0
P00052,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.008837367575158092,0
P00052,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.61;0.8;0.47,0.14475463619849485,0
P00053,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00053,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.59;0.48;0.47,0.04639550876566583,0
P00053,2025-01-04,s_items;max_pair_as_seller;s_price_z_mean,1.64;1.34;1.17,0.3424388640000792,0
P00054,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.07301062451312325,0
P00054,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.0789451921020073,0
P00054,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.58;0.47;0.45,0.02763038678328585,0
P00054,2025-01-04,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.197484999681573,0
P00055,2025-01-01,s_trades;s_counterparties;seller_hour_entropy,4.57;4.28;3.55,0.6038852177667305,0
P00055,2025-01-02,s_items;max_pair_as_seller;s_price_z_mean,1.64;1.34;0.92,0.2941064843701485,0
P00055,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00055,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.013459676044856655,0
P00056,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.68;0.47;0.45,0.01395373855340765,0
P00056,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.08299776305444719,0
P00056,2025-01-03,s_counterparties;s_trades;s_items,3.86;3.75;3.75,0.5524034734332196,0
P00056,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,0.47;0.45;0.42,0.003457195939291772,0
P00057,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_trades,1.46;1.17;1.14,0.16950602159519987,0
P00057,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.59;0.48;0.47,0.04564246955815281,0
P00057,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.07268918397108111,0
P00057,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,0.47;0.45;0.42,0.00337651809392377,0
P00058,2025-01-01,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0009787132982809006,0
P00058,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.00043703855566623703,0
P00058,2025-01-04,s_items;buyer_hour_entropy;max_pair_as_seller,1.64;1.46;1.34,0.38033597105009226,0
P00059,2025-01-01,max_pair_as_seller;max_pair_as_buyer;b_trades,3.14;3.11;1.77,0.5257301963773807,0
P00059,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.07102720771810779,0
P00059,2025-01-03,s_items;b_price_z_mean;seller_hour_entropy,1.64;1.61;1.52,0.42442260343968585,0
P00059,2025-01-04,s_counterparties;s_trades;seller_hour_entropy,2.32;2.25;2.23,0.3802952677108482,0
P00060,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_trades,1.46;1.46;1.14,0.19778063042646923,0
P00060,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.07894332654873207,0
P00060,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.029988541039127656,0
P00060,2025-01-04,b_price_z_mean;b_price_z_max;buyer_hour_entropy,2.9;2.16;1.46,0.3772763291426372,0
P00061,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.08276607196255849,0
P00061,2025-01-02,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.04463481508534211,0
P00061,2025-01-03,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.0021846516230486037,0
P00061,2025-01-04,s_items;max_pair_as_seller;s_price_z_mean,1.64;1.34;0.77,0.25741012118112355,0
P00062,2025-01-01,max_pair_as_seller;s_items;buyer_hour_entropy,3.14;1.64;1.46,0.5503676148394868,0
P00062,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.011740912651857664,0
P00062,2025-01-03,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.1958095328604549,0
P00062,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,3.06;2.32;2.25,0.5488897679311484,0
P00063,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.015322481113057673,0
P00063,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.000671224476589253,0
P00063,2025-01-03,b_items;b_counterparties;b_trades,1.96;1.9;1.77,0.190944496384217,0
P00063,2025-01-04,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.058333838028561374,0
P00064,2025-01-01,b_items;b_price_z_max;b_counterparties,1.19;1.16;1.14,0.14742756204452118,0
P00064,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.02469280528290579,0
P00064,2025-01-03,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.025999361017630656,0
P00064,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.009887697360614775,0
P00065,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.013629762862146295,0
P00065,2025-01-02,s_items;max_pair_as_seller;b_trades,0.47;0.45;0.41,0.008426826620144308,0
P00065,2025-01-03,seller_hour_entropy;s_items;s_counterparties,2.34;1.64;1.47,0.3984306475961394,0
P00065,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.78;0.62;0.47,0.05643267729271535,0
P00066,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.09283877171138477,0
P00066,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.55;0.47;0.45,0.07832291669777368,0
P00066,2025-01-03,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.13503305272234212,0
P00066,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.19;1.14;1.07,0.08781011652404992,0
P00067,2025-01-01,buyer_hour_entropy;b_trades;b_counterparties,1.46;1.14;1.14,0.0634636841673844,0
