player_id,region,playstyle,account_age_days
P00077,NA,casual,488
P00078,EU,casual,612
P00079,NA,trader,877
P00080,NA,casual,224
P00081,NA,trader,913
P00082,EU,raider,157
P00083,NA,raider,1086
P00084,NA,farmer,369
P00085,EU,farmer,711
P00086,EU,raider,116
P00087,NA,raider,975
P00088,EU,raider,419
P00089,ASIA,casual,751
P00090,NA,raider,697
P00091,EU,casual,12
P00092,NA,farmer,854
P00093,EU,casual,792
P00094,EU,casual,984
P00095,NA,casual,985
P00096,EU,casual,690
P00097,ASIA,casual,459
P00098,ASIA,casual,873
P00099,EU,raider,909
P00100,EU,casual,321
P00101,ASIA,farmer,128
P00102,NA,raider,767
P00103,NA,trader,427
P00104,NA,farmer,421
P00105,EU,trader,1059
P00106,EU,casual,563
P00107,EU,trader,96
P00108,EU,farmer,927
P00109,NA,casual,83
P00110,EU,casual,194
P00111,NA,casual,1032
P00112,EU,trader,569
P00113,EU,casual,317
P00114,NA,casual,492
P00115,NA,casual,985
P00116,ASIA,casual,664
P00117,EU,trader,1057
P00118,NA,trader,1059
P00119,ASIA,casual,596
P00120,NA,raider,1093
P00121,EU,casual,96
P00122,NA,farmer,1037
P00123,ASIA,raider,643
P00124,EU,casual,260
P00125,ASIA,raider,261
P00126,EU,raider,1019
P00127,EU,farmer,367
P00128,EU,casual,98
P00129,NA,raider,240
P00130,ASIA,casual,444
P00131,EU,raider,1077
P00132,ASIA,casual,624
P00133,NA,casual,350
P00134,EU,trader,706
P00135,EU,casual,137
P00136,EU,trader,665
P00137,NA,casual,1048
P00138,ASIA,trader,682
P00139,EU,farmer,276
P00140,EU,casual,598
P00141,EU,farmer,509
P00142,EU,casual,881
P00143,ASIA,trader,568
P00144,NA,casual,630
P00145,NA,casual,1056
P00146,EU,farmer,786
P00147,NA,trader,464
P00148,ASIA,trader,489
P00149,NA,casual,1031
P00150,ASIA,casual,57
P00151,EU,trader,798
P00152,NA,casual,417
P00153,EU,casual,56
P00154,EU,raider,959
P00155,ASIA,casual,358
P00156,NA,casual,197
P00157,ASIA,casual,558
P00158,EU,casual,793
P00159,NA,farmer,479
P00160,ASIA,casual,259
P00161,NA,raider,643
P00162,ASIA,casual,778
P00163,EU,casual,914
P00164,NA,casual,1073
P00165,ASIA,casual,853
P00166,EU,casual,262
P00167,ASIA,casual,335
P00168,NA,casual,1005
P00169,EU,raider,923
P00170,NA,casual,297
P00171,EU,trader,90
P00172,EU,raider,847
P00173,EU,casual,861
P00174,EU,casual,464
P00175,NA,casual,267
P00176,NA,casual,353
P00177,EU,farmer,253
P00178,EU,casual,473
P00179,NA,casual,996
P00180,EU,casual,463
P00181,ASIA,casual,93
P00182,NA,casual,1034
P00183,NA,casual,792
P00184,NA,trader,752
P00185,EU,casual,278
P00186,EU,casual,406
P00187,ASIA,trader,544
P00188,EU,casual,259
P00189,ASIA,casual,697
P00190,EU,casual,34
P00191,NA,raider,392
P00192,ASIA,casual,818
P00193,ASIA,farmer,810
P00194,EU,casual,1090
P00195,EU,casual,641
P00196,EU,casual,861
P00197,NA,trader,627
P00198,NA,farmer,891
P00199,ASIA,casual,229
P00200,EU,farmer,406
P00201,NA,casual,610
P00202,NA,casual,447
P00203,NA,farmer,143
P00204,ASIA,farmer,332
P00205,NA,casual,334
P00206,EU,casual,555
P00207,NA,casual,689
P00208,EU,casual,200
P00209,EU,casual,41
P00210,NA,casual,81
P00211,EU,casual,287
P00212,EU,casual,355
P00213,EU,casual,114
P00214,NA,farmer,784
P00215,NA,casual,133
P00216,NA,casual,285
P00217,NA,casual,234
P00218,EU,casual,978
P00219,EU,farmer,381
P00220,EU,casual,975
P00221,ASIA,farmer,253
P00222,EU,farmer,814
P00223,ASIA,casual,603
P00224,NA,farmer,963
P00225,EU,farmer,382
P00226,NA,casual,43
P00227,ASIA,raider,1080
P00228,ASIA,casual,770
P00229,NA,raider,1027
P00230,EU,trader,802
P00231,NA,farmer,458
P00232,EU,farmer,696
P00233,EU,casual,1020
P00234,EU,casual,95
P00235,EU,casual,724
P00236,ASIA,casual,184
P00237,ASIA,casual,1029
P00238,EU,raider,207
P00239,EU,trader,788
P00240,EU,casual,433
P00241,NA,casual,324
P00242,EU,raider,656
P00243,NA,farmer,836
P00244,ASIA,trader,572
P00245,EU,casual,229
P00246,EU,farmer,105
P00247,EU,farmer,745
P00248,NA,farmer,320
P00249,EU,casual,1048
P00250,EU,raider,233
P00251,EU,trader,849
P00252,EU,farmer,463
P00253,EU,trader,106
P00254,NA,casual,1030
P00255,EU,casual,232
P00256,NA,casual,160
P00257,ASIA,raider,133
P00258,EU,casual,950
P00259,EU,casual,929
P00260,EU,casual,255
P00261,EU,casual,107
P00262,EU,farmer,647
P00263,EU,casual,587
P00264,NA,farmer,867
P00265,EU,casual,562
P00266,NA,casual,217
P00267,EU,casual,740
P00268,ASIA,casual,409
P00269,NA,farmer,851
P00270,ASIA,trader,692
P00271,EU,farmer,684
P00272,NA,farmer,678
P00273,EU,casual,1025
P00274,ASIA,casual,386
P00275,NA,casual,390
P00276,EU,casual,379
P00277,EU,casual,140
P00278,NA,farmer,361
P00279,NA,casual,1026
P00280,EU,trader,304
P00281,NA,casual,314
P00282,EU,raider,199
P00283,EU,casual,697
P00284,EU,casual,733
P00285,EU,raider,340
P00286,NA,casual,356
P00287,NA,trader,526
P00288,EU,casual,23
P00289,EU,trader,393
P00290,ASIA,casual,623
P00291,EU,casual,682
P00292,EU,casual,994
P00293,ASIA,casual,180
P00294,EU,casual,285
P00295,EU,casual,98
P00296,ASIA,casual,583
P00297,EU,casual,492
P00298,NA,farmer,124
P00299,EU,raider,609
P00300,NA,trader,909
P00301,EU,casual,252
P00302,EU,trader,153
P00303,NA,casual,919
P00304,NA,raider,1023
P00305,ASIA,casual,721
P00306,NA,casual,269
P00307,NA,casual,278
P00308,NA,casual,431
P00309,EU,casual,370
P00310,ASIA,raider,477
P00311,EU,casual,572
P00312,EU,casual,455
P00313,ASIA,casual,121
P00314,EU,farmer,512
P00315,ASIA,casual,239
P00316,EU,casual,708
P00317,EU,farmer,129
P00318,NA,raider,799
P00319,EU,raider,84
P00320,NA,farmer,974
P00321,NA,farmer,649
P00322,NA,casual,1022
P00323,NA,casual,826
P00324,EU,casual,613
P00325,NA,raider,531
P00326,ASIA,casual,244
P00327,EU,raider,364
P00328,EU,casual,72
P00329,NA,trader,503
P00330,NA,casual,228
P00331,EU,farmer,446
P00332,ASIA,casual,182
P00333,ASIA,casual,311
P00334,NA,farmer,900
P00335,EU,casual,956
P00336,ASIA,casual,962
P00337,EU,trader,259
P00338,ASIA,casual,617
P00339,ASIA,casual,33
P00340,EU,raider,913
P00341,NA,casual,584
P00342,NA,casual,87
P00343,EU,trader,552
P00344,NA,raider,120
P00345,NA,casual,438
P00346,NA,casual,693
P00347,NA,trader,731
P00348,ASIA,casual,478
P00349,EU,casual,609
P00350,NA,casual,41
P00351,EU,farmer,715
P00352,ASIA,casual,872
P00353,NA,farmer,737
P00354,NA,casual,825
P00355,ASIA,casual,625
P00356,EU,farmer,612
P00357,EU,casual,896
P00358,EU,casual,519
P00359,ASIA,trader,581
P00360,NA,casual,540
P00361,NA,casual,1073
P00362,NA,raider,39
P00363,EU,casual,883
P00364,ASIA,casual,308
P00365,NA,casual,88
P00366,ASIA,farmer,141
P00367,NA,casual,769
P00368,NA,trader,539
P00369,NA,casual,1083
P00370,EU,farmer,776
P00371,EU,casual,84
P00372,NA,trader,34
P00373,ASIA,casual,331
P00374,EU,casual,609
P00375,EU,casual,73
P00376,NA,farmer,14
P00377,EU,casual,985
P00378,NA,raider,910
P00379,ASIA,casual,216
P00380,EU,casual,852
P00381,NA,farmer,144
P00382,ASIA,trader,49
P00383,EU,casual,908
P00384,EU,raider,624
P00385,NA,casual,274
P00386,EU,farmer,835
P00387,EU,farmer,794
P00388,NA,farmer,912
P00389,EU,trader,864
P00390,EU,farmer,199
P00391,NA,farmer,854
P00392,EU,farmer,853
P00393,EU,casual,393
P00394,EU,casual,1031
P00395,NA,raider,541
P00396,ASIA,casual,987
P00397,NA,farmer,680
P00398,EU,trader,131
P00399,NA,farmer,810
P00400,EU,casual,293
P00401,ASIA,casual,112
P00402,EU,casual,947
P00403,EU,raider,585
P00404,ASIA,casual,946
P00405,EU,casual,885
P00406,NA,casual,162
P00407,EU,casual,866
P00408,ASIA,casual,336
P00409,EU,raider,938
P00410,ASIA,farmer,568
P00411,NA,raider,964
P00412,EU,casual,693
P00413,EU,casual,331
P00414,EU,farmer,225
P00415,EU,casual,295
P00416,ASIA,raider,495
P00417,NA,trader,1001
P00418,EU,casual,706
P00419,NA,casual,662
P00420,EU,raider,287
P00421,ASIA,casual,436
P00422,NA,trader,831
P00423,NA,casual,501
P00424,EU,raider,135
P00425,NA,farmer,153
P00426,NA,raider,596
P00427,NA,casual,867
P00428,EU,farmer,346
P00429,EU,casual,1084
P00430,EU,trader,22
P00431,EU,casual,726
P00432,EU,farmer,332
P00433,NA,casual,213
P00434,NA,trader,469
P00435,EU,casual,202
P00436,NA,casual,1017
P00437,EU,casual,6
P00438,EU,casual,147
P00439,ASIA,trader,865
P00440,NA,casual,186
P00441,EU,trader,156
P00442,EU,raider,113
P00443,NA,casual,650
P00444,NA,casual,220
P00445,NA,raider,562
P00446,EU,casual,787
P00447,ASIA,raider,167
P00448,EU,casual,1055
P00449,ASIA,trader,568
P00450,NA,casual,1033
P00451,ASIA,casual,756
P00452,EU,farmer,507
P00453,EU,casual,322
P00454,EU,trader,1054
P00455,EU,casual,332
P00456,ASIA,casual,823
P00457,EU,raider,292
P00458,EU,trader,859
P00459,ASIA,casual,346
P00460,ASIA,raider,730
P00461,EU,casual,927
P00462,EU,casual,747
P00463,NA,trader,951
P00464,EU,casual,566
P00465,EU,casual,331
P00466,NA,casual,896
P00467,NA,casual,160
P00468,ASIA,casual,440
P00469,NA,casual,328
P00470,EU,raider,347
P00471,EU,farmer,371
P00472,NA,casual,585
P00473,EU,casual,338
P00474,EU,casual,173
P00475,NA,casual,878
P00476,EU,raider,1089
P00477,EU,casual,677
P00478,NA,casual,12
P00479,EU,casual,724
P00480,NA,casual,196
P00481,EU,casual,811
P00482,NA,raider,402
P00483,EU,casual,207
P00484,NA,casual,4
P00485,NA,trader,940
P00486,EU,casual,641
P00487,EU,casual,564
P00488,NA,farmer,58
P00489,NA,raider,927
P00490,EU,casual,199
P00491,EU,trader,902
P00492,EU,casual,128
P00493,NA,casual,1010
P00494,ASIA,casual,700
P00495,EU,casual,336
P00496,EU,farmer,532
P00497,NA,casual,380
P00498,ASIA,casual,640
P00499,NA,casual,761
P00500,EU,casual,778
P00501,NA,trader,52
P00502,EU,casual,656
P00503,EU,casual,254
P00504,NA,casual,1012
P00505,NA,casual,210
P00506,EU,casual,852
P00507,ASIA,farmer,1014
P00508,NA,trader,655
P00509,EU,raider,1077
P00510,EU,farmer,548
P00511,NA,raider,297
P00512,ASIA,raider,303
P00513,ASIA,farmer,3
P00514,NA,casual,351
P00515,EU,casual,86
P00516,NA,casual,884
P00517,NA,farmer,851
P00518,NA,raider,106
P00519,NA,casual,31
P00520,NA,casual,472
P00521,ASIA,farmer,92
P00522,EU,farmer,10
P00523,EU,casual,530
P00524,NA,casual,86
P00525,NA,farmer,82
P00526,NA,casual,820
P00527,NA,casual,679
P00528,NA,raider,263
P00529,EU,casual,320
P00530,NA,casual,686
P00531,NA,casual,514
P00532,ASIA,farmer,153
P00533,NA,casual,1015
P00534,EU,raider,384
P00535,NA,casual,339
P00536,EU,trader,399
P00537,NA,farmer,135
P00538,EU,casual,284
P00539,NA,casual,679
P00540,NA,trader,8
P00541,EU,casual,718
P00542,NA,farmer,758
P00543,ASIA,casual,715
P00544,EU,raider,295
P00545,EU,casual,768
P00546,NA,casual,244
P00547,EU,casual,1051
P00548,EU,raider,369
P00549,NA,casual,298
P00550,EU,farmer,968
P00551,ASIA,casual,713
P00552,ASIA,casual,1017
P00553,EU,farmer,1036
P00554,NA,raider,403
P00555,EU,casual,96
P00556,NA,casual,1081
P00557,ASIA,casual,1007
P00558,EU,casual,343
P00559,EU,farmer,290
P00560,EU,casual,182
P00561,NA,farmer,261
P00562,ASIA,trader,609
P00563,ASIA,farmer,638
P00564,ASIA,casual,933
P00565,ASIA,raider,982
P00566,EU,casual,185
P00567,NA,raider,838
P00568,EU,trader,1049
P00569,EU,casual,695
P00570,ASIA,casual,105
P00571,NA,farmer,517
P00572,NA,trader,423
P00573,EU,casual,8
P00574,EU,casual,920
P00575,EU,casual,797
P00576,EU,farmer,720
P00577,EU,trader,959
P00578,EU,casual,961
P00579,EU,trader,280
P00580,NA,raider,761
P00581,EU,farmer,910
P00582,EU,raider,534
P00583,EU,casual,245
P00584,ASIA,raider,260
P00585,ASIA,casual,451
P00586,EU,trader,233
P00587,EU,casual,754
P00588,ASIA,casual,388
P00589,EU,casual,619
P00590,ASIA,trader,276
P00591,EU,casual,728
P00592,EU,casual,708
P00593,EU,farmer,1066
P00594,ASIA,casual,944
P00595,NA,trader,519
P00596,EU,trader,429
P00597,NA,casual,942
P00598,EU,casual,131
P00599,EU,casual,139
