trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0005808,2025-01-01 00:57:00,P00455,P00575,I0023,1,832.68,L0004531
T0005807,2025-01-01 00:59:00,P00575,P00310,I0023,1,832.68,L0004530
T0005781,2025-01-01 00:59:00,P00593,P00135,I0023,1,832.68,L0004504
T0000060,2025-01-01 01:00:00,P00316,P00077,I0038,1,42.34,L0000008
T0000082,2025-01-01 01:00:00,P00438,P00566,I0034,1,341.52,L0000095
T0000079,2025-01-01 01:00:00,P00140,P00219,I0033,1,36.52,L0000067
T0000078,2025-01-01 01:00:00,P00337,P00001,I0020,1,34.56,L0000048
T0000080,2025-01-01 01:00:00,P00581,P00077,I0038,1,42.34,L0000008
T0000043,2025-01-01 01:00:00,P00121,P00234,I0029,1,64.38,L0000071
T0000075,2025-01-01 01:00:00,P00125,P00490,I0009,1,39.97,L0000041
T0000074,2025-01-01 01:00:00,P00562,P00435,I0035,1,42.87,L0000035
T0000084,2025-01-01 01:00:00,P00130,P00196,I0012,1,43.94,L0000064
T0000077,2025-01-01 01:00:00,P00154,P00469,I0025,1,49.61,L0000038
T0000036,2025-01-01 01:00:00,P00178,P00490,I0009,1,39.97,L0000041
T0000039,2025-01-01 01:00:00,P00365,P00048,I0019,1,38.48,L0000052
T0000083,2025-01-01 01:00:00,P00244,P00050,I0010,1,2475.87,L0000006
T0000058,2025-01-01 01:00:00,P00262,P00107,I0001,1,60.03,L0000010
T0000037,2025-01-01 01:00:00,P00057,P00048,I0019,1,38.48,L0000052
T0000072,2025-01-01 01:00:00,P00374,P00338,I0039,1,55.66,L0000083
T0000040,2025-01-01 01:00:00,P00428,P00455,I0027,1,38.61,L0000037
T0000038,2025-01-01 01:00:00,P00111,P00469,I0025,1,49.61,L0000038
T0000073,2025-01-01 01:00:00,P00214,P00157,I0003,1,361.22,L0000058
T0000085,2025-01-01 01:00:00,P00248,P00077,I0038,1,42.34,L0000008
T0000061,2025-01-01 01:00:00,P00492,P00267,I0000,1,43.27,L0000075
T0000041,2025-01-01 01:00:00,P00245,P00469,I0025,1,49.61,L0000038
T0000081,2025-01-01 01:00:00,P00307,P00260,I0022,1,33.5,L0000074
T0000035,2025-01-01 01:00:00,P00067,P00338,I0039,1,55.66,L0000083
T0000066,2025-01-01 01:00:00,P00268,P00137,I0008,1,25.83,L0000057
T0000076,2025-01-01 01:00:00,P00569,P00235,I0017,1,408.32,L0000017
T0000071,2025-01-01 01:00:00,P00332,P00107,I0001,1,60.03,L0000010
T0000063,2025-01-01 01:00:00,P00100,P00566,I0034,1,341.52,L0000095
T0000059,2025-01-01 01:00:00,P00403,P00435,I0035,1,42.87,L0000035
T0000065,2025-01-01 01:00:00,P00486,P00490,I0009,1,39.97,L0000041
T0000055,2025-01-01 01:00:00,P00229,P00513,I0028,1,38.22,L0000043
T0000057,2025-01-01 01:00:00,P00497,P00432,I0026,1,345.25,L0000088
T0000046,2025-01-01 01:00:00,P00235,P00260,I0022,1,33.5,L0000074
T0000034,2025-01-01 01:00:00,P00122,P00219,I0033,1,36.52,L0000067
T0000056,2025-01-01 01:00:00,P00527,P00402,I0037,1,42.87,L0000029
T0000052,2025-01-01 01:00:00,P00297,P00396,I0004,1,52.77,L0000028
T0000049,2025-01-01 01:00:00,P00020,P00583,I0018,1,37.59,L0000098
T0000050,2025-01-01 01:00:00,P00533,P00077,I0038,1,42.34,L0000008
T0000045,2025-01-01 01:00:00,P00034,P00311,I0021,1,41.89,L0000080
T0000047,2025-01-01 01:00:00,P00448,P00260,I0022,1,33.5,L0000074
T0000053,2025-01-01 01:00:00,P00180,P00311,I0021,1,41.89,L0000080
T0000064,2025-01-01 01:00:00,P00249,P00490,I0009,1,39.97,L0000041
T0000067,2025-01-01 01:00:00,P00232,P00050,I0010,1,2475.87,L0000006
T0000068,2025-01-01 01:00:00,P00070,P00077,I0038,1,42.34,L0000008
T0000069,2025-01-01 01:00:00,P00382,P00311,I0021,1,41.89,L0000080
T0000048,2025-01-01 01:00:00,P00115,P00157,I0003,1,361.22,L0000058
T0000070,2025-01-01 01:00:00,P00352,P00513,I0028,1,38.22,L0000043
T0000062,2025-01-01 01:00:00,P00047,P00267,I0000,1,43.27,L0000075
T0000051,2025-01-01 01:00:00,P00510,P00107,I0001,1,60.03,L0000010
T0000044,2025-01-01 01:00:00,P00303,P00041,I0011,1,40.21,L0000004
T0000054,2025-01-01 01:00:00,P00565,P00196,I0012,1,43.94,L0000064
T0000042,2025-01-01 01:00:00,P00202,P00157,I0003,1,361.22,L0000058
T0005806,2025-01-01 01:02:00,P00310,P00455,I0023,1,832.68,L0004529
T0005776,2025-01-01 01:04:00,P00291,P00296,I0014,1,85.82,L0004499
T0005775,2025-01-01 01:06:00,P00296,P00148,I0014,1,85.82,L0004498
T0005798,2025-01-01 01:07:00,P00430,P00033,I0008,1,41.32,L0004521
T0005801,2025-01-01 01:08:00,P00430,P00033,I0008,1,41.32,L0004524
T0005796,2025-01-01 01:09:00,P00011,P00430,I0008,1,41.32,L0004519
T0005787,2025-01-01 01:09:00,P00594,P00114,I0015,1,67.78,L0004510
T0005780,2025-01-01 01:09:00,P00135,P00173,I0023,1,832.68,L0004503
T0005802,2025-01-01 01:10:00,P00011,P00430,I0008,1,41.32,L0004525
T0005809,2025-01-01 01:11:00,P00310,P00455,I0023,1,832.68,L0004532
T0005788,2025-01-01 01:11:00,P00503,P00594,I0015,1,67.78,L0004511
T0005804,2025-01-01 01:16:00,P00575,P00310,I0023,1,832.68,L0004527
T0005782,2025-01-01 01:18:00,P00173,P00593,I0023,1,832.68,L0004505
T0005784,2025-01-01 01:18:00,P00593,P00135,I0023,1,832.68,L0004507
T0005791,2025-01-01 01:19:00,P00503,P00594,I0015,1,67.78,L0004514
T0005785,2025-01-01 01:19:00,P00173,P00593,I0023,1,832.68,L0004508
T0005774,2025-01-01 01:21:00,P00148,P00291,I0014,1,85.82,L0004497
T0005793,2025-01-01 01:21:00,P00594,P00114,I0015,1,67.78,L0004516
T0005771,2025-01-01 01:22:00,P00148,P00291,I0014,1,85.82,L0004494
T0005817,2025-01-01 01:23:00,P00277,P00517,I0017,1,840.25,L0004540
T0005799,2025-01-01 01:27:00,P00011,P00430,I0008,1,41.32,L0004522
T0005800,2025-01-01 01:27:00,P00033,P00011,I0008,1,41.32,L0004523
T0005810,2025-01-01 01:27:00,P00575,P00310,I0023,1,832.68,L0004533
T0005778,2025-01-01 01:30:00,P00296,P00148,I0014,1,85.82,L0004501
T0005797,2025-01-01 01:31:00,P00033,P00011,I0008,1,41.32,L0004520
T0005816,2025-01-01 01:32:00,P00517,P00481,I0017,1,840.25,L0004539
T0005805,2025-01-01 01:33:00,P00455,P00575,I0023,1,832.68,L0004528
T0005814,2025-01-01 01:39:00,P00277,P00517,I0017,1,840.25,L0004537
T0005792,2025-01-01 01:39:00,P00114,P00503,I0015,1,67.78,L0004515
T0005777,2025-01-01 01:40:00,P00148,P00291,I0014,1,85.82,L0004500
T0005818,2025-01-01 01:43:00,P00481,P00277,I0017,1,840.25,L0004541
T0005790,2025-01-01 01:44:00,P00594,P00114,I0015,1,67.78,L0004513
T0005794,2025-01-01 01:44:00,P00503,P00594,I0015,1,67.78,L0004517
T0005783,2025-01-01 01:49:00,P00135,P00173,I0023,1,832.68,L0004506
T0000092,2025-01-01 02:00:00,P00491,P00001,I0020,1,34.56,L0000048
T0000088,2025-01-01 02:00:00,P00232,P00455,I0027,1,38.61,L0000037
T0000093,2025-01-01 02:00:00,P00332,P00516,I0007,1,27.88,L0000091
T0000121,2025-01-01 02:00:00,P00364,P00455,I0027,1,38.61,L0000037
T0000132,2025-01-01 02:00:00,P00253,P00490,I0009,1,39.97,L0000041
T0000130,2025-01-01 02:00:00,P00078,P00212,I0034,1,252.51,L0000120
T0000120,2025-01-01 02:00:00,P00148,P00196,I0012,1,43.94,L0000064
T0000131,2025-01-01 02:00:00,P00541,P00269,I0005,1,35.17,L0000124
T0000094,2025-01-01 02:00:00,P00524,P00260,I0022,1,33.5,L0000074
T0000135,2025-01-01 02:00:00,P00168,P00402,I0037,1,42.87,L0000029
T0000095,2025-01-01 02:00:00,P00151,P00077,I0038,1,42.34,L0000008
T0000100,2025-01-01 02:00:00,P00490,P00215,I0002,1,470.61,L0000121
T0000091,2025-01-01 02:00:00,P00301,P00157,I0003,1,361.22,L0000058
T0000098,2025-01-01 02:00:00,P00553,P00011,I0014,1,40.87,L0000002
T0000097,2025-01-01 02:00:00,P00318,P00474,I0011,1,34.63,L0000140
T0000106,2025-01-01 02:00:00,P00516,P00490,I0009,1,39.97,L0000041
T0000104,2025-01-01 02:00:00,P00569,P00409,I0033,1,33.45,L0000136
T0000103,2025-01-01 02:00:00,P00238,P00402,I0037,1,42.87,L0000029
T0000107,2025-01-01 02:00:00,P00302,P00048,I0019,1,38.48,L0000052
T0000101,2025-01-01 02:00:00,P00197,P00368,I0024,1,46.07,L0000132
T0000102,2025-01-01 02:00:00,P00155,P00267,I0000,1,43.27,L0000075
T0000105,2025-01-01 02:00:00,P00133,P00409,I0033,1,33.45,L0000136
T0000096,2025-01-01 02:00:00,P00388,P00435,I0035,1,42.87,L0000035
T0000133,2025-01-01 02:00:00,P00139,P00077,I0038,1,42.34,L0000008
T0000099,2025-01-01 02:00:00,P00154,P00137,I0008,1,25.83,L0000057
T0000111,2025-01-01 02:00:00,P00583,P00409,I0033,1,33.45,L0000136
T0000117,2025-01-01 02:00:00,P00048,P00311,I0021,1,41.89,L0000080
T0000122,2025-01-01 02:00:00,P00037,P00212,I0034,1,252.51,L0000120
T0000125,2025-01-01 02:00:00,P00142,P00212,I0034,1,252.51,L0000120
T0000116,2025-01-01 02:00:00,P00425,P00455,I0027,1,38.61,L0000037
T0000118,2025-01-01 02:00:00,P00542,P00050,I0010,1,2475.87,L0000006
T0000124,2025-01-01 02:00:00,P00153,P00446,I0029,1,62.65,L0000138
T0000119,2025-01-01 02:00:00,P00040,P00402,I0037,1,42.87,L0000029
T0000126,2025-01-01 02:00:00,P00453,P00133,I0036,1,281.8,L0000112
T0000114,2025-01-01 02:00:00,P00234,P00583,I0018,1,37.59,L0000098
T0000113,2025-01-01 02:00:00,P00294,P00048,I0019,1,38.48,L0000052
T0000112,2025-01-01 02:00:00,P00069,P00455,I0027,1,38.61,L0000037
T0000090,2025-01-01 02:00:00,P00174,P00157,I0003,1,361.22,L0000058
T0000089,2025-01-01 02:00:00,P00570,P00326,I0026,1,305.85,L0000128
T0000087,2025-01-01 02:00:00,P00370,P00212,I0034,1,252.51,L0000120
T0000134,2025-01-01 02:00:00,P00289,P00513,I0028,1,38.22,L0000043
T0000086,2025-01-01 02:00:00,P00235,P00215,I0002,1,470.61,L0000121
T0000109,2025-01-01 02:00:00,P00502,P00137,I0008,1,25.83,L0000057
T0000108,2025-01-01 02:00:00,P00497,P00048,I0019,1,38.48,L0000052
T0000110,2025-01-01 02:00:00,P00013,P00048,I0019,1,38.48,L0000052
T0000129,2025-01-01 02:00:00,P00147,P00396,I0004,1,52.77,L0000028
T0000127,2025-01-01 02:00:00,P00239,P00513,I0028,1,38.22,L0000043
T0000123,2025-01-01 02:00:00,P00333,P00269,I0005,1,35.17,L0000124
T0000128,2025-01-01 02:00:00,P00255,P00235,I0017,1,408.32,L0000017
T0000115,2025-01-01 02:00:00,P00589,P00196,I0012,1,43.94,L0000064
T0005786,2025-01-01 02:04:00,P00135,P00173,I0023,1,832.68,L0004509
T0000165,2025-01-01 03:00:00,P00449,P00215,I0002,1,470.61,L0000121
T0000141,2025-01-01 03:00:00,P00517,P00133,I0036,1,281.8,L0000112
T0000143,2025-01-01 03:00:00,P00491,P00319,I0039,1,54.48,L0000171
T0000144,2025-01-01 03:00:00,P00265,P00205,I0033,1,33.25,L0000164
T0000145,2025-01-01 03:00:00,P00085,P00011,I0014,1,40.87,L0000002
T0000146,2025-01-01 03:00:00,P00470,P00536,I0029,1,44.74,L0000187
T0000147,2025-01-01 03:00:00,P00378,P00215,I0002,1,470.61,L0000121
T0000148,2025-01-01 03:00:00,P00299,P00157,I0003,1,361.22,L0000058
T0000142,2025-01-01 03:00:00,P00052,P00125,I0032,1,357.9,L0000160
T0000167,2025-01-01 03:00:00,P00387,P00205,I0033,1,33.25,L0000164
T0000149,2025-01-01 03:00:00,P00280,P00319,I0039,1,54.48,L0000171
T0000160,2025-01-01 03:00:00,P00365,P00048,I0019,1,38.48,L0000052
T0000150,2025-01-01 03:00:00,P00230,P00423,I0024,1,39.53,L0000177
T0000158,2025-01-01 03:00:00,P00004,P00001,I0020,1,34.56,L0000048
T0000156,2025-01-01 03:00:00,P00429,P00267,I0000,1,43.27,L0000075
T0000155,2025-01-01 03:00:00,P00217,P00326,I0026,1,305.85,L0000128
T0000157,2025-01-01 03:00:00,P00567,P00326,I0026,1,305.85,L0000128
T0000154,2025-01-01 03:00:00,P00245,P00125,I0032,1,357.9,L0000160
T0000153,2025-01-01 03:00:00,P00041,P00536,I0029,1,44.74,L0000187
T0000152,2025-01-01 03:00:00,P00047,P00196,I0012,1,43.94,L0000064
T0000151,2025-01-01 03:00:00,P00556,P00402,I0037,1,42.87,L0000029
T0000162,2025-01-01 03:00:00,P00296,P00215,I0002,1,470.61,L0000121
T0000159,2025-01-01 03:00:00,P00386,P00068,I0013,1,52.22,L0000007
T0000176,2025-01-01 03:00:00,P00489,P00025,I0016,1,450.71,L0000152
T0000139,2025-01-01 03:00:00,P00536,P00001,I0020,1,34.56,L0000048
T0000166,2025-01-01 03:00:00,P00113,P00267,I0000,1,43.27,L0000075
T0000140,2025-01-01 03:00:00,P00461,P00107,I0001,1,60.03,L0000010
T0000168,2025-01-01 03:00:00,P00203,P00107,I0001,1,60.03,L0000010
T0000138,2025-01-01 03:00:00,P00418,P00267,I0000,1,43.27,L0000075
T0000172,2025-01-01 03:00:00,P00007,P00350,I0023,1,344.87,L0000084
T0000171,2025-01-01 03:00:00,P00498,P00423,I0024,1,39.53,L0000177
T0000170,2025-01-01 03:00:00,P00101,P00311,I0021,1,41.89,L0000080
T0000173,2025-01-01 03:00:00,P00488,P00235,I0017,1,408.32,L0000017
T0000175,2025-01-01 03:00:00,P00227,P00311,I0021,1,41.89,L0000080
T0000177,2025-01-01 03:00:00,P00575,P00350,I0023,1,344.87,L0000084
T0000161,2025-01-01 03:00:00,P00166,P00107,I0001,1,60.03,L0000010
T0000174,2025-01-01 03:00:00,P00361,P00215,I0002,1,470.61,L0000121
T0000163,2025-01-01 03:00:00,P00243,P00501,I0009,1,37.67,L0000185
T0000178,2025-01-01 03:00:00,P00356,P00327,I0030,1,3116.89,L0000172
T0000164,2025-01-01 03:00:00,P00492,P00501,I0009,1,37.67,L0000185
T0000188,2025-01-01 03:00:00,P00253,P00269,I0005,1,35.17,L0000124
T0000136,2025-01-01 03:00:00,P00264,P00157,I0003,1,361.22,L0000058
T0000169,2025-01-01 03:00:00,P00044,P00068,I0013,1,52.22,L0000007
T0000186,2025-01-01 03:00:00,P00092,P00133,I0036,1,281.8,L0000112
T0000187,2025-01-01 03:00:00,P00145,P00583,I0018,1,37.59,L0000098
T0000189,2025-01-01 03:00:00,P00045,P00455,I0027,1,38.61,L0000037
T0000179,2025-01-01 03:00:00,P00252,P00423,I0024,1,39.53,L0000177
T0000181,2025-01-01 03:00:00,P00126,P00215,I0002,1,470.61,L0000121
T0000180,2025-01-01 03:00:00,P00463,P00025,I0016,1,450.71,L0000152
T0000183,2025-01-01 03:00:00,P00594,P00068,I0013,1,52.22,L0000007
T0000184,2025-01-01 03:00:00,P00079,P00077,I0038,1,42.34,L0000008
T0000185,2025-01-01 03:00:00,P00063,P00583,I0018,1,37.59,L0000098
T0000137,2025-01-01 03:00:00,P00157,P00269,I0005,1,35.17,L0000124
T0000182,2025-01-01 03:00:00,P00136,P00536,I0029,1,44.74,L0000187
T0000202,2025-01-01 04:00:00,P00047,P00072,I0004,1,51.09,L0000155
T0000205,2025-01-01 04:00:00,P00336,P00260,I0022,1,33.5,L0000074
T0000203,2025-01-01 04:00:00,P00250,P00048,I0019,1,38.48,L0000052
T0000198,2025-01-01 04:00:00,P00046,P00077,I0038,1,42.34,L0000008
T0000206,2025-01-01 04:00:00,P00398,P00072,I0004,1,51.09,L0000155
T0000218,2025-01-01 04:00:00,P00542,P00434,I0008,1,25.34,L0000179
T0000250,2025-01-01 04:00:00,P00059,P00513,I0028,1,38.22,L0000043
T0000216,2025-01-01 04:00:00,P00397,P00269,I0005,1,35.17,L0000124
T0000252,2025-01-01 04:00:00,P00543,P00048,I0019,1,38.48,L0000052
T0000247,2025-01-01 04:00:00,P00515,P00402,I0037,1,42.87,L0000029
T0000249,2025-01-01 04:00:00,P00313,P00025,I0016,1,450.71,L0000152
T0000222,2025-01-01 04:00:00,P00294,P00402,I0037,1,42.87,L0000029
T0000217,2025-01-01 04:00:00,P00527,P00599,I0015,1,29.18,L0000101
T0000200,2025-01-01 04:00:00,P00235,P00157,I0003,1,361.22,L0000058
T0000193,2025-01-01 04:00:00,P00473,P00423,I0024,1,39.53,L0000177
T0000197,2025-01-01 04:00:00,P00434,P00107,I0001,1,60.03,L0000010
T0000201,2025-01-01 04:00:00,P00300,P00563,I0031,1,369.19,L0000244
T0000195,2025-01-01 04:00:00,P00147,P00196,I0012,1,43.94,L0000064
T0000238,2025-01-01 04:00:00,P00049,P00001,I0020,1,34.56,L0000048
T0000221,2025-01-01 04:00:00,P00463,P00434,I0008,1,25.34,L0000179
T0000196,2025-01-01 04:00:00,P00259,P00524,I0032,1,346.22,L0000239
T0000190,2025-01-01 04:00:00,P00199,P00068,I0013,1,52.22,L0000007
T0000219,2025-01-01 04:00:00,P00249,P00001,I0020,1,34.56,L0000048
T0000220,2025-01-01 04:00:00,P00426,P00513,I0028,1,38.22,L0000043
T0000223,2025-01-01 04:00:00,P00404,P00269,I0005,1,35.17,L0000124
T0000191,2025-01-01 04:00:00,P00184,P00474,I0011,1,34.63,L0000140
T0000192,2025-01-01 04:00:00,P00179,P00196,I0012,1,43.94,L0000064
T0000194,2025-01-01 04:00:00,P00410,P00267,I0000,1,43.27,L0000075
T0000231,2025-01-01 04:00:00,P00212,P00423,I0024,1,39.53,L0000177
T0000199,2025-01-01 04:00:00,P00423,P00239,I0033,1,32.25,L0000212
T0000234,2025-01-01 04:00:00,P00106,P00300,I0025,1,40.39,L0000218
T0000204,2025-01-01 04:00:00,P00254,P00350,I0023,1,344.87,L0000084
T0000232,2025-01-01 04:00:00,P00560,P00536,I0029,1,44.74,L0000187
T0000233,2025-01-01 04:00:00,P00118,P00455,I0027,1,38.61,L0000037
T0000210,2025-01-01 04:00:00,P00474,P00048,I0019,1,38.48,L0000052
T0000209,2025-01-01 04:00:00,P00157,P00524,I0032,1,346.22,L0000239
T0000211,2025-01-01 04:00:00,P00326,P00212,I0034,1,252.51,L0000120
T0000207,2025-01-01 04:00:00,P00194,P00260,I0022,1,33.5,L0000074
T0000212,2025-01-01 04:00:00,P00503,P00435,I0035,1,42.87,L0000035
T0000208,2025-01-01 04:00:00,P00233,P00215,I0002,1,470.61,L0000121
T0000214,2025-01-01 04:00:00,P00517,P00048,I0019,1,38.48,L0000052
T0000248,2025-01-01 04:00:00,P00318,P00267,I0000,1,43.27,L0000075
T0000213,2025-01-01 04:00:00,P00251,P00239,I0033,1,32.25,L0000212
T0000246,2025-01-01 04:00:00,P00381,P00583,I0018,1,37.59,L0000098
T0000245,2025-01-01 04:00:00,P00052,P00048,I0019,1,38.48,L0000052
T0000244,2025-01-01 04:00:00,P00231,P00455,I0027,1,38.61,L0000037
T0000243,2025-01-01 04:00:00,P00139,P00077,I0038,1,42.34,L0000008
T0000215,2025-01-01 04:00:00,P00101,P00107,I0001,1,60.03,L0000010
T0000241,2025-01-01 04:00:00,P00379,P00048,I0019,1,38.48,L0000052
T0000235,2025-01-01 04:00:00,P00296,P00077,I0038,1,42.34,L0000008
T0000242,2025-01-01 04:00:00,P00469,P00011,I0014,1,40.87,L0000002
T0000230,2025-01-01 04:00:00,P00526,P00501,I0009,1,37.67,L0000185
T0000224,2025-01-01 04:00:00,P00070,P00583,I0018,1,37.59,L0000098
T0000228,2025-01-01 04:00:00,P00227,P00350,I0023,1,344.87,L0000084
T0000226,2025-01-01 04:00:00,P00124,P00513,I0028,1,38.22,L0000043
T0000225,2025-01-01 04:00:00,P00583,P00563,I0031,1,369.19,L0000244
T0000227,2025-01-01 04:00:00,P00263,P00563,I0031,1,369.19,L0000244
T0000229,2025-01-01 04:00:00,P00187,P00175,I0017,1,373.33,L0000207
T0000237,2025-01-01 04:00:00,P00220,P00536,I0029,1,44.74,L0000187
T0000251,2025-01-01 04:00:00,P00185,P00599,I0015,1,29.18,L0000101
T0000239,2025-01-01 04:00:00,P00483,P00175,I0017,1,373.33,L0000207
T0000240,2025-01-01 04:00:00,P00258,P00239,I0033,1,32.25,L0000212
T0000236,2025-01-01 04:00:00,P00037,P00212,I0034,1,252.51,L0000120
T0000266,2025-01-01 05:00:00,P00083,P00342,I0030,1,2569.84,L0000221
T0000270,2025-01-01 05:00:00,P00522,P00011,I0014,1,40.87,L0000002
T0000267,2025-01-01 05:00:00,P00497,P00267,I0000,1,43.27,L0000075
T0000268,2025-01-01 05:00:00,P00223,P00077,I0038,1,42.34,L0000008
T0000262,2025-01-01 05:00:00,P00384,P00260,I0022,1,33.5,L0000074
T0000269,2025-01-01 05:00:00,P00035,P00011,I0014,1,40.87,L0000002
T0000314,2025-01-01 05:00:00,P00238,P00599,I0015,1,29.18,L0000101
T0000281,2025-01-01 05:00:00,P00222,P00260,I0022,1,33.5,L0000074
T0000280,2025-01-01 05:00:00,P00113,P00270,I0021,1,37.67,L0000214
T0000287,2025-01-01 05:00:00,P00019,P00326,I0026,1,305.85,L0000128
T0000312,2025-01-01 05:00:00,P00424,P00269,I0005,1,35.17,L0000124
T0000317,2025-01-01 05:00:00,P00304,P00025,I0016,1,450.71,L0000152
T0000315,2025-01-01 05:00:00,P00060,P00133,I0036,1,281.8,L0000112
T0000282,2025-01-01 05:00:00,P00353,P00434,I0008,1,25.34,L0000179
T0000264,2025-01-01 05:00:00,P00092,P00133,I0036,1,281.8,L0000112
T0000253,2025-01-01 05:00:00,P00243,P00474,I0011,1,34.63,L0000140
T0000261,2025-01-01 05:00:00,P00195,P00025,I0016,1,450.71,L0000152
T0000265,2025-01-01 05:00:00,P00340,P00260,I0022,1,33.5,L0000074
T0000259,2025-01-01 05:00:00,P00115,P00516,I0007,1,27.88,L0000091
T0000303,2025-01-01 05:00:00,P00376,P00196,I0012,1,43.94,L0000064
T0000286,2025-01-01 05:00:00,P00453,P00455,I0027,1,38.61,L0000037
T0000260,2025-01-01 05:00:00,P00313,P00524,I0032,1,346.22,L0000239
T0000284,2025-01-01 05:00:00,P00242,P00583,I0018,1,37.59,L0000098
T0000285,2025-01-01 05:00:00,P00369,P00072,I0004,1,51.09,L0000155
T0000255,2025-01-01 05:00:00,P00145,P00001,I0020,1,34.56,L0000048
T0000254,2025-01-01 05:00:00,P00022,P00133,I0036,1,281.8,L0000112
T0000256,2025-01-01 05:00:00,P00062,P00050,I0010,1,2475.87,L0000006
T0000257,2025-01-01 05:00:00,P00463,P00133,I0036,1,281.8,L0000112
T0000258,2025-01-01 05:00:00,P00059,P00215,I0002,1,470.61,L0000121
T0000296,2025-01-01 05:00:00,P00563,P00269,I0005,1,35.17,L0000124
T0000263,2025-01-01 05:00:00,P00558,P00326,I0026,1,305.85,L0000128
T0000300,2025-01-01 05:00:00,P00355,P00133,I0036,1,281.8,L0000112
T0000311,2025-01-01 05:00:00,P00362,P00175,I0017,1,373.33,L0000207
T0000298,2025-01-01 05:00:00,P00503,P00350,I0023,1,344.87,L0000084
T0000276,2025-01-01 05:00:00,P00004,P00267,I0000,1,43.27,L0000075
T0000271,2025-01-01 05:00:00,P00406,P00434,I0008,1,25.34,L0000179
T0000272,2025-01-01 05:00:00,P00567,P00516,I0007,1,27.88,L0000091
T0000273,2025-01-01 05:00:00,P00273,P00455,I0027,1,38.61,L0000037
T0000274,2025-01-01 05:00:00,P00396,P00068,I0013,1,52.22,L0000007
