entity_type,entity_id,risk,code,detail
trade,T0000609,0.85,UNDERPRICED,-130.6σ vs median
trade,T0000734,0.85,UNDERPRICED,-130.6σ vs median
trade,T0005826,0.85,UNDERPRICED,-607.1σ vs median
trade,T0000812,0.85,UNDERPRICED,-130.6σ vs median
trade,T0000941,0.85,UNDERPRICED,-130.6σ vs median
trade,T0005823,0.85,UNDERPRICED,-607.1σ vs median
trade,T0001175,0.85,UNDERPRICED,-130.6σ vs median
trade,T0001359,0.85,UNDERPRICED,-130.6σ vs median
trade,T0003750,0.85,OVERPRICED,+3.5σ vs median
trade,T0004243,0.85,OVERPRICED,+3.5σ vs median
trade,T0005538,0.85,UNDERPRICED,-126.0σ vs median
trade,T0005575,0.85,UNDERPRICED,-126.0σ vs median
trade,T0005723,0.85,UNDERPRICED,-126.0σ vs median
trade,T0005607,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005566,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005553,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005573,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005598,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005601,0.85,UNDERPRICED,-3.3σ vs median
trade,T0005732,0.85,UNDERPRICED,-3.3σ vs median
trade,T0002132,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002141,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002129,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002088,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002214,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002365,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002369,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002328,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002381,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002470,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002486,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002540,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002610,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002667,0.85,UNDERPRICED,-2.5σ vs median
trade,T0005074,0.85,UNDERPRICED,-2.6σ vs median
trade,T0005127,0.85,UNDERPRICED,-2.6σ vs median
trade,T0005154,0.85,UNDERPRICED,-2.6σ vs median
trade,T0002770,0.85,OVERPRICED,+3.4σ vs median
trade,T0002848,0.85,OVERPRICED,+3.4σ vs median
trade,T0002818,0.85,OVERPRICED,+3.4σ vs median
trade,T0002922,0.85,OVERPRICED,+3.4σ vs median
trade,T0002888,0.85,OVERPRICED,+3.4σ vs median
trade,T0002984,0.85,OVERPRICED,+3.4σ vs median
trade,T0002959,0.85,OVERPRICED,+3.4σ vs median
trade,T0003057,0.85,OVERPRICED,+3.5σ vs median
trade,T0003116,0.85,OVERPRICED,+3.6σ vs median
trade,T0003079,0.85,OVERPRICED,+3.6σ vs median
trade,T0003174,0.85,OVERPRICED,+3.6σ vs median
trade,T0003160,0.85,OVERPRICED,+3.6σ vs median
trade,T0003148,0.85,OVERPRICED,+3.6σ vs median
trade,T0003205,0.85,OVERPRICED,+3.6σ vs median
trade,T0003201,0.85,OVERPRICED,+3.6σ vs median
trade,T0003291,0.85,OVERPRICED,+4.6σ vs median
trade,T0004573,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004602,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004605,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004627,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004687,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004719,0.85,UNDERPRICED,-8.0σ vs median
trade,T0004725,0.85,UNDERPRICED,-5.9σ vs median
trade,T0004735,0.85,UNDERPRICED,-4.7σ vs median
trade,T0004792,0.85,UNDERPRICED,-4.7σ vs median
trade,T0004801,0.85,UNDERPRICED,-4.7σ vs median
trade,T0004859,0.85,UNDERPRICED,-4.7σ vs median
trade,T0004820,0.85,UNDERPRICED,-4.3σ vs median
trade,T0004838,0.85,UNDERPRICED,-4.0σ vs median
trade,T0004968,0.85,UNDERPRICED,-4.0σ vs median
trade,T0004970,0.85,UNDERPRICED,-4.0σ vs median
trade,T0004983,0.85,UNDERPRICED,-4.0σ vs median
trade,T0004996,0.85,UNDERPRICED,-3.4σ vs median
trade,T0005054,0.85,UNDERPRICED,-2.9σ vs median
trade,T0005055,0.85,UNDERPRICED,-2.9σ vs median
trade,T0005773,0.85,OVERPRICED,+14.7σ vs median
trade,T0005772,0.85,OVERPRICED,+14.7σ vs median
trade,T0005776,0.85,OVERPRICED,+14.7σ vs median
trade,T0000098,0.85,UNDERPRICED,-14.7σ vs median
trade,T0000145,0.85,UNDERPRICED,-14.7σ vs median
trade,T0000242,0.85,UNDERPRICED,-14.7σ vs median
trade,T0004485,0.85,OVERPRICED,+3.1σ vs median
trade,T0004490,0.85,OVERPRICED,+3.1σ vs median
trade,T0004465,0.85,OVERPRICED,+3.1σ vs median
trade,T0004515,0.85,OVERPRICED,+3.1σ vs median
trade,T0004501,0.85,OVERPRICED,+3.1σ vs median
trade,T0004575,0.85,OVERPRICED,+3.1σ vs median
trade,T0004564,0.85,OVERPRICED,+3.1σ vs median
trade,T0004610,0.85,OVERPRICED,+3.1σ vs median
trade,T0004592,0.85,OVERPRICED,+3.1σ vs median
trade,T0004589,0.85,OVERPRICED,+3.1σ vs median
trade,T0004713,0.85,OVERPRICED,+3.1σ vs median
trade,T0004740,0.85,OVERPRICED,+3.1σ vs median
trade,T0004749,0.85,OVERPRICED,+3.1σ vs median
trade,T0004745,0.85,OVERPRICED,+3.1σ vs median
trade,T0004798,0.85,OVERPRICED,+3.1σ vs median
trade,T0004873,0.85,OVERPRICED,+3.1σ vs median
trade,T0004864,0.85,OVERPRICED,+3.1σ vs median
trade,T0004831,0.85,OVERPRICED,+3.1σ vs median
trade,T0004916,0.85,OVERPRICED,+2.6σ vs median
trade,T0004889,0.85,OVERPRICED,+2.6σ vs median
trade,T0004955,0.85,OVERPRICED,+2.6σ vs median
trade,T0000251,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000217,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000314,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000392,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000403,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000401,0.85,UNDERPRICED,-12.6σ vs median
trade,T0000477,0.85,UNDERPRICED,-2.8σ vs median
trade,T0000346,0.85,UNDERPRICED,-3.3σ vs median
trade,T0000330,0.85,UNDERPRICED,-3.3σ vs median
trade,T0000369,0.85,UNDERPRICED,-3.3σ vs median
trade,T0000419,0.85,UNDERPRICED,-3.3σ vs median
trade,T0000417,0.85,UNDERPRICED,-3.3σ vs median
trade,T0001903,0.85,UNDERPRICED,-24.3σ vs median
trade,T0001959,0.85,UNDERPRICED,-24.3σ vs median
trade,T0005829,0.85,UNDERPRICED,-108.0σ vs median
trade,T0002022,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002057,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002044,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002040,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002128,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002145,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002165,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002177,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002191,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002216,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002337,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002406,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002392,0.85,UNDERPRICED,-24.3σ vs median
trade,T0002476,0.85,UNDERPRICED,-24.3σ vs median
trade,T0003728,0.85,OVERPRICED,+20.1σ vs median
trade,T0003816,0.85,OVERPRICED,+20.1σ vs median
trade,T0003798,0.85,OVERPRICED,+20.1σ vs median
trade,T0003775,0.85,OVERPRICED,+20.1σ vs median
trade,T0003834,0.85,OVERPRICED,+20.1σ vs median
trade,T0003960,0.85,OVERPRICED,+58.5σ vs median
trade,T0004011,0.85,OVERPRICED,+45.6σ vs median
trade,T0004049,0.85,OVERPRICED,+45.6σ vs median
trade,T0004036,0.85,OVERPRICED,+45.6σ vs median
trade,T0004031,0.85,OVERPRICED,+45.6σ vs median
trade,T0004166,0.85,OVERPRICED,+45.6σ vs median
trade,T0004156,0.85,OVERPRICED,+45.6σ vs median
trade,T0000076,0.85,UNDERPRICED,-141.2σ vs median
trade,T0000128,0.85,UNDERPRICED,-141.2σ vs median
trade,T0000173,0.85,UNDERPRICED,-141.2σ vs median
trade,T0000239,0.85,UNDERPRICED,-152.7σ vs median
trade,T0000229,0.85,UNDERPRICED,-152.7σ vs median
trade,T0000311,0.85,UNDERPRICED,-152.7σ vs median
trade,T0000350,0.85,UNDERPRICED,-152.7σ vs median
trade,T0002035,0.85,OVERPRICED,+22.2σ vs median
trade,T0002029,0.85,OVERPRICED,+22.2σ vs median
trade,T0002042,0.85,OVERPRICED,+22.2σ vs median
trade,T0002199,0.85,OVERPRICED,+2.8σ vs median
trade,T0002148,0.85,OVERPRICED,+2.8σ vs median
trade,T0002149,0.85,OVERPRICED,+2.8σ vs median
trade,T0002194,0.85,OVERPRICED,+2.8σ vs median
trade,T0002182,0.85,OVERPRICED,+2.8σ vs median
trade,T0002247,0.85,OVERPRICED,+2.8σ vs median
trade,T0002277,0.85,OVERPRICED,+2.8σ vs median
trade,T0002275,0.85,OVERPRICED,+2.8σ vs median
trade,T0002272,0.85,OVERPRICED,+2.8σ vs median
trade,T0005820,0.85,UNDERPRICED,-90.8σ vs median
trade,T0002358,0.85,OVERPRICED,+2.8σ vs median
trade,T0002354,0.85,OVERPRICED,+2.8σ vs median
trade,T0002357,0.85,OVERPRICED,+2.8σ vs median
trade,T0002468,0.85,OVERPRICED,+2.8σ vs median
trade,T0003976,0.85,OVERPRICED,+17.7σ vs median
trade,T0004018,0.85,OVERPRICED,+17.7σ vs median
trade,T0004101,0.85,OVERPRICED,+17.7σ vs median
trade,T0004095,0.85,OVERPRICED,+17.7σ vs median
trade,T0004108,0.85,OVERPRICED,+17.7σ vs median
trade,T0004204,0.85,OVERPRICED,+19.9σ vs median
trade,T0004161,0.85,OVERPRICED,+19.9σ vs median
trade,T0004272,0.85,OVERPRICED,+19.9σ vs median
trade,T0004319,0.85,OVERPRICED,+19.9σ vs median
trade,T0004313,0.85,OVERPRICED,+19.9σ vs median
trade,T0004338,0.85,OVERPRICED,+21.1σ vs median
trade,T0004335,0.85,OVERPRICED,+21.1σ vs median
trade,T0004428,0.85,OVERPRICED,+21.1σ vs median
trade,T0004422,0.85,OVERPRICED,+21.1σ vs median
trade,T0004481,0.85,OVERPRICED,+18.3σ vs median
trade,T0004561,0.85,OVERPRICED,+18.3σ vs median
trade,T0004604,0.85,OVERPRICED,+18.3σ vs median
trade,T0000555,0.85,UNDERPRICED,-4.3σ vs median
trade,T0001196,0.85,UNDERPRICED,-111.5σ vs median
trade,T0001194,0.85,UNDERPRICED,-55.8σ vs median
trade,T0001164,0.85,UNDERPRICED,-37.2σ vs median
trade,T0001178,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001179,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001216,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001217,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001324,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001279,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001313,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001343,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001374,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001399,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001402,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001458,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001536,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001518,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001494,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001493,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001594,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001585,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001603,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001590,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001658,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001619,0.85,UNDERPRICED,-27.9σ vs median
trade,T0001620,0.85,UNDERPRICED,-27.9σ vs median
trade,T0005833,0.85,UNDERPRICED,-246.4σ vs median
trade,T0005834,0.85,UNDERPRICED,-10.3σ vs median
trade,T0004299,0.85,OVERPRICED,+3.4σ vs median
trade,T0005845,0.85,UNDERPRICED,-3.2σ vs median
trade,T0001754,0.85,OVERPRICED,+49.9σ vs median
trade,T0001758,0.85,OVERPRICED,+25.0σ vs median
trade,T0005847,0.85,UNDERPRICED,-3.2σ vs median
trade,T0002430,0.85,OVERPRICED,+2.9σ vs median
trade,T0002471,0.85,OVERPRICED,+2.9σ vs median
trade,T0002533,0.85,OVERPRICED,+2.9σ vs median
trade,T0002562,0.85,OVERPRICED,+2.9σ vs median
trade,T0002616,0.85,OVERPRICED,+2.9σ vs median
trade,T0002598,0.85,OVERPRICED,+2.9σ vs median
trade,T0002581,0.85,OVERPRICED,+2.9σ vs median
trade,T0002670,0.85,OVERPRICED,+2.9σ vs median
trade,T0002657,0.85,OVERPRICED,+2.9σ vs median
trade,T0002625,0.85,OVERPRICED,+2.9σ vs median
trade,T0002642,0.85,OVERPRICED,+2.9σ vs median
trade,T0002737,0.85,OVERPRICED,+2.9σ vs median
trade,T0002717,0.85,OVERPRICED,+2.9σ vs median
trade,T0002686,0.85,OVERPRICED,+2.9σ vs median
trade,T0002758,0.85,OVERPRICED,+2.9σ vs median
trade,T0002842,0.85,OVERPRICED,+2.9σ vs median
trade,T0002935,0.85,OVERPRICED,+2.9σ vs median
trade,T0002939,0.85,OVERPRICED,+10.2σ vs median
trade,T0002974,0.85,OVERPRICED,+5.1σ vs median
trade,T0004882,0.85,UNDERPRICED,-46.7σ vs median
trade,T0004971,0.85,UNDERPRICED,-46.7σ vs median
trade,T0004975,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005090,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005095,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005113,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005168,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005231,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005349,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005360,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005382,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005462,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005527,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005541,0.85,UNDERPRICED,-46.7σ vs median
trade,T0005576,0.85,UNDERPRICED,-46.7σ vs median
