entity_type,entity_id,risk,code,detail
trade,T0002389,0.85,OVERPRICED,+16.1σ vs median
trade,T0002336,0.85,OVERPRICED,+16.1σ vs median
trade,T0002438,0.85,OVERPRICED,+18.7σ vs median
trade,T0002523,0.85,OVERPRICED,+18.7σ vs median
trade,T0002541,0.85,OVERPRICED,+18.7σ vs median
trade,T0002520,0.85,OVERPRICED,+18.7σ vs median
trade,T0002636,0.85,OVERPRICED,+6.2σ vs median
trade,T0002646,0.85,OVERPRICED,+6.2σ vs median
trade,T0002650,0.85,OVERPRICED,+6.2σ vs median
trade,T0002724,0.85,OVERPRICED,+6.2σ vs median
trade,T0002816,0.85,OVERPRICED,+6.2σ vs median
trade,T0002779,0.85,OVERPRICED,+6.2σ vs median
trade,T0002817,0.85,OVERPRICED,+6.2σ vs median
trade,T0002838,0.85,OVERPRICED,+6.2σ vs median
trade,T0004648,0.85,OVERPRICED,+15.4σ vs median
trade,T0004627,0.85,OVERPRICED,+15.4σ vs median
trade,T0004713,0.85,OVERPRICED,+15.4σ vs median
trade,T0004675,0.85,OVERPRICED,+15.4σ vs median
trade,T0004700,0.85,OVERPRICED,+15.4σ vs median
trade,T0004848,0.85,OVERPRICED,+15.4σ vs median
trade,T0004797,0.85,OVERPRICED,+15.4σ vs median
trade,T0004812,0.85,OVERPRICED,+15.4σ vs median
trade,T0004788,0.85,OVERPRICED,+15.4σ vs median
trade,T0004877,0.85,OVERPRICED,+11.4σ vs median
trade,T0004907,0.85,OVERPRICED,+11.4σ vs median
trade,T0004908,0.85,OVERPRICED,+11.4σ vs median
trade,T0004958,0.85,OVERPRICED,+11.4σ vs median
trade,T0004993,0.85,OVERPRICED,+11.4σ vs median
trade,T0005004,0.85,OVERPRICED,+11.4σ vs median
trade,T0005030,0.85,OVERPRICED,+11.4σ vs median
trade,T0001959,0.85,OVERPRICED,+23.2σ vs median
trade,T0001929,0.85,OVERPRICED,+11.6σ vs median
trade,T0001932,0.85,OVERPRICED,+4.4σ vs median
trade,T0001943,0.85,OVERPRICED,+2.7σ vs median
trade,T0001961,0.85,OVERPRICED,+2.6σ vs median
trade,T0004096,0.85,OVERPRICED,+4.1σ vs median
trade,T0004155,0.85,OVERPRICED,+4.1σ vs median
trade,T0004110,0.85,OVERPRICED,+4.1σ vs median
trade,T0004143,0.85,OVERPRICED,+3.7σ vs median
trade,T0004171,0.85,OVERPRICED,+3.4σ vs median
trade,T0004257,0.85,OVERPRICED,+3.4σ vs median
trade,T0004292,0.85,OVERPRICED,+3.4σ vs median
trade,T0004314,0.85,OVERPRICED,+3.0σ vs median
trade,T0004349,0.85,OVERPRICED,+3.0σ vs median
trade,T0004423,0.85,OVERPRICED,+3.0σ vs median
trade,T0004388,0.85,OVERPRICED,+3.0σ vs median
trade,T0004418,0.85,OVERPRICED,+3.0σ vs median
trade,T0004460,0.85,OVERPRICED,+3.0σ vs median
trade,T0004437,0.85,OVERPRICED,+3.0σ vs median
trade,T0004477,0.85,OVERPRICED,+3.0σ vs median
trade,T0004524,0.85,OVERPRICED,+3.0σ vs median
trade,T0004506,0.85,OVERPRICED,+3.0σ vs median
trade,T0004588,0.85,OVERPRICED,+3.0σ vs median
trade,T0004580,0.85,OVERPRICED,+3.0σ vs median
trade,T0004657,0.85,OVERPRICED,+3.0σ vs median
trade,T0004645,0.85,OVERPRICED,+3.0σ vs median
trade,T0000055,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000052,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000113,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000116,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000124,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000164,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000218,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000215,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000313,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000330,0.85,UNDERPRICED,-14.8σ vs median
trade,T0000411,0.85,UNDERPRICED,-24.2σ vs median
trade,T0000481,0.85,UNDERPRICED,-12.1σ vs median
trade,T0005395,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005390,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005428,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005409,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005519,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005541,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005523,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005503,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005562,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005567,0.85,UNDERPRICED,-8.8σ vs median
trade,T0005625,0.85,UNDERPRICED,-5.9σ vs median
trade,T0005753,0.85,UNDERPRICED,-5.9σ vs median
trade,T0005735,0.85,UNDERPRICED,-5.9σ vs median
trade,T0000203,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005843,0.85,UNDERPRICED,-3.9σ vs median
trade,T0004951,0.85,UNDERPRICED,-3.6σ vs median
trade,T0004938,0.85,UNDERPRICED,-3.6σ vs median
trade,T0004965,0.85,UNDERPRICED,-3.6σ vs median
trade,T0004986,0.85,UNDERPRICED,-3.6σ vs median
trade,T0004998,0.85,UNDERPRICED,-3.6σ vs median
trade,T0005036,0.85,UNDERPRICED,-3.6σ vs median
trade,T0005108,0.85,UNDERPRICED,-3.6σ vs median
trade,T0000708,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000732,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000791,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000774,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000826,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000841,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000909,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000955,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000932,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000941,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000987,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000985,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000993,0.85,UNDERPRICED,-36.6σ vs median
trade,T0000982,0.85,UNDERPRICED,-36.6σ vs median
trade,T0001097,0.85,UNDERPRICED,-36.6σ vs median
trade,T0001210,0.85,UNDERPRICED,-36.6σ vs median
trade,T0001193,0.85,UNDERPRICED,-36.6σ vs median
trade,T0001211,0.85,UNDERPRICED,-36.6σ vs median
trade,T0001306,0.85,UNDERPRICED,-36.6σ vs median
trade,T0005837,0.85,UNDERPRICED,-3.4σ vs median
trade,T0002602,0.85,OVERPRICED,+2.5σ vs median
trade,T0001432,0.85,OVERPRICED,+943.6σ vs median
trade,T0002897,0.85,OVERPRICED,+129.9σ vs median
trade,T0002973,0.85,OVERPRICED,+129.9σ vs median
trade,T0003045,0.85,OVERPRICED,+129.9σ vs median
trade,T0003063,0.85,OVERPRICED,+129.9σ vs median
trade,T0003020,0.85,OVERPRICED,+129.9σ vs median
trade,T0005676,0.85,UNDERPRICED,-3.9σ vs median
trade,T0000136,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000142,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000192,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000268,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000289,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000383,0.85,UNDERPRICED,-145.9σ vs median
trade,T0000327,0.85,UNDERPRICED,-145.9σ vs median
trade,T0001256,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001318,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001346,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001407,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001468,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001486,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001498,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001522,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001487,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001590,0.85,UNDERPRICED,-14.8σ vs median
trade,T0001778,0.85,UNDERPRICED,-14.8σ vs median
trade,T0004140,0.85,OVERPRICED,+20.5σ vs median
trade,T0004164,0.85,OVERPRICED,+20.5σ vs median
trade,T0005839,0.85,UNDERPRICED,-30.9σ vs median
trade,T0005840,0.85,OVERPRICED,+8.7σ vs median
trade,T0004206,0.85,OVERPRICED,+19.1σ vs median
trade,T0004253,0.85,OVERPRICED,+19.1σ vs median
trade,T0004325,0.85,OVERPRICED,+19.1σ vs median
trade,T0004313,0.85,OVERPRICED,+19.1σ vs median
trade,T0004426,0.85,OVERPRICED,+19.1σ vs median
trade,T0004501,0.85,OVERPRICED,+19.1σ vs median
trade,T0004544,0.85,OVERPRICED,+19.1σ vs median
trade,T0004583,0.85,OVERPRICED,+19.1σ vs median
trade,T0004613,0.85,OVERPRICED,+19.1σ vs median
trade,T0004603,0.85,OVERPRICED,+19.1σ vs median
trade,T0004737,0.85,OVERPRICED,+19.1σ vs median
trade,T0004774,0.85,OVERPRICED,+19.1σ vs median
trade,T0004753,0.85,OVERPRICED,+3.0σ vs median
trade,T0000057,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000094,0.85,UNDERPRICED,-3.5σ vs median
trade,T0005857,0.85,UNDERPRICED,-5.1σ vs median
trade,T0005471,0.85,UNDERPRICED,-2.5σ vs median
trade,T0005551,0.85,UNDERPRICED,-2.5σ vs median
trade,T0005639,0.85,UNDERPRICED,-2.9σ vs median
trade,T0005712,0.85,UNDERPRICED,-2.9σ vs median
trade,T0005674,0.85,UNDERPRICED,-2.5σ vs median
trade,T0000110,0.85,UNDERPRICED,-7.8σ vs median
trade,T0003856,0.85,OVERPRICED,+2.9σ vs median
trade,T0003846,0.85,OVERPRICED,+2.9σ vs median
trade,T0003884,0.85,OVERPRICED,+2.9σ vs median
trade,T0003872,0.85,OVERPRICED,+2.9σ vs median
trade,T0003976,0.85,OVERPRICED,+2.9σ vs median
trade,T0003934,0.85,OVERPRICED,+2.9σ vs median
trade,T0003943,0.85,OVERPRICED,+2.9σ vs median
trade,T0004001,0.85,OVERPRICED,+2.9σ vs median
trade,T0004066,0.85,OVERPRICED,+2.9σ vs median
trade,T0004103,0.85,OVERPRICED,+2.9σ vs median
trade,T0004159,0.85,OVERPRICED,+2.9σ vs median
trade,T0004107,0.85,OVERPRICED,+2.9σ vs median
trade,T0004168,0.85,OVERPRICED,+2.9σ vs median
trade,T0004153,0.85,OVERPRICED,+2.9σ vs median
trade,T0004230,0.85,OVERPRICED,+2.9σ vs median
trade,T0004205,0.85,OVERPRICED,+2.9σ vs median
trade,T0004246,0.85,OVERPRICED,+2.9σ vs median
trade,T0004271,0.85,OVERPRICED,+2.9σ vs median
trade,T0004260,0.85,OVERPRICED,+2.9σ vs median
trade,T0000994,0.85,UNDERPRICED,-5.9σ vs median
trade,T0001045,0.85,UNDERPRICED,-2.9σ vs median
trade,T0001144,0.85,UNDERPRICED,-2.7σ vs median
trade,T0002610,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002638,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002611,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002679,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002682,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002716,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002711,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002795,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002766,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002804,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002857,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002952,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002950,0.85,UNDERPRICED,-5.9σ vs median
trade,T0002989,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003064,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003075,0.85,UNDERPRICED,-6.2σ vs median
trade,T0003177,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003144,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003150,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003202,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003227,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003288,0.85,UNDERPRICED,-5.9σ vs median
trade,T0005453,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005498,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005532,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005505,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005819,0.85,OVERPRICED,+2.8σ vs median
trade,T0000143,0.85,UNDERPRICED,-3.2σ vs median
trade,T0000158,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000292,0.85,UNDERPRICED,-3.0σ vs median
trade,T0004961,0.85,UNDERPRICED,-33.6σ vs median
trade,T0004947,0.85,UNDERPRICED,-33.6σ vs median
trade,T0004996,0.85,UNDERPRICED,-33.6σ vs median
trade,T0004980,0.85,UNDERPRICED,-33.6σ vs median
trade,T0005032,0.85,UNDERPRICED,-33.6σ vs median
trade,T0005161,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005150,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005138,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005295,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005303,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005290,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005357,0.85,UNDERPRICED,-65.4σ vs median
trade,T0005404,0.85,UNDERPRICED,-65.4σ vs median
trade,T0005384,0.85,UNDERPRICED,-32.2σ vs median
trade,T0005473,0.85,UNDERPRICED,-24.6σ vs median
trade,T0000047,0.85,UNDERPRICED,-5.7σ vs median
trade,T0001719,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001732,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001772,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001832,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001877,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001891,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001948,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001969,0.85,UNDERPRICED,-4.0σ vs median
trade,T0001977,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002001,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002043,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002053,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002093,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002216,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002308,0.85,UNDERPRICED,-4.0σ vs median
trade,T0002782,0.85,OVERPRICED,+6.0σ vs median
trade,T0002840,0.85,OVERPRICED,+6.0σ vs median
trade,T0002818,0.85,OVERPRICED,+6.0σ vs median
trade,T0005084,0.85,UNDERPRICED,-6.1σ vs median
trade,T0005098,0.85,UNDERPRICED,-6.1σ vs median
trade,T0005080,0.85,UNDERPRICED,-6.1σ vs median
trade,T0005144,0.85,UNDERPRICED,-6.1σ vs median
trade,T0005177,0.85,UNDERPRICED,-4.7σ vs median
trade,T0005176,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005356,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005394,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005420,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005495,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005566,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005678,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005667,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005703,0.85,UNDERPRICED,-3.9σ vs median
trade,T0005748,0.85,UNDERPRICED,-3.9σ vs median
trade,T0000263,0.85,UNDERPRICED,-7.4σ vs median
trade,T0000350,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000336,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000491,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000544,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000534,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000594,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000644,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000649,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000631,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000640,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000687,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000735,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000744,0.85,UNDERPRICED,-3.4σ vs median
trade,T0001263,0.85,OVERPRICED,+6.7σ vs median
trade,T0001333,0.85,OVERPRICED,+3.4σ vs median
trade,T0001300,0.85,OVERPRICED,+3.4σ vs median
trade,T0001394,0.85,OVERPRICED,+3.4σ vs median
trade,T0001378,0.85,OVERPRICED,+3.4σ vs median
trade,T0001425,0.85,OVERPRICED,+3.4σ vs median
trade,T0001429,0.85,OVERPRICED,+3.4σ vs median
trade,T0001459,0.85,OVERPRICED,+3.4σ vs median
trade,T0003770,0.85,OVERPRICED,+2.8σ vs median
trade,T0003769,0.85,OVERPRICED,+2.8σ vs median
trade,T0003790,0.85,OVERPRICED,+2.8σ vs median
trade,T0003876,0.85,OVERPRICED,+2.8σ vs median
trade,T0003900,0.85,OVERPRICED,+2.8σ vs median
trade,T0003956,0.85,OVERPRICED,+2.8σ vs median
trade,T0004043,0.85,OVERPRICED,+2.5σ vs median
trade,T0004099,0.85,OVERPRICED,+2.5σ vs median
trade,T0004056,0.85,OVERPRICED,+2.5σ vs median
trade,T0004105,0.85,OVERPRICED,+2.5σ vs median
trade,T0004310,0.85,OVERPRICED,+2.5σ vs median
trade,T0004324,0.85,OVERPRICED,+2.5σ vs median
trade,T0004326,0.85,OVERPRICED,+2.5σ vs median
trade,T0004445,0.85,OVERPRICED,+2.5σ vs median
trade,T0004482,0.85,OVERPRICED,+2.5σ vs median
trade,T0004474,0.85,OVERPRICED,+2.5σ vs median
trade,T0004485,0.85,OVERPRICED,+2.5σ vs median
trade,T0004547,0.85,UNDERPRICED,-2.8σ vs median
trade,T0004577,0.85,UNDERPRICED,-2.8σ vs median
trade,T0004564,0.85,UNDERPRICED,-2.8σ vs median
trade,T0000783,0.85,UNDERPRICED,-4.6σ vs median
trade,T0000934,0.85,UNDERPRICED,-9.7σ vs median
trade,T0001027,0.85,UNDERPRICED,-9.7σ vs median
trade,T0001125,0.85,UNDERPRICED,-9.7σ vs median
trade,T0001122,0.85,UNDERPRICED,-13.2σ vs median
trade,T0001180,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001200,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001207,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001186,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001260,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001248,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001307,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001310,0.85,UNDERPRICED,-6.3σ vs median
trade,T0001409,0.85,UNDERPRICED,-6.3σ vs median
trade,T0005831,0.85,UNDERPRICED,-5.9σ vs median
trade,T0003504,0.85,OVERPRICED,+5.6σ vs median
trade,T0003507,0.85,OVERPRICED,+5.6σ vs median
trade,T0003540,0.85,OVERPRICED,+5.6σ vs median
trade,T0003560,0.85,OVERPRICED,+5.6σ vs median
trade,T0003637,0.85,OVERPRICED,+5.6σ vs median
trade,T0003652,0.85,OVERPRICED,+5.6σ vs median
trade,T0003722,0.85,OVERPRICED,+5.6σ vs median
trade,T0003841,0.85,OVERPRICED,+5.6σ vs median
trade,T0003824,0.85,OVERPRICED,+5.6σ vs median
trade,T0003861,0.85,OVERPRICED,+5.6σ vs median
trade,T0003912,0.85,OVERPRICED,+5.6σ vs median
trade,T0003953,0.85,OVERPRICED,+5.6σ vs median
trade,T0003961,0.85,OVERPRICED,+5.6σ vs median
trade,T0005018,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005039,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005066,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005085,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005165,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005131,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005129,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005180,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005220,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005243,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005341,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005429,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005423,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005475,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005543,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005521,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005564,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005559,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005651,0.85,UNDERPRICED,-13.3σ vs median
trade,T0005832,0.85,UNDERPRICED,-89.5σ vs median
