listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000072,2025-01-01 01:00:00,P00439,ASIA,I0011,2,52.81,2025-01-01 16:00:00
L0000058,2025-01-01 01:00:00,P00220,EU,I0004,1,69.06,2025-01-02 02:00:00
L0004578,2025-01-01 01:01:00,P00449,,I0005,1,770.97,2025-01-01 07:01:00
L0004580,2025-01-01 01:01:00,P00112,,I0005,1,770.97,2025-01-01 07:01:00
L0004588,2025-01-01 01:02:00,P00565,,I0009,1,86.81,2025-01-01 07:02:00
L0004605,2025-01-01 01:03:00,P00107,,I0014,1,991.94,2025-01-01 07:03:00
L0004585,2025-01-01 01:07:00,P00565,,I0009,1,86.81,2025-01-01 07:07:00
L0004615,2025-01-01 01:08:00,P00021,,I0009,1,86.81,2025-01-01 07:08:00
L0004616,2025-01-01 01:08:00,P00026,,I0019,1,103.88,2025-01-01 07:08:00
L0004621,2025-01-01 01:09:00,P00062,,I0019,1,103.88,2025-01-01 07:09:00
L0004613,2025-01-01 01:09:00,P00528,,I0009,1,86.81,2025-01-01 07:09:00
L0004602,2025-01-01 01:13:00,P00107,,I0014,1,991.94,2025-01-01 07:13:00
L0004600,2025-01-01 01:14:00,P00422,,I0014,1,991.94,2025-01-01 07:14:00
L0004579,2025-01-01 01:17:00,P00596,,I0005,1,770.97,2025-01-01 07:17:00
L0004595,2025-01-01 01:17:00,P00485,,I0039,1,106.61,2025-01-01 07:17:00
L0004610,2025-01-01 01:17:00,P00528,,I0009,1,86.81,2025-01-01 07:17:00
L0004584,2025-01-01 01:17:00,P00099,,I0009,1,86.81,2025-01-01 07:17:00
L0004612,2025-01-01 01:19:00,P00021,,I0009,1,86.81,2025-01-01 07:19:00
L0004587,2025-01-01 01:20:00,P00099,,I0009,1,86.81,2025-01-01 07:20:00
L0004611,2025-01-01 01:23:00,P00340,,I0009,1,86.81,2025-01-01 07:23:00
L0004590,2025-01-01 01:24:00,P00099,,I0009,1,86.81,2025-01-01 07:24:00
L0004601,2025-01-01 01:26:00,P00081,,I0014,1,991.94,2025-01-01 07:26:00
L0004620,2025-01-01 01:28:00,P00460,,I0019,1,103.88,2025-01-01 07:28:00
L0004606,2025-01-01 01:29:00,P00422,,I0014,1,991.94,2025-01-01 07:29:00
L0004591,2025-01-01 01:30:00,P00565,,I0009,1,86.81,2025-01-01 07:30:00
L0004622,2025-01-01 01:30:00,P00026,,I0019,1,103.88,2025-01-01 07:30:00
L0004618,2025-01-01 01:31:00,P00062,,I0019,1,103.88,2025-01-01 07:31:00
L0004596,2025-01-01 01:33:00,P00417,,I0039,1,106.61,2025-01-01 07:33:00
L0004603,2025-01-01 01:34:00,P00422,,I0014,1,991.94,2025-01-01 07:34:00
L0004582,2025-01-01 01:37:00,P00596,,I0005,1,770.97,2025-01-01 07:37:00
L0004594,2025-01-01 01:37:00,P00536,,I0039,1,106.61,2025-01-01 07:37:00
L0004581,2025-01-01 01:42:00,P00449,,I0005,1,770.97,2025-01-01 07:42:00
L0004619,2025-01-01 01:43:00,P00026,,I0019,1,103.88,2025-01-01 07:43:00
L0004583,2025-01-01 01:46:00,P00112,,I0005,1,770.97,2025-01-01 07:46:00
L0004614,2025-01-01 01:51:00,P00340,,I0009,1,86.81,2025-01-01 07:51:00
L0004598,2025-01-01 01:53:00,P00485,,I0039,1,106.61,2025-01-01 07:53:00
L0004599,2025-01-01 01:54:00,P00417,,I0039,1,106.61,2025-01-01 07:54:00
L0004607,2025-01-01 01:54:00,P00081,,I0014,1,991.94,2025-01-01 07:54:00
L0000136,2025-01-01 02:00:00,P00465,EU,I0026,1,59.79,2025-01-01 17:00:00
L0000135,2025-01-01 02:00:00,P00457,EU,I0023,2,406.75,2025-01-02 09:00:00
L0000144,2025-01-01 02:00:00,P00549,NA,I0019,1,75.74,2025-01-02 03:00:00
L0000125,2025-01-01 02:00:00,P00381,NA,I0032,4,43.24,2025-01-01 15:00:00
L0000093,2025-01-01 02:00:00,P00040,NA,I0020,4,53.78,2025-01-01 15:00:00
L0000095,2025-01-01 02:00:00,P00060,EU,I0012,1,549.84,2025-01-02 08:00:00
L0000104,2025-01-01 02:00:00,P00157,ASIA,I0039,1,55.99,2025-01-02 06:00:00
L0000106,2025-01-01 02:00:00,P00176,NA,I0005,1,406.54,2025-01-02 11:00:00
L0000107,2025-01-01 02:00:00,P00180,EU,I0011,3,48.19,2025-01-01 21:00:00
L0000108,2025-01-01 02:00:00,P00206,EU,I0023,1,477.92,2025-01-02 02:00:00
L0000113,2025-01-01 02:00:00,P00268,ASIA,I0031,1,55.08,2025-01-02 09:00:00
L0000110,2025-01-01 02:00:00,P00251,EU,I0021,1,65.85,2025-01-01 14:00:00
L0000111,2025-01-01 02:00:00,P00252,EU,I0027,1,62.59,2025-01-02 11:00:00
L0000094,2025-01-01 02:00:00,P00059,ASIA,I0029,2,407.87,2025-01-02 03:00:00
L0000137,2025-01-01 02:00:00,P00468,ASIA,I0010,1,55.26,2025-01-02 03:00:00
L0000114,2025-01-01 02:00:00,P00275,NA,I0037,1,40.56,2025-01-02 11:00:00
L0000103,2025-01-01 02:00:00,P00148,ASIA,I0031,1,42.59,2025-01-01 14:00:00
L0000092,2025-01-01 02:00:00,P00038,EU,I0008,4,54.35,2025-01-02 09:00:00
L0000102,2025-01-01 02:00:00,P00146,EU,I0030,2,54.94,2025-01-02 09:00:00
L0000101,2025-01-01 02:00:00,P00140,EU,I0027,2,56.15,2025-01-02 06:00:00
L0000100,2025-01-01 02:00:00,P00116,ASIA,I0038,1,479.18,2025-01-02 07:00:00
L0000099,2025-01-01 02:00:00,P00114,NA,I0017,1,34.6,2025-01-02 05:00:00
L0000098,2025-01-01 02:00:00,P00103,NA,I0036,2,52.7,2025-01-02 11:00:00
L0000097,2025-01-01 02:00:00,P00095,NA,I0017,2,44.75,2025-01-01 14:00:00
L0000096,2025-01-01 02:00:00,P00062,EU,I0017,2,49.18,2025-01-01 17:00:00
L0000115,2025-01-01 02:00:00,P00285,EU,I0014,3,513.32,2025-01-02 05:00:00
L0004623,2025-01-01 02:00:00,P00460,,I0019,1,103.88,2025-01-01 08:00:00
L0000112,2025-01-01 02:00:00,P00258,EU,I0033,3,46.64,2025-01-01 15:00:00
L0000138,2025-01-01 02:00:00,P00476,EU,I0018,1,46.27,2025-01-01 17:00:00
L0000105,2025-01-01 02:00:00,P00166,EU,I0026,3,66.61,2025-01-02 13:00:00
L0000140,2025-01-01 02:00:00,P00509,EU,I0030,2,63.79,2025-01-01 18:00:00
L0000131,2025-01-01 02:00:00,P00418,EU,I0010,1,46.35,2025-01-02 02:00:00
L0000129,2025-01-01 02:00:00,P00396,ASIA,I0003,2,49.05,2025-01-02 10:00:00
L0000120,2025-01-01 02:00:00,P00336,ASIA,I0036,1,47.18,2025-01-01 23:00:00
L0000139,2025-01-01 02:00:00,P00499,NA,I0030,2,69.1,2025-01-02 08:00:00
L0000124,2025-01-01 02:00:00,P00380,EU,I0009,2,44.68,2025-01-02 01:00:00
L0000127,2025-01-01 02:00:00,P00389,EU,I0005,1,366.39,2025-01-02 03:00:00
L0000123,2025-01-01 02:00:00,P00375,EU,I0024,1,56.2,2025-01-01 20:00:00
L0000126,2025-01-01 02:00:00,P00388,NA,I0007,2,458.35,2025-01-01 23:00:00
L0000122,2025-01-01 02:00:00,P00350,NA,I0027,1,71.82,2025-01-02 00:00:00
L0000132,2025-01-01 02:00:00,P00424,EU,I0018,1,38.77,2025-01-02 04:00:00
L0000121,2025-01-01 02:00:00,P00349,EU,I0011,3,46.9,2025-01-02 12:00:00
L0000145,2025-01-01 02:00:00,P00552,ASIA,I0016,2,41.31,2025-01-01 19:00:00
L0000130,2025-01-01 02:00:00,P00407,EU,I0010,2,51.94,2025-01-02 09:00:00
L0000109,2025-01-01 02:00:00,P00222,EU,I0004,1,49.34,2025-01-02 02:00:00
L0000128,2025-01-01 02:00:00,P00390,EU,I0033,2,44.08,2025-01-02 01:00:00
L0000089,2025-01-01 02:00:00,P00001,EU,I0003,3,64.11,2025-01-02 06:00:00
L0000090,2025-01-01 02:00:00,P00022,EU,I0010,1,38.21,2025-01-02 06:00:00
L0000141,2025-01-01 02:00:00,P00529,EU,I0005,1,362.73,2025-01-01 23:00:00
L0000142,2025-01-01 02:00:00,P00535,NA,I0010,1,54.69,2025-01-02 12:00:00
L0000146,2025-01-01 02:00:00,P00570,ASIA,I0037,2,46.11,2025-01-02 06:00:00
L0000091,2025-01-01 02:00:00,P00031,EU,I0023,1,566.06,2025-01-02 10:00:00
L0000147,2025-01-01 02:00:00,P00597,NA,I0009,2,67.81,2025-01-01 23:00:00
L0000143,2025-01-01 02:00:00,P00539,NA,I0028,1,40.8,2025-01-02 05:00:00
L0000134,2025-01-01 02:00:00,P00444,NA,I0027,1,71.62,2025-01-02 07:00:00
L0000118,2025-01-01 02:00:00,P00320,NA,I0008,1,54.02,2025-01-02 02:00:00
L0000133,2025-01-01 02:00:00,P00438,EU,I0018,1,38.46,2025-01-02 04:00:00
L0000116,2025-01-01 02:00:00,P00287,NA,I0019,1,74.87,2025-01-02 04:00:00
L0000117,2025-01-01 02:00:00,P00294,EU,I0003,3,59.37,2025-01-01 23:00:00
L0000119,2025-01-01 02:00:00,P00325,NA,I0024,2,64.89,2025-01-02 02:00:00
L0000161,2025-01-01 03:00:00,P00177,EU,I0020,2,39.22,2025-01-01 21:00:00
L0000159,2025-01-01 03:00:00,P00160,ASIA,I0033,1,53.21,2025-01-02 08:00:00
L0000162,2025-01-01 03:00:00,P00180,EU,I0009,2,46.94,2025-01-02 10:00:00
L0000168,2025-01-01 03:00:00,P00315,ASIA,I0019,1,51.61,2025-01-02 03:00:00
L0000164,2025-01-01 03:00:00,P00237,ASIA,I0017,2,37.72,2025-01-01 21:00:00
L0000165,2025-01-01 03:00:00,P00243,NA,I0029,1,497.18,2025-01-02 07:00:00
L0000166,2025-01-01 03:00:00,P00265,EU,I0010,1,43.87,2025-01-01 17:00:00
L0000167,2025-01-01 03:00:00,P00309,EU,I0027,1,68.19,2025-01-02 08:00:00
L0000158,2025-01-01 03:00:00,P00137,NA,I0021,3,61.71,2025-01-01 21:00:00
L0000153,2025-01-01 03:00:00,P00073,EU,I0019,1,52.21,2025-01-02 00:00:00
L0000150,2025-01-01 03:00:00,P00031,EU,I0011,3,49.81,2025-01-01 17:00:00
L0000156,2025-01-01 03:00:00,P00126,EU,I0021,1,54.43,2025-01-02 08:00:00
L0000155,2025-01-01 03:00:00,P00124,EU,I0024,3,48.73,2025-01-02 10:00:00
L0000154,2025-01-01 03:00:00,P00104,NA,I0008,1,61.63,2025-01-02 06:00:00
L0000152,2025-01-01 03:00:00,P00069,EU,I0019,1,51.42,2025-01-02 04:00:00
L0000151,2025-01-01 03:00:00,P00053,EU,I0010,1,46.41,2025-01-02 13:00:00
L0000149,2025-01-01 03:00:00,P00016,EU,I0016,1,48.63,2025-01-02 07:00:00
L0000148,2025-01-01 03:00:00,P00008,NA,I0032,1,43.26,2025-01-02 08:00:00
L0000192,2025-01-01 03:00:00,P00596,EU,I0034,1,38.41,2025-01-02 11:00:00
L0000180,2025-01-01 03:00:00,P00450,NA,I0014,2,567.4,2025-01-02 11:00:00
L0000170,2025-01-01 03:00:00,P00321,NA,I0030,1,70.34,2025-01-02 03:00:00
L0000157,2025-01-01 03:00:00,P00131,EU,I0030,2,66.15,2025-01-02 10:00:00
L0000171,2025-01-01 03:00:00,P00332,ASIA,I0003,2,60.31,2025-01-02 09:00:00
L0000172,2025-01-01 03:00:00,P00346,NA,I0009,2,59.22,2025-01-02 03:00:00
L0000183,2025-01-01 03:00:00,P00498,ASIA,I0021,1,57.29,2025-01-02 09:00:00
L0000163,2025-01-01 03:00:00,P00186,EU,I0003,2,59.99,2025-01-02 12:00:00
L0000169,2025-01-01 03:00:00,P00319,EU,I0038,1,376.36,2025-01-02 01:00:00
L0000160,2025-01-01 03:00:00,P00163,EU,I0022,3,518.22,2025-01-01 19:00:00
L0000191,2025-01-01 03:00:00,P00581,EU,I0028,1,50.18,2025-01-01 20:00:00
L0000190,2025-01-01 03:00:00,P00551,ASIA,I0034,1,36.44,2025-01-02 11:00:00
L0000189,2025-01-01 03:00:00,P00545,EU,I0034,1,44.85,2025-01-02 08:00:00
L0000187,2025-01-01 03:00:00,P00529,EU,I0011,1,61.83,2025-01-02 05:00:00
L0000186,2025-01-01 03:00:00,P00525,NA,I0016,1,42.02,2025-01-01 22:00:00
L0000185,2025-01-01 03:00:00,P00515,EU,I0019,2,65.8,2025-01-01 22:00:00
L0000184,2025-01-01 03:00:00,P00508,NA,I0018,1,39.36,2025-01-02 08:00:00
L0000193,2025-01-01 03:00:00,P00599,EU,I0029,1,397.6,2025-01-02 01:00:00
L0000182,2025-01-01 03:00:00,P00488,NA,I0036,1,44.38,2025-01-02 07:00:00
L0000173,2025-01-01 03:00:00,P00349,EU,I0003,1,62.15,2025-01-02 09:00:00
L0000188,2025-01-01 03:00:00,P00532,ASIA,I0034,2,37.36,2025-01-02 04:00:00
L0000174,2025-01-01 03:00:00,P00371,EU,I0009,2,52.77,2025-01-02 10:00:00
L0000175,2025-01-01 03:00:00,P00379,ASIA,I0010,1,31.59,2025-01-01 20:00:00
L0000181,2025-01-01 03:00:00,P00484,NA,I0010,1,46.52,2025-01-01 17:00:00
L0000177,2025-01-01 03:00:00,P00425,NA,I0025,4,357.24,2025-01-02 01:00:00
L0000178,2025-01-01 03:00:00,P00434,NA,I0030,1,56.0,2025-01-02 04:00:00
L0000179,2025-01-01 03:00:00,P00446,EU,I0014,1,750.73,2025-01-01 22:00:00
L0000176,2025-01-01 03:00:00,P00413,EU,I0007,2,535.59,2025-01-02 03:00:00
L0000227,2025-01-01 04:00:00,P00465,EU,I0004,1,53.95,2025-01-01 16:00:00
L0000226,2025-01-01 04:00:00,P00430,EU,I0032,1,49.0,2025-01-02 00:00:00
L0000219,2025-01-01 04:00:00,P00361,NA,I0039,3,74.25,2025-01-01 20:00:00
L0000220,2025-01-01 04:00:00,P00364,ASIA,I0019,1,61.5,2025-01-01 19:00:00
L0000221,2025-01-01 04:00:00,P00365,NA,I0034,3,44.79,2025-01-02 05:00:00
L0000222,2025-01-01 04:00:00,P00377,EU,I0026,2,50.9,2025-01-02 03:00:00
L0000223,2025-01-01 04:00:00,P00396,ASIA,I0004,2,56.89,2025-01-02 14:00:00
L0000224,2025-01-01 04:00:00,P00401,ASIA,I0039,4,55.17,2025-01-01 21:00:00
L0000225,2025-01-01 04:00:00,P00408,ASIA,I0026,1,59.07,2025-01-02 12:00:00
L0000218,2025-01-01 04:00:00,P00360,NA,I0017,2,49.69,2025-01-02 06:00:00
L0000239,2025-01-01 04:00:00,P00590,ASIA,I0007,1,355.88,2025-01-02 14:00:00
L0000230,2025-01-01 04:00:00,P00501,NA,I0009,1,43.75,2025-01-01 18:00:00
L0000231,2025-01-01 04:00:00,P00502,EU,I0009,1,47.65,2025-01-01 20:00:00
L0000232,2025-01-01 04:00:00,P00507,ASIA,I0039,3,58.53,2025-01-01 19:00:00
L0000233,2025-01-01 04:00:00,P00525,NA,I0019,1,69.94,2025-01-02 03:00:00
L0000234,2025-01-01 04:00:00,P00529,EU,I0005,1,434.65,2025-01-02 03:00:00
L0000235,2025-01-01 04:00:00,P00541,EU,I0030,2,62.75,2025-01-01 21:00:00
L0000236,2025-01-01 04:00:00,P00551,ASIA,I0019,3,45.01,2025-01-02 07:00:00
L0000237,2025-01-01 04:00:00,P00573,EU,I0010,2,49.36,2025-01-02 02:00:00
L0000229,2025-01-01 04:00:00,P00477,EU,I0031,1,56.76,2025-01-01 18:00:00
L0000217,2025-01-01 04:00:00,P00336,ASIA,I0018,2,47.21,2025-01-02 08:00:00
L0000228,2025-01-01 04:00:00,P00476,EU,I0016,1,48.12,2025-01-02 11:00:00
L0000216,2025-01-01 04:00:00,P00330,NA,I0007,1,388.93,2025-01-02 06:00:00
L0000194,2025-01-01 04:00:00,P00002,ASIA,I0019,1,60.08,2025-01-02 15:00:00
L0000215,2025-01-01 04:00:00,P00323,NA,I0017,2,55.15,2025-01-01 23:00:00
L0000198,2025-01-01 04:00:00,P00078,EU,I0033,2,39.64,2025-01-01 21:00:00
L0000238,2025-01-01 04:00:00,P00577,EU,I0030,1,55.02,2025-01-02 09:00:00
L0000195,2025-01-01 04:00:00,P00022,EU,I0031,1,63.58,2025-01-01 18:00:00
L0000196,2025-01-01 04:00:00,P00033,NA,I0033,1,48.32,2025-01-02 07:00:00
L0000197,2025-01-01 04:00:00,P00034,ASIA,I0011,2,64.43,2025-01-01 18:00:00
L0000200,2025-01-01 04:00:00,P00103,NA,I0036,1,47.51,2025-01-02 00:00:00
L0000201,2025-01-01 04:00:00,P00131,EU,I0036,2,61.63,2025-01-02 13:00:00
L0000202,2025-01-01 04:00:00,P00151,EU,I0035,2,3382.46,2025-01-02 10:00:00
L0000203,2025-01-01 04:00:00,P00166,EU,I0036,2,45.92,2025-01-01 20:00:00
L0000205,2025-01-01 04:00:00,P00188,EU,I0033,1,50.24,2025-01-01 20:00:00
L0000199,2025-01-01 04:00:00,P00097,ASIA,I0016,1,48.94,2025-01-01 18:00:00
L0000207,2025-01-01 04:00:00,P00204,ASIA,I0034,1,46.06,2025-01-01 17:00:00
L0000208,2025-01-01 04:00:00,P00206,EU,I0033,1,44.87,2025-01-01 17:00:00
L0000209,2025-01-01 04:00:00,P00211,EU,I0038,2,414.28,2025-01-02 03:00:00
L0000210,2025-01-01 04:00:00,P00228,ASIA,I0009,1,46.63,2025-01-02 04:00:00
L0000211,2025-01-01 04:00:00,P00244,ASIA,I0039,3,57.92,2025-01-02 09:00:00
L0000212,2025-01-01 04:00:00,P00267,EU,I0029,1,433.96,2025-01-02 13:00:00
L0000213,2025-01-01 04:00:00,P00292,EU,I0008,1,57.84,2025-01-02 00:00:00
L0000204,2025-01-01 04:00:00,P00182,NA,I0011,2,53.86,2025-01-01 20:00:00
L0000214,2025-01-01 04:00:00,P00305,ASIA,I0034,3,36.43,2025-01-02 06:00:00
L0000206,2025-01-01 04:00:00,P00199,ASIA,I0031,1,51.88,2025-01-02 07:00:00
L0000292,2025-01-01 05:00:00,P00594,ASIA,I0020,1,39.33,2025-01-02 11:00:00
L0000281,2025-01-01 05:00:00,P00502,EU,I0006,1,434.3,2025-01-01 22:00:00
L0000273,2025-01-01 05:00:00,P00410,ASIA,I0018,2,51.12,2025-01-01 22:00:00
