player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00020,2025-01-01,b_price_z_mean;b_price_z_max;s_items,0.57;0.54;0.5,0.014486918088080761,0
P00020,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00020,2025-01-03,b_price_z_mean;buyer_hour_entropy;b_counterparties,1.94;1.5;1.16,0.2513016788667098,0
P00020,2025-01-04,b_counterparties;b_trades;buyer_hour_entropy,1.81;1.66;1.43,0.1767447131299688,0
P00021,2025-01-01,b_price_z_mean;s_price_z_mean;s_price_z_max,12.4;9.17;8.89,0.9671901776113709,1
P00021,2025-01-02,b_price_z_mean;s_items;buyer_hour_entropy,0.62;0.5;0.5,0.010083718010999825,0
P00021,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.5;1.47;1.16,0.19938483247352773,0
P00021,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.05824781345225439,0
P00022,2025-01-01,s_items;max_pair_as_seller;b_price_z_max,1.55;1.28;0.85,0.2111447963696081,0
P00022,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.05;0.92;0.5,0.04925029729120606,0
P00022,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.0699550394368763,0
P00023,2025-01-01,b_counterparties;buyer_hour_entropy;b_trades,1.07;1.03;0.96,0.08670957066802923,0
P00023,2025-01-02,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.18900501866067593,0
P00023,2025-01-03,b_items;b_price_z_max;s_items,1.16;0.62;0.5,0.07706104880120039,0
P00023,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00024,2025-01-01,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.01;1.66;1.43,0.3363968828570491,0
P00024,2025-01-02,s_items;max_pair_as_seller;s_price_z_mean,1.55;1.28;0.74,0.24086260335478366,0
P00024,2025-01-03,b_price_z_max;s_items;buyer_hour_entropy,0.53;0.5;0.5,0.007867757421808171,0
P00024,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.83;0.53;0.5,0.025196567676145944,0
P00025,2025-01-01,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.01;1.66;1.43,0.29721094119612845,0
P00025,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00025,2025-01-03,b_items;b_counterparties;b_trades,4.17;4.04;3.76,0.6209143180383074,0
P00025,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.37212753748050015,0
P00026,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,9.36;9.08;8.21,0.9033484698470508,1
P00026,2025-01-02,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.5;1.45;1.42,0.17517897379734798,0
P00026,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.07432996324610008,0
P00026,2025-01-04,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.5;1.2;1.16,0.17530138142349683,0
P00027,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.97;0.96;0.5,0.07443758606903318,0
P00027,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.1;0.92;0.5,0.05501957905528803,0
P00027,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.39;0.84;0.5,0.10829362226088615,0
P00027,2025-01-04,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.06812009599252321,0
P00028,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.44;1.24;0.5,0.1370677012668298,0
P00028,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.04715905112677095,0
P00028,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.56;1.44;0.5,0.14030239349616055,0
P00029,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.16205929933861885,0
P00029,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00029,2025-01-03,seller_hour_entropy;s_items;s_counterparties,2.45;1.55;1.47,0.40269270969612025,0
P00029,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.057595035188021136,0
P00030,2025-01-01,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.013068258324670678,0
P00030,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.87;0.53;0.5,0.028566811247792968,0
P00030,2025-01-03,max_pair_as_buyer;s_items;buyer_hour_entropy,3.01;0.5;0.5,0.2681300008108153,0
P00031,2025-01-01,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.003769724994451623,0
P00031,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.97;0.87;0.5,0.07493563453648465,0
P00031,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.61;0.51;0.5,0.012286718845538459,0
P00031,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.17023744310579636,0
P00032,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.10961992608331038,0
P00032,2025-01-02,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.01;1.66;1.43,0.28415771319778227,0
P00032,2025-01-03,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.024988523329346642,0
P00032,2025-01-04,b_trades;max_pair_as_buyer;buyer_hour_entropy,3.06;3.01;2.05,0.4881972470190986,0
P00033,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.05162617156379713,0
P00033,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.69;0.53;0.5,0.016883699682237706,0
P00033,2025-01-03,b_price_z_mean;s_items;b_price_z_max,0.6;0.5;0.48,0.03660356856230914,0
P00033,2025-01-04,s_counterparties;seller_hour_entropy;s_trades,2.74;2.68;2.66,0.4173002869871319,0
P00034,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.0829254093270576,0
P00034,2025-01-02,b_price_z_mean;buyer_hour_entropy;b_counterparties,1.86;1.5;1.16,0.23425912042316815,0
P00034,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.09475768256356558,0
P00034,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.08014236526153919,0
P00035,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.42;1.38;0.5,0.13011060998306642,0
P00035,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.77;0.53;0.5,0.021781690201306613,0
P00035,2025-01-03,b_price_z_max;s_items;b_price_z_mean,0.53;0.5;0.49,0.010841453709540249,0
P00035,2025-01-04,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.01869080803360199,0
P00036,2025-01-01,b_price_z_mean;b_items;b_counterparties,2.47;1.13;1.07,0.14603740541745006,0
P00036,2025-01-02,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.0036521071289172327,0
P00036,2025-01-03,s_items;buyer_hour_entropy;b_price_z_max,0.5;0.5;0.48,0.010948062386113332,0
P00036,2025-01-04,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.021894836376342153,0
P00037,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,1.86;1.61;1.56,0.34606302880779916,0
P00037,2025-01-02,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.16507221002875283,0
P00037,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.5;1.16;1.16,0.17451292331470497,0
P00037,2025-01-04,b_price_z_max;b_price_z_mean;s_items,0.59;0.55;0.5,0.01614122094013618,0
P00038,2025-01-01,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.020709637216497052,0
P00038,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.07618834123389194,0
P00038,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.18134454038510828,0
P00038,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,1.55;1.28;1.2,0.26870099463863006,0
P00039,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00039,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.7;0.5;0.48,0.03629207905512102,0
P00039,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.12945147483342206,0
P00039,2025-01-04,b_price_z_max;s_items;buyer_hour_entropy,0.63;0.5;0.5,0.011915219695044135,0
P00040,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.0009657056012674052,0
P00040,2025-01-02,b_price_z_max;s_items;buyer_hour_entropy,0.53;0.5;0.5,0.00857360805420607,0
P00040,2025-01-03,b_price_z_max;s_items;buyer_hour_entropy,0.68;0.5;0.5,0.022206225388832712,0
P00041,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.5;1.47;1.44,0.17412309863489966,0
P00041,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.55;0.53;0.5,0.013505825622633133,0
P00041,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.53;0.53;0.5,0.009027176669802817,0
P00041,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.08405069845505395,0
P00042,2025-01-01,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.5;1.28;1.24,0.15145728373363906,0
P00042,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.63;0.5;0.48,0.00804884234618359,0
P00042,2025-01-03,b_price_z_max;s_items;b_price_z_mean,0.53;0.5;0.49,0.010841453709540249,0
P00042,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.09035029623629043,0
P00043,2025-01-03,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.009699771892570689,0
P00043,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.83;2.6;2.52,0.4223526575546547,0
P00044,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.008325569654205714,0
P00044,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.13;1.12;0.5,0.08108761444089081,0
P00044,2025-01-03,b_price_z_max;b_price_z_mean;s_items,1.25;0.84;0.5,0.09493851184489831,0
P00044,2025-01-04,s_items;max_pair_as_seller;b_price_z_max,0.5;0.48;0.45,0.027129037310844196,0
P00045,2025-01-01,s_price_z_mean;s_price_z_max;s_items,2.13;2.05;1.55,0.43670902168564696,0
P00045,2025-01-02,seller_hour_entropy;s_items;buyer_hour_entropy,1.58;1.55;1.5,0.3506633310308663,0
P00045,2025-01-03,b_price_z_max;s_items;max_pair_as_seller,0.53;0.5;0.48,0.004429820833384478,0
P00045,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.047227786825935515,0
P00046,2025-01-01,b_price_z_max;b_price_z_mean;s_items,2.08;0.52;0.5,0.11044771832975109,0
P00046,2025-01-02,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.21732965169479698,0
P00046,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.1591827308574966,0
P00046,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.64;0.5;0.48,0.035003849059951346,0
P00047,2025-01-01,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.01;1.03;0.96,0.22881875199993007,0
P00047,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.8;0.53;0.5,0.025196567676145944,0
P00047,2025-01-03,b_items;b_counterparties;b_trades,2.65;2.55;2.36,0.3613047058139392,0
P00047,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.85;0.63;0.5,0.031179563147546958,0
P00048,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.37;0.99;0.5,0.0815583251923237,0
P00048,2025-01-02,b_price_z_mean;buyer_hour_entropy;b_counterparties,1.86;1.5;1.16,0.23425912042316815,0
P00048,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.16210430716885232,0
P00048,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.28;2.04;1.97,0.34110848841693997,0
P00049,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.0024227730131054217,0
P00049,2025-01-02,s_items;max_pair_as_seller;b_price_z_mean,0.5;0.48;0.45,0.030653344289469635,0
P00049,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.04881526447578949,0
P00049,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.12;0.85;0.5,0.04959552062730169,0
P00050,2025-01-01,b_price_z_mean;b_price_z_max;s_items,0.89;0.65;0.5,0.03577601022964053,0
P00050,2025-01-02,max_pair_as_seller;s_items;buyer_hour_entropy,4.81;1.55;1.5,0.5050651160619873,0
P00050,2025-01-03,s_items;max_pair_as_seller;b_price_z_mean,1.55;1.28;1.01,0.2575833594827721,0
P00051,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.1528891665093804,0
P00051,2025-01-02,s_price_z_mean;s_price_z_max;s_items,2.47;2.42;1.55,0.3633846228980242,0
P00051,2025-01-03,b_price_z_max;b_price_z_mean;s_items,1.29;0.87;0.5,0.09569295437983004,0
P00051,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00052,2025-01-01,s_price_z_mean;s_price_z_max;s_items,5.55;5.38;1.55,0.5015160026421852,0
P00052,2025-01-02,seller_hour_entropy;s_items;buyer_hour_entropy,1.57;1.55;1.5,0.3878330910290937,0
P00052,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.8;0.72;0.5,0.054936811548841086,0
P00052,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.74;0.69;0.5,0.03178537072191892,0
P00053,2025-01-01,b_price_z_mean;b_price_z_max;s_items,0.7;0.53;0.5,0.01932837906292932,0
P00053,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.00268175141988987,0
P00053,2025-01-03,seller_hour_entropy;s_counterparties;s_trades,2.95;2.18;2.11,0.4990767201735865,0
P00053,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.08405069845505395,0
P00054,2025-01-01,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.01;1.03;0.96,0.2230399868405564,0
P00054,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.53;0.5;0.48,0.006543213495009723,0
P00054,2025-01-03,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.009780133792828796,0
P00054,2025-01-04,b_counterparties;buyer_hour_entropy;b_trades,1.07;1.03;0.96,0.08600897655746365,0
P00055,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,0.5;0.5;0.48,0.0664955827067518,0
P00055,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.76;0.59;0.5,0.02729047996944267,0
P00055,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.07573648573443582,0
P00056,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.07905608012644978,0
P00056,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.04891490419434639,0
P00056,2025-01-03,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.016087146678667653,0
P00057,2025-01-01,b_price_z_max;s_items;max_pair_as_seller,0.53;0.5;0.48,0.004968916912030714,0
P00057,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00057,2025-01-03,b_counterparties;b_trades;s_items,1.81;1.66;1.55,0.3168982564439503,0
P00057,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.05530330015813914,0
P00058,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.82;1.42;0.5,0.15416159914619884,0
P00058,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.05420528218885124,0
P00058,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.14;0.84;0.5,0.05549807629267167,0
P00058,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.81;1.66,0.17144046271357016,0
P00059,2025-01-01,s_price_z_mean;s_price_z_max;s_items,1.96;1.88;1.55,0.31610289066166797,0
P00059,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,2.71;2.46;2.38,0.48212476663563103,0
P00059,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.5;1.38;1.16,0.19699596466309505,0
P00059,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.01;1.03;0.96,0.24256277129303638,0
P00060,2025-01-01,b_price_z_max;s_items;max_pair_as_seller,0.53;0.5;0.48,0.004822626317705213,0
P00060,2025-01-02,b_price_z_max;s_items;buyer_hour_entropy,0.53;0.5;0.5,0.013107874968568274,0
P00060,2025-01-03,b_price_z_max;s_items;buyer_hour_entropy,0.59;0.5;0.5,0.010440828557362612,0
P00060,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.13877932556313985,0
P00061,2025-01-01,s_price_z_mean;s_price_z_max;s_items,3.56;3.44;1.55,0.3879155558254309,0
P00061,2025-01-02,max_pair_as_buyer;b_trades;b_counterparties,3.01;2.36;1.81,0.44577108819316036,0
P00061,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00061,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.10067798557520452,0
P00062,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,9.36;9.08;8.21,0.9306718012621683,1
P00062,2025-01-02,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.5;1.38;1.37,0.16161632141575438,0
P00062,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.14;0.89;0.5,0.05793720622180158,0
P00062,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.13;1.07;1.03,0.04864991457542798,0
P00063,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.0829254093270576,0
P00063,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,1.55;1.5;1.28,0.2950038826308529,0
P00063,2025-01-03,s_items;max_pair_as_seller;b_trades,0.5;0.48;0.44,0.017694685954323105,0
P00063,2025-01-04,b_price_z_max;s_items;max_pair_as_seller,0.59;0.5;0.48,0.00686707254011273,0
P00064,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.08318389083189953,0
P00064,2025-01-02,s_items;buyer_hour_entropy;b_price_z_max,0.5;0.5;0.49,0.009224436188040941,0
P00064,2025-01-03,b_price_z_max;b_price_z_mean;b_counterparties,1.25;1.18;1.07,0.15756962449503478,0
P00065,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,3.59;3.48;3.33,0.4881023480766302,0
P00065,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
P00065,2025-01-04,s_items;max_pair_as_seller;b_items,1.55;1.28;1.13,0.29051603861179615,0
P00066,2025-01-01,b_price_z_mean;b_items;b_counterparties,1.23;1.13;1.07,0.13072691849578125,0
P00066,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.5;1.16;1.16,0.06151740081037724,0
