player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00018,2025-01-02,max_pair_as_buyer;buyer_hour_entropy;s_items,2.99;0.53;0.49,0.23744782616783686,0
P00018,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.004656974030550798,0
P00018,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,3.63;2.03;1.29,0.4466062898423677,0
P00019,2025-01-01,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.012213062866603133,0
P00019,2025-01-02,s_items;buyer_hour_entropy;seller_hour_entropy,1.57;1.47;1.38,0.3593468633648138,0
P00019,2025-01-03,b_price_z_max;buyer_hour_entropy;b_price_z_mean,1.19;0.53;0.52,0.10001797789346038,0
P00019,2025-01-04,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.0017292734514228623,0
P00020,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.10546930913272483,0
P00020,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.0073464980717109175,0
P00020,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.010120052444428786,0
P00020,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.07122194781253834,0
P00021,2025-01-01,s_trades;s_counterparties;seller_hour_entropy,3.42;3.37;3.33,0.6763969400705715,0
P00021,2025-01-02,s_items;max_pair_as_seller;s_price_z_mean,1.57;1.29;1.14,0.3355582612351493,0
P00021,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.58;0.49;0.47,0.007216764230275636,0
P00021,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.5;1.25;0.49,0.14012189123519972,0
P00022,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.013092549482586684,0
P00022,2025-01-02,max_pair_as_seller;max_pair_as_buyer;b_trades,6.56;2.99;2.43,0.5675836916788533,0
P00022,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,1.24;0.53;0.49,0.04870389307428963,0
P00023,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.0074676134973157785,0
P00023,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.011938246243551845,0
P00023,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.008612846960024434,0
P00023,2025-01-04,s_counterparties;s_trades;seller_hour_entropy,3.66;3.56;3.04,0.4484705755885896,0
P00024,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.05396455489119518,0
P00024,2025-01-02,b_items;b_counterparties;b_trades,2.69;2.61;2.43,0.39104725908772214,0
P00024,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.06758952554343786,0
P00024,2025-01-04,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.004068205549792741,0
P00025,2025-01-01,b_items;b_counterparties;b_trades,3.45;3.36;3.14,0.572914771914287,0
P00025,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.14235503614367,0
P00025,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.05787998783748368,0
P00025,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,1.57;1.29;0.59,0.23716625016116774,0
P00026,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.08837483842885534,0
P00026,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.13245392935861475,0
P00026,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.0007858765380305887,0
P00026,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.78;0.53;0.49,0.019530825938200744,0
P00027,2025-01-01,s_items;max_pair_as_seller;b_price_z_max,1.57;1.29;0.85,0.22147100068029085,0
P00027,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,4.67;4.54;3.53,0.580468886034328,0
P00027,2025-01-03,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.20944739731941767,0
P00027,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.14;0.56;0.49,0.07741871945567752,0
P00028,2025-01-01,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.0037644725362797997,0
P00028,2025-01-02,s_items;seller_hour_entropy;max_pair_as_seller,1.57;1.54;1.29,0.386160046276785,0
P00028,2025-01-03,s_trades;s_counterparties;seller_hour_entropy,4.96;4.81;3.63,0.623136928323619,0
P00028,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,3.63;3.05;2.4,0.5643310905488643,0
P00029,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,9.66;9.1;8.39,0.9419765868334142,1
P00029,2025-01-02,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.005760780766477748,0
P00029,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.57;0.97;0.53,0.13133595869929318,0
P00029,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,2.99;1.05;1.0,0.2490960671923807,0
P00030,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.009687131379457975,0
P00030,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.06000619763623858,0
P00030,2025-01-04,s_items;max_pair_as_seller;b_trades,1.57;1.29;0.42,0.23145412345819188,0
P00031,2025-01-01,b_price_z_max;b_price_z_mean;buyer_hour_entropy,2.89;1.79;0.53,0.28584650354318186,0
P00031,2025-01-02,b_items;seller_hour_entropy;b_counterparties,1.92;1.87;1.86,0.48771656232434263,0
P00031,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,4.52;4.4;3.39,0.6449335215204477,0
P00031,2025-01-04,max_pair_as_seller;s_trades;s_counterparties,3.05;3.0;2.94,0.5238150173482083,0
P00032,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,1.57;1.29;1.09,0.32202784648195154,0
P00032,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.76;0.49;0.47,0.01769459870364534,0
P00032,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.0022177923196630713,0
P00032,2025-01-04,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.472177864180516,0
P00033,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.78;1.24;0.49,0.16489819565464373,0
P00033,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.04604048459256696,0
P00033,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.054578095257011384,0
P00033,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.07526259918013332,0
P00034,2025-01-01,b_price_z_mean;b_price_z_max;s_items,0.94;0.66;0.49,0.04272868423780787,0
P00034,2025-01-02,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.16259850937818923,0
P00034,2025-01-03,b_price_z_mean;buyer_hour_entropy;b_counterparties,2.1;1.47;1.14,0.27924659772287047,0
P00034,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.15080563381364892,0
P00035,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.06991999998313578,0
P00035,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.12257664673777323,0
P00035,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.009487981787104326,0
P00036,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.68;0.53;0.49,0.03451827727321291,0
P00036,2025-01-02,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.004413177390488271,0
P00036,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.07139176221907548,0
P00037,2025-01-01,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.1750323755520485,0
P00037,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.054578095257011384,0
P00037,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.013597477202123657,0
P00037,2025-01-04,buyer_hour_entropy;b_price_z_mean;s_items,0.53;0.49;0.49,0.011444025266382638,0
P00038,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,10.0;9.42;8.69,0.9483835702530353,1
P00038,2025-01-02,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.27;0.98;0.53,0.11035703597767184,0
P00038,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.002808856139763839,0
P00039,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_price_z_max,1.47;1.47;1.35,0.19472326570895446,0
P00039,2025-01-02,max_pair_as_buyer;max_pair_as_seller;b_trades,6.14;4.81;3.14,0.7037904949629159,1
P00039,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.009500920014770493,0
P00039,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.75;0.53;0.49,0.02076150242539087,0
P00040,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.9;1.35;0.49,0.18479510564592794,0
P00040,2025-01-02,b_price_z_max;b_price_z_mean;buyer_hour_entropy,0.97;0.92;0.53,0.08835504921957363,0
P00040,2025-01-03,max_pair_as_buyer;b_trades;buyer_hour_entropy,2.99;1.71;1.46,0.2965059563644098,0
P00040,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.14141691578344856,0
P00041,2025-01-01,b_price_z_max;b_items;b_counterparties,2.35;1.92;1.86,0.37570743036922793,0
P00041,2025-01-02,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.7;1.5;1.47,0.24207550240024092,0
P00041,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.11391591949848603,0
P00041,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.10447826794442085,0
P00042,2025-01-01,s_items;s_price_z_mean;max_pair_as_seller,1.57;1.32;1.29,0.4045809020288363,0
P00042,2025-01-02,s_trades;s_counterparties;seller_hour_entropy,4.68;4.67;3.63,0.7755282843075157,1
P00042,2025-01-03,max_pair_as_buyer;buyer_hour_entropy;s_items,2.99;0.53;0.49,0.24470561747487296,0
P00042,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.008432146927087174,0
P00043,2025-01-03,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.00962762243419597,0
P00043,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.95;0.53;0.49,0.032422443467188033,0
P00044,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,5.05;2.89;1.47,0.4864130766785611,0
P00044,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.054578095257011384,0
P00044,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,4.38;4.26;3.76,0.56264265838227,0
P00044,2025-01-04,max_pair_as_buyer;b_items;b_counterparties,3.3;1.91;1.9,0.6059258718797977,0
P00045,2025-01-01,s_trades;s_counterparties;s_items,6.64;6.54;3.63,0.7017898664499563,1
P00045,2025-01-02,s_trades;s_counterparties;s_items,5.1;4.81;3.63,0.6645437540290259,0
P00045,2025-01-03,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.054578095257011384,0
P00045,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.41;2.08;2.02,0.35735678791828174,0
P00046,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.024023130581880305,0
P00046,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.9;0.49;0.47,0.01805408395421815,0
P00046,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,1.57;1.29;1.01,0.3180679999683063,0
P00047,2025-01-01,s_price_z_mean;s_items;s_price_z_max,1.66;1.57;1.55,0.3782618480664603,0
P00047,2025-01-02,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.16398935796233607,0
P00047,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.00860334315036482,0
P00048,2025-01-01,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.15745280878571508,0
P00048,2025-01-02,max_pair_as_buyer;buyer_hour_entropy;s_items,2.99;0.53;0.49,0.2467382366573016,0
P00048,2025-01-03,b_items;b_counterparties;b_trades,3.45;3.36;3.14,0.5485667907316262,0
P00048,2025-01-04,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.18260988102542006,0
P00049,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.006213761218760517,0
P00049,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,1.57;1.29;1.15,0.3179138612850853,0
P00049,2025-01-03,max_pair_as_buyer;seller_hour_entropy;b_items,3.3;2.33;1.91,0.6009049417597743,0
P00049,2025-01-04,max_pair_as_buyer;b_counterparties;b_items,2.99;1.14;1.14,0.2765729227899812,0
P00050,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.007004014046351325,0
P00050,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.008457413026814938,0
P00050,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.005237489957541372,0
P00050,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.07254589466754156,0
P00051,2025-01-01,b_price_z_mean;s_price_z_mean;s_price_z_max,10.96;10.0;9.42,0.9337355690954793,1
P00051,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.02261662518320893,0
P00051,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.85;0.71;0.49,0.07261393560713486,0
P00051,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.020339379719875143,0
P00052,2025-01-01,b_price_z_max;s_items;max_pair_as_seller,0.57;0.49;0.47,0.022415670516615832,0
P00052,2025-01-02,b_items;b_counterparties;b_trades,2.69;2.61;2.43,0.37462521243403135,0
P00052,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.011938246243551845,0
P00052,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.07526259918013332,0
P00053,2025-01-01,b_price_z_max;buyer_hour_entropy;s_items,1.05;0.53;0.49,0.07301254921029218,0
P00053,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.11099525843994165,0
P00053,2025-01-03,seller_hour_entropy;s_items;s_price_z_mean,1.78;1.57;1.44,0.4525089478481168,0
P00053,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.08962383503213184,0
P00054,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,3.81;3.7;3.37,0.42080694662084506,0
P00054,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,1.57;1.47;1.29,0.27457786639154086,0
P00054,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.13300714976641878,0
P00054,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.06150920461149053,0
P00055,2025-01-01,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.015830320707874358,0
P00055,2025-01-02,s_items;b_price_z_mean;max_pair_as_seller,0.49;0.47;0.47,0.017765471084582055,0
P00055,2025-01-04,s_items;max_pair_as_seller;s_price_z_mean,1.57;1.29;0.92,0.3108721287488856,0
P00056,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.05;0.9;0.49,0.09766607759303454,0
P00056,2025-01-03,b_price_z_mean;buyer_hour_entropy;s_items,0.65;0.53;0.49,0.012111068090213749,0
P00056,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.92;0.8;0.49,0.07601960484057457,0
P00057,2025-01-01,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.08716321907244383,0
P00057,2025-01-02,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.0006239603915413417,0
P00057,2025-01-04,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.47;1.29;1.14,0.17855311136979185,0
P00058,2025-01-03,max_pair_as_buyer;buyer_hour_entropy;b_trades,2.99;1.05;1.0,0.2250124430613705,0
P00058,2025-01-04,s_items;buyer_hour_entropy;max_pair_as_seller,1.57;1.47;1.29,0.2709186365013587,0
P00059,2025-01-01,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.20721857226814194,0
P00059,2025-01-02,b_price_z_max;b_price_z_mean;s_items,0.61;0.51;0.49,0.023977843806253982,0
P00059,2025-01-03,b_price_z_mean;b_price_z_max;buyer_hour_entropy,0.74;0.71;0.53,0.06657551552110086,0
P00059,2025-01-04,s_items;b_price_z_max;max_pair_as_seller,0.49;0.47;0.47,0.009990391630636121,0
P00060,2025-01-01,s_items;max_pair_as_seller;b_trades,0.49;0.47;0.42,0.011155745323718982,0
P00060,2025-01-02,b_price_z_mean;b_price_z_max;buyer_hour_entropy,0.95;0.61;0.53,0.06714013284502396,0
P00060,2025-01-03,seller_hour_entropy;s_items;max_pair_as_seller,2.11;1.57;1.29,0.28934808692021186,0
P00060,2025-01-04,s_items;buyer_hour_entropy;max_pair_as_seller,1.57;1.47;1.29,0.31794455880773587,0
P00061,2025-01-01,b_price_z_max;b_items;b_counterparties,1.22;1.16;1.11,0.14799177148940545,0
P00061,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.49;0.47,0.009608450058590545,0
P00061,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.06263223043104066,0
P00062,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,3.53;1.9;1.47,0.421934507733537,0
P00062,2025-01-02,b_items;b_counterparties;b_trades,1.92;1.86;1.71,0.15916509141213542,0
P00062,2025-01-03,s_items;max_pair_as_seller;b_price_z_mean,0.49;0.47;0.45,0.017765471084582055,0
P00063,2025-01-01,b_price_z_mean;b_price_z_max;s_items,4.24;2.37;1.57,0.5371057512076629,0
P00063,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,3.16;3.09;3.0,0.44736482396208554,0
P00063,2025-01-03,max_pair_as_buyer;seller_hour_entropy;b_trades,2.99;2.03;1.71,0.5954470551486979,0
P00063,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.57;0.53;0.49,0.028825531436852184,0
P00064,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,2.48;2.08;2.02,0.4250582912823235,0
P00064,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,4.24;4.12;3.18,0.4855258785596546,0
P00064,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,1.57;1.29;1.09,0.3084189173178004,0
P00064,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.07802694892975148,0
P00065,2025-01-01,s_items;s_price_z_max;s_price_z_mean,3.63;3.34;3.14,0.629031852318373,0
P00065,2025-01-02,max_pair_as_buyer;s_items;b_trades,6.14;3.63;3.14,0.7530411657269708,1
P00065,2025-01-03,max_pair_as_buyer;b_items;b_counterparties,3.3;1.91;1.9,0.5858363727281356,0
P00065,2025-01-04,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.09044576697841955,0
P00066,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.47;1.3;1.24,0.17083176755814458,0
P00066,2025-01-02,buyer_hour_entropy;b_counterparties;b_items,1.47;1.14;1.14,0.08937182591095715,0
P00066,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.11;1.05,0.048652126057994294,0
P00066,2025-01-04,max_pair_as_seller;seller_hour_entropy;s_trades,3.05;2.74;2.58,0.47389612445998464,0
P00067,2025-01-01,b_price_z_mean;b_price_z_max;s_items,2.41;2.37;1.57,0.3982234026233349,0
P00067,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.47;1.29;1.14,0.17855311136979185,0
