player_id,region,playstyle,account_age_days
P00290,NA,farmer,155
P00291,NA,casual,301
P00292,ASIA,casual,150
P00293,ASIA,raider,124
P00294,EU,farmer,299
P00295,NA,casual,595
P00296,EU,casual,1021
P00297,EU,casual,227
P00298,EU,casual,380
P00299,EU,raider,564
P00300,EU,casual,719
P00301,EU,casual,709
P00302,NA,raider,839
P00303,NA,casual,1073
P00304,EU,farmer,472
P00305,ASIA,casual,494
P00306,NA,casual,1047
P00307,EU,casual,830
P00308,NA,farmer,878
P00309,ASIA,casual,250
P00310,NA,trader,191
P00311,ASIA,trader,1052
P00312,EU,casual,11
P00313,NA,casual,40
P00314,NA,trader,595
P00315,EU,casual,121
P00316,NA,raider,777
P00317,EU,casual,71
P00318,EU,casual,453
P00319,ASIA,casual,494
P00320,EU,casual,195
P00321,NA,casual,956
P00322,ASIA,casual,308
P00323,EU,trader,466
P00324,EU,casual,202
P00325,NA,farmer,1008
P00326,EU,casual,203
P00327,ASIA,casual,999
P00328,NA,raider,38
P00329,NA,casual,204
P00330,EU,casual,12
P00331,NA,farmer,901
P00332,ASIA,trader,116
P00333,EU,casual,1000
P00334,EU,raider,145
P00335,NA,casual,432
P00336,NA,casual,952
P00337,EU,casual,412
P00338,NA,raider,1005
P00339,NA,trader,564
P00340,EU,farmer,156
P00341,EU,trader,1028
P00342,ASIA,casual,21
P00343,EU,casual,1031
P00344,EU,farmer,11
P00345,NA,casual,806
P00346,EU,casual,206
P00347,ASIA,casual,620
P00348,NA,casual,717
P00349,ASIA,casual,614
P00350,EU,trader,212
P00351,NA,casual,519
P00352,NA,casual,256
P00353,NA,raider,874
P00354,ASIA,casual,680
P00355,NA,trader,454
P00356,ASIA,farmer,1023
P00357,NA,casual,398
P00358,ASIA,casual,30
P00359,NA,raider,1089
P00360,EU,casual,458
P00361,EU,raider,422
P00362,ASIA,casual,358
P00363,EU,casual,862
P00364,NA,farmer,657
P00365,NA,raider,492
P00366,ASIA,trader,320
P00367,NA,casual,606
P00368,EU,raider,66
P00369,EU,casual,315
P00370,NA,casual,96
P00371,EU,farmer,435
P00372,ASIA,casual,752
P00373,ASIA,casual,433
P00374,EU,farmer,360
P00375,EU,casual,288
P00376,NA,casual,235
P00377,EU,casual,641
P00378,EU,casual,766
P00379,NA,trader,923
P00380,ASIA,casual,1092
P00381,EU,casual,473
P00382,NA,casual,745
P00383,EU,trader,795
P00384,ASIA,casual,75
P00385,ASIA,trader,900
P00386,NA,casual,916
P00387,NA,farmer,218
P00388,NA,casual,1056
P00389,EU,raider,624
P00390,EU,trader,847
P00391,NA,casual,875
P00392,EU,raider,127
P00393,ASIA,casual,269
P00394,ASIA,casual,993
P00395,EU,casual,533
P00396,NA,casual,378
P00397,NA,raider,564
P00398,EU,casual,457
P00399,NA,raider,800
P00400,NA,casual,1071
P00401,EU,raider,838
P00402,EU,raider,777
P00403,NA,farmer,931
P00404,ASIA,farmer,1079
P00405,ASIA,trader,417
P00406,EU,casual,74
P00407,NA,raider,943
P00408,EU,casual,884
P00409,EU,casual,165
P00410,NA,casual,193
P00411,EU,casual,258
P00412,ASIA,trader,695
P00413,NA,raider,521
P00414,EU,casual,110
P00415,EU,casual,258
P00416,EU,trader,672
P00417,EU,farmer,387
P00418,EU,casual,774
P00419,EU,casual,304
P00420,ASIA,raider,309
P00421,ASIA,casual,917
P00422,EU,casual,423
P00423,NA,farmer,919
P00424,NA,raider,764
P00425,EU,trader,969
P00426,NA,casual,891
P00427,EU,casual,970
P00428,EU,farmer,369
P00429,NA,casual,618
P00430,ASIA,casual,843
P00431,EU,casual,1036
P00432,NA,trader,1016
P00433,NA,casual,146
P00434,ASIA,casual,48
P00435,EU,casual,10
P00436,EU,raider,829
P00437,NA,casual,499
P00438,EU,casual,328
P00439,NA,farmer,742
P00440,EU,casual,48
P00441,NA,casual,25
P00442,NA,casual,651
P00443,EU,casual,238
P00444,ASIA,casual,483
P00445,EU,casual,245
P00446,NA,casual,953
P00447,EU,farmer,1060
P00448,ASIA,casual,669
P00449,EU,casual,749
P00450,EU,raider,668
P00451,NA,casual,802
P00452,EU,farmer,454
P00453,ASIA,trader,986
P00454,EU,trader,1027
P00455,NA,casual,274
P00456,NA,casual,223
P00457,NA,raider,894
P00458,ASIA,casual,121
P00459,NA,casual,1007
P00460,EU,raider,1078
P00461,NA,raider,529
P00462,EU,raider,896
P00463,NA,farmer,771
P00464,EU,casual,15
P00465,NA,farmer,629
P00466,ASIA,casual,1044
P00467,NA,casual,214
P00468,ASIA,raider,734
P00469,ASIA,raider,501
P00470,ASIA,raider,414
P00471,ASIA,casual,672
P00472,ASIA,farmer,951
P00473,ASIA,casual,946
P00474,NA,farmer,603
P00475,NA,farmer,1064
P00476,EU,casual,477
P00477,EU,farmer,899
P00478,EU,casual,811
P00479,ASIA,farmer,489
P00480,ASIA,raider,669
P00481,NA,casual,1027
P00482,EU,trader,140
P00483,EU,trader,564
P00484,NA,casual,949
P00485,ASIA,casual,448
P00486,ASIA,trader,934
P00487,EU,farmer,379
P00488,EU,casual,403
P00489,NA,casual,863
P00490,NA,farmer,357
P00491,EU,raider,111
P00492,EU,casual,967
P00493,EU,trader,633
P00494,EU,raider,980
P00495,EU,casual,443
P00496,ASIA,raider,965
P00497,EU,casual,934
P00498,EU,farmer,681
P00499,NA,farmer,888
P00500,ASIA,raider,546
P00501,EU,trader,441
P00502,ASIA,casual,417
P00503,NA,trader,289
P00504,NA,farmer,170
P00505,EU,raider,126
P00506,EU,trader,336
P00507,ASIA,casual,947
P00508,NA,farmer,681
P00509,NA,farmer,58
P00510,NA,casual,29
P00511,NA,casual,1007
P00512,ASIA,trader,668
P00513,ASIA,casual,638
P00514,EU,farmer,832
P00515,ASIA,casual,592
P00516,NA,casual,837
P00517,NA,trader,1012
P00518,EU,farmer,35
P00519,EU,raider,384
P00520,EU,raider,899
P00521,ASIA,casual,190
P00522,EU,casual,590
P00523,EU,raider,782
P00524,EU,trader,527
P00525,NA,farmer,150
P00526,NA,casual,281
P00527,NA,raider,431
P00528,NA,casual,114
P00529,EU,casual,831
P00530,EU,casual,387
P00531,ASIA,casual,398
P00532,NA,casual,300
P00533,NA,casual,864
P00534,NA,casual,234
P00535,EU,casual,505
P00536,EU,casual,926
P00537,ASIA,casual,1000
P00538,NA,farmer,47
P00539,NA,trader,1059
P00540,NA,casual,938
P00541,ASIA,casual,535
P00542,EU,casual,152
P00543,NA,casual,461
P00544,NA,casual,294
P00545,EU,farmer,684
P00546,ASIA,casual,592
P00547,ASIA,casual,406
P00548,ASIA,trader,606
P00549,NA,casual,481
P00550,EU,casual,772
P00551,EU,casual,815
P00552,NA,casual,419
P00553,NA,trader,901
P00554,ASIA,casual,350
P00555,ASIA,casual,637
P00556,ASIA,trader,973
P00557,NA,casual,972
P00558,ASIA,casual,107
P00559,ASIA,casual,155
P00560,NA,trader,196
P00561,EU,farmer,922
P00562,NA,raider,1053
P00563,NA,trader,1046
P00564,NA,casual,233
P00565,EU,farmer,1003
P00566,EU,trader,104
P00567,NA,casual,570
P00568,NA,raider,375
P00569,EU,raider,863
P00570,NA,casual,798
P00571,EU,farmer,682
P00572,ASIA,casual,745
P00573,NA,trader,409
P00574,EU,trader,913
P00575,EU,farmer,791
P00576,EU,casual,276
P00577,EU,trader,733
P00578,NA,casual,779
P00579,ASIA,trader,1068
P00580,EU,raider,267
P00581,ASIA,casual,1086
P00582,ASIA,raider,600
P00583,EU,casual,388
P00584,NA,raider,195
P00585,EU,casual,696
P00586,ASIA,casual,927
P00587,NA,trader,394
P00588,EU,farmer,806
P00589,NA,farmer,364
P00590,EU,casual,233
P00591,EU,casual,299
P00592,ASIA,casual,495
P00593,ASIA,casual,538
P00594,EU,casual,455
P00595,NA,trader,155
P00596,NA,casual,919
P00597,EU,casual,843
P00598,NA,casual,305
P00599,ASIA,raider,1068
