listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000101,2025-01-01 02:00:00,P00075,NA,I0000,1,52.39,2025-01-01 20:00:00
L0000107,2025-01-01 02:00:00,P00162,EU,I0009,2,43.16,2025-01-02 07:00:00
L0000108,2025-01-01 02:00:00,P00164,NA,I0028,1,84.14,2025-01-02 00:00:00
L0000103,2025-01-01 02:00:00,P00112,EU,I0028,2,65.25,2025-01-02 02:00:00
L0000109,2025-01-01 02:00:00,P00168,ASIA,I0007,1,43.57,2025-01-02 10:00:00
L0000165,2025-01-01 03:00:00,P00437,NA,I0003,1,52.1,2025-01-02 01:00:00
L0000170,2025-01-01 03:00:00,P00482,EU,I0006,1,44.81,2025-01-01 17:00:00
L0000162,2025-01-01 03:00:00,P00415,EU,I0033,1,39.61,2025-01-02 12:00:00
L0000168,2025-01-01 03:00:00,P00477,EU,I0037,1,42.12,2025-01-01 18:00:00
L0000166,2025-01-01 03:00:00,P00465,NA,I0036,2,41.05,2025-01-02 04:00:00
L0000167,2025-01-01 03:00:00,P00467,NA,I0020,1,41.2,2025-01-02 09:00:00
L0000172,2025-01-01 03:00:00,P00492,EU,I0029,1,41.88,2025-01-01 15:00:00
L0000163,2025-01-01 03:00:00,P00420,ASIA,I0003,1,50.38,2025-01-02 04:00:00
L0000171,2025-01-01 03:00:00,P00488,EU,I0038,2,40.06,2025-01-02 07:00:00
L0000146,2025-01-01 03:00:00,P00160,NA,I0026,2,174.27,2025-01-02 05:00:00
L0000174,2025-01-01 03:00:00,P00506,EU,I0000,2,55.63,2025-01-02 06:00:00
L0000175,2025-01-01 03:00:00,P00513,ASIA,I0033,1,31.76,2025-01-02 02:00:00
L0000176,2025-01-01 03:00:00,P00517,NA,I0010,2,39.72,2025-01-01 22:00:00
L0000177,2025-01-01 03:00:00,P00527,NA,I0015,3,48.41,2025-01-01 16:00:00
L0000178,2025-01-01 03:00:00,P00535,EU,I0024,2,40.06,2025-01-02 11:00:00
L0000179,2025-01-01 03:00:00,P00541,ASIA,I0034,3,52.45,2025-01-02 03:00:00
L0000181,2025-01-01 03:00:00,P00589,NA,I0015,2,48.0,2025-01-02 02:00:00
L0000180,2025-01-01 03:00:00,P00566,EU,I0006,1,40.25,2025-01-02 09:00:00
L0000161,2025-01-01 03:00:00,P00388,NA,I0005,1,41.24,2025-01-01 23:00:00
L0000173,2025-01-01 03:00:00,P00498,EU,I0000,2,52.14,2025-01-01 22:00:00
L0000160,2025-01-01 03:00:00,P00384,ASIA,I0001,1,72.66,2025-01-01 22:00:00
L0000164,2025-01-01 03:00:00,P00421,ASIA,I0038,1,42.81,2025-01-01 15:00:00
L0000156,2025-01-01 03:00:00,P00289,EU,I0039,1,45.67,2025-01-02 01:00:00
L0000169,2025-01-01 03:00:00,P00481,NA,I0004,2,49.26,2025-01-02 07:00:00
L0000151,2025-01-01 03:00:00,P00248,NA,I0001,1,74.42,2025-01-02 05:00:00
L0000158,2025-01-01 03:00:00,P00367,NA,I0006,1,45.33,2025-01-02 00:00:00
L0000139,2025-01-01 03:00:00,P00040,EU,I0008,2,50.61,2025-01-02 03:00:00
L0000140,2025-01-01 03:00:00,P00051,EU,I0006,2,50.94,2025-01-01 15:00:00
L0000159,2025-01-01 03:00:00,P00375,EU,I0014,2,52.33,2025-01-01 18:00:00
L0000143,2025-01-01 03:00:00,P00077,NA,I0037,2,42.82,2025-01-01 15:00:00
L0000144,2025-01-01 03:00:00,P00080,EU,I0038,1,36.61,2025-01-02 11:00:00
L0000148,2025-01-01 03:00:00,P00181,EU,I0031,2,43.62,2025-01-02 10:00:00
L0000142,2025-01-01 03:00:00,P00062,NA,I0008,4,50.74,2025-01-02 04:00:00
L0000138,2025-01-01 03:00:00,P00002,NA,I0013,1,30.65,2025-01-01 19:00:00
L0000155,2025-01-01 03:00:00,P00284,NA,I0019,1,62.65,2025-01-02 09:00:00
L0000157,2025-01-01 03:00:00,P00347,ASIA,I0008,3,52.23,2025-01-02 14:00:00
L0000141,2025-01-01 03:00:00,P00054,EU,I0015,2,40.69,2025-01-02 02:00:00
L0000149,2025-01-01 03:00:00,P00219,EU,I0009,3,45.11,2025-01-01 18:00:00
L0000150,2025-01-01 03:00:00,P00238,ASIA,I0024,2,47.34,2025-01-02 06:00:00
L0000147,2025-01-01 03:00:00,P00179,EU,I0038,2,35.36,2025-01-01 23:00:00
L0000152,2025-01-01 03:00:00,P00259,EU,I0006,1,56.58,2025-01-02 13:00:00
L0000153,2025-01-01 03:00:00,P00263,ASIA,I0024,1,53.37,2025-01-01 20:00:00
L0000154,2025-01-01 03:00:00,P00267,EU,I0028,1,59.48,2025-01-02 02:00:00
L0000145,2025-01-01 03:00:00,P00093,NA,I0037,2,49.75,2025-01-02 11:00:00
L0000186,2025-01-01 04:00:00,P00087,EU,I0019,2,52.3,2025-01-02 06:00:00
L0000187,2025-01-01 04:00:00,P00100,NA,I0036,1,55.11,2025-01-02 05:00:00
L0000188,2025-01-01 04:00:00,P00135,EU,I0017,1,58.94,2025-01-02 08:00:00
L0000184,2025-01-01 04:00:00,P00011,EU,I0023,1,37.45,2025-01-02 07:00:00
L0000190,2025-01-01 04:00:00,P00148,NA,I0007,1,41.0,2025-01-01 20:00:00
L0000191,2025-01-01 04:00:00,P00194,NA,I0017,1,62.55,2025-01-02 15:00:00
L0000192,2025-01-01 04:00:00,P00202,NA,I0029,1,34.57,2025-01-02 03:00:00
L0000194,2025-01-01 04:00:00,P00270,ASIA,I0009,1,59.84,2025-01-01 20:00:00
L0000195,2025-01-01 04:00:00,P00291,NA,I0004,2,41.17,2025-01-02 14:00:00
L0000189,2025-01-01 04:00:00,P00144,NA,I0027,1,356.88,2025-01-01 20:00:00
L0000202,2025-01-01 04:00:00,P00370,NA,I0030,1,39.53,2025-01-02 05:00:00
L0000185,2025-01-01 04:00:00,P00027,EU,I0023,3,33.48,2025-01-02 14:00:00
L0000197,2025-01-01 04:00:00,P00303,NA,I0034,3,30.16,2025-01-01 19:00:00
L0000193,2025-01-01 04:00:00,P00233,NA,I0035,1,45.22,2025-01-02 05:00:00
L0000203,2025-01-01 04:00:00,P00387,NA,I0028,1,71.45,2025-01-01 18:00:00
L0000183,2025-01-01 04:00:00,P00004,EU,I0015,3,43.98,2025-01-02 07:00:00
L0000182,2025-01-01 04:00:00,P00003,EU,I0019,1,40.57,2025-01-02 12:00:00
L0000205,2025-01-01 04:00:00,P00428,EU,I0039,1,53.43,2025-01-01 22:00:00
L0000206,2025-01-01 04:00:00,P00429,NA,I0027,2,394.87,2025-01-01 22:00:00
L0000211,2025-01-01 04:00:00,P00543,NA,I0013,1,32.85,2025-01-01 22:00:00
L0000208,2025-01-01 04:00:00,P00467,NA,I0037,1,50.49,2025-01-01 16:00:00
L0000209,2025-01-01 04:00:00,P00498,EU,I0001,2,64.72,2025-01-02 07:00:00
L0000210,2025-01-01 04:00:00,P00538,NA,I0012,3,54.75,2025-01-02 03:00:00
L0000212,2025-01-01 04:00:00,P00563,NA,I0023,4,43.16,2025-01-02 14:00:00
L0000201,2025-01-01 04:00:00,P00352,NA,I0008,2,59.39,2025-01-02 00:00:00
L0000200,2025-01-01 04:00:00,P00338,NA,I0012,1,51.13,2025-01-01 21:00:00
L0000207,2025-01-01 04:00:00,P00441,NA,I0000,2,47.4,2025-01-01 17:00:00
L0000198,2025-01-01 04:00:00,P00334,EU,I0009,1,44.04,2025-01-02 14:00:00
L0000199,2025-01-01 04:00:00,P00335,NA,I0031,2,43.97,2025-01-02 01:00:00
L0000196,2025-01-01 04:00:00,P00296,EU,I0039,1,40.3,2025-01-02 08:00:00
L0000213,2025-01-01 04:00:00,P00591,EU,I0031,3,32.02,2025-01-01 19:00:00
L0000204,2025-01-01 04:00:00,P00410,NA,I0001,2,66.69,2025-01-02 12:00:00
L0000225,2025-01-01 05:00:00,P00112,EU,I0027,1,291.58,2025-01-02 16:00:00
L0000214,2025-01-01 05:00:00,P00006,EU,I0010,3,30.8,2025-01-02 14:00:00
L0000227,2025-01-01 05:00:00,P00142,EU,I0016,2,39.56,2025-01-02 05:00:00
L0000228,2025-01-01 05:00:00,P00148,NA,I0023,2,44.98,2025-01-01 20:00:00
L0000231,2025-01-01 05:00:00,P00198,EU,I0000,2,53.99,2025-01-02 15:00:00
L0000230,2025-01-01 05:00:00,P00175,NA,I0029,1,45.21,2025-01-02 06:00:00
L0000232,2025-01-01 05:00:00,P00199,EU,I0035,1,47.97,2025-01-02 11:00:00
L0000233,2025-01-01 05:00:00,P00201,ASIA,I0037,2,54.24,2025-01-02 13:00:00
L0000224,2025-01-01 05:00:00,P00107,EU,I0035,1,49.37,2025-01-02 10:00:00
L0000229,2025-01-01 05:00:00,P00153,EU,I0029,2,58.07,2025-01-02 07:00:00
L0000223,2025-01-01 05:00:00,P00100,NA,I0007,1,45.51,2025-01-02 15:00:00
L0000238,2025-01-01 05:00:00,P00269,EU,I0003,1,62.95,2025-01-02 04:00:00
L0000220,2025-01-01 05:00:00,P00095,ASIA,I0008,2,51.74,2025-01-02 08:00:00
L0000219,2025-01-01 05:00:00,P00094,ASIA,I0008,1,59.8,2025-01-01 21:00:00
L0000218,2025-01-01 05:00:00,P00059,EU,I0030,1,42.27,2025-01-02 08:00:00
L0000217,2025-01-01 05:00:00,P00037,NA,I0030,1,44.58,2025-01-01 18:00:00
L0000216,2025-01-01 05:00:00,P00020,EU,I0030,1,44.12,2025-01-02 15:00:00
L0000215,2025-01-01 05:00:00,P00016,ASIA,I0016,1,38.67,2025-01-02 01:00:00
L0000237,2025-01-01 05:00:00,P00256,EU,I0027,2,350.23,2025-01-01 21:00:00
L0000249,2025-01-01 05:00:00,P00434,ASIA,I0014,1,46.47,2025-01-02 14:00:00
L0000235,2025-01-01 05:00:00,P00215,EU,I0020,1,26.07,2025-01-01 23:00:00
L0000222,2025-01-01 05:00:00,P00098,ASIA,I0033,2,42.78,2025-01-01 17:00:00
L0000221,2025-01-01 05:00:00,P00096,EU,I0037,2,46.94,2025-01-02 04:00:00
L0000239,2025-01-01 05:00:00,P00271,EU,I0014,1,43.87,2025-01-01 20:00:00
L0000234,2025-01-01 05:00:00,P00213,EU,I0028,1,56.63,2025-01-02 14:00:00
L0000245,2025-01-01 05:00:00,P00367,NA,I0020,2,30.03,2025-01-02 01:00:00
L0000255,2025-01-01 05:00:00,P00518,EU,I0037,2,52.77,2025-01-02 04:00:00
L0000236,2025-01-01 05:00:00,P00238,ASIA,I0033,2,34.5,2025-01-01 17:00:00
L0000261,2025-01-01 05:00:00,P00578,NA,I0011,1,37.61,2025-01-01 22:00:00
