player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00025,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07172551170356321,0
P00025,2025-01-03,s_items;max_pair_as_seller;s_price_z_mean,1.62;1.32;0.54,0.22454922339708283,0
P00025,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.1830547965385088,0
P00026,2025-01-01,b_price_z_max;s_items;b_trades,0.66;0.5;0.49,0.03970777719168097,0
P00026,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.13932488679570854,0
P00026,2025-01-04,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.01797392595438605,0
P00027,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.51;0.5;0.47,0.017950028754684492,0
P00028,2025-01-01,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.017863562799467176,0
P00028,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.07934922345477151,0
P00028,2025-01-03,max_pair_as_seller;seller_hour_entropy;s_trades,3.11;2.52;2.08,0.46118005261688794,0
P00028,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.34;1.86;1.81,0.4297843021644389,0
P00029,2025-01-01,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.014261551907990088,0
P00029,2025-01-02,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.005981232641936984,0
P00029,2025-01-03,b_counterparties;b_trades;b_items,2.5;2.36;1.85,0.2674159113966737,0
P00029,2025-01-04,max_pair_as_seller;seller_hour_entropy;s_trades,3.11;3.07;2.35,0.5488148902869526,0
P00030,2025-01-01,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.026057596488328543,0
P00030,2025-01-03,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.005004747210598161,0
P00030,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.11928455450184909,0
P00031,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.046395681657665534,0
P00031,2025-01-02,s_items;max_pair_as_seller;s_price_z_mean,1.62;1.32;0.88,0.2920980189095445,0
P00031,2025-01-03,max_pair_as_seller;s_trades;seller_hour_entropy,3.11;2.22;2.2,0.4876208256109485,0
P00031,2025-01-04,s_items;s_trades;s_counterparties,3.74;3.17;3.12,0.564269526130592,0
P00032,2025-01-01,s_trades;s_counterparties;max_pair_as_seller,3.44;3.26;3.11,0.5702899743889536,0
P00032,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,2.22;1.62;1.32,0.30315293453591835,0
P00032,2025-01-04,seller_hour_entropy;s_items;s_counterparties,1.79;1.62;1.45,0.25672921234509277,0
P00033,2025-01-01,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07160738145171536,0
P00033,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0698850755401788,0
P00033,2025-01-03,max_pair_as_buyer;b_price_z_max;s_items,3.31;0.61;0.5,0.24233514655272026,0
P00034,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.01;0.91;0.5,0.07007373036261169,0
P00034,2025-01-02,b_counterparties;b_trades;b_items,3.24;3.08;2.61,0.4632084425817632,0
P00034,2025-01-03,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.008838790648754178,0
P00034,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.010593092614766412,0
P00035,2025-01-01,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0771378311764898,0
P00035,2025-01-02,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.004677853361872009,0
P00035,2025-01-03,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.001290095108915621,0
P00035,2025-01-04,b_items;b_counterparties;b_trades,2.61;2.5;2.36,0.32800347209348035,0
P00036,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.09;0.94;0.5,0.09772126166431568,0
P00036,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07682369489330027,0
P00036,2025-01-03,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.001562457057380261,0
P00036,2025-01-04,b_price_z_max;s_items;max_pair_as_seller,0.53;0.5;0.47,0.015443626132484903,0
P00037,2025-01-01,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07160738145171536,0
P00037,2025-01-02,b_price_z_max;s_items;b_trades,0.52;0.5;0.49,0.0033427138828207503,0
P00037,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.0412839109775878,0
P00037,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.006068931583020125,0
P00038,2025-01-01,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.005303846988290418,0
P00038,2025-01-02,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.01352761610263717,0
P00038,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.09550062666504423,0
P00038,2025-01-04,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.4164456246805828,0
P00039,2025-01-01,b_items;b_counterparties;b_trades,2.61;2.5;2.36,0.36200937047742004,0
P00039,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.09965357208161867,0
P00039,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.20652424195952318,0
P00039,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.12650625395528145,0
P00040,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.86;0.86;0.5,0.048238806173112214,0
P00040,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,3.54;3.44;3.15,0.47904318202897583,0
P00040,2025-01-03,s_items;max_pair_as_seller;b_items,1.62;1.32;1.08,0.387845285646668,0
P00040,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.64;0.62;0.5,0.01652626991590015,0
P00041,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,2.56;1.72;1.67,0.30364192858874156,0
P00041,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.048378140863161966,0
P00041,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.52;0.51;0.5,0.004627949164395895,0
P00041,2025-01-04,b_price_z_max;s_items;b_trades,0.53;0.5;0.49,0.003476140135556241,0
P00042,2025-01-01,b_price_z_max;s_items;b_trades,0.66;0.5;0.49,0.04301810123693507,0
P00042,2025-01-02,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.1463727832585358,0
P00042,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.78;0.71;0.5,0.044306360387900326,0
P00042,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.10281723936020018,0
P00043,2025-01-01,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.01584678249545945,0
P00043,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.1459617989354464,0
P00043,2025-01-03,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.003036743726411908,0
P00044,2025-01-01,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.14891968225407834,0
P00044,2025-01-02,b_price_z_max;b_price_z_mean;s_items,0.92;0.71;0.5,0.06493023056181962,0
P00044,2025-01-03,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.004442998358993383,0
P00044,2025-01-04,b_items;s_items;b_trades,1.2;0.5;0.49,0.07273536039324026,0
P00045,2025-01-01,seller_hour_entropy;s_items;s_counterparties,2.06;1.62;1.59,0.2986330779557208,0
P00045,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.83;0.52;0.5,0.032367329385193995,0
P00046,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.12450529202035761,0
P00046,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.12;0.9;0.5,0.09368062382885159,0
P00046,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0698850755401788,0
P00047,2025-01-01,max_pair_as_seller;b_price_z_max;b_price_z_mean,4.91;1.75;1.74,0.4874948145454098,0
P00047,2025-01-02,b_items;b_price_z_max;b_counterparties,1.85;1.84;1.76,0.2618019186646513,0
P00047,2025-01-03,b_counterparties;b_trades;buyer_hour_entropy,1.76;1.65;1.41,0.17142020857983062,0
P00047,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.04862976439639429,0
P00048,2025-01-01,b_price_z_mean;s_items;b_trades,0.56;0.5;0.49,0.009245202004459758,0
P00048,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0741668643318639,0
P00048,2025-01-03,s_items;max_pair_as_seller;b_items,1.62;1.32;1.08,0.23583812196476653,0
P00048,2025-01-04,b_items;b_counterparties;b_trades,2.61;2.5;2.36,0.31991019842706053,0
P00049,2025-01-01,max_pair_as_seller;s_items;b_counterparties,4.91;3.74;2.5,0.7337020129048626,1
P00049,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.51;0.5;0.47,0.016234679575561604,0
P00049,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.21689037093779742,0
P00049,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.85;0.52;0.5,0.014528429882118686,0
P00050,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.05;0.66;0.5,0.06205882824713832,0
P00050,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.10685074209755943,0
P00050,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.52;0.5;0.5,0.01587976395195168,0
P00050,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.08104115627919212,0
P00051,2025-01-01,b_price_z_mean;s_items;b_trades,0.58;0.5;0.49,0.027361485009654865,0
P00051,2025-01-02,s_price_z_mean;s_price_z_max;s_items,2.31;2.08;1.62,0.43194830717520605,0
P00051,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.05051676264624589,0
P00051,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.10147812443301332,0
P00052,2025-01-02,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.004327863959590784,0
P00052,2025-01-03,b_price_z_max;s_items;b_trades,0.52;0.5;0.49,0.002207610491415099,0
P00052,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.1361655126685309,0
P00053,2025-01-01,max_pair_as_buyer;b_trades;b_items,3.31;2.36;1.85,0.3599291060995176,0
P00053,2025-01-02,max_pair_as_buyer;b_items;b_counterparties,3.31;1.2;1.2,0.28815137131177787,0
P00053,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.0412839109775878,0
P00053,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.04;0.82;0.5,0.05191358244348972,0
P00054,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,10.44;9.51;8.85,0.8674304114728906,1
P00054,2025-01-02,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.010518074243804779,0
P00054,2025-01-03,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.021224608943715202,0
P00054,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.09072301327449303,0
P00055,2025-01-02,max_pair_as_buyer;s_price_z_mean;s_price_z_max,3.71;2.72;2.52,0.6449060337474507,0
P00055,2025-01-03,b_counterparties;b_trades;buyer_hour_entropy,1.76;1.65;1.41,0.16550264536363363,0
P00055,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.004739280975592921,0
P00056,2025-01-01,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.13827782473723677,0
P00056,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.3813273038692381,0
P00056,2025-01-04,b_price_z_max;s_items;max_pair_as_seller,0.52;0.5;0.47,0.01389126244107838,0
P00057,2025-01-01,seller_hour_entropy;b_items;b_counterparties,2.34;1.85;1.76,0.4625780672781631,0
P00057,2025-01-02,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.004172033721584589,0
P00057,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.14262142173651962,0
P00057,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.001265220110237057,0
P00058,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.51;0.78;0.5,0.10263384953346309,0
P00058,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0698850755401788,0
P00058,2025-01-03,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.020493505933159496,0
P00058,2025-01-04,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.021294649871165413,0
P00059,2025-01-01,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.14037349818360487,0
P00059,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.042838103397435864,0
P00059,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.07568462639389179,0
P00059,2025-01-04,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07740189817255866,0
P00060,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,2.37;2.06;1.55,0.3460819614148737,0
P00060,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.74;0.52;0.5,0.010480185152485064,0
P00060,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,3.26;3.17;2.91,0.40793898087177877,0
P00060,2025-01-04,s_counterparties;s_trades;seller_hour_entropy,3.54;3.44;3.24,0.44168697472576635,0
P00061,2025-01-01,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.0054430076431876,0
P00061,2025-01-02,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.1360773529423844,0
P00061,2025-01-03,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.14883206649617664,0
P00061,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.006764065935151735,0
P00062,2025-01-01,s_price_z_mean;s_price_z_max;s_items,2.72;2.52;1.62,0.3985763984834595,0
P00062,2025-01-02,s_price_z_mean;s_items;s_price_z_max,1.75;1.62;1.57,0.46238688460728306,0
P00062,2025-01-03,s_items;max_pair_as_seller;s_price_z_mean,1.62;1.32;1.18,0.31790371582770915,0
P00062,2025-01-04,max_pair_as_seller;seller_hour_entropy;s_items,3.11;2.67;1.62,0.4739237749679412,0
P00063,2025-01-01,s_items;b_price_z_mean;max_pair_as_seller,0.5;0.5;0.47,0.007500955860263731,0
P00063,2025-01-02,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.0014931073771304946,0
P00063,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.048378140863161966,0
P00064,2025-01-01,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.002768757875341033,0
P00064,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.0698850755401788,0
P00064,2025-01-03,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.08529104598295635,0
P00064,2025-01-04,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.0015960403870782305,0
P00065,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.79;0.68;0.5,0.03422208430623697,0
P00065,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.9;0.71;0.5,0.028420330725247276,0
P00065,2025-01-03,b_price_z_max;b_price_z_mean;s_items,1.22;1.19;0.5,0.11909340769261434,0
P00065,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.047238877935712485,0
P00066,2025-01-01,b_items;b_counterparties;b_trades,1.85;1.76;1.65,0.16241712125270089,0
P00066,2025-01-02,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.07172551170356321,0
P00066,2025-01-03,buyer_hour_entropy;b_items;b_trades,1.55;1.2;1.2,0.13075188516380665,0
P00066,2025-01-04,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.0007721663125888974,0
P00067,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.04672737968685722,0
P00067,2025-01-02,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.55;1.33;1.32,0.23032211826593268,0
P00067,2025-01-03,b_price_z_max;s_items;b_trades,0.52;0.5;0.49,0.002207610491415099,0
P00068,2025-01-01,seller_hour_entropy;s_items;max_pair_as_seller,1.71;1.62;1.32,0.2538435297208458,0
P00068,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.9;0.52;0.5,0.016006161082026852,0
P00068,2025-01-04,s_items;b_trades;max_pair_as_seller,0.5;0.49;0.47,0.008818414795273203,0
P00069,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.08;1.02;1.0,0.06480236664705072,0
P00069,2025-01-02,s_items;max_pair_as_seller;buyer_hour_entropy,0.5;0.47;0.47,0.004364224002224234,0
