listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0004547,2025-01-01 01:36:00,P00001,,I0029,1,114.8,2025-01-01 07:36:00
L0004542,2025-01-01 01:36:00,P00532,,I0011,1,692.41,2025-01-01 07:36:00
L0004544,2025-01-01 01:36:00,P00578,,I0011,1,692.41,2025-01-01 07:36:00
L0004572,2025-01-01 01:36:00,P00254,,I0024,1,737.02,2025-01-01 07:36:00
L0004536,2025-01-01 01:37:00,P00411,,I0031,1,670.08,2025-01-01 07:37:00
L0004541,2025-01-01 01:42:00,P00578,,I0011,1,692.41,2025-01-01 07:42:00
L0004532,2025-01-01 01:42:00,P00233,,I0031,1,670.08,2025-01-01 07:42:00
L0004565,2025-01-01 01:43:00,P00452,,I0032,1,88.48,2025-01-01 07:43:00
L0004576,2025-01-01 01:43:00,P00493,,I0024,1,737.02,2025-01-01 07:43:00
L0004551,2025-01-01 01:44:00,P00054,,I0029,1,114.8,2025-01-01 07:44:00
L0004535,2025-01-01 01:45:00,P00233,,I0031,1,670.08,2025-01-01 07:45:00
L0004560,2025-01-01 01:45:00,P00531,,I0016,1,83.95,2025-01-01 07:45:00
L0004534,2025-01-01 01:49:00,P00395,,I0031,1,670.08,2025-01-01 07:49:00
L0004568,2025-01-01 01:55:00,P00452,,I0032,1,88.48,2025-01-01 07:55:00
L0004567,2025-01-01 01:56:00,P00458,,I0032,1,88.48,2025-01-01 07:56:00
L0000109,2025-01-01 02:00:00,P00090,NA,I0036,2,38.5,2025-01-02 06:00:00
L0000130,2025-01-01 02:00:00,P00295,NA,I0013,1,364.15,2025-01-01 16:00:00
L0000133,2025-01-01 02:00:00,P00374,EU,I0038,3,50.9,2025-01-01 22:00:00
L0000157,2025-01-01 02:00:00,P00589,EU,I0036,1,31.38,2025-01-02 01:00:00
L0000155,2025-01-01 02:00:00,P00579,EU,I0020,2,48.06,2025-01-01 15:00:00
L0000108,2025-01-01 02:00:00,P00084,ASIA,I0030,2,58.08,2025-01-02 00:00:00
L0000105,2025-01-01 02:00:00,P00051,EU,I0006,1,40.19,2025-01-02 00:00:00
L0000107,2025-01-01 02:00:00,P00068,NA,I0005,2,378.5,2025-01-02 00:00:00
L0000128,2025-01-01 02:00:00,P00282,NA,I0000,1,48.21,2025-01-02 12:00:00
L0000110,2025-01-01 02:00:00,P00098,NA,I0036,1,37.93,2025-01-01 16:00:00
L0000154,2025-01-01 02:00:00,P00567,EU,I0032,1,38.31,2025-01-02 04:00:00
L0000127,2025-01-01 02:00:00,P00242,NA,I0016,1,48.54,2025-01-02 12:00:00
L0000119,2025-01-01 02:00:00,P00178,NA,I0035,1,57.44,2025-01-01 15:00:00
L0000132,2025-01-01 02:00:00,P00373,NA,I0039,1,35.38,2025-01-01 18:00:00
L0000124,2025-01-01 02:00:00,P00216,ASIA,I0034,1,53.3,2025-01-02 13:00:00
L0000129,2025-01-01 02:00:00,P00286,NA,I0005,1,390.31,2025-01-01 18:00:00
L0000120,2025-01-01 02:00:00,P00179,EU,I0033,2,442.0,2025-01-02 01:00:00
L0000121,2025-01-01 02:00:00,P00192,ASIA,I0018,2,48.4,2025-01-01 20:00:00
L0000145,2025-01-01 02:00:00,P00526,ASIA,I0035,1,51.75,2025-01-02 13:00:00
L0000153,2025-01-01 02:00:00,P00557,EU,I0018,2,45.45,2025-01-02 07:00:00
L0000122,2025-01-01 02:00:00,P00195,ASIA,I0012,1,64.72,2025-01-02 08:00:00
L0000123,2025-01-01 02:00:00,P00215,ASIA,I0019,1,36.96,2025-01-01 22:00:00
L0000126,2025-01-01 02:00:00,P00218,ASIA,I0017,1,47.85,2025-01-02 00:00:00
L0000125,2025-01-01 02:00:00,P00217,EU,I0032,1,43.07,2025-01-02 07:00:00
L0000131,2025-01-01 02:00:00,P00323,EU,I0008,2,49.34,2025-01-01 15:00:00
L0000111,2025-01-01 02:00:00,P00102,EU,I0004,3,407.77,2025-01-01 15:00:00
L0000156,2025-01-01 02:00:00,P00584,ASIA,I0026,2,34.32,2025-01-02 03:00:00
L0000113,2025-01-01 02:00:00,P00109,ASIA,I0029,2,66.34,2025-01-01 16:00:00
L0000112,2025-01-01 02:00:00,P00105,EU,I0018,1,53.27,2025-01-02 09:00:00
L0000136,2025-01-01 02:00:00,P00413,EU,I0027,2,30.32,2025-01-02 11:00:00
L0000144,2025-01-01 02:00:00,P00513,NA,I0025,2,98.4,2025-01-01 19:00:00
L0000134,2025-01-01 02:00:00,P00385,NA,I0039,1,25.47,2025-01-01 14:00:00
L0000152,2025-01-01 02:00:00,P00554,ASIA,I0011,2,317.11,2025-01-01 21:00:00
L0000138,2025-01-01 02:00:00,P00450,EU,I0026,1,34.14,2025-01-02 03:00:00
L0000139,2025-01-01 02:00:00,P00464,EU,I0006,2,38.98,2025-01-02 13:00:00
L0000141,2025-01-01 02:00:00,P00482,ASIA,I0012,2,51.14,2025-01-02 10:00:00
L0000150,2025-01-01 02:00:00,P00544,EU,I0009,1,415.08,2025-01-01 21:00:00
L0000142,2025-01-01 02:00:00,P00490,NA,I0024,1,311.07,2025-01-01 17:00:00
L0000143,2025-01-01 02:00:00,P00503,NA,I0004,2,420.75,2025-01-02 04:00:00
L0000146,2025-01-01 02:00:00,P00529,ASIA,I0029,1,64.47,2025-01-02 09:00:00
L0000158,2025-01-01 02:00:00,P00596,NA,I0013,1,374.58,2025-01-01 16:00:00
L0000135,2025-01-01 02:00:00,P00411,EU,I0039,2,22.75,2025-01-01 22:00:00
L0000149,2025-01-01 02:00:00,P00543,EU,I0039,1,30.15,2025-01-01 20:00:00
L0000148,2025-01-01 02:00:00,P00537,NA,I0019,1,43.82,2025-01-02 01:00:00
L0000115,2025-01-01 02:00:00,P00119,EU,I0016,1,39.87,2025-01-01 18:00:00
L0000116,2025-01-01 02:00:00,P00154,NA,I0027,1,33.6,2025-01-01 17:00:00
L0000117,2025-01-01 02:00:00,P00164,EU,I0032,1,42.45,2025-01-02 04:00:00
L0000106,2025-01-01 02:00:00,P00057,EU,I0023,1,2084.49,2025-01-01 22:00:00
L0000114,2025-01-01 02:00:00,P00112,ASIA,I0010,1,322.77,2025-01-02 11:00:00
L0000147,2025-01-01 02:00:00,P00531,NA,I0032,1,36.53,2025-01-02 11:00:00
L0000151,2025-01-01 02:00:00,P00551,EU,I0010,2,303.9,2025-01-02 11:00:00
L0000140,2025-01-01 02:00:00,P00478,EU,I0029,1,74.26,2025-01-02 05:00:00
L0000137,2025-01-01 02:00:00,P00444,ASIA,I0019,1,31.53,2025-01-02 03:00:00
L0000118,2025-01-01 02:00:00,P00165,NA,I0005,1,452.72,2025-01-02 10:00:00
L0000177,2025-01-01 03:00:00,P00252,NA,I0002,1,350.72,2025-01-02 04:00:00
L0000178,2025-01-01 03:00:00,P00263,NA,I0017,2,39.72,2025-01-02 13:00:00
L0000179,2025-01-01 03:00:00,P00271,EU,I0020,3,58.73,2025-01-02 00:00:00
L0000180,2025-01-01 03:00:00,P00280,EU,I0032,2,52.24,2025-01-02 00:00:00
L0000163,2025-01-01 03:00:00,P00045,NA,I0028,1,42.26,2025-01-01 23:00:00
L0000162,2025-01-01 03:00:00,P00042,NA,I0020,3,48.24,2025-01-02 05:00:00
L0000208,2025-01-01 03:00:00,P00558,EU,I0001,2,55.66,2025-01-02 01:00:00
L0000200,2025-01-01 03:00:00,P00484,NA,I0034,1,52.18,2025-01-02 12:00:00
L0000176,2025-01-01 03:00:00,P00246,EU,I0036,1,30.07,2025-01-02 00:00:00
L0000201,2025-01-01 03:00:00,P00494,EU,I0020,1,45.19,2025-01-01 15:00:00
L0000174,2025-01-01 03:00:00,P00226,EU,I0029,1,51.87,2025-01-01 20:00:00
L0000175,2025-01-01 03:00:00,P00232,EU,I0026,1,36.05,2025-01-02 00:00:00
L0000169,2025-01-01 03:00:00,P00173,EU,I0024,2,315.51,2025-01-02 00:00:00
L0000181,2025-01-01 03:00:00,P00281,EU,I0034,2,45.04,2025-01-02 14:00:00
L0000173,2025-01-01 03:00:00,P00223,NA,I0035,3,43.36,2025-01-02 10:00:00
L0000184,2025-01-01 03:00:00,P00330,ASIA,I0006,1,39.95,2025-01-01 19:00:00
L0000170,2025-01-01 03:00:00,P00174,ASIA,I0038,1,64.64,2025-01-02 13:00:00
L0000168,2025-01-01 03:00:00,P00167,ASIA,I0038,2,42.63,2025-01-02 08:00:00
L0000167,2025-01-01 03:00:00,P00106,NA,I0006,1,41.19,2025-01-01 22:00:00
L0000166,2025-01-01 03:00:00,P00098,NA,I0005,1,471.11,2025-01-02 05:00:00
L0000165,2025-01-01 03:00:00,P00082,ASIA,I0024,4,509.91,2025-01-02 10:00:00
L0000172,2025-01-01 03:00:00,P00210,ASIA,I0012,1,70.93,2025-01-02 07:00:00
L0000182,2025-01-01 03:00:00,P00302,ASIA,I0009,1,284.81,2025-01-02 14:00:00
L0000202,2025-01-01 03:00:00,P00512,EU,I0035,2,56.33,2025-01-01 21:00:00
L0000164,2025-01-01 03:00:00,P00053,ASIA,I0015,2,379.99,2025-01-02 13:00:00
L0000203,2025-01-01 03:00:00,P00529,ASIA,I0037,4,438.4,2025-01-01 21:00:00
L0000193,2025-01-01 03:00:00,P00426,EU,I0001,1,61.53,2025-01-02 09:00:00
L0000206,2025-01-01 03:00:00,P00536,EU,I0030,1,52.47,2025-01-01 16:00:00
L0000205,2025-01-01 03:00:00,P00535,ASIA,I0012,1,44.37,2025-01-02 08:00:00
L0000197,2025-01-01 03:00:00,P00462,EU,I0006,1,41.45,2025-01-01 22:00:00
L0000191,2025-01-01 03:00:00,P00406,EU,I0017,1,37.45,2025-01-02 12:00:00
L0000196,2025-01-01 03:00:00,P00452,NA,I0016,2,42.77,2025-01-01 18:00:00
L0000188,2025-01-01 03:00:00,P00374,EU,I0001,2,65.37,2025-01-02 12:00:00
L0000189,2025-01-01 03:00:00,P00385,NA,I0030,2,67.92,2025-01-01 23:00:00
L0000187,2025-01-01 03:00:00,P00370,EU,I0018,2,39.33,2025-01-02 08:00:00
L0000192,2025-01-01 03:00:00,P00419,ASIA,I0006,1,53.14,2025-01-01 16:00:00
L0000194,2025-01-01 03:00:00,P00431,EU,I0005,4,622.55,2025-01-02 13:00:00
L0000190,2025-01-01 03:00:00,P00395,EU,I0018,1,48.02,2025-01-01 19:00:00
L0000195,2025-01-01 03:00:00,P00433,EU,I0035,2,51.56,2025-01-02 03:00:00
L0000204,2025-01-01 03:00:00,P00530,EU,I0027,1,35.51,2025-01-02 01:00:00
L0000171,2025-01-01 03:00:00,P00207,EU,I0039,2,27.07,2025-01-02 14:00:00
L0000207,2025-01-01 03:00:00,P00544,EU,I0007,1,3318.33,2025-01-02 07:00:00
L0000199,2025-01-01 03:00:00,P00482,ASIA,I0029,2,66.65,2025-01-02 02:00:00
L0000161,2025-01-01 03:00:00,P00039,EU,I0022,2,31.09,2025-01-02 13:00:00
L0000186,2025-01-01 03:00:00,P00339,ASIA,I0032,1,44.14,2025-01-02 12:00:00
L0000198,2025-01-01 03:00:00,P00477,EU,I0017,1,46.84,2025-01-02 03:00:00
L0000185,2025-01-01 03:00:00,P00336,EU,I0022,1,28.18,2025-01-02 00:00:00
L0000209,2025-01-01 03:00:00,P00566,EU,I0036,1,32.35,2025-01-02 03:00:00
L0000183,2025-01-01 03:00:00,P00309,NA,I0027,3,24.59,2025-01-02 08:00:00
L0000159,2025-01-01 03:00:00,P00003,ASIA,I0032,2,50.09,2025-01-01 20:00:00
L0000160,2025-01-01 03:00:00,P00027,EU,I0016,2,42.33,2025-01-01 18:00:00
L0000210,2025-01-01 03:00:00,P00567,EU,I0028,2,51.66,2025-01-01 18:00:00
L0000222,2025-01-01 04:00:00,P00114,NA,I0006,2,46.42,2025-01-02 12:00:00
L0000238,2025-01-01 04:00:00,P00344,EU,I0011,2,363.21,2025-01-02 10:00:00
L0000251,2025-01-01 04:00:00,P00480,EU,I0022,1,28.37,2025-01-02 05:00:00
L0000234,2025-01-01 04:00:00,P00272,ASIA,I0011,1,428.18,2025-01-01 22:00:00
L0000230,2025-01-01 04:00:00,P00196,EU,I0025,1,73.2,2025-01-02 00:00:00
L0000231,2025-01-01 04:00:00,P00223,NA,I0034,1,55.73,2025-01-02 01:00:00
L0000232,2025-01-01 04:00:00,P00231,NA,I0037,2,456.49,2025-01-02 08:00:00
L0000233,2025-01-01 04:00:00,P00232,EU,I0026,1,34.06,2025-01-02 11:00:00
L0000223,2025-01-01 04:00:00,P00119,EU,I0000,1,52.29,2025-01-02 11:00:00
L0000224,2025-01-01 04:00:00,P00142,NA,I0026,1,33.48,2025-01-01 23:00:00
L0000217,2025-01-01 04:00:00,P00071,ASIA,I0035,1,65.99,2025-01-02 00:00:00
L0000221,2025-01-01 04:00:00,P00113,ASIA,I0006,1,45.97,2025-01-02 06:00:00
L0000219,2025-01-01 04:00:00,P00098,NA,I0034,1,52.82,2025-01-02 15:00:00
L0000220,2025-01-01 04:00:00,P00112,ASIA,I0034,2,52.52,2025-01-01 20:00:00
L0000218,2025-01-01 04:00:00,P00080,EU,I0006,2,47.96,2025-01-01 20:00:00
L0000216,2025-01-01 04:00:00,P00046,ASIA,I0034,2,60.94,2025-01-01 19:00:00
L0000215,2025-01-01 04:00:00,P00033,ASIA,I0038,1,65.39,2025-01-01 18:00:00
L0000214,2025-01-01 04:00:00,P00032,EU,I0037,1,401.08,2025-01-01 22:00:00
L0000213,2025-01-01 04:00:00,P00031,EU,I0020,2,48.15,2025-01-02 00:00:00
L0000211,2025-01-01 04:00:00,P00027,EU,I0016,1,54.44,2025-01-01 20:00:00
L0000236,2025-01-01 04:00:00,P00342,ASIA,I0022,2,33.99,2025-01-02 01:00:00
L0000235,2025-01-01 04:00:00,P00339,ASIA,I0001,2,66.44,2025-01-01 19:00:00
L0000237,2025-01-01 04:00:00,P00343,NA,I0026,2,35.29,2025-01-02 09:00:00
L0000263,2025-01-01 04:00:00,P00570,ASIA,I0022,3,32.06,2025-01-02 08:00:00
L0000227,2025-01-01 04:00:00,P00177,NA,I0000,1,53.15,2025-01-02 01:00:00
L0000264,2025-01-01 04:00:00,P00595,NA,I0034,1,49.11,2025-01-02 11:00:00
L0000244,2025-01-01 04:00:00,P00438,EU,I0012,1,66.11,2025-01-02 00:00:00
L0000250,2025-01-01 04:00:00,P00478,EU,I0029,1,52.86,2025-01-02 00:00:00
L0000247,2025-01-01 04:00:00,P00455,EU,I0006,2,40.79,2025-01-02 01:00:00
L0000229,2025-01-01 04:00:00,P00189,EU,I0008,1,54.62,2025-01-02 04:00:00
L0000226,2025-01-01 04:00:00,P00172,ASIA,I0026,1,36.15,2025-01-02 14:00:00
