trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0000072,2025-01-01 01:00:00,P00450,P00402,I0027,1,44.03,L0000028
T0000094,2025-01-01 01:00:00,P00435,P00353,I0026,1,59.04,L0000066
T0000082,2025-01-01 01:00:00,P00441,P00014,I0023,1,36.22,L0000042
T0000086,2025-01-01 01:00:00,P00014,P00218,I0016,1,61.95,L0000057
T0000084,2025-01-01 01:00:00,P00219,P00345,I0033,1,39.17,L0000023
T0000070,2025-01-01 01:00:00,P00272,P00095,I0009,1,35.03,L0000006
T0000052,2025-01-01 01:00:00,P00042,P00062,I0005,1,43.69,L0000005
T0000050,2025-01-01 01:00:00,P00052,P00000,I0012,1,429.27,L0000041
T0000053,2025-01-01 01:00:00,P00458,P00096,I0035,1,461.36,L0000007
T0000054,2025-01-01 01:00:00,P00554,P00083,I0029,1,50.0,L0000050
T0000056,2025-01-01 01:00:00,P00186,P00582,I0017,1,71.21,L0000084
T0000057,2025-01-01 01:00:00,P00555,P00083,I0029,1,50.0,L0000050
T0000051,2025-01-01 01:00:00,P00426,P00264,I0020,1,54.94,L0000060
T0000059,2025-01-01 01:00:00,P00364,P00026,I0032,1,56.9,L0000003
T0000058,2025-01-01 01:00:00,P00564,P00095,I0009,1,35.03,L0000006
T0005669,2025-01-01 01:00:00,P00542,P00245,I0033,1,91.17,L0004599
T0000067,2025-01-01 01:00:00,P00550,P00375,I0008,1,45.89,L0000025
T0000066,2025-01-01 01:00:00,P00328,P00096,I0035,1,461.36,L0000007
T0000055,2025-01-01 01:00:00,P00016,P00134,I0015,1,46.07,L0000012
T0000069,2025-01-01 01:00:00,P00080,P00571,I0037,1,292.93,L0000039
T0000046,2025-01-01 01:00:00,P00331,P00300,I0021,1,53.05,L0000019
T0000047,2025-01-01 01:00:00,P00494,P00345,I0033,1,39.17,L0000023
T0000048,2025-01-01 01:00:00,P00466,P00062,I0005,1,43.69,L0000005
T0000068,2025-01-01 01:00:00,P00230,P00273,I0014,1,63.46,L0000061
T0000049,2025-01-01 01:00:00,P00583,P00273,I0014,1,63.46,L0000061
T0005671,2025-01-01 01:00:00,P00245,P00201,I0033,1,91.17,L0004601
T0000065,2025-01-01 01:00:00,P00064,P00110,I0031,1,59.2,L0000052
T0000083,2025-01-01 01:00:00,P00227,P00514,I0025,1,47.54,L0000079
T0000060,2025-01-01 01:00:00,P00300,P00345,I0033,1,39.17,L0000023
T0000061,2025-01-01 01:00:00,P00040,P00134,I0015,1,46.07,L0000012
T0000062,2025-01-01 01:00:00,P00111,P00345,I0033,1,39.17,L0000023
T0000063,2025-01-01 01:00:00,P00352,P00014,I0023,1,36.22,L0000042
T0000064,2025-01-01 01:00:00,P00593,P00348,I0030,1,30.94,L0000024
T0005648,2025-01-01 01:01:00,P00191,P00052,I0014,1,139.99,L0004578
T0005676,2025-01-01 01:01:00,P00106,P00527,I0022,1,107.73,L0004606
T0005653,2025-01-01 01:02:00,P00485,P00493,I0039,1,93.35,L0004583
T0005663,2025-01-01 01:02:00,P00219,P00268,I0016,1,136.29,L0004593
T0005668,2025-01-01 01:03:00,P00245,P00201,I0033,1,91.17,L0004598
T0005678,2025-01-01 01:04:00,P00527,P00110,I0022,1,107.73,L0004608
T0005683,2025-01-01 01:04:00,P00115,P00483,I0010,1,41.14,L0004613
T0005647,2025-01-01 01:04:00,P00052,P00582,I0014,1,139.99,L0004577
T0005644,2025-01-01 01:05:00,P00052,P00582,I0014,1,139.99,L0004574
T0005686,2025-01-01 01:06:00,P00115,P00483,I0010,1,41.14,L0004616
T0005690,2025-01-01 01:08:00,P00237,P00115,I0010,1,41.14,L0004620
T0005654,2025-01-01 01:09:00,P00518,P00485,I0039,1,93.35,L0004584
T0005688,2025-01-01 01:09:00,P00483,P00237,I0010,1,41.14,L0004618
T0005666,2025-01-01 01:10:00,P00219,P00268,I0016,1,136.29,L0004596
T0005667,2025-01-01 01:12:00,P00201,P00542,I0033,1,91.17,L0004597
T0005673,2025-01-01 01:14:00,P00201,P00542,I0033,1,91.17,L0004603
T0005646,2025-01-01 01:19:00,P00582,P00191,I0014,1,139.99,L0004576
T0005680,2025-01-01 01:19:00,P00110,P00106,I0022,1,107.73,L0004610
T0005672,2025-01-01 01:20:00,P00542,P00245,I0033,1,91.17,L0004602
T0005650,2025-01-01 01:21:00,P00052,P00582,I0014,1,139.99,L0004580
T0005658,2025-01-01 01:22:00,P00493,P00518,I0039,1,93.35,L0004588
T0005689,2025-01-01 01:23:00,P00115,P00483,I0010,1,41.14,L0004619
T0005674,2025-01-01 01:25:00,P00245,P00201,I0033,1,91.17,L0004604
T0005660,2025-01-01 01:25:00,P00219,P00268,I0016,1,136.29,L0004590
T0005652,2025-01-01 01:26:00,P00493,P00518,I0039,1,93.35,L0004582
T0005665,2025-01-01 01:26:00,P00268,P00332,I0016,1,136.29,L0004595
T0005655,2025-01-01 01:27:00,P00493,P00518,I0039,1,93.35,L0004585
T0005685,2025-01-01 01:28:00,P00483,P00237,I0010,1,41.14,L0004615
T0005687,2025-01-01 01:28:00,P00237,P00115,I0010,1,41.14,L0004617
T0005645,2025-01-01 01:29:00,P00191,P00052,I0014,1,139.99,L0004575
T0005677,2025-01-01 01:29:00,P00110,P00106,I0022,1,107.73,L0004607
T0005682,2025-01-01 01:30:00,P00106,P00527,I0022,1,107.73,L0004612
T0005662,2025-01-01 01:34:00,P00268,P00332,I0016,1,136.29,L0004592
T0005679,2025-01-01 01:34:00,P00106,P00527,I0022,1,107.73,L0004609
T0005670,2025-01-01 01:39:00,P00201,P00542,I0033,1,91.17,L0004600
T0005681,2025-01-01 01:43:00,P00527,P00110,I0022,1,107.73,L0004611
T0005664,2025-01-01 01:49:00,P00332,P00219,I0016,1,136.29,L0004594
T0005657,2025-01-01 01:59:00,P00518,P00485,I0039,1,93.35,L0004587
T0000155,2025-01-01 02:00:00,P00027,P00247,I0012,1,411.22,L0000103
T0000157,2025-01-01 02:00:00,P00325,P00047,I0035,1,415.14,L0000088
T0000152,2025-01-01 02:00:00,P00245,P00037,I0003,1,29.76,L0000044
T0000125,2025-01-01 02:00:00,P00360,P00353,I0026,1,59.04,L0000066
T0000126,2025-01-01 02:00:00,P00479,P00037,I0003,1,29.76,L0000044
T0000127,2025-01-01 02:00:00,P00448,P00037,I0003,1,29.76,L0000044
T0000115,2025-01-01 02:00:00,P00117,P00595,I0000,1,54.06,L0000086
T0000133,2025-01-01 02:00:00,P00373,P00571,I0037,1,292.93,L0000039
T0000143,2025-01-01 02:00:00,P00420,P00001,I0007,1,45.03,L0000001
T0000142,2025-01-01 02:00:00,P00466,P00402,I0027,1,44.03,L0000028
T0000141,2025-01-01 02:00:00,P00599,P00402,I0027,1,44.03,L0000028
T0000153,2025-01-01 02:00:00,P00286,P00055,I0028,1,48.69,L0000046
T0000139,2025-01-01 02:00:00,P00568,P00144,I0038,1,264.41,L0000092
T0000136,2025-01-01 02:00:00,P00504,P00083,I0029,1,50.0,L0000050
T0000124,2025-01-01 02:00:00,P00366,P00087,I0001,1,362.98,L0000089
T0000140,2025-01-01 02:00:00,P00456,P00402,I0027,1,44.03,L0000028
T0000134,2025-01-01 02:00:00,P00003,P00023,I0004,1,49.76,L0000002
T0000151,2025-01-01 02:00:00,P00159,P00353,I0026,1,59.04,L0000066
T0000135,2025-01-01 02:00:00,P00099,P00095,I0009,1,35.03,L0000006
T0000150,2025-01-01 02:00:00,P00288,P00273,I0014,1,63.46,L0000061
T0000149,2025-01-01 02:00:00,P00425,P00264,I0020,1,54.94,L0000060
T0000148,2025-01-01 02:00:00,P00191,P00083,I0029,1,50.0,L0000050
T0000128,2025-01-01 02:00:00,P00082,P00464,I0031,1,52.45,L0000121
T0000159,2025-01-01 02:00:00,P00012,P00047,I0035,1,415.14,L0000088
T0000145,2025-01-01 02:00:00,P00511,P00301,I0005,1,43.43,L0000108
T0000138,2025-01-01 02:00:00,P00293,P00464,I0031,1,52.45,L0000121
T0000144,2025-01-01 02:00:00,P00482,P00273,I0014,1,63.46,L0000061
T0000147,2025-01-01 02:00:00,P00121,P00345,I0033,1,39.17,L0000023
T0000137,2025-01-01 02:00:00,P00401,P00082,I0022,1,57.97,L0000049
T0000116,2025-01-01 02:00:00,P00535,P00026,I0032,1,56.9,L0000003
T0000154,2025-01-01 02:00:00,P00372,P00095,I0009,1,35.03,L0000006
T0000114,2025-01-01 02:00:00,P00210,P00023,I0004,1,49.76,L0000002
T0005649,2025-01-01 02:00:00,P00582,P00191,I0014,1,139.99,L0004579
T0000120,2025-01-01 02:00:00,P00316,P00595,I0000,1,54.06,L0000086
T0000122,2025-01-01 02:00:00,P00392,P00517,I0021,1,47.32,L0000127
T0000117,2025-01-01 02:00:00,P00402,P00533,I0010,1,20.87,L0000033
T0000118,2025-01-01 02:00:00,P00495,P00218,I0016,1,61.95,L0000057
T0000119,2025-01-01 02:00:00,P00509,P00026,I0032,1,56.9,L0000003
T0000121,2025-01-01 02:00:00,P00249,P00082,I0022,1,57.97,L0000049
T0000106,2025-01-01 02:00:00,P00444,P00517,I0021,1,47.32,L0000127
T0000123,2025-01-01 02:00:00,P00010,P00047,I0035,1,415.14,L0000088
T0000156,2025-01-01 02:00:00,P00193,P00375,I0008,1,45.89,L0000025
T0000158,2025-01-01 02:00:00,P00150,P00348,I0030,1,30.94,L0000024
T0000160,2025-01-01 02:00:00,P00148,P00574,I0017,1,57.58,L0000129
T0000146,2025-01-01 02:00:00,P00586,P00087,I0001,1,362.98,L0000089
T0000131,2025-01-01 02:00:00,P00136,P00301,I0005,1,43.43,L0000108
T0000108,2025-01-01 02:00:00,P00076,P00037,I0003,1,29.76,L0000044
T0000129,2025-01-01 02:00:00,P00313,P00375,I0008,1,45.89,L0000025
T0000132,2025-01-01 02:00:00,P00140,P00273,I0014,1,63.46,L0000061
T0000112,2025-01-01 02:00:00,P00347,P00082,I0022,1,57.97,L0000049
T0000111,2025-01-01 02:00:00,P00514,P00264,I0020,1,54.94,L0000060
T0000110,2025-01-01 02:00:00,P00047,P00026,I0032,1,56.9,L0000003
T0000109,2025-01-01 02:00:00,P00176,P00514,I0025,1,47.54,L0000079
T0000107,2025-01-01 02:00:00,P00340,P00087,I0001,1,362.98,L0000089
T0000113,2025-01-01 02:00:00,P00363,P00353,I0026,1,59.04,L0000066
T0000104,2025-01-01 02:00:00,P00246,P00514,I0025,1,47.54,L0000079
T0000103,2025-01-01 02:00:00,P00365,P00083,I0029,1,50.0,L0000050
T0000102,2025-01-01 02:00:00,P00561,P00574,I0017,1,57.58,L0000129
T0000101,2025-01-01 02:00:00,P00411,P00517,I0021,1,47.32,L0000127
T0000130,2025-01-01 02:00:00,P00498,P00370,I0039,1,43.14,L0000112
T0000105,2025-01-01 02:00:00,P00223,P00082,I0022,1,57.97,L0000049
T0000175,2025-01-01 03:00:00,P00477,P00141,I0008,1,40.26,L0000141
T0000162,2025-01-01 03:00:00,P00567,P00095,I0009,1,35.03,L0000006
T0000177,2025-01-01 03:00:00,P00119,P00083,I0029,1,50.0,L0000050
T0000190,2025-01-01 03:00:00,P00481,P00220,I0023,1,35.77,L0000152
T0000189,2025-01-01 03:00:00,P00483,P00247,I0012,1,411.22,L0000103
T0000194,2025-01-01 03:00:00,P00542,P00392,I0024,1,48.72,L0000027
T0000187,2025-01-01 03:00:00,P00599,P00037,I0003,1,29.76,L0000044
T0000220,2025-01-01 03:00:00,P00195,P00026,I0032,1,56.9,L0000003
T0000221,2025-01-01 03:00:00,P00020,P00301,I0005,1,43.43,L0000108
T0000185,2025-01-01 03:00:00,P00505,P00273,I0014,1,63.46,L0000061
T0000174,2025-01-01 03:00:00,P00331,P00082,I0022,1,57.97,L0000049
T0000202,2025-01-01 03:00:00,P00399,P00147,I0006,1,58.52,L0000093
T0000188,2025-01-01 03:00:00,P00234,P00083,I0029,1,50.0,L0000050
T0000173,2025-01-01 03:00:00,P00076,P00001,I0007,1,45.03,L0000001
T0000193,2025-01-01 03:00:00,P00403,P00055,I0028,1,48.69,L0000046
T0000222,2025-01-01 03:00:00,P00248,P00023,I0004,1,49.76,L0000002
T0000170,2025-01-01 03:00:00,P00143,P00026,I0032,1,56.9,L0000003
T0000171,2025-01-01 03:00:00,P00045,P00141,I0008,1,40.26,L0000141
T0000168,2025-01-01 03:00:00,P00498,P00001,I0007,1,45.03,L0000001
T0000209,2025-01-01 03:00:00,P00550,P00026,I0032,1,56.9,L0000003
T0000186,2025-01-01 03:00:00,P00514,P00247,I0012,1,411.22,L0000103
T0000169,2025-01-01 03:00:00,P00126,P00542,I0000,1,49.38,L0000178
T0000161,2025-01-01 03:00:00,P00360,P00023,I0004,1,49.76,L0000002
T0000191,2025-01-01 03:00:00,P00194,P00082,I0022,1,57.97,L0000049
T0000164,2025-01-01 03:00:00,P00460,P00134,I0015,1,46.07,L0000012
T0000165,2025-01-01 03:00:00,P00192,P00392,I0024,1,48.72,L0000027
T0000166,2025-01-01 03:00:00,P00309,P00514,I0025,1,47.54,L0000079
T0000206,2025-01-01 03:00:00,P00455,P00218,I0016,1,61.95,L0000057
T0000163,2025-01-01 03:00:00,P00103,P00345,I0033,1,39.17,L0000023
T0000172,2025-01-01 03:00:00,P00174,P00026,I0032,1,56.9,L0000003
T0000205,2025-01-01 03:00:00,P00091,P00392,I0024,1,48.72,L0000027
T0000167,2025-01-01 03:00:00,P00301,P00370,I0039,1,43.14,L0000112
T0000203,2025-01-01 03:00:00,P00294,P00470,I0019,1,41.06,L0000172
T0000178,2025-01-01 03:00:00,P00259,P00001,I0007,1,45.03,L0000001
T0000179,2025-01-01 03:00:00,P00586,P00047,I0035,1,415.14,L0000088
T0000180,2025-01-01 03:00:00,P00231,P00533,I0010,1,20.87,L0000033
T0000181,2025-01-01 03:00:00,P00055,P00023,I0004,1,49.76,L0000002
T0000182,2025-01-01 03:00:00,P00441,P00083,I0029,1,50.0,L0000050
T0000183,2025-01-01 03:00:00,P00193,P00345,I0033,1,39.17,L0000023
T0000192,2025-01-01 03:00:00,P00295,P00026,I0032,1,56.9,L0000003
T0000176,2025-01-01 03:00:00,P00540,P00353,I0026,1,59.04,L0000066
T0000219,2025-01-01 03:00:00,P00432,P00574,I0017,1,57.58,L0000129
T0000218,2025-01-01 03:00:00,P00178,P00542,I0000,1,49.38,L0000178
T0000217,2025-01-01 03:00:00,P00342,P00055,I0028,1,48.69,L0000046
T0000216,2025-01-01 03:00:00,P00032,P00402,I0027,1,44.03,L0000028
T0000215,2025-01-01 03:00:00,P00350,P00055,I0028,1,48.69,L0000046
T0000214,2025-01-01 03:00:00,P00189,P00264,I0020,1,54.94,L0000060
T0000184,2025-01-01 03:00:00,P00185,P00083,I0029,1,50.0,L0000050
T0000212,2025-01-01 03:00:00,P00167,P00514,I0025,1,47.54,L0000079
T0000213,2025-01-01 03:00:00,P00472,P00044,I0013,1,43.83,L0000045
T0000201,2025-01-01 03:00:00,P00413,P00087,I0001,1,362.98,L0000089
T0000195,2025-01-01 03:00:00,P00358,P00047,I0035,1,415.14,L0000088
T0000199,2025-01-01 03:00:00,P00361,P00353,I0026,1,59.04,L0000066
T0000198,2025-01-01 03:00:00,P00154,P00542,I0000,1,49.38,L0000178
T0000197,2025-01-01 03:00:00,P00068,P00037,I0003,1,29.76,L0000044
T0000204,2025-01-01 03:00:00,P00007,P00095,I0009,1,35.03,L0000006
T0000207,2025-01-01 03:00:00,P00311,P00026,I0032,1,56.9,L0000003
T0000200,2025-01-01 03:00:00,P00228,P00026,I0032,1,56.9,L0000003
T0000208,2025-01-01 03:00:00,P00393,P00542,I0000,1,49.38,L0000178
T0000223,2025-01-01 03:00:00,P00495,P00141,I0008,1,40.26,L0000141
T0000210,2025-01-01 03:00:00,P00549,P00345,I0033,1,39.17,L0000023
T0000196,2025-01-01 03:00:00,P00121,P00574,I0017,1,57.58,L0000129
T0000211,2025-01-01 03:00:00,P00249,P00264,I0020,1,54.94,L0000060
T0000228,2025-01-01 04:00:00,P00110,P00392,I0024,1,48.72,L0000027
T0000229,2025-01-01 04:00:00,P00023,P00370,I0039,1,43.14,L0000112
T0000231,2025-01-01 04:00:00,P00521,P00309,I0036,1,47.3,L0000109
T0000232,2025-01-01 04:00:00,P00112,P00044,I0013,1,43.83,L0000045
T0000236,2025-01-01 04:00:00,P00116,P00345,I0033,1,39.17,L0000023
T0000234,2025-01-01 04:00:00,P00320,P00273,I0014,1,63.46,L0000061
T0000227,2025-01-01 04:00:00,P00526,P00001,I0007,1,45.03,L0000001
T0000237,2025-01-01 04:00:00,P00311,P00348,I0030,1,30.94,L0000024
T0000235,2025-01-01 04:00:00,P00222,P00023,I0004,1,49.76,L0000002
T0000239,2025-01-01 04:00:00,P00109,P00144,I0038,1,264.41,L0000092
T0000251,2025-01-01 04:00:00,P00070,P00141,I0008,1,40.26,L0000141
T0000233,2025-01-01 04:00:00,P00032,P00218,I0016,1,61.95,L0000057
T0000226,2025-01-01 04:00:00,P00127,P00220,I0023,1,35.77,L0000152
T0000252,2025-01-01 04:00:00,P00456,P00514,I0025,1,47.54,L0000079
T0000224,2025-01-01 04:00:00,P00314,P00370,I0039,1,43.14,L0000112
T0000230,2025-01-01 04:00:00,P00194,P00273,I0014,1,63.46,L0000061
T0000253,2025-01-01 04:00:00,P00237,P00533,I0010,1,20.87,L0000033
T0000254,2025-01-01 04:00:00,P00203,P00218,I0016,1,61.95,L0000057
T0000255,2025-01-01 04:00:00,P00201,P00168,I0002,1,1198.41,L0000015
T0000266,2025-01-01 04:00:00,P00084,P00083,I0029,1,50.0,L0000050
T0000250,2025-01-01 04:00:00,P00205,P00144,I0038,1,264.41,L0000092
T0000249,2025-01-01 04:00:00,P00371,P00353,I0026,1,59.04,L0000066
T0000246,2025-01-01 04:00:00,P00519,P00141,I0008,1,40.26,L0000141
T0000238,2025-01-01 04:00:00,P00223,P00574,I0017,1,57.58,L0000129
T0000248,2025-01-01 04:00:00,P00411,P00087,I0001,1,362.98,L0000089
T0000281,2025-01-01 04:00:00,P00405,P00385,I0021,1,44.84,L0000165
T0000225,2025-01-01 04:00:00,P00414,P00220,I0011,1,34.86,L0000209
T0000269,2025-01-01 04:00:00,P00132,P00472,I0022,1,56.93,L0000228
T0000280,2025-01-01 04:00:00,P00292,P00247,I0012,1,411.22,L0000103
T0000261,2025-01-01 04:00:00,P00479,P00470,I0019,1,41.06,L0000172
T0000279,2025-01-01 04:00:00,P00555,P00309,I0036,1,47.3,L0000109
T0000243,2025-01-01 04:00:00,P00441,P00385,I0021,1,44.84,L0000165
T0000240,2025-01-01 04:00:00,P00129,P00533,I0010,1,20.87,L0000033
T0000241,2025-01-01 04:00:00,P00564,P00141,I0008,1,40.26,L0000141
T0000242,2025-01-01 04:00:00,P00246,P00571,I0037,1,292.93,L0000039
T0000244,2025-01-01 04:00:00,P00283,P00273,I0014,1,63.46,L0000061
T0000265,2025-01-01 04:00:00,P00341,P00557,I0020,1,51.93,L0000236
T0000277,2025-01-01 04:00:00,P00537,P00574,I0017,1,57.58,L0000129
T0000276,2025-01-01 04:00:00,P00265,P00574,I0017,1,57.58,L0000129
T0000274,2025-01-01 04:00:00,P00347,P00055,I0028,1,48.69,L0000046
T0000273,2025-01-01 04:00:00,P00393,P00055,I0028,1,48.69,L0000046
T0000247,2025-01-01 04:00:00,P00228,P00047,I0035,1,415.14,L0000088
T0000272,2025-01-01 04:00:00,P00494,P00008,I0006,1,54.94,L0000184
T0000245,2025-01-01 04:00:00,P00236,P00309,I0036,1,47.3,L0000109
T0000270,2025-01-01 04:00:00,P00115,P00464,I0031,1,52.45,L0000121
T0000264,2025-01-01 04:00:00,P00245,P00134,I0015,1,46.07,L0000012
T0000271,2025-01-01 04:00:00,P00346,P00008,I0006,1,54.94,L0000184
T0000263,2025-01-01 04:00:00,P00002,P00385,I0021,1,44.84,L0000165
T0000262,2025-01-01 04:00:00,P00545,P00557,I0020,1,51.93,L0000236
T0000256,2025-01-01 04:00:00,P00463,P00370,I0039,1,43.14,L0000112
T0000259,2025-01-01 04:00:00,P00412,P00392,I0024,1,48.72,L0000027
T0000260,2025-01-01 04:00:00,P00179,P00353,I0026,1,59.04,L0000066
T0000257,2025-01-01 04:00:00,P00157,P00220,I0011,1,34.86,L0000209
T0000267,2025-01-01 04:00:00,P00093,P00144,I0038,1,264.41,L0000092
T0000268,2025-01-01 04:00:00,P00342,P00055,I0028,1,48.69,L0000046
T0000278,2025-01-01 04:00:00,P00361,P00001,I0007,1,45.03,L0000001
T0000275,2025-01-01 04:00:00,P00472,P00001,I0007,1,45.03,L0000001
T0000258,2025-01-01 04:00:00,P00444,P00470,I0019,1,41.06,L0000172
T0000304,2025-01-01 05:00:00,P00553,P00044,I0013,1,43.83,L0000045
T0000308,2025-01-01 05:00:00,P00159,P00370,I0039,1,43.14,L0000112
T0000305,2025-01-01 05:00:00,P00378,P00220,I0011,1,34.86,L0000209
T0000311,2025-01-01 05:00:00,P00452,P00464,I0031,1,52.45,L0000121
T0000307,2025-01-01 05:00:00,P00353,P00134,I0015,1,46.07,L0000012
T0000309,2025-01-01 05:00:00,P00158,P00345,I0033,1,39.17,L0000023
T0000297,2025-01-01 05:00:00,P00319,P00309,I0036,1,47.3,L0000109
T0000312,2025-01-01 05:00:00,P00529,P00001,I0007,1,45.03,L0000001
T0000298,2025-01-01 05:00:00,P00483,P00001,I0007,1,45.03,L0000001
T0000299,2025-01-01 05:00:00,P00344,P00574,I0017,1,57.58,L0000129
