listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000039,2025-01-01 00:00:00,P00423,ASIA,I0022,1,415.47,2025-01-01 21:00:00
L0000015,2025-01-01 00:00:00,P00170,NA,I0007,2,68.43,2025-01-01 12:00:00
L0000033,2025-01-01 00:00:00,P00356,ASIA,I0033,1,25.46,2025-01-01 16:00:00
L0000003,2025-01-01 00:00:00,P00013,EU,I0002,1,38.56,2025-01-01 23:00:00
L0000004,2025-01-01 00:00:00,P00032,ASIA,I0014,1,79.2,2025-01-01 12:00:00
L0000005,2025-01-01 00:00:00,P00052,NA,I0021,3,46.8,2025-01-01 21:00:00
L0000025,2025-01-01 00:00:00,P00259,NA,I0006,2,60.32,2025-01-02 06:00:00
L0000007,2025-01-01 00:00:00,P00095,EU,I0032,1,48.06,2025-01-02 11:00:00
L0000008,2025-01-01 00:00:00,P00097,EU,I0014,1,63.96,2025-01-01 19:00:00
L0000009,2025-01-01 00:00:00,P00098,ASIA,I0007,3,68.83,2025-01-02 09:00:00
L0000010,2025-01-01 00:00:00,P00108,EU,I0003,1,327.63,2025-01-02 08:00:00
L0000011,2025-01-01 00:00:00,P00115,EU,I0007,1,71.47,2025-01-02 03:00:00
L0000012,2025-01-01 00:00:00,P00125,EU,I0017,1,49.91,2025-01-01 14:00:00
L0000002,2025-01-01 00:00:00,P00007,EU,I0033,1,29.85,2025-01-01 22:00:00
L0000017,2025-01-01 00:00:00,P00184,NA,I0033,1,23.89,2025-01-01 17:00:00
L0000014,2025-01-01 00:00:00,P00168,EU,I0009,1,57.6,2025-01-02 02:00:00
L0000013,2025-01-01 00:00:00,P00156,EU,I0024,1,390.63,2025-01-01 18:00:00
L0000023,2025-01-01 00:00:00,P00241,NA,I0026,1,396.22,2025-01-01 23:00:00
L0000022,2025-01-01 00:00:00,P00235,ASIA,I0014,2,88.72,2025-01-01 23:00:00
L0000020,2025-01-01 00:00:00,P00199,NA,I0026,1,403.14,2025-01-01 19:00:00
L0000019,2025-01-01 00:00:00,P00194,EU,I0023,2,46.34,2025-01-02 06:00:00
L0000021,2025-01-01 00:00:00,P00228,NA,I0021,1,54.32,2025-01-02 04:00:00
L0000016,2025-01-01 00:00:00,P00173,EU,I0001,1,57.56,2025-01-02 01:00:00
L0000024,2025-01-01 00:00:00,P00246,EU,I0039,1,436.4,2025-01-02 03:00:00
L0000006,2025-01-01 00:00:00,P00094,EU,I0019,1,42.2,2025-01-01 16:00:00
L0004474,2025-01-01 00:49:00,P00138,,I0001,1,100.25,2025-01-01 06:49:00
L0004477,2025-01-01 00:51:00,P00138,,I0001,1,100.25,2025-01-01 06:51:00
L0004500,2025-01-01 00:51:00,P00147,,I0036,1,691.75,2025-01-01 06:51:00
L0004509,2025-01-01 00:52:00,P00492,,I0002,1,71.24,2025-01-01 06:52:00
L0004489,2025-01-01 00:52:00,P00220,,I0027,1,101.29,2025-01-01 06:52:00
L0004481,2025-01-01 00:56:00,P00311,,I0023,1,79.79,2025-01-01 06:56:00
L0004508,2025-01-01 00:58:00,P00457,,I0002,1,71.24,2025-01-01 06:58:00
L0000075,2025-01-01 01:00:00,P00482,EU,I0010,2,457.89,2025-01-01 15:00:00
L0000081,2025-01-01 01:00:00,P00555,EU,I0020,1,48.0,2025-01-02 11:00:00
L0000078,2025-01-01 01:00:00,P00519,ASIA,I0034,2,63.11,2025-01-02 01:00:00
L0000079,2025-01-01 01:00:00,P00524,ASIA,I0024,1,274.02,2025-01-01 17:00:00
L0000080,2025-01-01 01:00:00,P00544,NA,I0037,2,47.6,2025-01-02 10:00:00
L0000070,2025-01-01 01:00:00,P00355,EU,I0030,2,451.06,2025-01-02 11:00:00
L0000083,2025-01-01 01:00:00,P00572,ASIA,I0013,2,77.06,2025-01-02 10:00:00
L0000073,2025-01-01 01:00:00,P00379,EU,I0015,2,53.74,2025-01-01 18:00:00
L0000068,2025-01-01 01:00:00,P00346,EU,I0018,1,31.92,2025-01-01 18:00:00
L0000076,2025-01-01 01:00:00,P00488,EU,I0017,3,47.41,2025-01-02 05:00:00
L0000067,2025-01-01 01:00:00,P00308,NA,I0010,2,446.28,2025-01-02 08:00:00
L0000066,2025-01-01 01:00:00,P00305,EU,I0038,1,40.91,2025-01-02 04:00:00
L0000077,2025-01-01 01:00:00,P00511,EU,I0020,3,43.16,2025-01-02 03:00:00
L0000082,2025-01-01 01:00:00,P00566,EU,I0028,2,36.68,2025-01-01 13:00:00
L0000065,2025-01-01 01:00:00,P00294,EU,I0029,1,52.24,2025-01-01 19:00:00
L0000050,2025-01-01 01:00:00,P00023,EU,I0033,2,36.42,2025-01-02 04:00:00
L0000072,2025-01-01 01:00:00,P00374,EU,I0021,1,51.56,2025-01-02 03:00:00
L0000052,2025-01-01 01:00:00,P00054,EU,I0023,2,57.81,2025-01-01 13:00:00
L0000051,2025-01-01 01:00:00,P00053,NA,I0023,1,38.47,2025-01-02 04:00:00
L0000074,2025-01-01 01:00:00,P00435,EU,I0000,2,468.17,2025-01-01 16:00:00
L0000056,2025-01-01 01:00:00,P00151,ASIA,I0038,1,42.04,2025-01-02 08:00:00
L0000053,2025-01-01 01:00:00,P00083,EU,I0032,2,49.96,2025-01-02 02:00:00
L0000058,2025-01-01 01:00:00,P00212,NA,I0004,2,55.23,2025-01-02 09:00:00
L0000069,2025-01-01 01:00:00,P00351,NA,I0012,2,36.17,2025-01-02 07:00:00
L0000063,2025-01-01 01:00:00,P00238,ASIA,I0023,2,38.5,2025-01-01 14:00:00
L0000060,2025-01-01 01:00:00,P00222,ASIA,I0022,1,399.27,2025-01-02 04:00:00
L0000061,2025-01-01 01:00:00,P00229,ASIA,I0029,2,50.65,2025-01-02 00:00:00
L0000055,2025-01-01 01:00:00,P00145,EU,I0004,2,54.89,2025-01-02 01:00:00
L0000059,2025-01-01 01:00:00,P00214,EU,I0028,1,34.55,2025-01-02 03:00:00
L0004505,2025-01-01 01:00:00,P00457,,I0002,1,71.24,2025-01-01 07:00:00
L0000062,2025-01-01 01:00:00,P00235,ASIA,I0002,1,38.71,2025-01-02 02:00:00
L0000054,2025-01-01 01:00:00,P00136,ASIA,I0028,1,39.79,2025-01-01 20:00:00
L0000071,2025-01-01 01:00:00,P00365,NA,I0027,1,54.73,2025-01-02 04:00:00
L0000057,2025-01-01 01:00:00,P00158,EU,I0008,1,509.65,2025-01-02 09:00:00
L0000064,2025-01-01 01:00:00,P00293,NA,I0007,2,59.95,2025-01-02 07:00:00
L0004490,2025-01-01 01:01:00,P00530,,I0027,1,101.29,2025-01-01 07:01:00
L0004491,2025-01-01 01:01:00,P00342,,I0027,1,101.29,2025-01-01 07:01:00
L0004495,2025-01-01 01:02:00,P00220,,I0027,1,101.29,2025-01-01 07:02:00
L0004502,2025-01-01 01:03:00,P00439,,I0036,1,691.75,2025-01-01 07:03:00
L0004493,2025-01-01 01:04:00,P00530,,I0027,1,101.29,2025-01-01 07:04:00
L0004496,2025-01-01 01:05:00,P00530,,I0027,1,101.29,2025-01-01 07:05:00
L0004476,2025-01-01 01:05:00,P00563,,I0001,1,100.25,2025-01-01 07:05:00
L0004512,2025-01-01 01:05:00,P00492,,I0002,1,71.24,2025-01-01 07:05:00
L0004498,2025-01-01 01:06:00,P00415,,I0036,1,691.75,2025-01-01 07:06:00
L0004482,2025-01-01 01:08:00,P00498,,I0023,1,79.79,2025-01-01 07:08:00
L0004473,2025-01-01 01:08:00,P00563,,I0001,1,100.25,2025-01-01 07:08:00
L0004488,2025-01-01 01:08:00,P00498,,I0023,1,79.79,2025-01-01 07:08:00
L0004483,2025-01-01 01:08:00,P00033,,I0023,1,79.79,2025-01-01 07:08:00
L0004479,2025-01-01 01:10:00,P00563,,I0001,1,100.25,2025-01-01 07:10:00
L0004518,2025-01-01 01:11:00,P00405,,I0034,1,133.76,2025-01-01 07:11:00
L0004497,2025-01-01 01:15:00,P00147,,I0036,1,691.75,2025-01-01 07:15:00
L0004484,2025-01-01 01:16:00,P00311,,I0023,1,79.79,2025-01-01 07:16:00
L0004511,2025-01-01 01:16:00,P00457,,I0002,1,71.24,2025-01-01 07:16:00
L0004486,2025-01-01 01:17:00,P00033,,I0023,1,79.79,2025-01-01 07:17:00
L0004516,2025-01-01 01:18:00,P00466,,I0034,1,133.76,2025-01-01 07:18:00
L0004485,2025-01-01 01:18:00,P00498,,I0023,1,79.79,2025-01-01 07:18:00
L0004475,2025-01-01 01:19:00,P00547,,I0001,1,100.25,2025-01-01 07:19:00
L0004513,2025-01-01 01:20:00,P00466,,I0034,1,133.76,2025-01-01 07:20:00
L0004506,2025-01-01 01:23:00,P00492,,I0002,1,71.24,2025-01-01 07:23:00
L0004492,2025-01-01 01:26:00,P00220,,I0027,1,101.29,2025-01-01 07:26:00
L0004507,2025-01-01 01:27:00,P00372,,I0002,1,71.24,2025-01-01 07:27:00
L0004478,2025-01-01 01:27:00,P00547,,I0001,1,100.25,2025-01-01 07:27:00
L0004515,2025-01-01 01:29:00,P00405,,I0034,1,133.76,2025-01-01 07:29:00
L0004501,2025-01-01 01:30:00,P00415,,I0036,1,691.75,2025-01-01 07:30:00
L0004514,2025-01-01 01:30:00,P00063,,I0034,1,133.76,2025-01-01 07:30:00
L0004499,2025-01-01 01:31:00,P00439,,I0036,1,691.75,2025-01-01 07:31:00
L0004504,2025-01-01 01:31:00,P00415,,I0036,1,691.75,2025-01-01 07:31:00
L0004494,2025-01-01 01:32:00,P00342,,I0027,1,101.29,2025-01-01 07:32:00
L0004517,2025-01-01 01:33:00,P00063,,I0034,1,133.76,2025-01-01 07:33:00
L0004510,2025-01-01 01:35:00,P00372,,I0002,1,71.24,2025-01-01 07:35:00
L0004519,2025-01-01 01:39:00,P00466,,I0034,1,133.76,2025-01-01 07:39:00
L0004487,2025-01-01 01:42:00,P00311,,I0023,1,79.79,2025-01-01 07:42:00
L0004503,2025-01-01 01:47:00,P00147,,I0036,1,691.75,2025-01-01 07:47:00
L0004520,2025-01-01 01:49:00,P00063,,I0034,1,133.76,2025-01-01 07:49:00
L0004480,2025-01-01 01:58:00,P00138,,I0001,1,100.25,2025-01-01 07:58:00
L0000111,2025-01-01 02:00:00,P00281,NA,I0025,1,313.31,2025-01-02 03:00:00
L0000097,2025-01-01 02:00:00,P00126,EU,I0038,2,40.88,2025-01-02 08:00:00
L0000098,2025-01-01 02:00:00,P00129,EU,I0033,1,36.03,2025-01-02 01:00:00
L0000112,2025-01-01 02:00:00,P00295,EU,I0021,2,67.71,2025-01-02 08:00:00
L0000113,2025-01-01 02:00:00,P00299,EU,I0034,2,93.82,2025-01-02 03:00:00
L0000114,2025-01-01 02:00:00,P00310,NA,I0012,2,35.77,2025-01-02 05:00:00
L0000104,2025-01-01 02:00:00,P00168,EU,I0031,1,36.39,2025-01-01 21:00:00
L0000130,2025-01-01 02:00:00,P00598,NA,I0006,3,68.51,2025-01-02 13:00:00
L0000099,2025-01-01 02:00:00,P00130,ASIA,I0031,1,38.55,2025-01-01 15:00:00
L0000100,2025-01-01 02:00:00,P00135,ASIA,I0013,2,65.53,2025-01-01 22:00:00
L0000121,2025-01-01 02:00:00,P00447,EU,I0004,2,46.26,2025-01-02 13:00:00
L0000116,2025-01-01 02:00:00,P00373,EU,I0018,1,30.74,2025-01-01 19:00:00
L0000117,2025-01-01 02:00:00,P00376,ASIA,I0007,3,74.72,2025-01-02 05:00:00
L0000118,2025-01-01 02:00:00,P00377,EU,I0002,1,47.81,2025-01-01 18:00:00
L0000102,2025-01-01 02:00:00,P00152,EU,I0009,1,48.54,2025-01-02 12:00:00
L0000119,2025-01-01 02:00:00,P00381,EU,I0012,3,31.16,2025-01-02 02:00:00
L0000103,2025-01-01 02:00:00,P00159,ASIA,I0004,1,46.38,2025-01-02 04:00:00
L0000127,2025-01-01 02:00:00,P00554,ASIA,I0032,1,47.13,2025-01-01 21:00:00
L0000109,2025-01-01 02:00:00,P00261,EU,I0013,2,61.61,2025-01-02 04:00:00
L0000101,2025-01-01 02:00:00,P00149,ASIA,I0031,2,33.49,2025-01-02 06:00:00
L0000120,2025-01-01 02:00:00,P00439,NA,I0037,2,39.54,2025-01-02 02:00:00
L0000115,2025-01-01 02:00:00,P00323,NA,I0009,3,42.45,2025-01-02 11:00:00
L0000094,2025-01-01 02:00:00,P00115,EU,I0012,2,36.24,2025-01-02 12:00:00
L0000106,2025-01-01 02:00:00,P00220,NA,I0037,1,42.21,2025-01-01 19:00:00
L0000095,2025-01-01 02:00:00,P00116,EU,I0004,2,52.7,2025-01-01 14:00:00
L0000089,2025-01-01 02:00:00,P00068,EU,I0021,2,50.33,2025-01-01 23:00:00
L0000124,2025-01-01 02:00:00,P00503,ASIA,I0009,2,44.46,2025-01-01 18:00:00
L0000093,2025-01-01 02:00:00,P00110,ASIA,I0017,2,62.67,2025-01-01 17:00:00
L0000092,2025-01-01 02:00:00,P00102,EU,I0014,3,87.02,2025-01-01 22:00:00
L0000125,2025-01-01 02:00:00,P00544,NA,I0029,1,59.96,2025-01-02 09:00:00
L0000091,2025-01-01 02:00:00,P00093,NA,I0002,1,45.44,2025-01-02 11:00:00
L0000090,2025-01-01 02:00:00,P00092,EU,I0016,2,288.34,2025-01-02 02:00:00
L0000126,2025-01-01 02:00:00,P00546,NA,I0015,2,68.63,2025-01-02 05:00:00
L0000108,2025-01-01 02:00:00,P00239,EU,I0013,2,77.48,2025-01-02 12:00:00
L0000088,2025-01-01 02:00:00,P00064,ASIA,I0017,1,66.2,2025-01-02 02:00:00
L0000096,2025-01-01 02:00:00,P00122,EU,I0032,1,50.72,2025-01-01 16:00:00
L0000128,2025-01-01 02:00:00,P00575,EU,I0033,1,27.38,2025-01-02 02:00:00
L0000129,2025-01-01 02:00:00,P00593,NA,I0015,1,65.13,2025-01-01 21:00:00
L0000086,2025-01-01 02:00:00,P00038,NA,I0015,1,68.23,2025-01-01 23:00:00
L0000085,2025-01-01 02:00:00,P00035,NA,I0028,1,37.98,2025-01-02 01:00:00
L0000084,2025-01-01 02:00:00,P00031,NA,I0028,3,45.48,2025-01-01 21:00:00
L0000122,2025-01-01 02:00:00,P00477,EU,I0013,1,71.37,2025-01-02 10:00:00
L0000105,2025-01-01 02:00:00,P00205,NA,I0028,2,38.73,2025-01-02 07:00:00
L0000110,2025-01-01 02:00:00,P00272,EU,I0020,1,40.99,2025-01-01 22:00:00
L0000107,2025-01-01 02:00:00,P00234,EU,I0002,2,42.5,2025-01-01 17:00:00
L0000123,2025-01-01 02:00:00,P00500,EU,I0004,1,50.75,2025-01-01 22:00:00
L0000087,2025-01-01 02:00:00,P00063,EU,I0028,2,37.78,2025-01-01 19:00:00
L0000142,2025-01-01 03:00:00,P00119,EU,I0021,1,51.88,2025-01-01 16:00:00
L0000143,2025-01-01 03:00:00,P00140,EU,I0038,1,40.97,2025-01-02 07:00:00
L0000144,2025-01-01 03:00:00,P00145,EU,I0001,1,60.67,2025-01-02 11:00:00
L0000150,2025-01-01 03:00:00,P00222,ASIA,I0011,1,530.72,2025-01-02 01:00:00
L0000146,2025-01-01 03:00:00,P00184,NA,I0031,1,53.55,2025-01-01 21:00:00
L0000147,2025-01-01 03:00:00,P00191,NA,I0008,3,481.87,2025-01-01 16:00:00
L0000149,2025-01-01 03:00:00,P00211,NA,I0031,3,26.12,2025-01-02 09:00:00
L0000154,2025-01-01 03:00:00,P00275,NA,I0021,1,52.57,2025-01-01 21:00:00
L0000145,2025-01-01 03:00:00,P00154,NA,I0021,2,60.48,2025-01-01 18:00:00
L0000140,2025-01-01 03:00:00,P00095,EU,I0017,2,65.54,2025-01-02 03:00:00
L0000133,2025-01-01 03:00:00,P00021,EU,I0000,2,486.08,2025-01-02 03:00:00
L0000137,2025-01-01 03:00:00,P00085,NA,I0015,4,78.22,2025-01-01 17:00:00
L0000135,2025-01-01 03:00:00,P00053,NA,I0001,2,67.49,2025-01-02 09:00:00
L0000134,2025-01-01 03:00:00,P00040,NA,I0028,1,32.67,2025-01-02 03:00:00
L0000132,2025-01-01 03:00:00,P00020,NA,I0011,1,510.95,2025-01-01 17:00:00
L0000131,2025-01-01 03:00:00,P00008,ASIA,I0026,1,381.66,2025-01-01 21:00:00
L0000153,2025-01-01 03:00:00,P00255,EU,I0015,1,60.4,2025-01-02 03:00:00
L0000152,2025-01-01 03:00:00,P00253,NA,I0004,3,54.47,2025-01-02 06:00:00
L0000139,2025-01-01 03:00:00,P00091,NA,I0004,2,67.17,2025-01-02 07:00:00
L0000148,2025-01-01 03:00:00,P00194,EU,I0032,1,50.98,2025-01-02 10:00:00
L0000138,2025-01-01 03:00:00,P00089,EU,I0007,2,64.64,2025-01-02 03:00:00
L0000151,2025-01-01 03:00:00,P00234,EU,I0018,1,25.3,2025-01-02 09:00:00
L0000166,2025-01-01 03:00:00,P00435,EU,I0014,1,72.99,2025-01-02 03:00:00
L0000164,2025-01-01 03:00:00,P00405,EU,I0033,1,32.04,2025-01-01 15:00:00
L0000165,2025-01-01 03:00:00,P00418,NA,I0027,2,47.53,2025-01-02 07:00:00
L0000136,2025-01-01 03:00:00,P00062,EU,I0025,1,400.53,2025-01-02 12:00:00
L0000141,2025-01-01 03:00:00,P00115,EU,I0014,1,68.19,2025-01-01 23:00:00
L0000175,2025-01-01 03:00:00,P00584,NA,I0019,1,36.82,2025-01-02 12:00:00
L0000174,2025-01-01 03:00:00,P00567,EU,I0006,1,53.26,2025-01-01 19:00:00
L0000173,2025-01-01 03:00:00,P00515,NA,I0012,1,34.12,2025-01-01 18:00:00
L0000171,2025-01-01 03:00:00,P00501,EU,I0006,2,70.11,2025-01-02 10:00:00
L0000170,2025-01-01 03:00:00,P00494,NA,I0031,1,39.47,2025-01-02 12:00:00
L0000169,2025-01-01 03:00:00,P00476,EU,I0029,2,39.99,2025-01-01 18:00:00
L0000168,2025-01-01 03:00:00,P00470,ASIA,I0035,2,410.2,2025-01-01 15:00:00
L0000167,2025-01-01 03:00:00,P00468,ASIA,I0035,1,455.65,2025-01-02 07:00:00
L0000172,2025-01-01 03:00:00,P00510,EU,I0033,2,36.17,2025-01-01 16:00:00
L0000155,2025-01-01 03:00:00,P00281,NA,I0032,1,45.65,2025-01-02 03:00:00
L0000163,2025-01-01 03:00:00,P00398,ASIA,I0006,1,61.64,2025-01-02 10:00:00
L0000162,2025-01-01 03:00:00,P00368,EU,I0021,1,60.93,2025-01-02 09:00:00
L0000161,2025-01-01 03:00:00,P00350,EU,I0004,1,55.05,2025-01-02 05:00:00
L0000160,2025-01-01 03:00:00,P00329,NA,I0031,1,37.42,2025-01-02 02:00:00
L0000159,2025-01-01 03:00:00,P00327,NA,I0011,2,361.02,2025-01-02 02:00:00
L0000158,2025-01-01 03:00:00,P00306,NA,I0033,2,41.55,2025-01-02 06:00:00
L0000157,2025-01-01 03:00:00,P00305,EU,I0020,1,62.97,2025-01-02 05:00:00
L0000156,2025-01-01 03:00:00,P00304,EU,I0007,2,65.76,2025-01-01 21:00:00
L0000176,2025-01-01 03:00:00,P00597,EU,I0031,3,46.86,2025-01-02 05:00:00
L0000210,2025-01-01 04:00:00,P00419,NA,I0038,1,33.63,2025-01-02 12:00:00
L0000216,2025-01-01 04:00:00,P00453,ASIA,I0029,2,47.71,2025-01-01 22:00:00
L0000206,2025-01-01 04:00:00,P00341,ASIA,I0017,2,69.53,2025-01-02 10:00:00
L0000208,2025-01-01 04:00:00,P00377,EU,I0020,3,46.33,2025-01-02 02:00:00
L0000209,2025-01-01 04:00:00,P00382,NA,I0013,1,59.89,2025-01-02 10:00:00
L0000213,2025-01-01 04:00:00,P00432,EU,I0022,3,318.4,2025-01-02 13:00:00
L0000211,2025-01-01 04:00:00,P00424,NA,I0012,1,31.61,2025-01-02 02:00:00
L0000212,2025-01-01 04:00:00,P00429,ASIA,I0037,1,39.63,2025-01-01 19:00:00
L0000214,2025-01-01 04:00:00,P00438,EU,I0027,1,58.1,2025-01-02 14:00:00
L0000217,2025-01-01 04:00:00,P00455,NA,I0028,1,42.3,2025-01-01 21:00:00
L0000207,2025-01-01 04:00:00,P00344,ASIA,I0004,1,55.69,2025-01-02 03:00:00
L0000228,2025-01-01 04:00:00,P00586,ASIA,I0011,1,503.08,2025-01-02 12:00:00
L0000196,2025-01-01 04:00:00,P00223,EU,I0037,1,34.26,2025-01-02 12:00:00
L0000220,2025-01-01 04:00:00,P00487,NA,I0015,1,68.37,2025-01-02 15:00:00
L0000221,2025-01-01 04:00:00,P00488,EU,I0005,2,3623.1,2025-01-02 06:00:00
L0000222,2025-01-01 04:00:00,P00493,EU,I0017,1,41.03,2025-01-02 12:00:00
L0000223,2025-01-01 04:00:00,P00521,NA,I0032,2,37.97,2025-01-02 07:00:00
L0000224,2025-01-01 04:00:00,P00522,EU,I0020,1,48.05,2025-01-02 01:00:00
L0000227,2025-01-01 04:00:00,P00584,NA,I0002,2,42.72,2025-01-01 20:00:00
L0000194,2025-01-01 04:00:00,P00206,ASIA,I0038,1,51.78,2025-01-01 19:00:00
L0000200,2025-01-01 04:00:00,P00253,NA,I0012,2,32.86,2025-01-02 05:00:00
L0000198,2025-01-01 04:00:00,P00238,ASIA,I0010,1,541.6,2025-01-02 06:00:00
L0000203,2025-01-01 04:00:00,P00325,EU,I0029,1,46.09,2025-01-01 22:00:00
L0000199,2025-01-01 04:00:00,P00245,NA,I0022,1,316.03,2025-01-01 23:00:00
L0000215,2025-01-01 04:00:00,P00449,NA,I0030,2,459.07,2025-01-01 19:00:00
L0000219,2025-01-01 04:00:00,P00472,NA,I0019,2,36.54,2025-01-01 18:00:00
L0000226,2025-01-01 04:00:00,P00577,EU,I0010,1,504.03,2025-01-02 11:00:00
L0000193,2025-01-01 04:00:00,P00199,NA,I0034,1,75.85,2025-01-02 05:00:00
L0000201,2025-01-01 04:00:00,P00266,NA,I0018,1,36.79,2025-01-02 04:00:00
L0000192,2025-01-01 04:00:00,P00197,ASIA,I0027,1,62.55,2025-01-02 06:00:00
L0000197,2025-01-01 04:00:00,P00225,EU,I0034,2,68.08,2025-01-02 11:00:00
L0000205,2025-01-01 04:00:00,P00333,EU,I0026,1,426.06,2025-01-02 09:00:00
L0000195,2025-01-01 04:00:00,P00215,EU,I0020,2,45.16,2025-01-01 20:00:00
L0000230,2025-01-01 04:00:00,P00591,EU,I0034,1,58.78,2025-01-02 05:00:00
L0000218,2025-01-01 04:00:00,P00458,NA,I0002,2,37.38,2025-01-01 19:00:00
L0000204,2025-01-01 04:00:00,P00327,NA,I0032,2,48.85,2025-01-02 00:00:00
L0000225,2025-01-01 04:00:00,P00523,EU,I0002,1,46.87,2025-01-02 02:00:00
L0000202,2025-01-01 04:00:00,P00295,EU,I0011,2,425.49,2025-01-02 04:00:00
L0000177,2025-01-01 04:00:00,P00001,EU,I0007,2,76.52,2025-01-01 21:00:00
L0000178,2025-01-01 04:00:00,P00014,ASIA,I0019,2,33.75,2025-01-02 06:00:00
L0000180,2025-01-01 04:00:00,P00030,EU,I0023,1,41.93,2025-01-02 01:00:00
L0000185,2025-01-01 04:00:00,P00073,NA,I0015,3,69.31,2025-01-02 02:00:00
L0000182,2025-01-01 04:00:00,P00050,NA,I0002,1,32.38,2025-01-02 15:00:00
L0000181,2025-01-01 04:00:00,P00036,NA,I0001,1,60.42,2025-01-01 19:00:00
L0000190,2025-01-01 04:00:00,P00169,EU,I0020,1,49.56,2025-01-01 20:00:00
L0000191,2025-01-01 04:00:00,P00172,NA,I0018,2,24.97,2025-01-01 18:00:00
L0000179,2025-01-01 04:00:00,P00020,NA,I0015,1,67.81,2025-01-02 06:00:00
L0000189,2025-01-01 04:00:00,P00165,ASIA,I0024,1,297.84,2025-01-02 10:00:00
L0000229,2025-01-01 04:00:00,P00587,EU,I0028,1,35.5,2025-01-02 02:00:00
L0000187,2025-01-01 04:00:00,P00098,ASIA,I0002,1,39.8,2025-01-02 10:00:00
L0000186,2025-01-01 04:00:00,P00088,EU,I0006,2,54.22,2025-01-01 17:00:00
L0000184,2025-01-01 04:00:00,P00061,EU,I0029,3,43.84,2025-01-02 10:00:00
L0000183,2025-01-01 04:00:00,P00052,NA,I0039,1,518.69,2025-01-01 17:00:00
L0000188,2025-01-01 04:00:00,P00116,EU,I0033,3,32.63,2025-01-02 14:00:00
L0000266,2025-01-01 05:00:00,P00520,EU,I0003,1,269.49,2025-01-01 17:00:00
L0000239,2025-01-01 05:00:00,P00145,EU,I0005,1,3936.25,2025-01-01 22:00:00
L0000246,2025-01-01 05:00:00,P00209,ASIA,I0007,1,68.8,2025-01-02 04:00:00
L0000245,2025-01-01 05:00:00,P00206,ASIA,I0009,2,50.02,2025-01-01 19:00:00
L0000244,2025-01-01 05:00:00,P00196,NA,I0019,2,36.39,2025-01-01 23:00:00
L0000243,2025-01-01 05:00:00,P00191,NA,I0020,2,40.73,2025-01-02 09:00:00
L0000242,2025-01-01 05:00:00,P00162,EU,I0001,1,61.71,2025-01-02 06:00:00
L0000241,2025-01-01 05:00:00,P00158,EU,I0006,1,54.77,2025-01-01 19:00:00
L0000240,2025-01-01 05:00:00,P00155,ASIA,I0002,1,35.11,2025-01-02 10:00:00
L0000232,2025-01-01 05:00:00,P00018,NA,I0007,2,74.19,2025-01-02 11:00:00
L0000237,2025-01-01 05:00:00,P00095,EU,I0012,2,34.9,2025-01-02 09:00:00
L0000236,2025-01-01 05:00:00,P00092,EU,I0007,2,65.3,2025-01-01 19:00:00
