player_id,region,playstyle,account_age_days
P00087,NA,farmer,374
P00088,EU,casual,691
P00089,EU,farmer,532
P00090,NA,casual,461
P00091,NA,casual,1046
P00092,EU,casual,939
P00093,NA,casual,731
P00094,EU,casual,413
P00095,EU,farmer,862
P00096,EU,trader,182
P00097,EU,casual,726
P00098,ASIA,casual,732
P00099,NA,casual,1091
P00100,NA,casual,764
P00101,NA,casual,113
P00102,EU,farmer,911
P00103,EU,casual,971
P00104,NA,farmer,983
P00105,EU,raider,363
P00106,EU,casual,778
P00107,EU,farmer,86
P00108,EU,casual,492
P00109,EU,farmer,316
P00110,ASIA,raider,797
P00111,EU,casual,93
P00112,NA,casual,559
P00113,NA,casual,852
P00114,EU,casual,290
P00115,EU,casual,726
P00116,EU,casual,560
P00117,NA,casual,533
P00118,EU,farmer,772
P00119,EU,casual,899
P00120,ASIA,raider,171
P00121,EU,farmer,371
P00122,EU,farmer,814
P00123,NA,casual,559
P00124,EU,trader,747
P00125,EU,trader,616
P00126,EU,farmer,948
P00127,NA,casual,518
P00128,EU,casual,1049
P00129,EU,casual,193
P00130,ASIA,trader,92
P00131,NA,casual,796
P00132,NA,casual,563
P00133,EU,farmer,248
P00134,EU,casual,71
P00135,ASIA,casual,88
P00136,ASIA,casual,722
P00137,ASIA,farmer,284
P00138,NA,raider,1056
P00139,NA,casual,425
P00140,EU,casual,153
P00141,ASIA,raider,773
P00142,NA,casual,873
P00143,EU,farmer,604
P00144,EU,casual,631
P00145,EU,casual,1013
P00146,NA,farmer,512
P00147,NA,trader,587
P00148,EU,farmer,399
P00149,ASIA,trader,334
P00150,NA,casual,964
P00151,ASIA,casual,974
P00152,EU,trader,295
P00153,EU,raider,33
P00154,NA,casual,246
P00155,ASIA,casual,213
P00156,EU,casual,577
P00157,EU,farmer,843
P00158,EU,casual,681
P00159,ASIA,casual,341
P00160,ASIA,casual,535
P00161,EU,casual,1040
P00162,EU,farmer,248
P00163,NA,casual,91
P00164,EU,casual,1067
P00165,ASIA,casual,95
P00166,NA,casual,230
P00167,EU,trader,341
P00168,EU,farmer,799
P00169,EU,casual,768
P00170,NA,casual,357
P00171,ASIA,farmer,934
P00172,NA,raider,815
P00173,EU,farmer,284
P00174,ASIA,trader,396
P00175,EU,casual,394
P00176,EU,farmer,232
P00177,EU,trader,816
P00178,EU,casual,646
P00179,ASIA,casual,678
P00180,EU,casual,281
P00181,NA,trader,609
P00182,EU,casual,896
P00183,ASIA,farmer,732
P00184,NA,farmer,1071
P00185,EU,casual,605
P00186,EU,casual,179
P00187,EU,casual,108
P00188,EU,casual,760
P00189,NA,raider,132
P00190,NA,farmer,556
P00191,NA,casual,478
P00192,EU,casual,950
P00193,ASIA,farmer,23
P00194,EU,casual,914
P00195,NA,casual,384
P00196,NA,farmer,793
P00197,ASIA,casual,521
P00198,ASIA,casual,581
P00199,NA,casual,1078
P00200,EU,casual,793
P00201,EU,casual,638
P00202,EU,casual,708
P00203,NA,casual,178
P00204,ASIA,casual,134
P00205,NA,casual,541
P00206,ASIA,casual,787
P00207,EU,casual,535
P00208,EU,casual,697
P00209,ASIA,raider,772
P00210,ASIA,casual,948
P00211,NA,casual,775
P00212,NA,casual,916
P00213,EU,casual,354
P00214,EU,casual,569
P00215,EU,raider,905
P00216,ASIA,farmer,805
P00217,NA,casual,547
P00218,ASIA,raider,246
P00219,EU,casual,42
P00220,NA,trader,950
P00221,NA,casual,502
P00222,ASIA,raider,917
P00223,EU,casual,170
P00224,NA,casual,156
P00225,EU,casual,700
P00226,NA,casual,1027
P00227,EU,casual,780
P00228,NA,trader,967
P00229,ASIA,trader,705
P00230,EU,casual,7
P00231,EU,casual,371
P00232,EU,casual,246
P00233,ASIA,trader,255
P00234,EU,farmer,594
P00235,ASIA,casual,93
P00236,EU,trader,1089
P00237,EU,trader,370
P00238,ASIA,casual,679
P00239,EU,trader,593
P00240,NA,farmer,234
P00241,NA,farmer,77
P00242,ASIA,farmer,982
P00243,NA,trader,896
P00244,ASIA,farmer,620
P00245,NA,raider,430
P00246,EU,casual,306
P00247,ASIA,trader,87
P00248,EU,casual,427
P00249,NA,trader,316
P00250,EU,casual,112
P00251,EU,casual,192
P00252,EU,casual,947
P00253,NA,trader,293
P00254,EU,farmer,855
P00255,EU,casual,389
P00256,NA,casual,716
P00257,EU,farmer,272
P00258,EU,casual,1039
P00259,NA,trader,68
P00260,EU,casual,285
P00261,EU,raider,931
P00262,EU,casual,954
P00263,EU,raider,758
P00264,EU,trader,1070
P00265,ASIA,farmer,651
P00266,NA,raider,757
P00267,EU,casual,805
P00268,ASIA,casual,671
P00269,EU,farmer,675
P00270,EU,farmer,255
P00271,EU,raider,600
P00272,EU,casual,767
P00273,EU,farmer,237
P00274,NA,casual,416
P00275,NA,casual,623
P00276,EU,casual,740
P00277,ASIA,casual,547
P00278,NA,trader,777
P00279,ASIA,raider,871
P00280,NA,casual,413
P00281,NA,trader,894
P00282,EU,casual,886
P00283,EU,casual,742
P00284,EU,casual,392
P00285,EU,casual,532
P00286,NA,farmer,448
P00287,EU,casual,92
P00288,NA,casual,674
P00289,EU,trader,980
P00290,EU,casual,275
P00291,EU,casual,553
P00292,NA,raider,3
P00293,NA,trader,1059
P00294,EU,casual,764
P00295,EU,casual,91
P00296,NA,casual,798
P00297,EU,farmer,64
P00298,NA,casual,346
P00299,EU,casual,668
P00300,NA,casual,15
P00301,NA,trader,25
P00302,EU,farmer,1083
P00303,EU,casual,1050
P00304,EU,casual,933
P00305,EU,casual,10
P00306,NA,farmer,513
P00307,NA,casual,852
P00308,NA,raider,558
P00309,EU,farmer,827
P00310,NA,trader,122
P00311,NA,trader,687
P00312,NA,casual,624
P00313,EU,trader,650
P00314,EU,trader,997
P00315,EU,trader,765
P00316,ASIA,farmer,854
P00317,EU,raider,971
P00318,NA,casual,861
P00319,NA,raider,968
P00320,EU,casual,876
P00321,NA,farmer,476
P00322,EU,casual,1069
P00323,NA,casual,76
P00324,ASIA,casual,359
P00325,EU,farmer,829
P00326,ASIA,casual,377
P00327,NA,casual,315
P00328,NA,casual,77
P00329,NA,raider,533
P00330,NA,casual,992
P00331,EU,casual,302
P00332,NA,farmer,877
P00333,EU,casual,166
P00334,ASIA,casual,38
P00335,EU,trader,173
P00336,ASIA,casual,351
P00337,NA,trader,729
P00338,NA,casual,343
P00339,NA,casual,589
P00340,EU,trader,592
P00341,ASIA,casual,219
P00342,NA,trader,532
P00343,NA,raider,830
P00344,ASIA,farmer,698
P00345,NA,casual,893
P00346,EU,casual,126
P00347,EU,casual,753
P00348,EU,casual,679
P00349,ASIA,casual,628
P00350,EU,casual,1062
P00351,NA,raider,979
P00352,NA,casual,494
P00353,EU,casual,321
P00354,EU,farmer,327
P00355,EU,casual,754
P00356,ASIA,trader,497
P00357,EU,casual,658
P00358,EU,casual,971
P00359,EU,casual,648
P00360,EU,casual,402
P00361,NA,casual,382
P00362,ASIA,farmer,885
P00363,EU,casual,299
P00364,EU,casual,383
P00365,NA,raider,69
P00366,EU,casual,556
P00367,ASIA,casual,470
P00368,EU,casual,967
P00369,EU,casual,802
P00370,NA,casual,544
P00371,NA,trader,639
P00372,ASIA,raider,171
P00373,EU,casual,1046
P00374,EU,casual,457
P00375,EU,casual,124
P00376,ASIA,casual,1055
P00377,EU,raider,546
P00378,EU,raider,259
P00379,EU,raider,89
P00380,EU,casual,170
P00381,EU,casual,1017
P00382,NA,casual,177
P00383,EU,casual,298
P00384,NA,casual,828
P00385,NA,trader,375
P00386,EU,casual,810
P00387,EU,farmer,840
P00388,EU,casual,361
P00389,ASIA,casual,955
P00390,NA,trader,38
P00391,NA,casual,1059
P00392,NA,trader,477
P00393,EU,casual,487
P00394,NA,farmer,123
P00395,ASIA,casual,258
P00396,EU,trader,348
P00397,EU,casual,1021
P00398,ASIA,farmer,875
P00399,NA,farmer,658
P00400,EU,trader,137
P00401,EU,farmer,989
P00402,EU,casual,166
P00403,ASIA,raider,200
P00404,ASIA,casual,584
P00405,EU,trader,906
P00406,NA,farmer,1023
P00407,EU,raider,917
P00408,EU,casual,1002
P00409,NA,casual,1070
P00410,EU,raider,536
P00411,NA,trader,405
P00412,EU,casual,626
P00413,EU,casual,445
P00414,EU,farmer,873
P00415,EU,trader,752
P00416,ASIA,trader,216
P00417,NA,casual,317
P00418,NA,farmer,300
P00419,NA,casual,812
P00420,EU,casual,214
P00421,EU,raider,1036
P00422,NA,casual,1055
P00423,ASIA,raider,581
P00424,NA,casual,373
P00425,EU,casual,637
P00426,EU,casual,699
P00427,ASIA,casual,271
P00428,NA,farmer,628
P00429,ASIA,casual,238
P00430,EU,casual,379
P00431,ASIA,casual,259
P00432,EU,farmer,785
P00433,EU,raider,329
P00434,EU,casual,551
P00435,EU,casual,854
P00436,ASIA,casual,1079
P00437,EU,casual,850
P00438,EU,casual,1015
P00439,NA,trader,261
P00440,EU,trader,934
P00441,NA,trader,429
P00442,NA,casual,788
P00443,ASIA,farmer,1056
P00444,NA,casual,616
P00445,NA,casual,440
P00446,ASIA,casual,476
P00447,EU,raider,452
P00448,EU,casual,756
P00449,NA,trader,934
P00450,NA,casual,1033
P00451,EU,casual,862
P00452,ASIA,farmer,119
P00453,ASIA,casual,494
P00454,ASIA,casual,1088
P00455,NA,casual,892
P00456,ASIA,raider,929
P00457,ASIA,trader,378
P00458,NA,casual,94
P00459,ASIA,casual,41
P00460,NA,casual,38
P00461,EU,casual,312
P00462,NA,casual,103
P00463,EU,casual,981
P00464,ASIA,casual,229
P00465,EU,casual,98
P00466,EU,raider,529
P00467,EU,trader,871
P00468,ASIA,casual,405
P00469,NA,casual,540
P00470,ASIA,casual,533
P00471,ASIA,farmer,263
P00472,NA,casual,417
P00473,NA,trader,338
P00474,NA,casual,125
P00475,ASIA,casual,994
P00476,EU,raider,283
P00477,EU,casual,904
P00478,NA,farmer,558
P00479,NA,casual,675
P00480,ASIA,casual,462
P00481,EU,farmer,845
P00482,EU,farmer,808
P00483,EU,raider,921
P00484,EU,casual,530
P00485,EU,raider,419
P00486,EU,casual,128
P00487,NA,casual,402
P00488,EU,casual,556
P00489,EU,raider,245
P00490,ASIA,casual,974
P00491,ASIA,farmer,38
P00492,NA,trader,56
P00493,EU,casual,608
P00494,NA,casual,772
P00495,NA,casual,33
P00496,NA,farmer,867
P00497,EU,casual,706
P00498,EU,trader,1041
P00499,ASIA,casual,640
P00500,EU,raider,920
P00501,EU,casual,944
P00502,NA,casual,29
P00503,ASIA,farmer,346
P00504,NA,casual,697
P00505,ASIA,raider,870
P00506,NA,trader,480
P00507,NA,casual,549
P00508,EU,casual,612
P00509,NA,trader,218
P00510,EU,casual,460
P00511,EU,trader,708
P00512,EU,trader,337
P00513,EU,casual,644
P00514,NA,casual,528
P00515,NA,casual,1091
P00516,EU,raider,349
P00517,ASIA,casual,836
P00518,EU,farmer,140
P00519,ASIA,casual,794
P00520,EU,trader,791
P00521,NA,casual,367
P00522,EU,casual,676
P00523,EU,casual,1020
P00524,ASIA,casual,288
P00525,NA,casual,35
P00526,ASIA,trader,939
P00527,NA,farmer,464
P00528,EU,trader,889
P00529,EU,casual,984
P00530,NA,raider,268
P00531,ASIA,casual,82
P00532,ASIA,trader,521
P00533,NA,raider,539
P00534,EU,farmer,259
P00535,EU,casual,846
P00536,NA,farmer,386
P00537,NA,farmer,53
P00538,ASIA,casual,597
P00539,NA,casual,372
P00540,EU,casual,165
P00541,EU,farmer,726
P00542,NA,trader,623
P00543,ASIA,casual,369
P00544,NA,casual,1040
P00545,EU,raider,798
P00546,NA,casual,547
P00547,ASIA,trader,405
P00548,NA,casual,402
P00549,EU,raider,752
P00550,EU,casual,825
P00551,NA,farmer,556
P00552,EU,raider,973
P00553,EU,casual,130
P00554,ASIA,casual,1011
P00555,EU,raider,625
P00556,EU,trader,765
P00557,NA,casual,583
P00558,EU,trader,647
P00559,ASIA,trader,430
P00560,EU,raider,737
P00561,NA,casual,940
P00562,EU,casual,219
P00563,ASIA,raider,666
P00564,NA,trader,28
P00565,EU,casual,751
P00566,EU,casual,1084
P00567,EU,trader,159
P00568,EU,farmer,354
P00569,ASIA,farmer,426
P00570,EU,casual,90
P00571,ASIA,casual,337
P00572,ASIA,farmer,835
P00573,NA,farmer,809
P00574,EU,casual,785
P00575,EU,casual,134
P00576,NA,casual,358
P00577,EU,raider,348
P00578,NA,raider,611
P00579,NA,casual,437
P00580,EU,trader,300
P00581,EU,farmer,454
P00582,NA,casual,358
P00583,NA,casual,799
P00584,NA,casual,638
P00585,EU,casual,262
P00586,ASIA,trader,1065
P00587,EU,farmer,379
P00588,NA,trader,883
P00589,EU,casual,125
P00590,NA,casual,351
P00591,EU,casual,833
P00592,ASIA,casual,63
P00593,NA,raider,282
P00594,ASIA,casual,857
P00595,NA,casual,364
P00596,ASIA,casual,1040
P00597,EU,casual,341
P00598,NA,casual,665
P00599,NA,casual,521
