trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0000038,2025-01-01 01:00:00,P00132,P00173,I0001,1,57.56,L0000016
T0000070,2025-01-01 01:00:00,P00574,P00519,I0034,1,63.11,L0000078
T0000045,2025-01-01 01:00:00,P00118,P00380,I0035,1,406.72,L0000035
T0000053,2025-01-01 01:00:00,P00243,P00293,I0007,1,59.95,L0000064
T0000055,2025-01-01 01:00:00,P00014,P00003,I0036,1,335.9,L0000001
T0000043,2025-01-01 01:00:00,P00081,P00346,I0018,1,31.92,L0000068
T0000068,2025-01-01 01:00:00,P00271,P00308,I0010,1,446.28,L0000067
T0000037,2025-01-01 01:00:00,P00183,P00599,I0012,1,33.39,L0000049
T0000058,2025-01-01 01:00:00,P00078,P00572,I0013,1,77.06,L0000083
T0000051,2025-01-01 01:00:00,P00071,P00355,I0030,1,451.06,L0000070
T0000050,2025-01-01 01:00:00,P00583,P00305,I0038,1,40.91,L0000066
T0000049,2025-01-01 01:00:00,P00324,P00365,I0027,1,54.73,L0000071
T0000048,2025-01-01 01:00:00,P00354,P00013,I0002,1,38.56,L0000003
T0000047,2025-01-01 01:00:00,P00581,P00491,I0032,1,43.12,L0000042
T0000052,2025-01-01 01:00:00,P00409,P00435,I0000,1,468.17,L0000074
T0000054,2025-01-01 01:00:00,P00208,P00305,I0038,1,40.91,L0000066
T0000056,2025-01-01 01:00:00,P00019,P00491,I0032,1,43.12,L0000042
T0000036,2025-01-01 01:00:00,P00379,P00241,I0026,1,396.22,L0000023
T0000041,2025-01-01 01:00:00,P00455,P00013,I0002,1,38.56,L0000003
T0005690,2025-01-01 01:01:00,P00492,P00457,I0002,1,71.24,L0004505
T0005675,2025-01-01 01:02:00,P00342,P00530,I0027,1,101.29,L0004490
T0005676,2025-01-01 01:02:00,P00220,P00342,I0027,1,101.29,L0004491
T0005680,2025-01-01 01:03:00,P00530,P00220,I0027,1,101.29,L0004495
T0005687,2025-01-01 01:04:00,P00147,P00439,I0036,1,691.75,L0004502
T0005678,2025-01-01 01:05:00,P00342,P00530,I0027,1,101.29,L0004493
T0005697,2025-01-01 01:06:00,P00372,P00492,I0002,1,71.24,L0004512
T0005661,2025-01-01 01:06:00,P00138,P00563,I0001,1,100.25,L0004476
T0005681,2025-01-01 01:06:00,P00342,P00530,I0027,1,101.29,L0004496
T0005683,2025-01-01 01:07:00,P00439,P00415,I0036,1,691.75,L0004498
T0005658,2025-01-01 01:09:00,P00138,P00563,I0001,1,100.25,L0004473
T0005673,2025-01-01 01:09:00,P00033,P00498,I0023,1,79.79,L0004488
T0005668,2025-01-01 01:09:00,P00311,P00033,I0023,1,79.79,L0004483
T0005667,2025-01-01 01:09:00,P00033,P00498,I0023,1,79.79,L0004482
T0005664,2025-01-01 01:11:00,P00138,P00563,I0001,1,100.25,L0004479
T0005703,2025-01-01 01:12:00,P00466,P00405,I0034,1,133.76,L0004518
T0005682,2025-01-01 01:16:00,P00415,P00147,I0036,1,691.75,L0004497
T0005696,2025-01-01 01:17:00,P00492,P00457,I0002,1,71.24,L0004511
T0005669,2025-01-01 01:17:00,P00498,P00311,I0023,1,79.79,L0004484
T0005671,2025-01-01 01:18:00,P00311,P00033,I0023,1,79.79,L0004486
T0005670,2025-01-01 01:19:00,P00033,P00498,I0023,1,79.79,L0004485
T0005701,2025-01-01 01:19:00,P00063,P00466,I0034,1,133.76,L0004516
T0005660,2025-01-01 01:20:00,P00563,P00547,I0001,1,100.25,L0004475
T0005698,2025-01-01 01:21:00,P00063,P00466,I0034,1,133.76,L0004513
T0005691,2025-01-01 01:24:00,P00372,P00492,I0002,1,71.24,L0004506
T0005677,2025-01-01 01:27:00,P00530,P00220,I0027,1,101.29,L0004492
T0005692,2025-01-01 01:28:00,P00457,P00372,I0002,1,71.24,L0004507
T0005663,2025-01-01 01:28:00,P00563,P00547,I0001,1,100.25,L0004478
T0005700,2025-01-01 01:30:00,P00466,P00405,I0034,1,133.76,L0004515
T0005699,2025-01-01 01:31:00,P00405,P00063,I0034,1,133.76,L0004514
T0005686,2025-01-01 01:31:00,P00439,P00415,I0036,1,691.75,L0004501
T0005684,2025-01-01 01:32:00,P00147,P00439,I0036,1,691.75,L0004499
T0005689,2025-01-01 01:32:00,P00439,P00415,I0036,1,691.75,L0004504
T0005679,2025-01-01 01:33:00,P00220,P00342,I0027,1,101.29,L0004494
T0005702,2025-01-01 01:34:00,P00405,P00063,I0034,1,133.76,L0004517
T0005695,2025-01-01 01:36:00,P00457,P00372,I0002,1,71.24,L0004510
T0005704,2025-01-01 01:40:00,P00063,P00466,I0034,1,133.76,L0004519
T0005672,2025-01-01 01:43:00,P00498,P00311,I0023,1,79.79,L0004487
T0005688,2025-01-01 01:48:00,P00415,P00147,I0036,1,691.75,L0004503
T0005705,2025-01-01 01:50:00,P00405,P00063,I0034,1,133.76,L0004520
T0005665,2025-01-01 01:59:00,P00547,P00138,I0001,1,100.25,L0004480
T0000108,2025-01-01 02:00:00,P00326,P00214,I0028,1,34.55,L0000059
T0000112,2025-01-01 02:00:00,P00575,P00003,I0036,1,335.9,L0000001
T0000105,2025-01-01 02:00:00,P00087,P00447,I0004,1,46.26,L0000121
T0000104,2025-01-01 02:00:00,P00561,P00126,I0038,1,40.88,L0000097
T0000103,2025-01-01 02:00:00,P00105,P00488,I0017,1,47.41,L0000076
T0000102,2025-01-01 02:00:00,P00121,P00365,I0027,1,54.73,L0000071
T0000106,2025-01-01 02:00:00,P00188,P00308,I0010,1,446.28,L0000067
T0000107,2025-01-01 02:00:00,P00218,P00435,I0000,1,468.17,L0000074
T0000096,2025-01-01 02:00:00,P00465,P00158,I0008,1,509.65,L0000057
T0000097,2025-01-01 02:00:00,P00476,P00563,I0037,1,31.47,L0000044
T0000114,2025-01-01 02:00:00,P00522,P00488,I0017,1,47.41,L0000076
T0000142,2025-01-01 02:00:00,P00235,P00524,I0024,1,274.02,L0000079
T0000129,2025-01-01 02:00:00,P00035,P00281,I0025,1,313.31,L0000111
T0000091,2025-01-01 02:00:00,P00153,P00355,I0030,1,451.06,L0000070
T0000115,2025-01-01 02:00:00,P00552,P00323,I0009,1,42.45,L0000115
T0000113,2025-01-01 02:00:00,P00267,P00126,I0038,1,40.88,L0000097
T0000095,2025-01-01 02:00:00,P00356,P00052,I0021,1,46.8,L0000005
T0000116,2025-01-01 02:00:00,P00456,P00149,I0031,1,33.49,L0000101
T0000087,2025-01-01 02:00:00,P00060,P00373,I0018,1,30.74,L0000116
T0000089,2025-01-01 02:00:00,P00201,P00214,I0028,1,34.55,L0000059
T0000090,2025-01-01 02:00:00,P00046,P00491,I0032,1,43.12,L0000042
T0000098,2025-01-01 02:00:00,P00247,P00246,I0039,1,436.4,L0000024
T0000092,2025-01-01 02:00:00,P00519,P00373,I0018,1,30.74,L0000116
T0000094,2025-01-01 02:00:00,P00489,P00379,I0015,1,53.74,L0000073
T0000088,2025-01-01 02:00:00,P00129,P00323,I0009,1,42.45,L0000115
T0000141,2025-01-01 02:00:00,P00369,P00149,I0031,1,33.49,L0000101
T0000135,2025-01-01 02:00:00,P00511,P00222,I0022,1,399.27,L0000060
T0000109,2025-01-01 02:00:00,P00295,P00435,I0000,1,468.17,L0000074
T0000101,2025-01-01 02:00:00,P00435,P00241,I0026,1,396.22,L0000023
T0000111,2025-01-01 02:00:00,P00500,P00488,I0017,1,47.41,L0000076
T0000110,2025-01-01 02:00:00,P00583,P00261,I0013,1,61.61,L0000109
T0000121,2025-01-01 02:00:00,P00216,P00447,I0004,1,46.26,L0000121
T0000126,2025-01-01 02:00:00,P00081,P00173,I0001,1,57.56,L0000016
T0000127,2025-01-01 02:00:00,P00001,P00184,I0033,1,23.89,L0000017
T0000138,2025-01-01 02:00:00,P00064,P00590,I0029,1,40.43,L0000048
T0000125,2025-01-01 02:00:00,P00134,P00281,I0025,1,313.31,L0000111
T0000139,2025-01-01 02:00:00,P00424,P00524,I0024,1,274.02,L0000079
T0000120,2025-01-01 02:00:00,P00312,P00447,I0004,1,46.26,L0000121
T0000119,2025-01-01 02:00:00,P00473,P00108,I0003,1,327.63,L0000010
T0000118,2025-01-01 02:00:00,P00009,P00293,I0007,1,59.95,L0000064
T0000117,2025-01-01 02:00:00,P00242,P00013,I0002,1,38.56,L0000003
T0000128,2025-01-01 02:00:00,P00011,P00435,I0000,1,468.17,L0000074
T0000131,2025-01-01 02:00:00,P00145,P00281,I0025,1,313.31,L0000111
T0000124,2025-01-01 02:00:00,P00311,P00092,I0016,1,288.34,L0000090
T0000132,2025-01-01 02:00:00,P00039,P00365,I0027,1,54.73,L0000071
T0000133,2025-01-01 02:00:00,P00451,P00323,I0009,1,42.45,L0000115
T0000134,2025-01-01 02:00:00,P00364,P00158,I0008,1,509.65,L0000057
T0000136,2025-01-01 02:00:00,P00426,P00108,I0003,1,327.63,L0000010
T0000137,2025-01-01 02:00:00,P00021,P00447,I0004,1,46.26,L0000121
T0000122,2025-01-01 02:00:00,P00198,P00447,I0004,1,46.26,L0000121
T0000123,2025-01-01 02:00:00,P00357,P00052,I0021,1,46.8,L0000005
T0000140,2025-01-01 02:00:00,P00221,P00158,I0008,1,509.65,L0000057
T0000093,2025-01-01 02:00:00,P00466,P00173,I0001,1,57.56,L0000016
T0000099,2025-01-01 02:00:00,P00094,P00323,I0009,1,42.45,L0000115
T0000130,2025-01-01 02:00:00,P00571,P00563,I0037,1,31.47,L0000044
T0000100,2025-01-01 02:00:00,P00051,P00173,I0001,1,57.56,L0000016
T0000160,2025-01-01 03:00:00,P00001,P00126,I0038,1,40.88,L0000097
T0000159,2025-01-01 03:00:00,P00055,P00211,I0031,1,26.12,L0000149
T0000158,2025-01-01 03:00:00,P00090,P00524,I0024,1,274.02,L0000079
T0000163,2025-01-01 03:00:00,P00057,P00327,I0011,1,361.02,L0000159
T0000185,2025-01-01 03:00:00,P00598,P00293,I0007,1,59.95,L0000064
T0000151,2025-01-01 03:00:00,P00578,P00261,I0013,1,61.61,L0000109
T0000149,2025-01-01 03:00:00,P00271,P00272,I0020,1,40.99,L0000110
T0000172,2025-01-01 03:00:00,P00278,P00108,I0003,1,327.63,L0000010
T0000161,2025-01-01 03:00:00,P00109,P00003,I0036,1,335.9,L0000001
T0000188,2025-01-01 03:00:00,P00180,P00524,I0024,1,274.02,L0000079
T0000178,2025-01-01 03:00:00,P00444,P00234,I0018,1,25.3,L0000151
T0000162,2025-01-01 03:00:00,P00129,P00261,I0013,1,61.61,L0000109
T0000156,2025-01-01 03:00:00,P00311,P00476,I0029,1,39.99,L0000169
T0000170,2025-01-01 03:00:00,P00511,P00563,I0037,1,31.47,L0000044
T0000165,2025-01-01 03:00:00,P00356,P00191,I0008,1,481.87,L0000147
T0000167,2025-01-01 03:00:00,P00163,P00246,I0039,1,436.4,L0000024
T0000168,2025-01-01 03:00:00,P00185,P00563,I0037,1,31.47,L0000044
T0000157,2025-01-01 03:00:00,P00493,P00261,I0013,1,61.61,L0000109
T0000146,2025-01-01 03:00:00,P00012,P00476,I0029,1,39.99,L0000169
T0000154,2025-01-01 03:00:00,P00038,P00222,I0022,1,399.27,L0000060
T0000153,2025-01-01 03:00:00,P00366,P00476,I0029,1,39.99,L0000169
T0000152,2025-01-01 03:00:00,P00115,P00211,I0031,1,26.12,L0000149
T0000150,2025-01-01 03:00:00,P00064,P00563,I0037,1,31.47,L0000044
T0000189,2025-01-01 03:00:00,P00412,P00380,I0035,1,406.72,L0000035
T0000148,2025-01-01 03:00:00,P00431,P00381,I0012,1,31.16,L0000119
T0000166,2025-01-01 03:00:00,P00263,P00308,I0010,1,446.28,L0000067
T0000190,2025-01-01 03:00:00,P00360,P00211,I0031,1,26.12,L0000149
T0000155,2025-01-01 03:00:00,P00321,P00524,I0024,1,274.02,L0000079
T0000192,2025-01-01 03:00:00,P00422,P00519,I0034,1,63.11,L0000078
T0000179,2025-01-01 03:00:00,P00468,P00191,I0008,1,481.87,L0000147
T0000180,2025-01-01 03:00:00,P00596,P00126,I0038,1,40.88,L0000097
T0000181,2025-01-01 03:00:00,P00215,P00379,I0015,1,53.74,L0000073
T0000187,2025-01-01 03:00:00,P00179,P00246,I0039,1,436.4,L0000024
T0000183,2025-01-01 03:00:00,P00237,P00379,I0015,1,53.74,L0000073
T0000184,2025-01-01 03:00:00,P00190,P00234,I0018,1,25.3,L0000151
T0000177,2025-01-01 03:00:00,P00355,P00261,I0013,1,61.61,L0000109
T0000182,2025-01-01 03:00:00,P00016,P00040,I0028,1,32.67,L0000134
T0000175,2025-01-01 03:00:00,P00430,P00246,I0039,1,436.4,L0000024
T0000174,2025-01-01 03:00:00,P00072,P00092,I0016,1,288.34,L0000090
T0000173,2025-01-01 03:00:00,P00122,P00246,I0039,1,436.4,L0000024
T0000147,2025-01-01 03:00:00,P00280,P00234,I0018,1,25.3,L0000151
T0000176,2025-01-01 03:00:00,P00195,P00308,I0010,1,446.28,L0000067
T0000144,2025-01-01 03:00:00,P00549,P00126,I0038,1,40.88,L0000097
T0000145,2025-01-01 03:00:00,P00156,P00379,I0015,1,53.74,L0000073
T0000193,2025-01-01 03:00:00,P00525,P00040,I0028,1,32.67,L0000134
T0000194,2025-01-01 03:00:00,P00018,P00323,I0009,1,42.45,L0000115
T0000195,2025-01-01 03:00:00,P00102,P00246,I0039,1,436.4,L0000024
T0000196,2025-01-01 03:00:00,P00536,P00052,I0021,1,46.8,L0000005
T0000197,2025-01-01 03:00:00,P00092,P00519,I0034,1,63.11,L0000078
T0000191,2025-01-01 03:00:00,P00292,P00211,I0031,1,26.12,L0000149
T0000186,2025-01-01 03:00:00,P00239,P00272,I0020,1,40.99,L0000110
T0000171,2025-01-01 03:00:00,P00583,P00380,I0035,1,406.72,L0000035
T0000164,2025-01-01 03:00:00,P00065,P00281,I0025,1,313.31,L0000111
T0000169,2025-01-01 03:00:00,P00023,P00379,I0015,1,53.74,L0000073
T0000143,2025-01-01 03:00:00,P00228,P00246,I0039,1,436.4,L0000024
T0000198,2025-01-01 03:00:00,P00531,P00392,I0006,1,53.0,L0000037
T0000202,2025-01-01 04:00:00,P00299,P00355,I0030,1,451.06,L0000070
T0000217,2025-01-01 04:00:00,P00283,P00014,I0019,1,33.75,L0000178
T0000216,2025-01-01 04:00:00,P00245,P00392,I0006,1,53.0,L0000037
T0000215,2025-01-01 04:00:00,P00127,P00382,I0013,1,59.89,L0000209
T0000214,2025-01-01 04:00:00,P00141,P00052,I0021,1,46.8,L0000005
T0000213,2025-01-01 04:00:00,P00003,P00097,I0014,1,63.96,L0000008
T0000212,2025-01-01 04:00:00,P00382,P00173,I0001,1,57.56,L0000016
T0000221,2025-01-01 04:00:00,P00409,P00419,I0038,1,33.63,L0000210
T0000210,2025-01-01 04:00:00,P00363,P00211,I0031,1,26.12,L0000149
T0000207,2025-01-01 04:00:00,P00383,P00355,I0030,1,451.06,L0000070
T0000211,2025-01-01 04:00:00,P00374,P00097,I0014,1,63.96,L0000008
T0000205,2025-01-01 04:00:00,P00224,P00050,I0002,1,32.38,L0000182
T0000204,2025-01-01 04:00:00,P00359,P00521,I0032,1,37.97,L0000223
T0000203,2025-01-01 04:00:00,P00397,P00097,I0014,1,63.96,L0000008
T0000200,2025-01-01 04:00:00,P00109,P00108,I0003,1,327.63,L0000010
T0000199,2025-01-01 04:00:00,P00023,P00097,I0014,1,63.96,L0000008
T0000219,2025-01-01 04:00:00,P00566,P00591,I0034,1,58.78,L0000230
T0000208,2025-01-01 04:00:00,P00068,P00521,I0032,1,37.97,L0000223
T0000222,2025-01-01 04:00:00,P00519,P00184,I0033,1,23.89,L0000017
T0000206,2025-01-01 04:00:00,P00572,P00052,I0021,1,46.8,L0000005
T0000201,2025-01-01 04:00:00,P00205,P00476,I0029,1,39.99,L0000169
T0000220,2025-01-01 04:00:00,P00562,P00245,I0022,1,316.03,L0000199
T0000223,2025-01-01 04:00:00,P00342,P00172,I0018,1,24.97,L0000191
T0000238,2025-01-01 04:00:00,P00125,P00521,I0032,1,37.97,L0000223
T0000224,2025-01-01 04:00:00,P00441,P00050,I0002,1,32.38,L0000182
T0000218,2025-01-01 04:00:00,P00521,P00053,I0023,1,38.47,L0000051
T0000209,2025-01-01 04:00:00,P00373,P00323,I0009,1,42.45,L0000115
T0000240,2025-01-01 04:00:00,P00172,P00591,I0034,1,58.78,L0000230
T0000239,2025-01-01 04:00:00,P00163,P00591,I0034,1,58.78,L0000230
T0000237,2025-01-01 04:00:00,P00379,P00521,I0032,1,37.97,L0000223
T0000236,2025-01-01 04:00:00,P00160,P00524,I0024,1,274.02,L0000079
T0000235,2025-01-01 04:00:00,P00126,P00419,I0038,1,33.63,L0000210
T0000241,2025-01-01 04:00:00,P00170,P00379,I0015,1,53.74,L0000073
T0000232,2025-01-01 04:00:00,P00580,P00381,I0012,1,31.16,L0000119
T0000233,2025-01-01 04:00:00,P00475,P00281,I0025,1,313.31,L0000111
T0000231,2025-01-01 04:00:00,P00590,P00050,I0002,1,32.38,L0000182
T0000229,2025-01-01 04:00:00,P00146,P00003,I0036,1,335.9,L0000001
T0000228,2025-01-01 04:00:00,P00162,P00272,I0020,1,40.99,L0000110
T0000227,2025-01-01 04:00:00,P00505,P00052,I0021,1,46.8,L0000005
T0000226,2025-01-01 04:00:00,P00325,P00563,I0037,1,31.47,L0000044
T0000225,2025-01-01 04:00:00,P00062,P00184,I0033,1,23.89,L0000017
T0000234,2025-01-01 04:00:00,P00353,P00493,I0017,1,41.03,L0000222
T0000230,2025-01-01 04:00:00,P00377,P00379,I0015,1,53.74,L0000073
T0000282,2025-01-01 05:00:00,P00359,P00014,I0019,1,33.75,L0000178
T0000283,2025-01-01 05:00:00,P00324,P00097,I0014,1,63.96,L0000008
T0000284,2025-01-01 05:00:00,P00429,P00092,I0016,1,288.34,L0000090
T0000280,2025-01-01 05:00:00,P00591,P00467,I0022,1,297.12,L0000263
T0000267,2025-01-01 05:00:00,P00199,P00379,I0015,1,53.74,L0000073
T0000293,2025-01-01 05:00:00,P00433,P00003,I0036,1,335.9,L0000001
T0000265,2025-01-01 05:00:00,P00246,P00521,I0032,1,37.97,L0000223
T0000264,2025-01-01 05:00:00,P00204,P00493,I0017,1,41.03,L0000222
T0000297,2025-01-01 05:00:00,P00315,P00524,I0024,1,274.02,L0000079
T0000295,2025-01-01 05:00:00,P00311,P00392,I0006,1,53.0,L0000037
T0000281,2025-01-01 05:00:00,P00075,P00172,I0018,1,24.97,L0000191
T0000266,2025-01-01 05:00:00,P00468,P00008,I0026,1,381.66,L0000131
T0000294,2025-01-01 05:00:00,P00562,P00493,I0017,1,41.03,L0000222
T0000286,2025-01-01 05:00:00,P00447,P00355,I0030,1,451.06,L0000070
T0000277,2025-01-01 05:00:00,P00512,P00467,I0022,1,297.12,L0000263
T0000279,2025-01-01 05:00:00,P00506,P00419,I0038,1,33.63,L0000210
T0000275,2025-01-01 05:00:00,P00215,P00052,I0021,1,46.8,L0000005
T0000292,2025-01-01 05:00:00,P00445,P00521,I0032,1,37.97,L0000223
T0000300,2025-01-01 05:00:00,P00333,P00084,I0020,1,40.08,L0000235
T0000276,2025-01-01 05:00:00,P00095,P00293,I0007,1,59.95,L0000064
T0000290,2025-01-01 05:00:00,P00083,P00052,I0021,1,46.8,L0000005
T0000288,2025-01-01 05:00:00,P00285,P00050,I0002,1,32.38,L0000182
T0000291,2025-01-01 05:00:00,P00163,P00031,I0029,1,36.0,L0000233
T0000278,2025-01-01 05:00:00,P00209,P00308,I0010,1,446.28,L0000067
T0000274,2025-01-01 05:00:00,P00252,P00379,I0015,1,53.74,L0000073
T0000296,2025-01-01 05:00:00,P00045,P00563,I0037,1,31.47,L0000044
T0000262,2025-01-01 05:00:00,P00414,P00323,I0009,1,42.45,L0000115
T0000273,2025-01-01 05:00:00,P00472,P00172,I0018,1,24.97,L0000191
T0000268,2025-01-01 05:00:00,P00349,P00382,I0013,1,59.89,L0000209
T0000285,2025-01-01 05:00:00,P00598,P00382,I0013,1,59.89,L0000209
T0000257,2025-01-01 05:00:00,P00446,P00293,I0007,1,59.95,L0000064
T0000263,2025-01-01 05:00:00,P00259,P00246,I0039,1,436.4,L0000024
T0000256,2025-01-01 05:00:00,P00526,P00211,I0031,1,26.12,L0000149
T0000258,2025-01-01 05:00:00,P00027,P00014,I0019,1,33.75,L0000178
T0000259,2025-01-01 05:00:00,P00287,P00084,I0020,1,40.08,L0000235
T0000261,2025-01-01 05:00:00,P00145,P00008,I0026,1,381.66,L0000131
T0000289,2025-01-01 05:00:00,P00183,P00419,I0038,1,33.63,L0000210
T0000269,2025-01-01 05:00:00,P00518,P00323,I0009,1,42.45,L0000115
T0000298,2025-01-01 05:00:00,P00355,P00031,I0029,1,36.0,L0000233
T0000299,2025-01-01 05:00:00,P00457,P00052,I0021,1,46.8,L0000005
T0000287,2025-01-01 05:00:00,P00293,P00173,I0001,1,57.56,L0000016
T0000272,2025-01-01 05:00:00,P00531,P00014,I0019,1,33.75,L0000178
T0000250,2025-01-01 05:00:00,P00527,P00172,I0018,1,24.97,L0000191
T0000270,2025-01-01 05:00:00,P00573,P00493,I0017,1,41.03,L0000222
T0000260,2025-01-01 05:00:00,P00208,P00052,I0021,1,46.8,L0000005
T0000242,2025-01-01 05:00:00,P00222,P00040,I0028,1,32.67,L0000134
T0000249,2025-01-01 05:00:00,P00495,P00173,I0001,1,57.56,L0000016
T0000255,2025-01-01 05:00:00,P00275,P00003,I0036,1,335.9,L0000001
T0000254,2025-01-01 05:00:00,P00182,P00327,I0011,1,361.02,L0000159
T0000271,2025-01-01 05:00:00,P00296,P00097,I0014,1,63.96,L0000008
