player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00005,2025-01-02,b_price_z_mean;buyer_hour_entropy;s_items,1.2;0.54;0.51,0.0687841973725127,0
P00005,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0010054331430415146,0
P00005,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.030100744124687065,0
P00006,2025-01-01,buyer_hour_entropy;b_price_z_max;s_items,0.54;0.51;0.51,0.09010920475685429,0
P00006,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.6;0.51;0.49,0.013773666601714264,0
P00006,2025-01-03,s_items;s_price_z_mean;s_price_z_max,1.61;1.43;1.38,0.2927182958624528,0
P00006,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.86;0.51;0.49,0.04261942312641754,0
P00007,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.021463242580808516,0
P00007,2025-01-03,b_counterparties;b_trades;b_items,3.31;3.11;2.68,0.6987601878678866,1
P00007,2025-01-04,b_price_z_max;s_items;max_pair_as_seller,0.57;0.51;0.49,0.021307506781461198,0
P00008,2025-01-01,s_price_z_mean;s_price_z_max;s_items,1.7;1.64;1.61,0.40949257288252433,0
P00008,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.017922627406721667,0
P00008,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.68;0.68;0.51,0.04703492458837535,0
P00008,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.0950189381706109,0
P00009,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.56;0.54;0.51,0.03313868690339464,0
P00009,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.007447400514264223,0
P00009,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0064051495811547465,0
P00009,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00010,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.86;0.85;0.51,0.06997873843923236,0
P00010,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.08613410536459298,0
P00010,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.69;0.51;0.49,0.0372285559180644,0
P00011,2025-01-01,b_price_z_max;b_price_z_mean;buyer_hour_entropy,0.91;0.67;0.54,0.06305371920889079,0
P00011,2025-01-02,s_items;max_pair_as_seller;b_price_z_mean,0.51;0.49;0.46,0.01012701564316351,0
P00011,2025-01-03,s_items;max_pair_as_seller;b_price_z_max,1.61;1.27;0.71,0.2506877897301741,0
P00011,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.57;0.51;0.49,0.012575268329445562,0
P00012,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.01878898089320901,0
P00012,2025-01-03,s_items;max_pair_as_seller;buyer_hour_entropy,1.61;1.27;0.54,0.2055179708346775,0
P00012,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,1.61;1.46;1.27,0.25071897576390767,0
P00013,2025-01-01,s_items;s_price_z_mean;s_price_z_max,1.61;1.45;1.4,0.3958578952438693,0
P00013,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.82;0.57;0.51,0.04013183434585856,0
P00013,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0004995383777595285,0
P00013,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,1.05;0.54;0.51,0.05726124008853416,0
P00014,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,5.41;5.39;3.61,0.7069255414778688,1
P00014,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.10427592792006847,0
P00014,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.08092905925704535,0
P00014,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.29;1.17;0.51,0.13195084230046206,0
P00015,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,0.77;0.57;0.54,0.05807159909106176,0
P00015,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.10840095388411095,0
P00015,2025-01-03,s_items;b_price_z_mean;max_pair_as_seller,0.51;0.5;0.49,0.03150840099372835,0
P00015,2025-01-04,max_pair_as_buyer;s_items;max_pair_as_seller,3.15;1.61;1.27,0.37155554701546406,0
P00016,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.008254753741185795,0
P00016,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.021010666577369448,0
P00016,2025-01-03,b_items;b_counterparties;b_trades,1.92;1.84;1.7,0.2104364698899853,0
P00016,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.15;1.07;1.0,0.2494117985472533,0
P00017,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.08532592610269996,0
P00017,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.002437800243767411,0
P00017,2025-01-03,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.44,0.006428162219536672,0
P00017,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.13575921434246102,0
P00018,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.012434133782199371,0
P00018,2025-01-02,s_items;max_pair_as_seller;s_price_z_mean,1.61;1.27;0.53,0.2421338637122295,0
P00018,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.009352984520418476,0
P00018,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.019231597004473317,0
P00019,2025-01-01,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.3;0.72;0.54,0.13328146802854365,0
P00019,2025-01-02,b_counterparties;b_trades;buyer_hour_entropy,1.84;1.7;1.47,0.16337176042521873,0
P00019,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.09820900787384867,0
P00019,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.004295031198622415,0
P00020,2025-01-01,seller_hour_entropy;s_items;s_counterparties,2.3;1.61;1.47,0.42392897410573693,0
P00020,2025-01-02,s_trades;s_counterparties;s_items,9.09;8.65;5.85,0.9644082726454638,1
P00020,2025-01-03,max_pair_as_buyer;b_items;b_counterparties,3.49;1.88;1.86,0.6010713713397876,0
P00020,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0020966067636024074,0
P00021,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0020754358955028204,0
P00021,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.09644185387916883,0
P00021,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00021,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.07261781825683991,0
P00022,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.0216682897312018,0
P00022,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.09905917506288855,0
P00022,2025-01-04,s_items;buyer_hour_entropy;max_pair_as_seller,1.61;1.46;1.27,0.34233364623660667,0
P00023,2025-01-01,b_counterparties;b_trades;b_items,2.57;2.41;1.92,0.2892065894418815,0
P00023,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.08431855521001974,0
P00023,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.68;0.6;0.51,0.04703492458837535,0
P00023,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.021508215030754917,0
P00024,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.02487369387978835,0
P00024,2025-01-02,s_items;buyer_hour_entropy;max_pair_as_seller,1.61;1.46;1.27,0.28512037331485524,0
P00024,2025-01-03,s_items;max_pair_as_seller;b_price_z_mean,0.51;0.49;0.42,0.019463000993980906,0
P00024,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0010054331430415146,0
P00025,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00025,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.00374745306963873,0
P00025,2025-01-03,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.15;1.7;1.47,0.29497692045226254,0
P00025,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.019293588342288785,0
P00026,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0022860353313226838,0
P00026,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,1.61;1.27;1.12,0.22641910310613403,0
P00026,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06626918871050995,0
P00026,2025-01-04,b_counterparties;b_trades;b_items,3.31;3.11;2.68,0.5115068762564263,0
P00027,2025-01-01,max_pair_as_buyer;s_items;max_pair_as_seller,3.15;1.61;1.27,0.346326441363453,0
P00027,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.003914574465895195,0
P00027,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.16775450477205903,0
P00027,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.13575921434246102,0
P00028,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.005590594002953351,0
P00028,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.76;0.51;0.49,0.02501029438368552,0
P00028,2025-01-03,b_price_z_max;buyer_hour_entropy;s_items,0.6;0.54;0.51,0.03494657516644767,0
P00028,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,1.61;1.27;0.85,0.23591553938262264,0
P00029,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.67;0.55;0.51,0.03166495999026074,0
P00029,2025-01-02,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.4;0.82;0.54,0.14519408578334841,0
P00029,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.65;0.6;0.51,0.040711775471954696,0
P00030,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.11504264494235253,0
P00030,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.12595259063425798,0
P00030,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00031,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,4.01;3.89;3.51,0.7822249462019247,1
P00031,2025-01-02,s_items;seller_hour_entropy;b_items,3.73;2.19;1.92,0.5947216449390269,0
P00031,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.08516904585064361,0
P00031,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.87;2.32;2.25,0.42659897506438205,0
P00032,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,3.1;2.88;2.79,0.45562333519977516,0
P00032,2025-01-02,b_items;b_counterparties;b_trades,2.68;2.57;2.41,0.33530552376295697,0
P00032,2025-01-04,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.24;0.9;0.54,0.10105603600767227,0
P00033,2025-01-01,b_price_z_mean;s_price_z_mean;s_price_z_max,12.56;9.5;9.25,0.941657558990952,1
P00033,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.45,0.00859776323821807,0
P00033,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0056041506328925374,0
P00033,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.67;1.9;1.84,0.4913141343758808,0
P00034,2025-01-01,b_price_z_max;b_price_z_mean;b_items,1.45;1.34;1.16,0.22361410674180457,0
P00034,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,3.3;3.21;2.8,0.38412423543818164,0
P00034,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.001977445110078606,0
P00035,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.6;0.51;0.49,0.013773666601714264,0
P00035,2025-01-02,b_price_z_max;s_items;b_price_z_mean,0.55;0.51;0.5,0.019157741959420157,0
P00035,2025-01-03,s_items;max_pair_as_seller;s_price_z_mean,1.61;1.27;0.62,0.25195511020876116,0
P00035,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.08162570403907325,0
P00036,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.11210209258550723,0
P00036,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06472976634317107,0
P00036,2025-01-03,s_items;b_price_z_mean;max_pair_as_seller,1.61;1.54;1.27,0.2458103592504232,0
P00036,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.01986175426588434,0
P00037,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.08116757195955385,0
P00037,2025-01-02,s_items;max_pair_as_seller;b_price_z_mean,1.61;1.27;0.79,0.20292935102664117,0
P00037,2025-01-03,s_trades;s_counterparties;seller_hour_entropy,4.16;4.15;3.67,0.5561820280883004,0
P00037,2025-01-04,b_price_z_max;b_items;b_counterparties,1.89;1.16;1.1,0.20242061552393553,0
P00038,2025-01-01,b_price_z_max;b_price_z_mean;buyer_hour_entropy,2.55;1.34;0.54,0.2026747642466834,0
P00038,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.09392418550630682,0
P00038,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.01771407671657924,0
P00038,2025-01-04,seller_hour_entropy;b_counterparties;b_trades,1.88;1.84;1.7,0.41224610867608547,0
P00039,2025-01-01,b_price_z_max;b_price_z_mean;s_items,0.77;0.77;0.51,0.06531763927976769,0
P00039,2025-01-02,b_price_z_mean;buyer_hour_entropy;b_items,1.49;1.46;1.12,0.22691963462453962,0
P00039,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.89;1.48;0.54,0.18826659061143483,0
P00039,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0015376704351367618,0
P00040,2025-01-01,s_trades;s_counterparties;s_items,5.26;5.13;3.73,0.7252141198603125,1
P00040,2025-01-02,s_items;max_pair_as_seller;b_price_z_mean,1.61;1.27;1.19,0.26889248622542944,0
P00040,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.009352984520418476,0
P00040,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.08452114209898091,0
P00041,2025-01-01,b_price_z_max;buyer_hour_entropy;s_items,0.9;0.54;0.51,0.05742579732572542,0
P00041,2025-01-02,b_items;b_counterparties;b_trades,1.92;1.84;1.7,0.16580580337113435,0
P00041,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00041,2025-01-04,b_price_z_max;s_items;max_pair_as_seller,0.57;0.51;0.49,0.02055018982555519,0
P00042,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.59;0.63;0.51,0.12444968351765646,0
P00042,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.13312285126670131,0
P00043,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.07256599560874186,0
P00043,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.01758783805054281,0
P00043,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.53;0.51;0.49,0.012758007821353109,0
P00044,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.059066177971589875,0
P00044,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0010054331430415146,0
P00044,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,1.61;1.55;1.27,0.3234550554107251,0
P00045,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,3.09;2.6;2.52,0.3830728905688846,0
P00045,2025-01-02,max_pair_as_seller;seller_hour_entropy;s_items,3.04;1.95;1.61,0.40777724508626406,0
P00045,2025-01-03,b_price_z_max;b_price_z_mean;s_items,0.82;0.69;0.51,0.06643475345455897,0
P00046,2025-01-01,b_price_z_max;buyer_hour_entropy;s_items,1.3;0.54;0.51,0.07882455533304025,0
P00046,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0011893249662652573,0
P00046,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.021010666577369448,0
P00046,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.021994351421207894,0
P00047,2025-01-01,seller_hour_entropy;s_items;s_counterparties,2.22;1.61;1.33,0.28556034379571416,0
P00047,2025-01-02,b_price_z_mean;s_items;b_price_z_max,4.05;0.51;0.5,0.15516965639760943,0
P00047,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.0796371698605417,0
P00047,2025-01-04,s_items;seller_hour_entropy;buyer_hour_entropy,1.61;1.52;1.46,0.33330031088624357,0
P00048,2025-01-01,s_items;max_pair_as_seller;b_price_z_mean,0.51;0.49;0.43,0.012026991616092142,0
P00048,2025-01-03,buyer_hour_entropy;b_price_z_mean;b_items,1.46;1.35;1.12,0.19994567004553174,0
P00048,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.32;0.55;0.51,0.07142952850505074,0
P00049,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,1.61;1.46;1.27,0.3476914298245303,0
P00049,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.010622590088204015,0
P00049,2025-01-03,s_price_z_mean;s_price_z_max;seller_hour_entropy,2.39;2.32;1.74,0.5035454190186983,0
P00049,2025-01-04,s_items;b_price_z_max;max_pair_as_seller,0.51;0.49;0.49,0.009591986049666067,0
P00050,2025-01-01,s_trades;s_counterparties;seller_hour_entropy,3.62;3.58;3.21,0.539874649304165,0
P00050,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,3.26;3.02;2.93,0.4673551400926846,0
P00050,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.12174993080577906,0
P00051,2025-01-01,b_price_z_max;b_price_z_mean;s_items,1.59;1.07;0.51,0.14424594386842599,0
P00051,2025-01-02,b_price_z_mean;b_price_z_max;s_items,0.75;0.56;0.51,0.03172111682319934,0
P00051,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0010054331430415146,0
P00051,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.18;1.17;0.51,0.12562739246416216,0
P00052,2025-01-01,seller_hour_entropy;s_items;max_pair_as_seller,1.74;1.61;1.27,0.3560861834302238,0
P00052,2025-01-02,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.46;1.28;1.25,0.1728291495020837,0
P00052,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.07438894182720311,0
P00052,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.007884852615541215,0
P00053,2025-01-01,max_pair_as_buyer;max_pair_as_seller;s_items,6.48;4.8;3.73,0.7056723942410005,1
P00053,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06357025590944511,0
P00053,2025-01-04,buyer_hour_entropy;b_price_z_max;b_items,1.46;1.17;1.12,0.14242113322905153,0
P00054,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.07179262457084383,0
P00054,2025-01-02,b_counterparties;b_trades;buyer_hour_entropy,1.84;1.7;1.47,0.18670469963363007,0
P00054,2025-01-03,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.06605868681013079,0
P00054,2025-01-04,b_price_z_max;b_price_z_mean;s_items,0.57;0.52;0.51,0.021115313568789124,0
P00055,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.7;0.51;0.49,0.020864221703191813,0
P00055,2025-01-02,seller_hour_entropy;s_items;max_pair_as_seller,1.62;1.61;1.27,0.29392250333531167,0
P00055,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,5.55;5.39;3.82,0.6717180368923338,0
P00055,2025-01-04,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.0898620110400745,0
P00056,2025-01-01,b_price_z_mean;b_price_z_max;s_items,1.4;1.07;0.51,0.1342840993633582,0
P00056,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.02026348668688365,0
P00056,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06532014597535257,0
P00056,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,1.61;1.57;1.27,0.2935940123767926,0
P00057,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.006378005422078213,0
P00057,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.09499842579099282,0
P00057,2025-01-03,s_items;max_pair_as_seller;b_items,1.61;1.27;1.16,0.32947188933344973,0
P00057,2025-01-04,s_items;seller_hour_entropy;max_pair_as_seller,1.61;1.41;1.27,0.3049153819296941,0
P00058,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.00445468472258059,0
P00058,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.10528256589580809,0
P00058,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.0010054331430415146,0
P00058,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.018974061951727513,0
P00059,2025-01-01,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.09467520423836888,0
P00059,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.013082444495752122,0
P00059,2025-01-03,s_items;max_pair_as_seller;b_price_z_mean,0.51;0.49;0.46,0.01012701564316351,0
P00059,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.018275982573189103,0
P00060,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_items,2.03;1.46;1.12,0.2884908958234736,0
P00060,2025-01-02,b_items;b_counterparties;b_trades,2.68;2.57;2.41,0.3323224333869703,0
P00060,2025-01-03,seller_hour_entropy;s_items;s_counterparties,2.33;1.61;1.33,0.3278782303779278,0
P00060,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.09492836929767173,0
P00061,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.73;0.54;0.51,0.08657751081170506,0
P00061,2025-01-02,buyer_hour_entropy;b_items;b_counterparties,1.46;1.12;1.12,0.11510859392092546,0
P00061,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.010938691558762592,0
P00061,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.54;0.51;0.49,0.012671899087181759,0
P00062,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.84;1.71;1.46,0.28401760800002257,0
P00062,2025-01-02,b_price_z_mean;buyer_hour_entropy;s_items,0.85;0.54;0.51,0.048365778249066585,0
P00062,2025-01-03,seller_hour_entropy;s_counterparties;s_trades,2.95;2.74;2.66,0.40290873181400033,0
P00062,2025-01-04,b_price_z_mean;s_items;b_price_z_max,0.63;0.51;0.49,0.022849090838307988,0
P00063,2025-01-01,s_price_z_mean;b_price_z_mean;s_price_z_max,9.51;9.41;9.25,0.9615284018103661,1
P00063,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06267286335801607,0
P00063,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.06284244793704702,0
P00063,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.16;1.1;1.07,0.10036024663844886,0
P00064,2025-01-01,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.15;1.7;1.47,0.3105389510957009,0
P00064,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.54;0.51;0.49,0.022318983408687876,0
P00064,2025-01-03,b_items;b_counterparties;b_trades,2.68;2.57;2.41,0.34783376816204065,0
P00064,2025-01-04,b_price_z_mean;b_price_z_max;buyer_hour_entropy,2.26;2.01;1.46,0.32846208180128655,0
P00065,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.41,0.001977445110078606,0
P00065,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.55;0.51;0.49,0.014010233424680862,0
