entity_type,entity_id,risk,code,detail
trade,T0005723,0.85,UNDERPRICED,-12.2σ vs median
trade,T0000641,0.85,UNDERPRICED,-11.6σ vs median
trade,T0000678,0.85,UNDERPRICED,-11.6σ vs median
trade,T0001245,0.85,UNDERPRICED,-34.9σ vs median
trade,T0001339,0.85,UNDERPRICED,-17.4σ vs median
trade,T0001382,0.85,UNDERPRICED,-11.6σ vs median
trade,T0001389,0.85,UNDERPRICED,-8.7σ vs median
trade,T0001391,0.85,UNDERPRICED,-8.7σ vs median
trade,T0001373,0.85,UNDERPRICED,-8.7σ vs median
trade,T0003380,0.85,OVERPRICED,+2.8σ vs median
trade,T0003383,0.85,OVERPRICED,+2.8σ vs median
trade,T0003397,0.85,OVERPRICED,+2.8σ vs median
trade,T0001097,0.85,UNDERPRICED,-149.9σ vs median
trade,T0002158,0.85,OVERPRICED,+47.8σ vs median
trade,T0002295,0.85,OVERPRICED,+47.8σ vs median
trade,T0005710,0.85,UNDERPRICED,-649.5σ vs median
trade,T0002369,0.85,OVERPRICED,+47.8σ vs median
trade,T0004618,0.85,UNDERPRICED,-5.0σ vs median
trade,T0005338,0.85,UNDERPRICED,-5.0σ vs median
trade,T0005549,0.85,UNDERPRICED,-10.0σ vs median
trade,T0002413,0.85,OVERPRICED,+21.7σ vs median
trade,T0002447,0.85,OVERPRICED,+21.7σ vs median
trade,T0002460,0.85,OVERPRICED,+21.7σ vs median
trade,T0002506,0.85,OVERPRICED,+21.7σ vs median
trade,T0002498,0.85,OVERPRICED,+21.7σ vs median
trade,T0002490,0.85,OVERPRICED,+21.7σ vs median
trade,T0002589,0.85,OVERPRICED,+3.0σ vs median
trade,T0002560,0.85,OVERPRICED,+3.0σ vs median
trade,T0002571,0.85,OVERPRICED,+3.0σ vs median
trade,T0002658,0.85,OVERPRICED,+3.0σ vs median
trade,T0002640,0.85,OVERPRICED,+3.0σ vs median
trade,T0002757,0.85,OVERPRICED,+3.0σ vs median
trade,T0002735,0.85,OVERPRICED,+3.0σ vs median
trade,T0005724,0.85,UNDERPRICED,-4.9σ vs median
trade,T0004676,0.85,OVERPRICED,+3.1σ vs median
trade,T0004704,0.85,OVERPRICED,+3.1σ vs median
trade,T0004708,0.85,OVERPRICED,+3.1σ vs median
trade,T0004690,0.85,OVERPRICED,+3.1σ vs median
trade,T0004733,0.85,OVERPRICED,+2.5σ vs median
trade,T0004757,0.85,OVERPRICED,+2.5σ vs median
trade,T0004869,0.85,OVERPRICED,+2.5σ vs median
trade,T0004847,0.85,OVERPRICED,+2.5σ vs median
trade,T0004953,0.85,OVERPRICED,+2.5σ vs median
trade,T0004923,0.85,OVERPRICED,+2.5σ vs median
trade,T0004912,0.85,OVERPRICED,+2.5σ vs median
trade,T0005020,0.85,OVERPRICED,+2.5σ vs median
trade,T0005072,0.85,OVERPRICED,+2.5σ vs median
trade,T0005067,0.85,OVERPRICED,+2.5σ vs median
trade,T0005052,0.85,OVERPRICED,+10.6σ vs median
trade,T0005057,0.85,OVERPRICED,+5.3σ vs median
trade,T0000179,0.85,UNDERPRICED,-7.9σ vs median
trade,T0000165,0.85,UNDERPRICED,-7.9σ vs median
trade,T0000346,0.85,UNDERPRICED,-7.9σ vs median
trade,T0005743,0.85,UNDERPRICED,-7.4σ vs median
trade,T0005739,0.85,UNDERPRICED,-11.5σ vs median
trade,T0005742,0.85,UNDERPRICED,-6.6σ vs median
trade,T0005738,0.85,UNDERPRICED,-6.3σ vs median
trade,T0005740,0.85,UNDERPRICED,-2.7σ vs median
trade,T0005741,0.85,UNDERPRICED,-11.4σ vs median
trade,T0002555,0.85,OVERPRICED,+2.9σ vs median
trade,T0002625,0.85,OVERPRICED,+2.9σ vs median
trade,T0002644,0.85,OVERPRICED,+2.9σ vs median
trade,T0002686,0.85,UNDERPRICED,-8.5σ vs median
trade,T0002770,0.85,UNDERPRICED,-8.5σ vs median
trade,T0002755,0.85,UNDERPRICED,-8.5σ vs median
trade,T0002738,0.85,UNDERPRICED,-8.5σ vs median
trade,T0002781,0.85,UNDERPRICED,-10.8σ vs median
trade,T0002827,0.85,UNDERPRICED,-5.4σ vs median
trade,T0002812,0.85,UNDERPRICED,-5.4σ vs median
trade,T0002837,0.85,UNDERPRICED,-5.4σ vs median
trade,T0002845,0.85,UNDERPRICED,-5.4σ vs median
trade,T0002901,0.85,UNDERPRICED,-2.9σ vs median
trade,T0004436,0.85,OVERPRICED,+2.6σ vs median
trade,T0004524,0.85,OVERPRICED,+2.6σ vs median
trade,T0004546,0.85,OVERPRICED,+2.6σ vs median
trade,T0004537,0.85,OVERPRICED,+2.6σ vs median
trade,T0004573,0.85,OVERPRICED,+2.6σ vs median
trade,T0004645,0.85,OVERPRICED,+2.6σ vs median
trade,T0004747,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004802,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004886,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004896,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004900,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004879,0.85,UNDERPRICED,-7.0σ vs median
trade,T0004909,0.85,UNDERPRICED,-3.6σ vs median
trade,T0005523,0.85,UNDERPRICED,-4.4σ vs median
trade,T0005734,0.85,UNDERPRICED,-4.4σ vs median
trade,T0004562,0.85,OVERPRICED,+4.0σ vs median
trade,T0004607,0.85,OVERPRICED,+4.0σ vs median
trade,T0005620,0.85,OVERPRICED,+3.2σ vs median
trade,T0005657,0.85,OVERPRICED,+3.2σ vs median
trade,T0000376,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000535,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000523,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000533,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000481,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000486,0.85,UNDERPRICED,-5.2σ vs median
trade,T0000675,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002495,0.85,OVERPRICED,+23.2σ vs median
trade,T0002516,0.85,OVERPRICED,+42.4σ vs median
trade,T0002579,0.85,OVERPRICED,+21.2σ vs median
trade,T0002561,0.85,OVERPRICED,+21.2σ vs median
trade,T0002791,0.85,OVERPRICED,+57.1σ vs median
trade,T0002966,0.85,OVERPRICED,+9.0σ vs median
trade,T0002992,0.85,OVERPRICED,+4.5σ vs median
trade,T0002979,0.85,OVERPRICED,+4.5σ vs median
trade,T0003103,0.85,OVERPRICED,+4.5σ vs median
trade,T0003090,0.85,OVERPRICED,+4.5σ vs median
trade,T0003115,0.85,OVERPRICED,+4.5σ vs median
trade,T0003176,0.85,OVERPRICED,+4.5σ vs median
trade,T0003339,0.85,OVERPRICED,+9.0σ vs median
trade,T0003315,0.85,OVERPRICED,+4.5σ vs median
trade,T0005217,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005218,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005310,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005266,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005322,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005397,0.85,UNDERPRICED,-15.3σ vs median
trade,T0005613,0.85,UNDERPRICED,-7.5σ vs median
trade,T0005642,0.85,UNDERPRICED,-7.5σ vs median
trade,T0005713,0.85,UNDERPRICED,-74.1σ vs median
trade,T0001547,0.85,OVERPRICED,+7.9σ vs median
trade,T0001535,0.85,OVERPRICED,+7.9σ vs median
trade,T0001557,0.85,OVERPRICED,+7.9σ vs median
trade,T0001592,0.85,OVERPRICED,+7.9σ vs median
trade,T0001546,0.85,OVERPRICED,+7.9σ vs median
trade,T0001710,0.85,OVERPRICED,+7.9σ vs median
trade,T0001667,0.85,OVERPRICED,+7.9σ vs median
trade,T0001673,0.85,OVERPRICED,+7.9σ vs median
trade,T0001660,0.85,OVERPRICED,+7.9σ vs median
trade,T0001771,0.85,OVERPRICED,+7.9σ vs median
trade,T0005714,0.85,UNDERPRICED,-74.1σ vs median
trade,T0001956,0.85,OVERPRICED,+12.2σ vs median
trade,T0002107,0.85,OVERPRICED,+12.2σ vs median
trade,T0002211,0.85,OVERPRICED,+12.2σ vs median
trade,T0002164,0.85,OVERPRICED,+12.2σ vs median
trade,T0002182,0.85,OVERPRICED,+12.2σ vs median
trade,T0002188,0.85,OVERPRICED,+12.2σ vs median
trade,T0005716,0.85,UNDERPRICED,-7.3σ vs median
trade,T0003546,0.85,OVERPRICED,+10.0σ vs median
trade,T0003624,0.85,OVERPRICED,+10.0σ vs median
trade,T0003604,0.85,OVERPRICED,+10.0σ vs median
trade,T0003694,0.85,OVERPRICED,+34.7σ vs median
trade,T0003708,0.85,OVERPRICED,+34.7σ vs median
trade,T0003715,0.85,OVERPRICED,+22.8σ vs median
trade,T0003733,0.85,OVERPRICED,+11.4σ vs median
trade,T0003837,0.85,OVERPRICED,+34.7σ vs median
trade,T0003901,0.85,OVERPRICED,+34.7σ vs median
trade,T0004084,0.85,OVERPRICED,+34.7σ vs median
trade,T0004164,0.85,OVERPRICED,+34.7σ vs median
trade,T0004133,0.85,OVERPRICED,+34.7σ vs median
trade,T0000517,0.85,UNDERPRICED,-13.0σ vs median
trade,T0000491,0.85,UNDERPRICED,-13.0σ vs median
trade,T0000577,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005048,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005047,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005106,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005126,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005160,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005182,0.85,UNDERPRICED,-5.7σ vs median
trade,T0005188,0.85,UNDERPRICED,-4.1σ vs median
trade,T0005272,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005262,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005282,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005358,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005343,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005431,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005502,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005484,0.85,UNDERPRICED,-3.2σ vs median
trade,T0005531,0.85,UNDERPRICED,-2.9σ vs median
trade,T0000322,0.85,UNDERPRICED,-6.0σ vs median
trade,T0000329,0.85,UNDERPRICED,-3.0σ vs median
trade,T0000387,0.85,UNDERPRICED,-2.7σ vs median
trade,T0004384,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004409,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004518,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004566,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004642,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004703,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004701,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004718,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004827,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004831,0.85,UNDERPRICED,-2.5σ vs median
trade,T0004863,0.85,UNDERPRICED,-2.5σ vs median
trade,T0000718,0.85,UNDERPRICED,-4.3σ vs median
trade,T0002325,0.85,OVERPRICED,+6.3σ vs median
trade,T0002326,0.85,OVERPRICED,+6.3σ vs median
trade,T0002366,0.85,OVERPRICED,+6.3σ vs median
trade,T0002344,0.85,OVERPRICED,+6.3σ vs median
trade,T0002356,0.85,OVERPRICED,+6.3σ vs median
trade,T0002409,0.85,OVERPRICED,+6.3σ vs median
trade,T0002383,0.85,OVERPRICED,+6.3σ vs median
trade,T0002411,0.85,OVERPRICED,+6.3σ vs median
trade,T0002456,0.85,OVERPRICED,+6.3σ vs median
trade,T0002437,0.85,OVERPRICED,+6.3σ vs median
trade,T0005758,0.85,OVERPRICED,+3.7σ vs median
trade,T0005761,0.85,OVERPRICED,+4.7σ vs median
trade,T0005762,0.85,OVERPRICED,+3.7σ vs median
trade,T0005756,0.85,OVERPRICED,+3.9σ vs median
trade,T0005754,0.85,OVERPRICED,+2.7σ vs median
trade,T0003373,0.85,OVERPRICED,+4.0σ vs median
trade,T0003398,0.85,OVERPRICED,+3.4σ vs median
trade,T0000472,0.85,UNDERPRICED,-5.4σ vs median
trade,T0000421,0.85,UNDERPRICED,-5.4σ vs median
trade,T0000501,0.85,UNDERPRICED,-5.4σ vs median
trade,T0002301,0.85,OVERPRICED,+6.5σ vs median
trade,T0002333,0.85,OVERPRICED,+6.5σ vs median
trade,T0002545,0.85,OVERPRICED,+6.5σ vs median
trade,T0002499,0.85,OVERPRICED,+6.5σ vs median
trade,T0002536,0.85,OVERPRICED,+6.5σ vs median
trade,T0002500,0.85,OVERPRICED,+6.5σ vs median
trade,T0002654,0.85,OVERPRICED,+6.5σ vs median
trade,T0002606,0.85,OVERPRICED,+6.5σ vs median
trade,T0002685,0.85,OVERPRICED,+5.5σ vs median
trade,T0003706,0.85,OVERPRICED,+42.1σ vs median
trade,T0003745,0.85,OVERPRICED,+31.6σ vs median
trade,T0003723,0.85,OVERPRICED,+31.6σ vs median
trade,T0003821,0.85,OVERPRICED,+31.6σ vs median
trade,T0003857,0.85,OVERPRICED,+31.6σ vs median
trade,T0003867,0.85,OVERPRICED,+31.6σ vs median
trade,T0003864,0.85,OVERPRICED,+31.6σ vs median
trade,T0003984,0.85,OVERPRICED,+31.6σ vs median
trade,T0003964,0.85,OVERPRICED,+31.6σ vs median
trade,T0004090,0.85,OVERPRICED,+67.0σ vs median
trade,T0004095,0.85,OVERPRICED,+67.0σ vs median
trade,T0004233,0.85,OVERPRICED,+47.4σ vs median
trade,T0004200,0.85,OVERPRICED,+47.4σ vs median
trade,T0000294,0.85,UNDERPRICED,-6.9σ vs median
trade,T0000332,0.85,UNDERPRICED,-3.4σ vs median
trade,T0005736,0.85,UNDERPRICED,-3.3σ vs median
trade,T0002871,0.85,OVERPRICED,+19.6σ vs median
trade,T0003452,0.85,OVERPRICED,+139.4σ vs median
trade,T0003461,0.85,OVERPRICED,+9.3σ vs median
trade,T0003459,0.85,OVERPRICED,+4.8σ vs median
trade,T0003534,0.85,OVERPRICED,+4.8σ vs median
trade,T0003585,0.85,OVERPRICED,+4.8σ vs median
trade,T0003581,0.85,OVERPRICED,+4.8σ vs median
trade,T0003656,0.85,OVERPRICED,+4.8σ vs median
trade,T0003678,0.85,OVERPRICED,+4.8σ vs median
trade,T0003760,0.85,OVERPRICED,+4.8σ vs median
trade,T0003807,0.85,OVERPRICED,+125.0σ vs median
trade,T0003815,0.85,OVERPRICED,+8.3σ vs median
trade,T0003804,0.85,OVERPRICED,+4.3σ vs median
trade,T0003871,0.85,OVERPRICED,+4.3σ vs median
trade,T0004013,0.85,OVERPRICED,+250.0σ vs median
trade,T0004106,0.85,OVERPRICED,+125.0σ vs median
trade,T0004165,0.85,OVERPRICED,+8.3σ vs median
trade,T0004238,0.85,OVERPRICED,+125.0σ vs median
trade,T0004248,0.85,OVERPRICED,+8.3σ vs median
trade,T0004218,0.85,OVERPRICED,+4.3σ vs median
trade,T0000147,0.85,UNDERPRICED,-7.6σ vs median
trade,T0000184,0.85,UNDERPRICED,-3.8σ vs median
trade,T0000178,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000223,0.85,UNDERPRICED,-3.3σ vs median
trade,T0000250,0.85,UNDERPRICED,-3.1σ vs median
trade,T0000273,0.85,UNDERPRICED,-2.9σ vs median
trade,T0001045,0.85,OVERPRICED,+2.7σ vs median
trade,T0001982,0.85,OVERPRICED,+3.0σ vs median
trade,T0002063,0.85,OVERPRICED,+6.0σ vs median
trade,T0002049,0.85,OVERPRICED,+3.0σ vs median
trade,T0002092,0.85,OVERPRICED,+3.0σ vs median
trade,T0002137,0.85,OVERPRICED,+3.0σ vs median
trade,T0005068,0.85,UNDERPRICED,-5.5σ vs median
trade,T0005089,0.85,UNDERPRICED,-5.1σ vs median
trade,T0005130,0.85,UNDERPRICED,-5.1σ vs median
trade,T0005210,0.85,UNDERPRICED,-5.1σ vs median
trade,T0005607,0.85,UNDERPRICED,-3.1σ vs median
trade,T0005591,0.85,UNDERPRICED,-3.1σ vs median
trade,T0005641,0.85,UNDERPRICED,-3.1σ vs median
trade,T0000385,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000393,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000395,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000466,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000420,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000581,0.85,UNDERPRICED,-2.6σ vs median
trade,T0001168,0.85,UNDERPRICED,-7.8σ vs median
trade,T0001216,0.85,UNDERPRICED,-3.9σ vs median
trade,T0001176,0.85,UNDERPRICED,-2.6σ vs median
trade,T0003318,0.85,OVERPRICED,+3.0σ vs median
trade,T0003445,0.85,OVERPRICED,+3.0σ vs median
trade,T0000638,0.85,UNDERPRICED,-5.8σ vs median
trade,T0000767,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000777,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000725,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000801,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000815,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000881,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000909,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000875,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000899,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000892,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000949,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000947,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000957,0.85,UNDERPRICED,-2.6σ vs median
trade,T0000968,0.85,UNDERPRICED,-2.6σ vs median
trade,T0001017,0.85,UNDERPRICED,-2.6σ vs median
trade,T0001012,0.85,UNDERPRICED,-2.6σ vs median
trade,T0001027,0.85,UNDERPRICED,-2.6σ vs median
trade,T0004068,0.85,OVERPRICED,+4.0σ vs median
trade,T0004058,0.85,OVERPRICED,+4.0σ vs median
trade,T0004042,0.85,OVERPRICED,+4.0σ vs median
trade,T0004088,0.85,OVERPRICED,+3.4σ vs median
trade,T0004202,0.85,OVERPRICED,+2.7σ vs median
trade,T0004220,0.85,OVERPRICED,+2.7σ vs median
trade,T0004307,0.85,OVERPRICED,+2.7σ vs median
trade,T0005114,0.85,UNDERPRICED,-4.2σ vs median
trade,T0000220,0.85,UNDERPRICED,-13.9σ vs median
trade,T0000280,0.85,UNDERPRICED,-8.5σ vs median
trade,T0004071,0.85,OVERPRICED,+9.8σ vs median
trade,T0004008,0.85,OVERPRICED,+9.8σ vs median
trade,T0004039,0.85,OVERPRICED,+9.8σ vs median
trade,T0004099,0.85,OVERPRICED,+9.8σ vs median
trade,T0004182,0.85,OVERPRICED,+9.8σ vs median
trade,T0004226,0.85,OVERPRICED,+9.8σ vs median
trade,T0004431,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004453,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004528,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004695,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004669,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004732,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004744,0.85,UNDERPRICED,-26.8σ vs median
trade,T0004722,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000218,0.85,UNDERPRICED,-11.8σ vs median
trade,T0000468,0.85,UNDERPRICED,-11.8σ vs median
trade,T0000496,0.85,UNDERPRICED,-11.8σ vs median
trade,T0000520,0.85,UNDERPRICED,-8.4σ vs median
trade,T0000544,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001087,0.85,OVERPRICED,+6.8σ vs median
trade,T0001039,0.85,OVERPRICED,+6.8σ vs median
trade,T0001136,0.85,OVERPRICED,+6.8σ vs median
trade,T0001121,0.85,OVERPRICED,+6.8σ vs median
trade,T0001270,0.85,OVERPRICED,+6.8σ vs median
trade,T0001240,0.85,OVERPRICED,+6.8σ vs median
trade,T0001378,0.85,OVERPRICED,+6.8σ vs median
trade,T0001417,0.85,OVERPRICED,+6.8σ vs median
trade,T0001420,0.85,OVERPRICED,+6.8σ vs median
trade,T0001629,0.85,OVERPRICED,+6.8σ vs median
trade,T0001617,0.85,OVERPRICED,+6.8σ vs median
trade,T0001627,0.85,OVERPRICED,+6.8σ vs median
trade,T0005732,0.85,UNDERPRICED,-6.2σ vs median
trade,T0004006,0.85,OVERPRICED,+5.9σ vs median
trade,T0004019,0.85,OVERPRICED,+3.8σ vs median
trade,T0004052,0.85,OVERPRICED,+5.9σ vs median
trade,T0004014,0.85,OVERPRICED,+2.9σ vs median
trade,T0004124,0.85,OVERPRICED,+2.9σ vs median
trade,T0004177,0.85,OVERPRICED,+2.9σ vs median
trade,T0005256,0.85,OVERPRICED,+3.5σ vs median
trade,T0001612,0.85,OVERPRICED,+5.1σ vs median
trade,T0001613,0.85,OVERPRICED,+5.1σ vs median
trade,T0001718,0.85,OVERPRICED,+5.1σ vs median
trade,T0001810,0.85,OVERPRICED,+5.1σ vs median
trade,T0001816,0.85,OVERPRICED,+5.1σ vs median
trade,T0001910,0.85,OVERPRICED,+5.1σ vs median
trade,T0001991,0.85,OVERPRICED,+5.1σ vs median
trade,T0002000,0.85,OVERPRICED,+5.1σ vs median
trade,T0002082,0.85,OVERPRICED,+5.1σ vs median
trade,T0002226,0.85,UNDERPRICED,-7.6σ vs median
trade,T0002240,0.85,UNDERPRICED,-7.6σ vs median
trade,T0003480,0.85,OVERPRICED,+7.5σ vs median
trade,T0003543,0.85,OVERPRICED,+7.5σ vs median
trade,T0003692,0.85,OVERPRICED,+7.5σ vs median
trade,T0003716,0.85,OVERPRICED,+12.3σ vs median
trade,T0003854,0.85,OVERPRICED,+12.3σ vs median
trade,T0003902,0.85,OVERPRICED,+12.3σ vs median
trade,T0003927,0.85,OVERPRICED,+12.3σ vs median
trade,T0003982,0.85,OVERPRICED,+12.3σ vs median
