entity_type,entity_id,risk,code,detail
trade,T0005746,0.85,UNDERPRICED,-25.0σ vs median
trade,T0003675,0.85,OVERPRICED,+23.9σ vs median
trade,T0003740,0.85,OVERPRICED,+23.9σ vs median
trade,T0005008,0.85,OVERPRICED,+30.6σ vs median
trade,T0005050,0.85,OVERPRICED,+4.4σ vs median
trade,T0000353,0.85,UNDERPRICED,-16.7σ vs median
trade,T0000359,0.85,UNDERPRICED,-16.7σ vs median
trade,T0000439,0.85,UNDERPRICED,-16.7σ vs median
trade,T0001235,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001303,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001302,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001266,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001356,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001359,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001341,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001364,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001406,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001448,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001622,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001690,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001748,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001829,0.85,UNDERPRICED,-4.2σ vs median
trade,T0001933,0.85,UNDERPRICED,-4.2σ vs median
trade,T0004089,0.85,OVERPRICED,+3.1σ vs median
trade,T0004148,0.85,OVERPRICED,+3.1σ vs median
trade,T0004152,0.85,OVERPRICED,+3.1σ vs median
trade,T0004195,0.85,OVERPRICED,+3.1σ vs median
trade,T0004200,0.85,OVERPRICED,+3.1σ vs median
trade,T0004229,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004224,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004225,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004317,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004377,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004491,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004469,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004537,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004545,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004527,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004515,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004600,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004635,0.85,UNDERPRICED,-15.3σ vs median
trade,T0004883,0.85,UNDERPRICED,-6.7σ vs median
trade,T0004861,0.85,UNDERPRICED,-3.4σ vs median
trade,T0004918,0.85,UNDERPRICED,-3.4σ vs median
trade,T0004922,0.85,UNDERPRICED,-3.4σ vs median
trade,T0004989,0.85,UNDERPRICED,-3.4σ vs median
trade,T0000609,0.85,UNDERPRICED,-3.9σ vs median
trade,T0000566,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000563,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000617,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000661,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000640,0.85,UNDERPRICED,-3.5σ vs median
trade,T0003277,0.85,OVERPRICED,+2.8σ vs median
trade,T0003354,0.85,OVERPRICED,+2.8σ vs median
trade,T0003364,0.85,OVERPRICED,+2.8σ vs median
trade,T0003320,0.85,OVERPRICED,+2.8σ vs median
trade,T0003351,0.85,OVERPRICED,+2.8σ vs median
trade,T0003363,0.85,OVERPRICED,+2.8σ vs median
trade,T0003370,0.85,OVERPRICED,+2.8σ vs median
trade,T0003409,0.85,OVERPRICED,+2.8σ vs median
trade,T0003461,0.85,OVERPRICED,+2.8σ vs median
trade,T0003508,0.85,OVERPRICED,+2.8σ vs median
trade,T0003561,0.85,OVERPRICED,+2.8σ vs median
trade,T0003557,0.85,OVERPRICED,+2.8σ vs median
trade,T0003657,0.85,OVERPRICED,+2.8σ vs median
trade,T0002140,0.85,OVERPRICED,+2.9σ vs median
trade,T0003935,0.85,UNDERPRICED,-2.8σ vs median
trade,T0000204,0.85,UNDERPRICED,-2.9σ vs median
trade,T0000183,0.85,UNDERPRICED,-2.9σ vs median
trade,T0000261,0.85,UNDERPRICED,-3.0σ vs median
trade,T0000340,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000304,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000319,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000332,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000295,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000312,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000376,0.85,UNDERPRICED,-4.5σ vs median
trade,T0000421,0.85,UNDERPRICED,-4.5σ vs median
trade,T0001264,0.85,OVERPRICED,+5.8σ vs median
trade,T0001258,0.85,OVERPRICED,+2.9σ vs median
trade,T0005773,0.85,UNDERPRICED,-111.1σ vs median
trade,T0005774,0.85,UNDERPRICED,-3.7σ vs median
trade,T0003265,0.85,OVERPRICED,+13.7σ vs median
trade,T0003333,0.85,OVERPRICED,+13.7σ vs median
trade,T0003358,0.85,OVERPRICED,+13.7σ vs median
trade,T0003400,0.85,OVERPRICED,+13.7σ vs median
trade,T0003454,0.85,OVERPRICED,+21.0σ vs median
trade,T0003510,0.85,OVERPRICED,+21.0σ vs median
trade,T0003635,0.85,UNDERPRICED,-3.7σ vs median
trade,T0003624,0.85,UNDERPRICED,-3.7σ vs median
trade,T0003698,0.85,UNDERPRICED,-3.7σ vs median
trade,T0003756,0.85,UNDERPRICED,-3.7σ vs median
trade,T0000292,0.85,UNDERPRICED,-26.8σ vs median
trade,T0000285,0.85,UNDERPRICED,-26.8σ vs median
trade,T0000570,0.85,UNDERPRICED,-7.9σ vs median
trade,T0002762,0.85,OVERPRICED,+7.8σ vs median
trade,T0002800,0.85,OVERPRICED,+5.1σ vs median
trade,T0002843,0.85,OVERPRICED,+5.1σ vs median
trade,T0002834,0.85,OVERPRICED,+5.1σ vs median
trade,T0002816,0.85,OVERPRICED,+5.1σ vs median
trade,T0002791,0.85,OVERPRICED,+5.1σ vs median
trade,T0002864,0.85,OVERPRICED,+5.1σ vs median
trade,T0002910,0.85,OVERPRICED,+5.1σ vs median
trade,T0003129,0.85,OVERPRICED,+5.1σ vs median
trade,T0003134,0.85,OVERPRICED,+5.1σ vs median
trade,T0003234,0.85,OVERPRICED,+5.1σ vs median
trade,T0003218,0.85,OVERPRICED,+5.1σ vs median
trade,T0003248,0.85,OVERPRICED,+5.1σ vs median
trade,T0003253,0.85,OVERPRICED,+5.1σ vs median
trade,T0005761,0.85,UNDERPRICED,-38.0σ vs median
trade,T0005762,0.85,UNDERPRICED,-7.3σ vs median
trade,T0004281,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004275,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004279,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004463,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004603,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004622,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004649,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004674,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004702,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004824,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004769,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004855,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004865,0.85,UNDERPRICED,-17.0σ vs median
trade,T0004941,0.85,UNDERPRICED,-17.0σ vs median
trade,T0005022,0.85,UNDERPRICED,-17.0σ vs median
trade,T0005081,0.85,UNDERPRICED,-17.0σ vs median
trade,T0005201,0.85,UNDERPRICED,-36.4σ vs median
trade,T0003872,0.85,OVERPRICED,+4.8σ vs median
trade,T0003976,0.85,OVERPRICED,+4.8σ vs median
trade,T0003966,0.85,OVERPRICED,+4.5σ vs median
trade,T0003930,0.85,OVERPRICED,+4.1σ vs median
trade,T0004028,0.85,OVERPRICED,+4.7σ vs median
trade,T0004022,0.85,OVERPRICED,+4.7σ vs median
trade,T0005759,0.85,UNDERPRICED,-4.8σ vs median
trade,T0001779,0.85,OVERPRICED,+2.7σ vs median
trade,T0001931,0.85,OVERPRICED,+2.7σ vs median
trade,T0002006,0.85,OVERPRICED,+3.3σ vs median
trade,T0002098,0.85,OVERPRICED,+3.3σ vs median
trade,T0002917,0.85,OVERPRICED,+6.3σ vs median
trade,T0002956,0.85,OVERPRICED,+3.4σ vs median
trade,T0002991,0.85,OVERPRICED,+3.0σ vs median
trade,T0003026,0.85,OVERPRICED,+3.0σ vs median
trade,T0003018,0.85,OVERPRICED,+3.0σ vs median
trade,T0003027,0.85,OVERPRICED,+3.0σ vs median
trade,T0003043,0.85,OVERPRICED,+3.0σ vs median
trade,T0003121,0.85,OVERPRICED,+3.0σ vs median
trade,T0003099,0.85,OVERPRICED,+3.0σ vs median
trade,T0003158,0.85,OVERPRICED,+2.7σ vs median
trade,T0003383,0.85,OVERPRICED,+2.8σ vs median
trade,T0003405,0.85,OVERPRICED,+2.8σ vs median
trade,T0003551,0.85,OVERPRICED,+4.1σ vs median
trade,T0003804,0.85,UNDERPRICED,-24.8σ vs median
trade,T0003817,0.85,UNDERPRICED,-24.8σ vs median
trade,T0005747,0.85,UNDERPRICED,-482.9σ vs median
trade,T0005743,0.85,UNDERPRICED,-482.9σ vs median
trade,T0002451,0.85,UNDERPRICED,-43.6σ vs median
trade,T0002840,0.85,OVERPRICED,+47.1σ vs median
trade,T0005587,0.85,UNDERPRICED,-177.7σ vs median
trade,T0005616,0.85,UNDERPRICED,-177.7σ vs median
trade,T0000113,0.85,UNDERPRICED,-13.5σ vs median
trade,T0000179,0.85,UNDERPRICED,-13.5σ vs median
trade,T0000200,0.85,UNDERPRICED,-13.5σ vs median
trade,T0000181,0.85,UNDERPRICED,-25.3σ vs median
trade,T0000309,0.85,UNDERPRICED,-12.7σ vs median
trade,T0002323,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002337,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002402,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002382,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002367,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002454,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002418,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002433,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002468,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002491,0.85,UNDERPRICED,-3.1σ vs median
trade,T0002517,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002622,0.85,UNDERPRICED,-2.5σ vs median
trade,T0002650,0.85,UNDERPRICED,-2.5σ vs median
trade,T0001967,0.85,OVERPRICED,+69.4σ vs median
trade,T0001943,0.85,OVERPRICED,+69.4σ vs median
trade,T0004111,0.85,OVERPRICED,+9.8σ vs median
trade,T0004231,0.85,OVERPRICED,+9.8σ vs median
trade,T0004277,0.85,OVERPRICED,+9.8σ vs median
trade,T0004383,0.85,OVERPRICED,+9.8σ vs median
trade,T0005719,0.85,OVERPRICED,+15.7σ vs median
trade,T0005724,0.85,OVERPRICED,+15.7σ vs median
trade,T0005721,0.85,OVERPRICED,+15.7σ vs median
trade,T0000172,0.85,UNDERPRICED,-15.7σ vs median
trade,T0000101,0.85,UNDERPRICED,-15.7σ vs median
trade,T0005488,0.85,UNDERPRICED,-2.6σ vs median
trade,T0005461,0.85,UNDERPRICED,-2.6σ vs median
trade,T0001401,0.85,UNDERPRICED,-4.2σ vs median
trade,T0005082,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005170,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005325,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005396,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005377,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005403,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005497,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005479,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005566,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005506,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005529,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005606,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005619,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005652,0.85,UNDERPRICED,-2.8σ vs median
trade,T0005648,0.85,UNDERPRICED,-2.8σ vs median
trade,T0000527,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000581,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000596,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000641,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000619,0.85,UNDERPRICED,-3.5σ vs median
trade,T0000683,0.85,UNDERPRICED,-3.5σ vs median
trade,T0001143,0.85,OVERPRICED,+7.2σ vs median
trade,T0001091,0.85,OVERPRICED,+4.3σ vs median
trade,T0001254,0.85,UNDERPRICED,-2.7σ vs median
trade,T0003701,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003690,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003672,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003727,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003746,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003779,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003783,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003849,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003868,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003977,0.85,UNDERPRICED,-4.8σ vs median
trade,T0003943,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004047,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004041,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004285,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004278,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004436,0.85,UNDERPRICED,-4.8σ vs median
trade,T0004506,0.85,UNDERPRICED,-4.8σ vs median
trade,T0005393,0.85,OVERPRICED,+8.7σ vs median
trade,T0005401,0.85,OVERPRICED,+8.7σ vs median
trade,T0005600,0.85,UNDERPRICED,-19.5σ vs median
trade,T0000450,0.85,UNDERPRICED,-3.7σ vs median
trade,T0000477,0.85,UNDERPRICED,-3.7σ vs median
trade,T0000464,0.85,UNDERPRICED,-3.7σ vs median
trade,T0000514,0.85,UNDERPRICED,-3.7σ vs median
trade,T0000506,0.85,UNDERPRICED,-3.7σ vs median
trade,T0001721,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001723,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001718,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001713,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001833,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001921,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001911,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001895,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001955,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001954,0.85,UNDERPRICED,-12.4σ vs median
trade,T0001965,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002021,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002075,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002281,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002299,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002311,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002369,0.85,UNDERPRICED,-12.4σ vs median
trade,T0002350,0.85,UNDERPRICED,-12.4σ vs median
trade,T0005261,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005242,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005300,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005347,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005565,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005557,0.85,UNDERPRICED,-13.0σ vs median
trade,T0005667,0.85,UNDERPRICED,-31.8σ vs median
trade,T0005705,0.85,OVERPRICED,+132.4σ vs median
trade,T0005703,0.85,OVERPRICED,+132.4σ vs median
trade,T0000157,0.85,UNDERPRICED,-132.4σ vs median
trade,T0000213,0.85,UNDERPRICED,-132.4σ vs median
trade,T0000178,0.85,UNDERPRICED,-132.4σ vs median
trade,T0000236,0.85,UNDERPRICED,-132.4σ vs median
trade,T0005753,0.85,UNDERPRICED,-71.9σ vs median
trade,T0002827,0.85,OVERPRICED,+13.0σ vs median
trade,T0002901,0.85,OVERPRICED,+13.0σ vs median
trade,T0003004,0.85,OVERPRICED,+13.0σ vs median
trade,T0003095,0.85,OVERPRICED,+13.0σ vs median
trade,T0003142,0.85,OVERPRICED,+22.1σ vs median
trade,T0003200,0.85,OVERPRICED,+17.9σ vs median
trade,T0003269,0.85,OVERPRICED,+17.9σ vs median
trade,T0003262,0.85,OVERPRICED,+17.9σ vs median
trade,T0003301,0.85,OVERPRICED,+17.9σ vs median
trade,T0003336,0.85,OVERPRICED,+17.9σ vs median
trade,T0003390,0.85,OVERPRICED,+17.9σ vs median
trade,T0003421,0.85,OVERPRICED,+17.9σ vs median
trade,T0003481,0.85,OVERPRICED,+17.9σ vs median
trade,T0005563,0.85,OVERPRICED,+12.1σ vs median
trade,T0005671,0.85,OVERPRICED,+12.1σ vs median
trade,T0005669,0.85,OVERPRICED,+12.1σ vs median
trade,T0005331,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005324,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005360,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005364,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005383,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005342,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005406,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005410,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005471,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005483,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005539,0.85,UNDERPRICED,-3.0σ vs median
trade,T0005644,0.85,UNDERPRICED,-3.0σ vs median
trade,T0000187,0.85,UNDERPRICED,-9.8σ vs median
trade,T0000202,0.85,UNDERPRICED,-9.8σ vs median
trade,T0000270,0.85,UNDERPRICED,-9.8σ vs median
trade,T0000230,0.85,UNDERPRICED,-9.8σ vs median
trade,T0000229,0.85,UNDERPRICED,-9.8σ vs median
trade,T0004869,0.85,UNDERPRICED,-4.1σ vs median
trade,T0004858,0.85,UNDERPRICED,-4.1σ vs median
trade,T0004929,0.85,UNDERPRICED,-4.1σ vs median
trade,T0004953,0.85,UNDERPRICED,-4.1σ vs median
trade,T0005096,0.85,UNDERPRICED,-4.1σ vs median
trade,T0005184,0.85,UNDERPRICED,-4.1σ vs median
