listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000056,2025-01-01 01:00:00,P00158,EU,I0018,3,64.34,2025-01-02 06:00:00
L0000057,2025-01-01 01:00:00,P00184,ASIA,I0038,2,3456.97,2025-01-01 14:00:00
L0000058,2025-01-01 01:00:00,P00239,EU,I0008,2,48.44,2025-01-02 06:00:00
L0000059,2025-01-01 01:00:00,P00240,EU,I0011,1,498.03,2025-01-01 20:00:00
L0000061,2025-01-01 01:00:00,P00258,EU,I0015,1,43.46,2025-01-01 22:00:00
L0000052,2025-01-01 01:00:00,P00094,NA,I0034,1,42.21,2025-01-02 00:00:00
L0000053,2025-01-01 01:00:00,P00117,NA,I0003,1,56.95,2025-01-01 16:00:00
L0000054,2025-01-01 01:00:00,P00136,NA,I0017,1,55.12,2025-01-02 07:00:00
L0000062,2025-01-01 01:00:00,P00260,EU,I0023,1,49.9,2025-01-01 13:00:00
L0000068,2025-01-01 01:00:00,P00391,NA,I0017,1,42.72,2025-01-01 16:00:00
L0000051,2025-01-01 01:00:00,P00091,EU,I0035,4,40.59,2025-01-01 13:00:00
L0000060,2025-01-01 01:00:00,P00245,EU,I0008,2,49.48,2025-01-02 00:00:00
L0000077,2025-01-01 01:00:00,P00506,EU,I0022,3,397.79,2025-01-02 03:00:00
L0000071,2025-01-01 01:00:00,P00447,NA,I0033,1,58.23,2025-01-02 10:00:00
L0000066,2025-01-01 01:00:00,P00285,NA,I0039,2,44.13,2025-01-01 14:00:00
L0000070,2025-01-01 01:00:00,P00433,EU,I0003,3,51.24,2025-01-02 00:00:00
L0000072,2025-01-01 01:00:00,P00452,EU,I0035,2,39.53,2025-01-02 04:00:00
L0004439,2025-01-01 01:01:00,P00121,,I0022,1,774.05,2025-01-01 07:01:00
L0004465,2025-01-01 01:04:00,P00031,,I0035,1,70.55,2025-01-01 07:04:00
L0004460,2025-01-01 01:04:00,P00442,,I0017,1,91.7,2025-01-01 07:04:00
L0004444,2025-01-01 01:06:00,P00300,,I0022,1,774.05,2025-01-01 07:06:00
L0004431,2025-01-01 01:09:00,P00426,,I0015,1,88.9,2025-01-01 07:09:00
L0004476,2025-01-01 01:10:00,P00314,,I0032,1,100.45,2025-01-01 07:10:00
L0004467,2025-01-01 01:10:00,P00266,,I0035,1,70.55,2025-01-01 07:10:00
L0004454,2025-01-01 01:11:00,P00170,,I0002,1,667.48,2025-01-01 07:11:00
L0004457,2025-01-01 01:12:00,P00442,,I0017,1,91.7,2025-01-01 07:12:00
L0004451,2025-01-01 01:13:00,P00170,,I0002,1,667.48,2025-01-01 07:13:00
L0004469,2025-01-01 01:13:00,P00277,,I0035,1,70.55,2025-01-01 07:13:00
L0004463,2025-01-01 01:15:00,P00277,,I0035,1,70.55,2025-01-01 07:15:00
L0004448,2025-01-01 01:17:00,P00170,,I0002,1,667.48,2025-01-01 07:17:00
L0004436,2025-01-01 01:17:00,P00025,,I0015,1,88.9,2025-01-01 07:17:00
L0004435,2025-01-01 01:19:00,P00347,,I0015,1,88.9,2025-01-01 07:19:00
L0004472,2025-01-01 01:21:00,P00499,,I0032,1,100.45,2025-01-01 07:21:00
L0004452,2025-01-01 01:23:00,P00338,,I0002,1,667.48,2025-01-01 07:23:00
L0004434,2025-01-01 01:24:00,P00426,,I0015,1,88.9,2025-01-01 07:24:00
L0004442,2025-01-01 01:25:00,P00121,,I0022,1,774.05,2025-01-01 07:25:00
L0004447,2025-01-01 01:27:00,P00275,,I0002,1,667.48,2025-01-01 07:27:00
L0004446,2025-01-01 01:27:00,P00101,,I0022,1,774.05,2025-01-01 07:27:00
L0004478,2025-01-01 01:27:00,P00499,,I0032,1,100.45,2025-01-01 07:27:00
L0004456,2025-01-01 01:28:00,P00325,,I0017,1,91.7,2025-01-01 07:28:00
L0004440,2025-01-01 01:29:00,P00101,,I0022,1,774.05,2025-01-01 07:29:00
L0004461,2025-01-01 01:31:00,P00311,,I0017,1,91.7,2025-01-01 07:31:00
L0004459,2025-01-01 01:31:00,P00325,,I0017,1,91.7,2025-01-01 07:31:00
L0004438,2025-01-01 01:33:00,P00347,,I0015,1,88.9,2025-01-01 07:33:00
L0004477,2025-01-01 01:33:00,P00342,,I0032,1,100.45,2025-01-01 07:33:00
L0004433,2025-01-01 01:34:00,P00025,,I0015,1,88.9,2025-01-01 07:34:00
L0004443,2025-01-01 01:35:00,P00101,,I0022,1,774.05,2025-01-01 07:35:00
L0004449,2025-01-01 01:37:00,P00338,,I0002,1,667.48,2025-01-01 07:37:00
L0004458,2025-01-01 01:39:00,P00311,,I0017,1,91.7,2025-01-01 07:39:00
L0004445,2025-01-01 01:41:00,P00121,,I0022,1,774.05,2025-01-01 07:41:00
L0004437,2025-01-01 01:43:00,P00426,,I0015,1,88.9,2025-01-01 07:43:00
L0004474,2025-01-01 01:44:00,P00342,,I0032,1,100.45,2025-01-01 07:44:00
L0004453,2025-01-01 01:46:00,P00275,,I0002,1,667.48,2025-01-01 07:46:00
L0004468,2025-01-01 01:52:00,P00031,,I0035,1,70.55,2025-01-01 07:52:00
L0004470,2025-01-01 01:53:00,P00266,,I0035,1,70.55,2025-01-01 07:53:00
L0000104,2025-01-01 02:00:00,P00314,NA,I0023,1,49.44,2025-01-02 03:00:00
L0000103,2025-01-01 02:00:00,P00295,EU,I0012,2,32.65,2025-01-02 01:00:00
L0000096,2025-01-01 02:00:00,P00151,EU,I0029,1,62.54,2025-01-01 14:00:00
L0000102,2025-01-01 02:00:00,P00270,NA,I0009,1,60.74,2025-01-02 07:00:00
L0000106,2025-01-01 02:00:00,P00322,EU,I0012,2,38.26,2025-01-01 18:00:00
L0000100,2025-01-01 02:00:00,P00223,NA,I0032,2,56.4,2025-01-01 15:00:00
L0000099,2025-01-01 02:00:00,P00174,ASIA,I0028,1,45.83,2025-01-02 01:00:00
L0000097,2025-01-01 02:00:00,P00156,NA,I0036,1,451.13,2025-01-02 09:00:00
L0000105,2025-01-01 02:00:00,P00321,NA,I0009,2,69.32,2025-01-01 20:00:00
L0000108,2025-01-01 02:00:00,P00365,NA,I0031,1,85.66,2025-01-02 10:00:00
L0000107,2025-01-01 02:00:00,P00323,NA,I0012,2,37.16,2025-01-02 06:00:00
L0000094,2025-01-01 02:00:00,P00130,NA,I0037,2,3587.22,2025-01-02 03:00:00
L0000093,2025-01-01 02:00:00,P00129,EU,I0035,4,47.55,2025-01-02 07:00:00
L0000092,2025-01-01 02:00:00,P00123,ASIA,I0039,3,38.68,2025-01-01 17:00:00
L0000090,2025-01-01 02:00:00,P00091,EU,I0029,3,68.46,2025-01-02 02:00:00
L0000089,2025-01-01 02:00:00,P00062,NA,I0019,1,46.62,2025-01-02 05:00:00
L0000087,2025-01-01 02:00:00,P00034,ASIA,I0003,2,44.45,2025-01-02 11:00:00
L0000086,2025-01-01 02:00:00,P00014,NA,I0020,2,454.55,2025-01-02 04:00:00
L0000095,2025-01-01 02:00:00,P00133,NA,I0018,2,45.3,2025-01-02 09:00:00
L0000110,2025-01-01 02:00:00,P00374,ASIA,I0009,2,53.0,2025-01-02 04:00:00
L0000091,2025-01-01 02:00:00,P00100,NA,I0024,1,61.79,2025-01-01 16:00:00
L0000123,2025-01-01 02:00:00,P00525,NA,I0011,1,501.48,2025-01-01 14:00:00
L0000111,2025-01-01 02:00:00,P00413,ASIA,I0018,1,58.97,2025-01-02 12:00:00
L0000129,2025-01-01 02:00:00,P00587,EU,I0031,1,70.18,2025-01-02 10:00:00
L0000088,2025-01-01 02:00:00,P00047,ASIA,I0009,4,63.45,2025-01-01 21:00:00
L0000098,2025-01-01 02:00:00,P00166,NA,I0005,1,45.03,2025-01-02 09:00:00
L0000109,2025-01-01 02:00:00,P00368,EU,I0027,1,46.89,2025-01-02 10:00:00
L0000128,2025-01-01 02:00:00,P00586,EU,I0036,1,402.42,2025-01-02 03:00:00
L0000127,2025-01-01 02:00:00,P00584,EU,I0001,1,41.68,2025-01-01 19:00:00
L0000126,2025-01-01 02:00:00,P00562,EU,I0025,1,49.31,2025-01-02 01:00:00
L0000125,2025-01-01 02:00:00,P00546,ASIA,I0017,1,45.12,2025-01-01 14:00:00
L0000124,2025-01-01 02:00:00,P00538,NA,I0031,1,61.26,2025-01-02 11:00:00
L0000122,2025-01-01 02:00:00,P00516,ASIA,I0013,1,63.81,2025-01-02 09:00:00
L0000121,2025-01-01 02:00:00,P00511,ASIA,I0025,1,42.9,2025-01-02 00:00:00
L0004462,2025-01-01 02:00:00,P00325,,I0017,1,91.7,2025-01-01 08:00:00
L0000120,2025-01-01 02:00:00,P00510,ASIA,I0032,2,45.66,2025-01-02 02:00:00
L0000118,2025-01-01 02:00:00,P00463,EU,I0019,2,42.65,2025-01-02 07:00:00
L0000113,2025-01-01 02:00:00,P00420,NA,I0015,1,55.58,2025-01-02 10:00:00
L0000117,2025-01-01 02:00:00,P00437,ASIA,I0037,2,3902.18,2025-01-02 08:00:00
L0000101,2025-01-01 02:00:00,P00225,EU,I0033,2,41.61,2025-01-01 20:00:00
L0000112,2025-01-01 02:00:00,P00417,ASIA,I0026,1,50.08,2025-01-02 13:00:00
L0000114,2025-01-01 02:00:00,P00426,EU,I0005,2,41.56,2025-01-01 15:00:00
L0000115,2025-01-01 02:00:00,P00434,EU,I0017,2,44.83,2025-01-02 06:00:00
L0000116,2025-01-01 02:00:00,P00436,EU,I0008,1,43.67,2025-01-02 06:00:00
L0000119,2025-01-01 02:00:00,P00469,NA,I0013,1,61.27,2025-01-02 08:00:00
L0000164,2025-01-01 03:00:00,P00432,ASIA,I0018,1,55.12,2025-01-02 00:00:00
L0000162,2025-01-01 03:00:00,P00411,EU,I0003,1,49.07,2025-01-01 23:00:00
L0000160,2025-01-01 03:00:00,P00397,NA,I0003,4,55.19,2025-01-02 11:00:00
L0000155,2025-01-01 03:00:00,P00281,EU,I0025,1,40.78,2025-01-01 16:00:00
L0000158,2025-01-01 03:00:00,P00302,EU,I0025,1,41.78,2025-01-02 03:00:00
L0000157,2025-01-01 03:00:00,P00290,ASIA,I0020,1,649.22,2025-01-02 01:00:00
L0000156,2025-01-01 03:00:00,P00282,EU,I0024,1,68.09,2025-01-02 14:00:00
L0000152,2025-01-01 03:00:00,P00202,NA,I0012,1,29.46,2025-01-02 02:00:00
L0000159,2025-01-01 03:00:00,P00308,ASIA,I0005,1,37.76,2025-01-02 06:00:00
L0000146,2025-01-01 03:00:00,P00138,EU,I0026,1,57.36,2025-01-02 03:00:00
L0000171,2025-01-01 03:00:00,P00507,EU,I0005,1,32.14,2025-01-02 01:00:00
L0000168,2025-01-01 03:00:00,P00469,NA,I0034,2,43.7,2025-01-02 05:00:00
L0000169,2025-01-01 03:00:00,P00494,EU,I0009,2,59.96,2025-01-02 10:00:00
L0000170,2025-01-01 03:00:00,P00501,NA,I0026,1,62.41,2025-01-01 23:00:00
L0000172,2025-01-01 03:00:00,P00532,NA,I0009,3,58.09,2025-01-01 18:00:00
L0000173,2025-01-01 03:00:00,P00558,EU,I0035,2,48.35,2025-01-02 05:00:00
L0000174,2025-01-01 03:00:00,P00584,EU,I0020,3,448.88,2025-01-02 09:00:00
L0000165,2025-01-01 03:00:00,P00445,NA,I0003,3,44.37,2025-01-02 01:00:00
L0000166,2025-01-01 03:00:00,P00447,NA,I0028,1,42.43,2025-01-01 18:00:00
L0000163,2025-01-01 03:00:00,P00421,ASIA,I0028,1,50.51,2025-01-02 13:00:00
L0000167,2025-01-01 03:00:00,P00465,NA,I0005,1,45.87,2025-01-01 19:00:00
L0000153,2025-01-01 03:00:00,P00236,NA,I0017,2,53.69,2025-01-01 23:00:00
L0000154,2025-01-01 03:00:00,P00238,ASIA,I0000,2,423.9,2025-01-01 19:00:00
L0000150,2025-01-01 03:00:00,P00162,NA,I0027,1,54.69,2025-01-02 11:00:00
L0000161,2025-01-01 03:00:00,P00406,EU,I0015,3,45.81,2025-01-01 17:00:00
L0000143,2025-01-01 03:00:00,P00118,NA,I0031,1,86.6,2025-01-02 08:00:00
L0000131,2025-01-01 03:00:00,P00039,EU,I0015,2,57.3,2025-01-02 03:00:00
L0000132,2025-01-01 03:00:00,P00041,EU,I0026,2,72.94,2025-01-02 07:00:00
L0000133,2025-01-01 03:00:00,P00042,ASIA,I0017,2,62.76,2025-01-02 10:00:00
L0000134,2025-01-01 03:00:00,P00065,NA,I0004,1,87.86,2025-01-02 04:00:00
L0000137,2025-01-01 03:00:00,P00075,EU,I0027,1,46.16,2025-01-02 01:00:00
L0000138,2025-01-01 03:00:00,P00079,NA,I0026,1,53.19,2025-01-01 21:00:00
L0000139,2025-01-01 03:00:00,P00081,EU,I0025,1,36.81,2025-01-02 02:00:00
L0000130,2025-01-01 03:00:00,P00013,EU,I0012,1,31.15,2025-01-02 07:00:00
L0000135,2025-01-01 03:00:00,P00067,ASIA,I0010,1,46.75,2025-01-02 06:00:00
L0000142,2025-01-01 03:00:00,P00110,ASIA,I0010,1,49.2,2025-01-02 07:00:00
L0000140,2025-01-01 03:00:00,P00101,NA,I0032,2,61.66,2025-01-02 12:00:00
L0000144,2025-01-01 03:00:00,P00119,EU,I0027,2,47.63,2025-01-01 16:00:00
L0000145,2025-01-01 03:00:00,P00130,NA,I0009,2,45.62,2025-01-01 18:00:00
L0000151,2025-01-01 03:00:00,P00194,ASIA,I0037,2,4054.64,2025-01-02 07:00:00
L0000136,2025-01-01 03:00:00,P00070,EU,I0034,1,42.22,2025-01-02 11:00:00
L0000148,2025-01-01 03:00:00,P00147,ASIA,I0009,1,52.67,2025-01-02 09:00:00
L0000149,2025-01-01 03:00:00,P00152,NA,I0028,2,48.08,2025-01-02 12:00:00
L0000141,2025-01-01 03:00:00,P00106,NA,I0032,1,58.02,2025-01-01 22:00:00
L0000147,2025-01-01 03:00:00,P00141,EU,I0038,2,3489.54,2025-01-01 16:00:00
L0000189,2025-01-01 04:00:00,P00160,EU,I0035,3,44.81,2025-01-01 18:00:00
L0000202,2025-01-01 04:00:00,P00351,EU,I0013,2,62.0,2025-01-02 12:00:00
L0000195,2025-01-01 04:00:00,P00266,ASIA,I0012,2,26.46,2025-01-02 15:00:00
L0000186,2025-01-01 04:00:00,P00147,ASIA,I0025,1,48.47,2025-01-02 01:00:00
L0000194,2025-01-01 04:00:00,P00259,ASIA,I0030,1,258.21,2025-01-02 07:00:00
L0000193,2025-01-01 04:00:00,P00237,EU,I0035,1,44.78,2025-01-02 05:00:00
L0000192,2025-01-01 04:00:00,P00215,ASIA,I0004,1,60.9,2025-01-02 02:00:00
L0000191,2025-01-01 04:00:00,P00191,EU,I0015,1,44.83,2025-01-02 03:00:00
L0000175,2025-01-01 04:00:00,P00027,EU,I0004,2,77.06,2025-01-01 16:00:00
L0000188,2025-01-01 04:00:00,P00158,EU,I0017,2,42.85,2025-01-01 19:00:00
L0000177,2025-01-01 04:00:00,P00037,NA,I0028,2,47.95,2025-01-01 17:00:00
L0000180,2025-01-01 04:00:00,P00104,EU,I0030,1,272.78,2025-01-02 14:00:00
L0000185,2025-01-01 04:00:00,P00144,EU,I0004,3,69.47,2025-01-02 07:00:00
L0000184,2025-01-01 04:00:00,P00134,EU,I0019,1,45.64,2025-01-02 12:00:00
L0000183,2025-01-01 04:00:00,P00132,EU,I0001,1,45.45,2025-01-01 19:00:00
L0000182,2025-01-01 04:00:00,P00123,ASIA,I0017,1,53.38,2025-01-02 13:00:00
L0000187,2025-01-01 04:00:00,P00156,NA,I0015,2,53.97,2025-01-02 12:00:00
L0000181,2025-01-01 04:00:00,P00116,ASIA,I0009,1,48.57,2025-01-02 09:00:00
L0000179,2025-01-01 04:00:00,P00050,EU,I0006,1,2660.99,2025-01-02 04:00:00
L0000178,2025-01-01 04:00:00,P00048,NA,I0007,1,526.77,2025-01-02 06:00:00
L0000176,2025-01-01 04:00:00,P00030,EU,I0010,1,46.3,2025-01-01 19:00:00
L0000190,2025-01-01 04:00:00,P00185,EU,I0025,1,47.34,2025-01-02 10:00:00
L0000196,2025-01-01 04:00:00,P00267,ASIA,I0030,1,227.09,2025-01-02 12:00:00
L0000198,2025-01-01 04:00:00,P00274,EU,I0018,1,77.39,2025-01-02 02:00:00
L0000209,2025-01-01 04:00:00,P00463,EU,I0029,2,75.98,2025-01-01 23:00:00
L0000197,2025-01-01 04:00:00,P00271,NA,I0015,3,51.84,2025-01-01 22:00:00
L0000203,2025-01-01 04:00:00,P00359,EU,I0011,2,408.06,2025-01-02 09:00:00
L0000204,2025-01-01 04:00:00,P00366,EU,I0028,2,40.79,2025-01-02 03:00:00
L0000200,2025-01-01 04:00:00,P00286,EU,I0008,2,44.85,2025-01-01 19:00:00
L0000201,2025-01-01 04:00:00,P00332,NA,I0025,2,67.7,2025-01-01 19:00:00
L0000199,2025-01-01 04:00:00,P00281,EU,I0027,2,50.59,2025-01-02 06:00:00
L0000220,2025-01-01 04:00:00,P00591,NA,I0029,2,84.62,2025-01-02 11:00:00
L0000219,2025-01-01 04:00:00,P00589,ASIA,I0015,1,46.86,2025-01-02 04:00:00
L0000218,2025-01-01 04:00:00,P00586,EU,I0019,1,45.6,2025-01-02 03:00:00
L0000217,2025-01-01 04:00:00,P00574,EU,I0033,1,38.33,2025-01-01 16:00:00
L0000211,2025-01-01 04:00:00,P00481,NA,I0027,1,54.66,2025-01-02 14:00:00
L0000215,2025-01-01 04:00:00,P00520,NA,I0035,4,45.22,2025-01-02 03:00:00
L0000214,2025-01-01 04:00:00,P00496,NA,I0015,2,47.6,2025-01-01 18:00:00
L0000213,2025-01-01 04:00:00,P00493,EU,I0027,3,45.64,2025-01-02 10:00:00
L0000212,2025-01-01 04:00:00,P00488,EU,I0019,1,45.04,2025-01-01 19:00:00
L0000221,2025-01-01 04:00:00,P00594,ASIA,I0015,2,54.36,2025-01-02 07:00:00
L0000210,2025-01-01 04:00:00,P00474,EU,I0005,4,34.84,2025-01-02 14:00:00
L0000208,2025-01-01 04:00:00,P00461,NA,I0008,2,53.21,2025-01-02 15:00:00
L0000207,2025-01-01 04:00:00,P00454,NA,I0009,2,66.5,2025-01-02 07:00:00
L0000206,2025-01-01 04:00:00,P00426,EU,I0032,1,52.5,2025-01-01 18:00:00
L0000216,2025-01-01 04:00:00,P00534,EU,I0027,1,44.76,2025-01-01 22:00:00
L0000205,2025-01-01 04:00:00,P00406,EU,I0027,1,49.33,2025-01-02 06:00:00
L0000268,2025-01-01 05:00:00,P00446,EU,I0018,1,63.49,2025-01-02 13:00:00
L0000277,2025-01-01 05:00:00,P00561,ASIA,I0034,1,47.56,2025-01-02 05:00:00
L0000266,2025-01-01 05:00:00,P00397,NA,I0034,1,47.72,2025-01-01 18:00:00
L0000259,2025-01-01 05:00:00,P00326,EU,I0015,1,46.96,2025-01-02 08:00:00
L0000263,2025-01-01 05:00:00,P00344,NA,I0035,2,36.64,2025-01-01 21:00:00
L0000258,2025-01-01 05:00:00,P00324,NA,I0008,1,44.66,2025-01-02 15:00:00
L0000261,2025-01-01 05:00:00,P00336,NA,I0021,1,454.84,2025-01-02 04:00:00
L0000260,2025-01-01 05:00:00,P00327,NA,I0001,2,48.97,2025-01-02 07:00:00
L0000256,2025-01-01 05:00:00,P00302,EU,I0033,3,48.85,2025-01-01 23:00:00
L0000257,2025-01-01 05:00:00,P00308,ASIA,I0024,2,54.51,2025-01-02 16:00:00
L0000269,2025-01-01 05:00:00,P00448,EU,I0031,1,77.33,2025-01-01 21:00:00
L0000262,2025-01-01 05:00:00,P00342,NA,I0028,2,37.92,2025-01-01 21:00:00
L0000270,2025-01-01 05:00:00,P00449,NA,I0003,1,39.95,2025-01-01 19:00:00
L0000245,2025-01-01 05:00:00,P00182,NA,I0005,1,38.6,2025-01-02 13:00:00
L0000280,2025-01-01 05:00:00,P00598,EU,I0026,3,72.64,2025-01-02 00:00:00
L0000272,2025-01-01 05:00:00,P00498,NA,I0018,2,60.86,2025-01-02 05:00:00
L0000273,2025-01-01 05:00:00,P00501,NA,I0028,2,48.93,2025-01-02 05:00:00
L0000274,2025-01-01 05:00:00,P00502,EU,I0004,2,50.42,2025-01-02 16:00:00
L0000275,2025-01-01 05:00:00,P00541,NA,I0024,2,67.1,2025-01-02 09:00:00
L0000276,2025-01-01 05:00:00,P00543,NA,I0008,2,66.33,2025-01-01 20:00:00
L0000248,2025-01-01 05:00:00,P00211,NA,I0004,3,81.87,2025-01-02 01:00:00
