player_id,region,playstyle,account_age_days
P00083,ASIA,casual,381
P00084,NA,casual,394
P00085,NA,farmer,877
P00086,EU,casual,820
P00087,EU,casual,561
P00088,NA,casual,951
P00089,NA,farmer,123
P00090,EU,casual,260
P00091,EU,farmer,293
P00092,ASIA,casual,748
P00093,NA,casual,530
P00094,NA,casual,321
P00095,ASIA,casual,389
P00096,NA,casual,629
P00097,NA,trader,191
P00098,EU,farmer,897
P00099,EU,casual,257
P00100,NA,casual,1019
P00101,NA,trader,707
P00102,EU,casual,198
P00103,NA,casual,213
P00104,EU,raider,1068
P00105,EU,raider,342
P00106,NA,casual,924
P00107,NA,farmer,613
P00108,ASIA,trader,327
P00109,NA,raider,470
P00110,ASIA,raider,84
P00111,NA,casual,260
P00112,EU,casual,1085
P00113,EU,casual,154
P00114,EU,casual,716
P00115,NA,raider,1049
P00116,ASIA,raider,759
P00117,NA,trader,551
P00118,NA,trader,620
P00119,EU,raider,1024
P00120,EU,casual,1050
P00121,NA,trader,973
P00122,EU,farmer,507
P00123,ASIA,casual,241
P00124,ASIA,casual,869
P00125,EU,raider,408
P00126,NA,casual,570
P00127,NA,farmer,262
P00128,ASIA,farmer,373
P00129,EU,trader,442
P00130,NA,farmer,236
P00131,ASIA,casual,364
P00132,EU,casual,558
P00133,NA,casual,593
P00134,EU,trader,191
P00135,ASIA,casual,839
P00136,NA,casual,501
P00137,NA,casual,513
P00138,EU,casual,929
P00139,EU,raider,933
P00140,NA,casual,214
P00141,EU,casual,508
P00142,NA,casual,348
P00143,EU,raider,897
P00144,EU,raider,385
P00145,ASIA,casual,520
P00146,EU,casual,1058
P00147,ASIA,casual,652
P00148,EU,raider,882
P00149,EU,raider,548
P00150,NA,casual,473
P00151,EU,casual,409
P00152,NA,casual,981
P00153,EU,casual,89
P00154,NA,raider,466
P00155,EU,casual,590
P00156,NA,farmer,353
P00157,EU,casual,560
P00158,EU,trader,66
P00159,NA,casual,291
P00160,EU,casual,128
P00161,ASIA,trader,497
P00162,NA,raider,438
P00163,ASIA,casual,23
P00164,EU,farmer,669
P00165,ASIA,farmer,1038
P00166,NA,trader,994
P00167,NA,farmer,1087
P00168,EU,farmer,496
P00169,NA,trader,353
P00170,EU,trader,619
P00171,NA,casual,311
P00172,EU,trader,245
P00173,ASIA,casual,646
P00174,ASIA,raider,886
P00175,EU,casual,667
P00176,ASIA,casual,502
P00177,NA,farmer,417
P00178,NA,casual,635
P00179,EU,casual,943
P00180,EU,raider,961
P00181,NA,raider,660
P00182,NA,farmer,487
P00183,ASIA,casual,63
P00184,ASIA,trader,825
P00185,EU,trader,78
P00186,NA,raider,974
P00187,EU,casual,1063
P00188,EU,casual,425
P00189,ASIA,trader,552
P00190,NA,raider,751
P00191,EU,farmer,943
P00192,EU,raider,829
P00193,EU,casual,619
P00194,ASIA,trader,72
P00195,EU,casual,77
P00196,ASIA,casual,496
P00197,ASIA,farmer,353
P00198,NA,raider,948
P00199,ASIA,trader,100
P00200,NA,casual,379
P00201,EU,casual,935
P00202,NA,casual,578
P00203,ASIA,casual,207
P00204,EU,casual,509
P00205,EU,casual,400
P00206,EU,casual,900
P00207,NA,raider,87
P00208,EU,casual,564
P00209,EU,casual,637
P00210,NA,trader,594
P00211,NA,trader,1032
P00212,ASIA,trader,860
P00213,EU,casual,897
P00214,ASIA,casual,329
P00215,ASIA,casual,823
P00216,NA,casual,793
P00217,NA,casual,555
P00218,EU,casual,562
P00219,ASIA,trader,564
P00220,EU,casual,900
P00221,NA,casual,110
P00222,NA,casual,593
P00223,NA,raider,545
P00224,ASIA,casual,609
P00225,EU,casual,942
P00226,EU,casual,488
P00227,NA,casual,403
P00228,ASIA,trader,488
P00229,EU,casual,747
P00230,EU,casual,561
P00231,EU,farmer,489
P00232,NA,raider,7
P00233,NA,trader,823
P00234,NA,casual,465
P00235,NA,casual,1058
P00236,NA,casual,143
P00237,EU,trader,17
P00238,ASIA,casual,211
P00239,EU,casual,222
P00240,EU,casual,506
P00241,ASIA,casual,214
P00242,EU,trader,508
P00243,EU,farmer,737
P00244,ASIA,casual,562
P00245,EU,casual,718
P00246,ASIA,casual,196
P00247,EU,casual,484
P00248,NA,casual,621
P00249,EU,casual,305
P00250,NA,casual,337
P00251,EU,casual,114
P00252,EU,casual,229
P00253,ASIA,casual,948
P00254,NA,casual,350
P00255,EU,casual,304
P00256,ASIA,trader,434
P00257,ASIA,casual,93
P00258,EU,casual,995
P00259,ASIA,casual,108
P00260,EU,farmer,792
P00261,NA,casual,793
P00262,ASIA,casual,666
P00263,EU,casual,411
P00264,EU,trader,243
P00265,EU,farmer,468
P00266,ASIA,trader,411
P00267,ASIA,casual,232
P00268,EU,trader,813
P00269,EU,casual,1030
P00270,NA,casual,214
P00271,NA,trader,198
P00272,EU,casual,198
P00273,NA,casual,443
P00274,EU,casual,994
P00275,NA,trader,900
P00276,ASIA,casual,53
P00277,NA,raider,319
P00278,EU,trader,1089
P00279,NA,raider,920
P00280,ASIA,casual,34
P00281,EU,trader,14
P00282,EU,raider,146
P00283,ASIA,farmer,769
P00284,ASIA,raider,964
P00285,NA,trader,605
P00286,EU,raider,389
P00287,NA,farmer,33
P00288,EU,trader,814
P00289,EU,raider,238
P00290,ASIA,casual,716
P00291,ASIA,casual,999
P00292,EU,casual,648
P00293,EU,trader,1050
P00294,NA,casual,886
P00295,EU,casual,489
P00296,ASIA,trader,743
P00297,EU,raider,681
P00298,NA,casual,172
P00299,EU,casual,582
P00300,EU,trader,206
P00301,NA,casual,708
P00302,EU,casual,602
P00303,EU,casual,716
P00304,EU,casual,154
P00305,EU,trader,260
P00306,EU,trader,590
P00307,EU,farmer,431
P00308,ASIA,farmer,952
P00309,NA,casual,103
P00310,EU,raider,663
P00311,NA,raider,155
P00312,NA,casual,853
P00313,EU,casual,338
P00314,NA,trader,1053
P00315,ASIA,casual,238
P00316,ASIA,farmer,54
P00317,EU,casual,854
P00318,NA,casual,247
P00319,EU,casual,427
P00320,EU,casual,151
P00321,NA,casual,237
P00322,EU,casual,1038
P00323,NA,raider,200
P00324,NA,raider,811
P00325,EU,trader,924
P00326,EU,trader,446
P00327,NA,casual,117
P00328,ASIA,casual,317
P00329,EU,casual,594
P00330,EU,farmer,666
P00331,NA,trader,922
P00332,NA,casual,148
P00333,ASIA,farmer,1017
P00334,EU,casual,664
P00335,ASIA,casual,767
P00336,NA,casual,259
P00337,EU,casual,561
P00338,EU,raider,559
P00339,EU,casual,444
P00340,EU,casual,682
P00341,NA,casual,169
P00342,NA,raider,1058
P00343,NA,farmer,514
P00344,NA,casual,685
P00345,EU,raider,510
P00346,EU,casual,56
P00347,NA,trader,801
P00348,EU,casual,757
P00349,NA,trader,399
P00350,NA,casual,552
P00351,EU,trader,306
P00352,ASIA,casual,901
P00353,NA,casual,127
P00354,EU,casual,170
P00355,NA,casual,130
P00356,NA,casual,388
P00357,EU,casual,568
P00358,EU,casual,1001
P00359,EU,raider,355
P00360,EU,casual,757
P00361,NA,casual,12
P00362,NA,casual,162
P00363,NA,farmer,859
P00364,EU,raider,204
P00365,NA,casual,622
P00366,EU,casual,754
P00367,NA,farmer,694
P00368,EU,trader,981
P00369,EU,casual,371
P00370,NA,casual,167
P00371,EU,trader,185
P00372,NA,trader,245
P00373,EU,trader,933
P00374,ASIA,raider,749
P00375,EU,casual,38
P00376,NA,farmer,130
P00377,EU,casual,922
P00378,NA,casual,1053
P00379,ASIA,casual,1002
P00380,EU,trader,960
P00381,NA,raider,1022
P00382,NA,trader,692
P00383,ASIA,raider,777
P00384,ASIA,farmer,528
P00385,EU,raider,652
P00386,EU,farmer,198
P00387,ASIA,raider,725
P00388,ASIA,farmer,227
P00389,NA,raider,1061
P00390,ASIA,casual,495
P00391,NA,casual,894
P00392,NA,casual,854
P00393,EU,raider,711
P00394,NA,casual,340
P00395,EU,casual,454
P00396,NA,casual,32
P00397,NA,farmer,513
P00398,EU,raider,889
P00399,ASIA,casual,816
P00400,EU,farmer,1007
P00401,NA,casual,410
P00402,NA,casual,610
P00403,ASIA,casual,576
P00404,EU,casual,162
P00405,NA,casual,96
P00406,EU,casual,1000
P00407,NA,casual,544
P00408,NA,casual,340
P00409,EU,raider,1089
P00410,EU,casual,856
P00411,EU,casual,865
P00412,NA,raider,551
P00413,ASIA,casual,232
P00414,ASIA,casual,263
P00415,NA,casual,225
P00416,NA,raider,287
P00417,ASIA,farmer,437
P00418,EU,casual,860
P00419,NA,casual,609
P00420,NA,casual,166
P00421,ASIA,casual,140
P00422,EU,casual,346
P00423,NA,casual,958
P00424,NA,farmer,816
P00425,ASIA,casual,574
P00426,EU,trader,702
P00427,NA,casual,37
P00428,EU,raider,61
P00429,EU,casual,40
P00430,EU,raider,628
P00431,NA,raider,1064
P00432,ASIA,trader,585
P00433,EU,casual,904
P00434,EU,casual,40
P00435,EU,casual,284
P00436,EU,casual,133
P00437,ASIA,raider,1081
P00438,EU,casual,98
P00439,NA,casual,500
P00440,NA,casual,571
P00441,EU,casual,216
P00442,EU,trader,905
P00443,EU,trader,435
P00444,ASIA,casual,824
P00445,NA,casual,1040
P00446,EU,farmer,147
P00447,NA,trader,77
P00448,EU,raider,195
P00449,NA,casual,953
P00450,ASIA,casual,893
P00451,NA,casual,1047
P00452,EU,casual,92
P00453,NA,farmer,1033
P00454,NA,casual,622
P00455,EU,casual,1092
P00456,EU,casual,662
P00457,ASIA,casual,214
P00458,NA,casual,283
P00459,EU,casual,575
P00460,NA,farmer,267
P00461,NA,casual,1058
P00462,EU,raider,717
P00463,EU,raider,362
P00464,NA,casual,389
P00465,NA,casual,528
P00466,EU,casual,777
P00467,EU,raider,1025
P00468,NA,trader,712
P00469,NA,casual,705
P00470,NA,casual,299
P00471,ASIA,casual,59
P00472,EU,casual,435
P00473,NA,casual,140
P00474,EU,casual,394
P00475,EU,casual,150
P00476,EU,farmer,398
P00477,EU,casual,716
P00478,NA,trader,97
P00479,EU,casual,877
P00480,EU,casual,567
P00481,NA,casual,512
P00482,EU,farmer,677
P00483,EU,trader,99
P00484,NA,raider,929
P00485,NA,casual,557
P00486,NA,raider,72
P00487,NA,trader,189
P00488,EU,casual,216
P00489,ASIA,casual,310
P00490,NA,farmer,250
P00491,NA,casual,587
P00492,EU,casual,949
P00493,EU,casual,436
P00494,EU,casual,997
P00495,NA,trader,141
P00496,NA,casual,252
P00497,ASIA,casual,985
P00498,NA,casual,111
P00499,EU,raider,831
P00500,NA,casual,767
P00501,NA,casual,392
P00502,EU,casual,398
P00503,NA,raider,549
P00504,ASIA,raider,143
P00505,EU,casual,995
P00506,EU,farmer,682
P00507,EU,casual,644
P00508,EU,casual,360
P00509,ASIA,farmer,496
P00510,ASIA,casual,255
P00511,ASIA,farmer,141
P00512,NA,raider,1009
P00513,EU,farmer,269
P00514,NA,casual,149
P00515,NA,casual,128
P00516,ASIA,casual,20
P00517,EU,casual,1020
P00518,EU,casual,200
P00519,NA,casual,690
P00520,NA,trader,630
P00521,ASIA,casual,813
P00522,ASIA,raider,815
P00523,NA,farmer,648
P00524,ASIA,farmer,660
P00525,NA,casual,27
P00526,EU,casual,876
P00527,EU,trader,897
P00528,NA,farmer,503
P00529,NA,trader,719
P00530,EU,raider,272
P00531,EU,casual,84
P00532,NA,casual,688
P00533,ASIA,farmer,985
P00534,EU,farmer,892
P00535,NA,farmer,323
P00536,EU,raider,935
P00537,NA,casual,639
P00538,NA,trader,370
P00539,EU,casual,34
P00540,NA,casual,40
P00541,NA,casual,86
P00542,EU,farmer,11
P00543,NA,casual,742
P00544,NA,farmer,812
P00545,NA,casual,29
P00546,ASIA,trader,150
P00547,NA,trader,923
P00548,ASIA,casual,930
P00549,NA,casual,282
P00550,NA,casual,544
P00551,NA,casual,509
P00552,EU,casual,434
P00553,EU,raider,704
P00554,EU,trader,346
P00555,NA,casual,628
P00556,NA,casual,31
P00557,EU,casual,197
P00558,EU,casual,972
P00559,EU,casual,18
P00560,ASIA,farmer,231
P00561,ASIA,trader,154
P00562,EU,casual,118
P00563,NA,farmer,1091
P00564,EU,raider,1081
P00565,NA,casual,584
P00566,ASIA,casual,180
P00567,EU,farmer,128
P00568,ASIA,casual,274
P00569,ASIA,trader,402
P00570,ASIA,farmer,943
P00571,NA,trader,874
P00572,EU,casual,1046
P00573,EU,casual,750
P00574,EU,casual,1008
P00575,ASIA,casual,222
P00576,EU,trader,59
P00577,NA,casual,765
P00578,NA,raider,477
P00579,NA,casual,490
P00580,EU,raider,141
P00581,EU,trader,759
P00582,NA,farmer,827
P00583,NA,raider,665
P00584,EU,farmer,614
P00585,ASIA,casual,721
P00586,EU,casual,926
P00587,EU,farmer,391
P00588,NA,raider,105
P00589,ASIA,casual,591
P00590,EU,trader,434
P00591,NA,farmer,620
P00592,EU,raider,537
P00593,NA,casual,9
P00594,ASIA,farmer,110
P00595,EU,farmer,922
P00596,EU,casual,24
P00597,ASIA,casual,890
P00598,EU,casual,996
P00599,EU,casual,286
