player_id,day,top_features,top_feature_abs_z,anomaly_score,is_suspicious
P00006,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.59;0.53;0.51,0.01649770087391726,0
P00007,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00007,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.06127508135576742,0
P00007,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.20833527021529225,0
P00007,2025-01-04,s_counterparties;seller_hour_entropy;s_trades,2.27;2.21;2.2,0.48426978301222795,0
P00008,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.05605441196838056,0
P00008,2025-01-02,s_items;max_pair_as_seller;b_counterparties,1.53;1.31;1.09,0.25379223406003304,0
P00008,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00008,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.07036450195555602,0
P00009,2025-01-01,s_items;seller_hour_entropy;s_trades,3.57;3.36;3.35,0.6429402103395331,0
P00009,2025-01-02,s_items;seller_hour_entropy;max_pair_as_seller,3.57;2.12;1.31,0.36143670721086946,0
P00009,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.07275269196734177,0
P00009,2025-01-04,buyer_hour_entropy;b_price_z_mean;b_price_z_max,1.46;1.39;1.38,0.17860884695014942,0
P00010,2025-01-01,b_price_z_max;b_price_z_mean;b_items,2.7;1.66;1.14,0.25391986706952796,0
P00010,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.007556562932361432,0
P00010,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,2.12;2.06;1.95,0.40504446974941277,0
P00010,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.62;0.53;0.51,0.017718698046502435,0
P00011,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.09142674824160141,0
P00011,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00011,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.16;0.8;0.53,0.07609071443408594,0
P00011,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.09515502049069274,0
P00012,2025-01-01,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.0017407062884647888,0
P00012,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.003184243947146268,0
P00012,2025-01-03,b_price_z_max;b_price_z_mean;s_items,1.1;0.98;0.51,0.09216625459367732,0
P00012,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.046802201361187935,0
P00013,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.86;0.53;0.51,0.03617355851309967,0
P00013,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.007234813583565245,0
P00013,2025-01-03,max_pair_as_buyer;b_items;b_counterparties,3.53;1.87;1.86,0.5605189939904353,0
P00013,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,3.19;2.7;2.63,0.39775674592080495,0
P00014,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.08335211609572528,0
P00014,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.018735144924459577,0
P00014,2025-01-03,s_items;max_pair_as_seller;b_counterparties,1.53;1.31;1.09,0.2142560223394356,0
P00014,2025-01-04,s_items;seller_hour_entropy;buyer_hour_entropy,3.57;1.5;1.46,0.4553706984427724,0
P00015,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,1.0;0.53;0.51,0.044864241410820925,0
P00015,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.05310452648560931,0
P00015,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.2416820154200524,0
P00015,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.63;0.51;0.49,0.006965773998949165,0
P00016,2025-01-01,b_price_z_mean;buyer_hour_entropy;b_counterparties,1.52;1.46;1.12,0.18963495942655498,0
P00016,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.10035270847383078,0
P00016,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.008244551623757855,0
P00016,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.06859615061936056,0
P00017,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.6;0.53;0.51,0.012937817190764369,0
P00017,2025-01-02,b_price_z_mean;buyer_hour_entropy;s_items,1.16;0.53;0.51,0.054721882758123695,0
P00017,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.75;0.54;0.51,0.052681610334605604,0
P00017,2025-01-04,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.09;0.62;0.53,0.06663350937241334,0
P00018,2025-01-01,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.23552987796326233,0
P00018,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.004488013171976393,0
P00018,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.018090828073385294,0
P00018,2025-01-04,s_items;s_price_z_mean;max_pair_as_seller,1.53;1.47;1.31,0.3563975959474843,0
P00019,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.91;1.76;1.46,0.236947522866646,0
P00019,2025-01-02,b_counterparties;buyer_hour_entropy;b_trades,1.09;1.06;1.0,0.08878765271707406,0
P00019,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.05810159374037402,0
P00019,2025-01-04,seller_hour_entropy;s_items;max_pair_as_seller,1.73;1.53;1.31,0.3157306550081645,0
P00020,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.01898039559572614,0
P00020,2025-01-03,b_price_z_mean;buyer_hour_entropy;b_counterparties,2.03;1.46;1.12,0.26442978832342845,0
P00020,2025-01-04,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.46;1.3;1.27,0.16235157852006546,0
P00021,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.004321381182349064,0
P00021,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.009213957651299103,0
P00021,2025-01-03,b_counterparties;b_trades;b_items,2.56;2.42;1.89,0.3207713821493503,0
P00021,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.013880339609341574,0
P00022,2025-01-01,s_counterparties;s_trades;seller_hour_entropy,3.88;3.78;3.17,0.4824624946488121,0
P00022,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.06405704205932446,0
P00022,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.013947845201974427,0
P00022,2025-01-04,b_price_z_max;buyer_hour_entropy;s_items,0.79;0.53;0.51,0.036463762959565195,0
P00023,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,10.73;9.54;8.52,0.9192945206067032,1
P00023,2025-01-03,s_items;buyer_hour_entropy;max_pair_as_seller,1.53;1.46;1.31,0.3554813707613138,0
P00023,2025-01-04,max_pair_as_buyer;b_trades;b_items,3.26;3.13;2.64,0.5635642582169194,0
P00024,2025-01-01,buyer_hour_entropy;b_price_z_max;s_items,0.53;0.53;0.51,0.022462561557921444,0
P00024,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00024,2025-01-03,b_items;b_price_z_max;b_counterparties,1.14;1.1;1.09,0.14361283794109625,0
P00024,2025-01-04,b_price_z_mean;b_price_z_max;s_items,0.84;0.59;0.51,0.02413382393636062,0
P00025,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.005665529405348619,0
P00025,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.51;0.51;0.49,0.0045235634687348135,0
P00025,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.02076154140659341,0
P00025,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00026,2025-01-01,seller_hour_entropy;s_counterparties;s_trades,2.14;1.68;1.63,0.3238147048498413,0
P00026,2025-01-02,b_price_z_mean;s_items;b_price_z_max,0.56;0.51;0.49,0.006179412596290451,0
P00026,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.0060103192717988075,0
P00026,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.006135321673175389,0
P00027,2025-01-01,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.17241433347622195,0
P00027,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.06334532256363475,0
P00027,2025-01-03,max_pair_as_buyer;s_price_z_mean;b_items,3.53;1.89;1.87,0.6264083132375265,0
P00027,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,1.53;1.31;0.95,0.2566339410996528,0
P00028,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.88;1.74;1.46,0.22541524740920876,0
P00028,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.0016261165425425865,0
P00028,2025-01-03,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.3;1.1;0.53,0.10949462382199651,0
P00028,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.011056007336973104,0
P00029,2025-01-01,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.17706260282815162,0
P00029,2025-01-02,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.46;1.19;1.13,0.14727484395475673,0
P00029,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.049087392989359074,0
P00029,2025-01-04,max_pair_as_buyer;b_trades;buyer_hour_entropy,3.26;1.71;1.46,0.32381782653616503,0
P00030,2025-01-01,s_items;max_pair_as_seller;s_price_z_mean,1.53;1.31;1.1,0.2735376093704602,0
P00030,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.05605441196838056,0
P00030,2025-01-04,b_price_z_mean;s_items;max_pair_as_seller,0.64;0.51;0.49,0.007234656297652537,0
P00031,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.011927832801358567,0
P00031,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.010125275584215339,0
P00031,2025-01-03,s_items;max_pair_as_seller;s_price_z_mean,1.53;1.31;0.65,0.23187133567721005,0
P00031,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.006382346418420523,0
P00032,2025-01-01,b_price_z_mean;b_price_z_max;s_items,0.98;0.54;0.51,0.034596354749541584,0
P00032,2025-01-02,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.0025530182055966597,0
P00032,2025-01-03,s_items;b_price_z_mean;max_pair_as_seller,1.53;1.37;1.31,0.2883633041752803,0
P00032,2025-01-04,seller_hour_entropy;s_counterparties;s_trades,2.71;1.97;1.92,0.2903377330506548,0
P00033,2025-01-01,s_price_z_mean;s_price_z_max;s_items,2.39;2.1;1.53,0.42958476575128973,0
P00033,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.0026528775619271278,0
P00033,2025-01-03,s_counterparties;s_trades;seller_hour_entropy,4.17;4.06;2.94,0.42403691135493876,0
P00033,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.10365348967228605,0
P00034,2025-01-01,s_counterparties;seller_hour_entropy;s_trades,2.12;2.07;2.06,0.38860304593033934,0
P00034,2025-01-02,s_counterparties;s_trades;seller_hour_entropy,4.17;4.06;3.46,0.5739842113318847,0
P00034,2025-01-03,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.06720869153471383,0
P00034,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.56;0.53;0.51,0.01320558575084598,0
P00035,2025-01-01,max_pair_as_buyer;b_trades;b_items,3.26;3.13;2.64,0.5657179837504318,0
P00035,2025-01-02,max_pair_as_seller;s_items;seller_hour_entropy,3.11;1.53;1.19,0.40186326756759105,0
P00035,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.005170365731286078,0
P00035,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.10208909564600056,0
P00036,2025-01-01,b_price_z_mean;b_price_z_max;s_items,3.39;2.7;0.51,0.28926325007692344,0
P00036,2025-01-03,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.0016261165425425865,0
P00036,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.10717878325202271,0
P00037,2025-01-02,b_counterparties;buyer_hour_entropy;b_trades,1.09;1.06;1.0,0.09477872751255095,0
P00037,2025-01-03,b_counterparties;b_trades;buyer_hour_entropy,1.83;1.71;1.46,0.16327809537606608,0
P00037,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.26;1.06;1.0,0.2855849307430835,0
P00038,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.018782488507934954,0
P00038,2025-01-02,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.06601532006926512,0
P00038,2025-01-03,s_trades;s_counterparties;seller_hour_entropy,4.78;4.75;3.65,0.763994655636669,1
P00038,2025-01-04,s_items;max_pair_as_seller;s_price_z_mean,1.53;1.31;1.03,0.24848198029278235,0
P00039,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.07812212958279925,0
P00039,2025-01-02,s_trades;seller_hour_entropy;s_counterparties,3.63;3.54;3.44,0.5748459106748056,0
P00039,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.25;0.55;0.51,0.08502822893536575,0
P00040,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.64;0.53;0.51,0.012801201275662416,0
P00040,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.1691562303539292,0
P00040,2025-01-04,buyer_hour_entropy;b_price_z_max;b_price_z_mean,1.46;1.35;1.35,0.1753476739157346,0
P00041,2025-01-02,max_pair_as_buyer;b_trades;s_items,6.65;2.42;1.53,0.5016603675924808,0
P00041,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.009239293470693105,0
P00041,2025-01-04,b_price_z_mean;b_price_z_max;s_items,1.03;0.95;0.51,0.06678892285519845,0
P00042,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.07098480662486469,0
P00042,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.020946452818542575,0
P00042,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.045238149620547265,0
P00042,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.046336151971040844,0
P00043,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.06517174675063506,0
P00043,2025-01-02,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.18954552287610307,0
P00043,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.0067879474125389395,0
P00044,2025-01-01,b_price_z_max;buyer_hour_entropy;s_items,0.6;0.53;0.51,0.02651824410517817,0
P00044,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.003124890585884889,0
P00044,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.0020575708096050123,0
P00044,2025-01-04,b_price_z_max;b_price_z_mean;s_items,1.35;1.29;0.51,0.1411185803343706,0
P00045,2025-01-01,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.08707477652187834,0
P00045,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.009565757260644526,0
P00045,2025-01-03,max_pair_as_buyer;buyer_hour_entropy;s_items,3.26;0.53;0.51,0.26577677995490007,0
P00045,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.0561342365017801,0
P00046,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.007456582023934762,0
P00046,2025-01-02,b_counterparties;b_trades;b_items,2.56;2.42;1.89,0.31807364580808445,0
P00046,2025-01-03,b_price_z_mean;b_price_z_max;s_items,1.2;0.54;0.51,0.08095838891511262,0
P00046,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00047,2025-01-01,b_price_z_max;s_items;max_pair_as_seller,0.95;0.51;0.49,0.05393913402961576,0
P00047,2025-01-02,b_price_z_max;s_items;max_pair_as_seller,0.51;0.51;0.49,0.004583017320907449,0
P00047,2025-01-03,b_price_z_max;b_price_z_mean;buyer_hour_entropy,1.16;0.76;0.53,0.07116105532781937,0
P00047,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.72;0.53;0.51,0.02102417295914857,0
P00048,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.10593741248670485,0
P00048,2025-01-02,max_pair_as_buyer;b_items;b_counterparties,3.53;1.87;1.86,0.5280405062457486,0
P00048,2025-01-03,s_trades;s_counterparties;seller_hour_entropy,4.06;4.02;3.3,0.5603399590550098,0
P00048,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.006764776545265754,0
P00049,2025-01-01,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.0009050591590876656,0
P00049,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.008111771311545495,0
P00049,2025-01-03,max_pair_as_seller;seller_hour_entropy;s_trades,3.11;2.8;2.78,0.49507305799682144,0
P00049,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.16212445140098175,0
P00050,2025-01-01,s_items;buyer_hour_entropy;max_pair_as_seller,1.53;1.46;1.31,0.3131558180253739,0
P00050,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.0016261165425425865,0
P00050,2025-01-03,s_items;buyer_hour_entropy;max_pair_as_seller,1.53;1.46;1.31,0.30608427720433184,0
P00050,2025-01-04,seller_hour_entropy;s_counterparties;s_items,2.13;1.53;1.53,0.3706243701481619,0
P00051,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00051,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.17362690800780076,0
P00051,2025-01-04,s_items;s_counterparties;s_trades,5.61;2.7;2.63,0.5656148978514288,0
P00052,2025-01-01,b_price_z_max;b_price_z_mean;buyer_hour_entropy,2.7;1.22;0.53,0.17707757100021432,0
P00052,2025-01-02,seller_hour_entropy;s_counterparties;s_trades,3.26;3.0;2.92,0.4815386061950736,0
P00052,2025-01-03,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.43,0.002321202733452788,0
P00052,2025-01-04,s_items;max_pair_as_seller;b_price_z_mean,0.51;0.49;0.44,0.007793853815784103,0
P00053,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,1.56;1.5;1.46,0.19733003802803115,0
P00053,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00053,2025-01-04,max_pair_as_buyer;buyer_hour_entropy;b_trades,3.26;1.06;1.0,0.27442711547349324,0
P00054,2025-01-01,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.4398846911930664,0
P00054,2025-01-02,s_trades;s_counterparties;seller_hour_entropy,4.49;4.31;3.26,0.5727547495641613,0
P00054,2025-01-03,b_price_z_mean;s_items;max_pair_as_seller,0.63;0.51;0.49,0.036118222462168066,0
P00054,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.07127159819853617,0
P00055,2025-01-01,b_price_z_mean;b_price_z_max;s_items,2.28;2.03;1.53,0.46688130820239754,0
P00055,2025-01-02,s_items;seller_hour_entropy;s_counterparties,3.57;2.68;2.12,0.47433639800090716,0
P00055,2025-01-03,seller_hour_entropy;s_counterparties;s_trades,2.64;2.27;2.2,0.32859389049878285,0
P00055,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,1.53;1.31;1.1,0.28988909203855284,0
P00056,2025-01-02,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.010474141754277463,0
P00056,2025-01-03,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.003701933497218984,0
P00056,2025-01-04,b_counterparties;buyer_hour_entropy;b_trades,1.09;1.06;1.0,0.13773717088683685,0
P00057,2025-01-01,b_price_z_mean;buyer_hour_entropy;s_items,0.65;0.53;0.51,0.019164813994886124,0
P00057,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.42,0.0017759764845088303,0
P00057,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00057,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.3970438609909467,0
P00058,2025-01-02,b_price_z_mean;b_price_z_max;s_items,1.36;0.7;0.51,0.07109103844713859,0
P00058,2025-01-03,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.014986480402706295,0
P00059,2025-01-01,b_price_z_mean;s_items;max_pair_as_seller,0.58;0.51;0.49,0.004568872290397833,0
P00059,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.0507760659061198,0
P00059,2025-01-03,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.2510599478862591,0
P00059,2025-01-04,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.005784216504536232,0
P00060,2025-01-01,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.056828577288383614,0
P00060,2025-01-03,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00060,2025-01-04,b_items;b_counterparties;buyer_hour_entropy,1.14;1.09;1.06,0.08630798288670316,0
P00061,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.006046140129326939,0
P00061,2025-01-02,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.04192038799177262,0
P00061,2025-01-03,s_trades;s_counterparties;seller_hour_entropy,3.92;3.88;3.43,0.48230642546830477,0
P00061,2025-01-04,b_items;b_counterparties;b_trades,1.89;1.83;1.71,0.38324177999231585,0
P00062,2025-01-01,buyer_hour_entropy;s_items;max_pair_as_seller,0.53;0.51;0.49,0.010104182792263544,0
P00062,2025-01-02,s_items;max_pair_as_seller;b_price_z_max,0.51;0.49;0.47,0.003137035615054307,0
P00062,2025-01-03,b_price_z_mean;b_price_z_max;s_items,0.72;0.72;0.51,0.056196972457044844,0
P00062,2025-01-04,s_items;max_pair_as_seller;seller_hour_entropy,0.51;0.49;0.42,0.003931519528694756,0
P00063,2025-01-01,buyer_hour_entropy;b_price_z_mean;b_counterparties,1.46;1.28;1.12,0.16299529713944408,0
P00063,2025-01-02,b_price_z_mean;s_items;max_pair_as_seller,0.65;0.51;0.49,0.008344162450652722,0
P00063,2025-01-03,b_items;b_counterparties;b_trades,2.64;2.56;2.42,0.3493724343092216,0
P00063,2025-01-04,b_price_z_mean;buyer_hour_entropy;s_items,0.83;0.53;0.51,0.029195360485500338,0
P00064,2025-01-01,s_price_z_mean;s_price_z_max;b_price_z_max,9.14;8.13;7.21,0.8466293362714116,1
P00064,2025-01-02,max_pair_as_buyer;b_items;buyer_hour_entropy,3.26;1.14;1.06,0.28521572765744735,0
P00064,2025-01-03,buyer_hour_entropy;b_price_z_mean;s_items,0.53;0.51;0.51,0.024974942168858545,0
P00064,2025-01-04,buyer_hour_entropy;b_counterparties;b_trades,1.46;1.12;1.12,0.05244382781461018,0
P00065,2025-01-01,b_price_z_mean;b_price_z_max;buyer_hour_entropy,0.92;0.91;0.53,0.07716937590290228,0
