trade_id,ts,buyer_id,seller_id,item_id,qty,price,listing_id
T0000110,2025-01-01 01:00:00,P00475,P00018,I0001,1,386.64,L0000001
T0000056,2025-01-01 01:00:00,P00309,P00037,I0009,1,35.72,L0000054
T0000098,2025-01-01 01:00:00,P00504,P00224,I0026,1,56.87,L0000018
T0000055,2025-01-01 01:00:00,P00239,P00416,I0012,1,52.71,L0000080
T0005770,2025-01-01 01:02:00,P00062,P00207,I0027,1,80.26,L0004551
T0005777,2025-01-01 01:05:00,P00123,P00543,I0007,1,136.29,L0004558
T0005740,2025-01-01 01:06:00,P00393,P00166,I0011,1,70.95,L0004521
T0005749,2025-01-01 01:08:00,P00103,P00442,I0034,1,68.11,L0004530
T0005742,2025-01-01 01:09:00,P00230,P00443,I0000,1,746.64,L0004523
T0005744,2025-01-01 01:10:00,P00443,P00081,I0000,1,746.64,L0004525
T0005763,2025-01-01 01:10:00,P00221,P00228,I0034,1,68.11,L0004544
T0005734,2025-01-01 01:14:00,P00393,P00166,I0011,1,70.95,L0004515
T0005733,2025-01-01 01:14:00,P00166,P00231,I0011,1,70.95,L0004514
T0005737,2025-01-01 01:15:00,P00393,P00166,I0011,1,70.95,L0004518
T0005758,2025-01-01 01:18:00,P00076,P00221,I0034,1,68.11,L0004539
T0005768,2025-01-01 01:18:00,P00334,P00062,I0027,1,80.26,L0004549
T0005779,2025-01-01 01:19:00,P00543,P00476,I0007,1,136.29,L0004560
T0005736,2025-01-01 01:21:00,P00166,P00231,I0011,1,70.95,L0004517
T0005735,2025-01-01 01:22:00,P00231,P00393,I0011,1,70.95,L0004516
T0005746,2025-01-01 01:23:00,P00081,P00230,I0000,1,746.64,L0004527
T0005759,2025-01-01 01:25:00,P00228,P00076,I0034,1,68.11,L0004540
T0005774,2025-01-01 01:26:00,P00123,P00543,I0007,1,136.29,L0004555
T0005771,2025-01-01 01:29:00,P00334,P00062,I0027,1,80.26,L0004552
T0005764,2025-01-01 01:29:00,P00076,P00221,I0034,1,68.11,L0004545
T0005765,2025-01-01 01:29:00,P00334,P00062,I0027,1,80.26,L0004546
T0005773,2025-01-01 01:30:00,P00543,P00476,I0007,1,136.29,L0004554
T0005766,2025-01-01 01:31:00,P00207,P00334,I0027,1,80.26,L0004547
T0005747,2025-01-01 01:36:00,P00443,P00081,I0000,1,746.64,L0004528
T0005739,2025-01-01 01:38:00,P00166,P00231,I0011,1,70.95,L0004520
T0005762,2025-01-01 01:40:00,P00228,P00076,I0034,1,68.11,L0004543
T0005745,2025-01-01 01:42:00,P00230,P00443,I0000,1,746.64,L0004526
T0005756,2025-01-01 01:45:00,P00378,P00103,I0034,1,68.11,L0004537
T0005738,2025-01-01 01:46:00,P00231,P00393,I0011,1,70.95,L0004519
T0005753,2025-01-01 01:47:00,P00378,P00103,I0034,1,68.11,L0004534
T0005769,2025-01-01 01:48:00,P00207,P00334,I0027,1,80.26,L0004550
T0005778,2025-01-01 01:48:00,P00476,P00123,I0007,1,136.29,L0004559
T0005748,2025-01-01 01:54:00,P00230,P00443,I0000,1,746.64,L0004529
T0005755,2025-01-01 01:56:00,P00103,P00442,I0034,1,68.11,L0004536
T0005780,2025-01-01 01:58:00,P00123,P00543,I0007,1,136.29,L0004561
T0000170,2025-01-01 02:00:00,P00449,P00119,I0037,1,579.37,L0000104
T0000171,2025-01-01 02:00:00,P00247,P00251,I0004,1,48.84,L0000115
T0000172,2025-01-01 02:00:00,P00240,P00274,I0011,1,36.13,L0000023
T0000174,2025-01-01 02:00:00,P00384,P00018,I0032,1,469.43,L0000052
T0000165,2025-01-01 02:00:00,P00365,P00195,I0014,1,39.41,L0000064
T0000176,2025-01-01 02:00:00,P00300,P00516,I0033,1,442.0,L0000089
T0000177,2025-01-01 02:00:00,P00535,P00383,I0013,1,376.92,L0000031
T0000119,2025-01-01 02:00:00,P00456,P00348,I0002,1,43.82,L0000028
T0000117,2025-01-01 02:00:00,P00469,P00515,I0039,1,45.21,L0000041
T0000123,2025-01-01 02:00:00,P00340,P00420,I0031,1,386.71,L0000124
T0000115,2025-01-01 02:00:00,P00299,P00508,I0036,1,40.85,L0000136
T0000132,2025-01-01 02:00:00,P00279,P00506,I0023,1,36.27,L0000087
T0000133,2025-01-01 02:00:00,P00152,P00195,I0014,1,39.41,L0000064
T0000134,2025-01-01 02:00:00,P00386,P00018,I0032,1,469.43,L0000052
T0000135,2025-01-01 02:00:00,P00169,P00195,I0014,1,39.41,L0000064
T0000136,2025-01-01 02:00:00,P00455,P00383,I0013,1,376.92,L0000031
T0000129,2025-01-01 02:00:00,P00390,P00584,I0022,1,46.14,L0000048
T0000138,2025-01-01 02:00:00,P00422,P00224,I0026,1,56.87,L0000018
T0000113,2025-01-01 02:00:00,P00593,P00416,I0012,1,52.71,L0000080
T0000146,2025-01-01 02:00:00,P00197,P00124,I0019,1,33.33,L0000106
T0000118,2025-01-01 02:00:00,P00447,P00488,I0024,1,286.7,L0000134
T0000142,2025-01-01 02:00:00,P00356,P00375,I0038,1,47.86,L0000029
T0000128,2025-01-01 02:00:00,P00062,P00298,I0016,1,469.56,L0000026
T0000121,2025-01-01 02:00:00,P00138,P00119,I0037,1,579.37,L0000104
T0000116,2025-01-01 02:00:00,P00396,P00348,I0002,1,43.82,L0000028
T0000130,2025-01-01 02:00:00,P00411,P00515,I0017,1,40.34,L0000088
T0000169,2025-01-01 02:00:00,P00387,P00164,I0015,1,43.44,L0000012
T0000114,2025-01-01 02:00:00,P00391,P00282,I0035,1,659.61,L0000070
T0000143,2025-01-01 02:00:00,P00486,P00516,I0033,1,442.0,L0000089
T0000141,2025-01-01 02:00:00,P00281,P00051,I0007,1,69.78,L0000056
T0000140,2025-01-01 02:00:00,P00549,P00214,I0025,1,46.28,L0000112
T0000139,2025-01-01 02:00:00,P00156,P00508,I0036,1,40.85,L0000136
T0000144,2025-01-01 02:00:00,P00008,P00282,I0035,1,659.61,L0000070
T0000168,2025-01-01 02:00:00,P00434,P00124,I0019,1,33.33,L0000106
T0000153,2025-01-01 02:00:00,P00176,P00224,I0026,1,56.87,L0000018
T0000173,2025-01-01 02:00:00,P00238,P00298,I0016,1,469.56,L0000026
T0000150,2025-01-01 02:00:00,P00492,P00385,I0003,1,415.89,L0000032
T0000151,2025-01-01 02:00:00,P00148,P00584,I0022,1,46.14,L0000048
T0000148,2025-01-01 02:00:00,P00277,P00480,I0006,1,57.44,L0000133
T0000152,2025-01-01 02:00:00,P00313,P00488,I0024,1,286.7,L0000134
T0000166,2025-01-01 02:00:00,P00368,P00084,I0027,1,36.48,L0000006
T0000154,2025-01-01 02:00:00,P00171,P00037,I0009,1,35.72,L0000054
T0000149,2025-01-01 02:00:00,P00548,P00288,I0010,1,27.85,L0000071
T0000155,2025-01-01 02:00:00,P00405,P00488,I0024,1,286.7,L0000134
T0000158,2025-01-01 02:00:00,P00525,P00018,I0001,1,386.64,L0000001
T0000159,2025-01-01 02:00:00,P00412,P00584,I0022,1,46.14,L0000048
T0000179,2025-01-01 02:00:00,P00307,P00164,I0015,1,43.44,L0000012
T0000161,2025-01-01 02:00:00,P00126,P00516,I0033,1,442.0,L0000089
T0000160,2025-01-01 02:00:00,P00297,P00037,I0009,1,35.72,L0000054
T0000162,2025-01-01 02:00:00,P00209,P00515,I0039,1,45.21,L0000041
T0000181,2025-01-01 02:00:00,P00214,P00480,I0006,1,57.44,L0000133
T0000156,2025-01-01 02:00:00,P00328,P00348,I0002,1,43.82,L0000028
T0000167,2025-01-01 02:00:00,P00133,P00389,I0021,1,35.75,L0000120
T0000164,2025-01-01 02:00:00,P00042,P00164,I0015,1,43.44,L0000012
T0000157,2025-01-01 02:00:00,P00335,P00018,I0001,1,386.64,L0000001
T0000178,2025-01-01 02:00:00,P00515,P00515,I0039,1,45.21,L0000041
T0000163,2025-01-01 02:00:00,P00353,P00018,I0001,1,386.64,L0000001
T0000131,2025-01-01 02:00:00,P00319,P00416,I0012,1,52.71,L0000080
T0000127,2025-01-01 02:00:00,P00202,P00274,I0011,1,36.13,L0000023
T0000120,2025-01-01 02:00:00,P00068,P00195,I0014,1,39.41,L0000064
T0000122,2025-01-01 02:00:00,P00364,P00385,I0003,1,415.89,L0000032
T0000180,2025-01-01 02:00:00,P00179,P00417,I0034,1,25.93,L0000081
T0000137,2025-01-01 02:00:00,P00287,P00124,I0019,1,33.33,L0000106
T0000124,2025-01-01 02:00:00,P00579,P00037,I0009,1,35.72,L0000054
T0000125,2025-01-01 02:00:00,P00078,P00274,I0011,1,36.13,L0000023
T0000126,2025-01-01 02:00:00,P00039,P00251,I0004,1,48.84,L0000115
T0000145,2025-01-01 02:00:00,P00246,P00195,I0014,1,39.41,L0000064
T0000175,2025-01-01 02:00:00,P00537,P00000,I0020,1,51.49,L0000050
T0000147,2025-01-01 02:00:00,P00069,P00560,I0029,1,41.7,L0000045
T0005772,2025-01-01 02:02:00,P00207,P00334,I0027,1,80.26,L0004553
T0000189,2025-01-01 03:00:00,P00333,P00553,I0004,1,46.74,L0000188
T0000187,2025-01-01 03:00:00,P00591,P00480,I0006,1,57.44,L0000133
T0000197,2025-01-01 03:00:00,P00151,P00119,I0037,1,579.37,L0000104
T0000191,2025-01-01 03:00:00,P00293,P00553,I0004,1,46.74,L0000188
T0000199,2025-01-01 03:00:00,P00589,P00560,I0029,1,41.7,L0000045
T0000214,2025-01-01 03:00:00,P00252,P00375,I0038,1,47.86,L0000029
T0000198,2025-01-01 03:00:00,P00486,P00560,I0029,1,41.7,L0000045
T0000216,2025-01-01 03:00:00,P00054,P00288,I0010,1,27.85,L0000071
T0000212,2025-01-01 03:00:00,P00184,P00375,I0038,1,47.86,L0000029
T0000245,2025-01-01 03:00:00,P00230,P00515,I0039,1,45.21,L0000041
T0000241,2025-01-01 03:00:00,P00338,P00037,I0009,1,35.72,L0000054
T0000242,2025-01-01 03:00:00,P00015,P00560,I0029,1,41.7,L0000045
T0000219,2025-01-01 03:00:00,P00186,P00119,I0037,1,579.37,L0000104
T0000232,2025-01-01 03:00:00,P00449,P00291,I0024,1,268.06,L0000161
T0000231,2025-01-01 03:00:00,P00003,P00348,I0002,1,43.82,L0000028
T0000239,2025-01-01 03:00:00,P00016,P00124,I0019,1,33.33,L0000106
T0000230,2025-01-01 03:00:00,P00433,P00079,I0025,1,43.76,L0000147
T0000182,2025-01-01 03:00:00,P00147,P00079,I0025,1,43.76,L0000147
T0000184,2025-01-01 03:00:00,P00124,P00553,I0004,1,46.74,L0000188
T0000190,2025-01-01 03:00:00,P00262,P00383,I0013,1,376.92,L0000031
T0000193,2025-01-01 03:00:00,P00501,P00000,I0020,1,51.49,L0000050
T0000194,2025-01-01 03:00:00,P00288,P00404,I0000,1,342.91,L0000034
T0000237,2025-01-01 03:00:00,P00300,P00242,I0016,1,346.6,L0000159
T0000215,2025-01-01 03:00:00,P00380,P00084,I0027,1,36.48,L0000006
T0000248,2025-01-01 03:00:00,P00062,P00288,I0010,1,27.85,L0000071
T0000240,2025-01-01 03:00:00,P00046,P00417,I0034,1,25.93,L0000081
T0000217,2025-01-01 03:00:00,P00209,P00175,I0023,1,33.93,L0000153
T0000188,2025-01-01 03:00:00,P00391,P00375,I0038,1,47.86,L0000029
T0000238,2025-01-01 03:00:00,P00567,P00343,I0030,1,44.61,L0000117
T0000196,2025-01-01 03:00:00,P00182,P00420,I0031,1,386.71,L0000124
T0000183,2025-01-01 03:00:00,P00318,P00417,I0034,1,25.93,L0000081
T0000186,2025-01-01 03:00:00,P00247,P00480,I0006,1,57.44,L0000133
T0000185,2025-01-01 03:00:00,P00056,P00403,I0022,1,42.04,L0000171
T0000195,2025-01-01 03:00:00,P00359,P00037,I0009,1,35.72,L0000054
T0000235,2025-01-01 03:00:00,P00140,P00403,I0022,1,42.04,L0000171
T0000228,2025-01-01 03:00:00,P00012,P00375,I0038,1,47.86,L0000029
T0000227,2025-01-01 03:00:00,P00199,P00216,I0028,1,458.73,L0000017
T0000243,2025-01-01 03:00:00,P00558,P00389,I0021,1,35.75,L0000120
T0000211,2025-01-01 03:00:00,P00228,P00383,I0013,1,376.92,L0000031
T0000192,2025-01-01 03:00:00,P00200,P00119,I0037,1,579.37,L0000104
T0000209,2025-01-01 03:00:00,P00072,P00018,I0001,1,386.64,L0000001
T0000208,2025-01-01 03:00:00,P00560,P00383,I0013,1,376.92,L0000031
T0000213,2025-01-01 03:00:00,P00559,P00037,I0009,1,35.72,L0000054
T0000244,2025-01-01 03:00:00,P00271,P00028,I0008,1,469.48,L0000144
T0000205,2025-01-01 03:00:00,P00316,P00079,I0025,1,43.76,L0000147
T0000203,2025-01-01 03:00:00,P00098,P00343,I0030,1,44.61,L0000117
T0000202,2025-01-01 03:00:00,P00305,P00200,I0007,1,53.83,L0000158
T0000201,2025-01-01 03:00:00,P00378,P00274,I0011,1,36.13,L0000023
T0000200,2025-01-01 03:00:00,P00495,P00224,I0026,1,56.87,L0000018
T0000206,2025-01-01 03:00:00,P00092,P00516,I0033,1,442.0,L0000089
T0000229,2025-01-01 03:00:00,P00392,P00288,I0010,1,27.85,L0000071
T0000204,2025-01-01 03:00:00,P00043,P00560,I0029,1,41.7,L0000045
T0000210,2025-01-01 03:00:00,P00429,P00375,I0038,1,47.86,L0000029
T0000207,2025-01-01 03:00:00,P00298,P00037,I0009,1,35.72,L0000054
T0000247,2025-01-01 03:00:00,P00053,P00576,I0035,1,570.55,L0000192
T0000246,2025-01-01 03:00:00,P00382,P00343,I0030,1,44.61,L0000117
T0000225,2025-01-01 03:00:00,P00443,P00175,I0023,1,33.93,L0000153
T0000224,2025-01-01 03:00:00,P00478,P00288,I0010,1,27.85,L0000071
T0000222,2025-01-01 03:00:00,P00242,P00480,I0006,1,57.44,L0000133
T0000221,2025-01-01 03:00:00,P00100,P00164,I0015,1,43.44,L0000012
T0000220,2025-01-01 03:00:00,P00568,P00389,I0021,1,35.75,L0000120
T0000233,2025-01-01 03:00:00,P00538,P00224,I0026,1,56.87,L0000018
T0000226,2025-01-01 03:00:00,P00388,P00383,I0013,1,376.92,L0000031
T0000223,2025-01-01 03:00:00,P00343,P00560,I0029,1,41.7,L0000045
T0000251,2025-01-01 03:00:00,P00550,P00515,I0017,1,40.34,L0000088
T0000236,2025-01-01 03:00:00,P00596,P00553,I0004,1,46.74,L0000188
T0000252,2025-01-01 03:00:00,P00203,P00375,I0038,1,47.86,L0000029
T0000218,2025-01-01 03:00:00,P00095,P00348,I0002,1,43.82,L0000028
T0000250,2025-01-01 03:00:00,P00164,P00190,I0014,1,37.94,L0000156
T0000249,2025-01-01 03:00:00,P00371,P00404,I0000,1,342.91,L0000034
T0000234,2025-01-01 03:00:00,P00265,P00480,I0006,1,57.44,L0000133
T0000300,2025-01-01 04:00:00,P00524,P00288,I0010,1,27.85,L0000071
T0000301,2025-01-01 04:00:00,P00161,P00200,I0007,1,53.83,L0000158
T0000265,2025-01-01 04:00:00,P00048,P00084,I0027,1,36.48,L0000006
T0000266,2025-01-01 04:00:00,P00155,P00343,I0030,1,44.61,L0000117
T0000267,2025-01-01 04:00:00,P00050,P00437,I0025,1,43.25,L0000229
T0000254,2025-01-01 04:00:00,P00589,P00389,I0021,1,35.75,L0000120
T0000269,2025-01-01 04:00:00,P00235,P00417,I0034,1,25.93,L0000081
T0000319,2025-01-01 04:00:00,P00243,P00483,I0009,1,32.42,L0000230
T0000282,2025-01-01 04:00:00,P00549,P00437,I0025,1,43.25,L0000229
T0000281,2025-01-01 04:00:00,P00328,P00217,I0002,1,42.54,L0000212
T0000316,2025-01-01 04:00:00,P00464,P00483,I0009,1,32.42,L0000230
T0000317,2025-01-01 04:00:00,P00438,P00288,I0010,1,27.85,L0000071
T0000315,2025-01-01 04:00:00,P00277,P00224,I0026,1,56.87,L0000018
T0000279,2025-01-01 04:00:00,P00287,P00010,I0017,1,37.8,L0000194
T0000268,2025-01-01 04:00:00,P00412,P00416,I0012,1,52.71,L0000080
T0000299,2025-01-01 04:00:00,P00061,P00216,I0028,1,458.73,L0000017
T0000264,2025-01-01 04:00:00,P00058,P00224,I0026,1,56.87,L0000018
T0000297,2025-01-01 04:00:00,P00391,P00164,I0015,1,43.44,L0000012
T0000302,2025-01-01 04:00:00,P00271,P00224,I0026,1,56.87,L0000018
T0000294,2025-01-01 04:00:00,P00288,P00516,I0033,1,442.0,L0000089
T0000293,2025-01-01 04:00:00,P00553,P00084,I0027,1,36.48,L0000006
T0000291,2025-01-01 04:00:00,P00519,P00483,I0009,1,32.42,L0000230
T0000290,2025-01-01 04:00:00,P00370,P00437,I0025,1,43.25,L0000229
T0000289,2025-01-01 04:00:00,P00174,P00479,I0018,1,34.34,L0000086
T0000318,2025-01-01 04:00:00,P00233,P00437,I0025,1,43.25,L0000229
T0000303,2025-01-01 04:00:00,P00347,P00216,I0028,1,458.73,L0000017
T0000296,2025-01-01 04:00:00,P00392,P00291,I0024,1,268.06,L0000161
T0000320,2025-01-01 04:00:00,P00246,P00375,I0038,1,47.86,L0000029
T0000305,2025-01-01 04:00:00,P00240,P00291,I0024,1,268.06,L0000161
T0000288,2025-01-01 04:00:00,P00149,P00119,I0037,1,579.37,L0000104
T0000292,2025-01-01 04:00:00,P00545,P00274,I0011,1,36.13,L0000023
T0000298,2025-01-01 04:00:00,P00453,P00175,I0023,1,33.93,L0000153
T0000295,2025-01-01 04:00:00,P00559,P00417,I0034,1,25.93,L0000081
T0000263,2025-01-01 04:00:00,P00229,P00553,I0004,1,46.74,L0000188
T0000314,2025-01-01 04:00:00,P00059,P00274,I0011,1,36.13,L0000023
T0000261,2025-01-01 04:00:00,P00528,P00274,I0011,1,36.13,L0000023
T0000277,2025-01-01 04:00:00,P00169,P00018,I0001,1,386.64,L0000001
T0000270,2025-01-01 04:00:00,P00571,P00274,I0011,1,36.13,L0000023
T0000271,2025-01-01 04:00:00,P00072,P00175,I0023,1,33.93,L0000153
