listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0000018,2025-01-01 00:00:00,P00224,EU,I0026,1,56.87,2025-01-02 05:00:00
L0000025,2025-01-01 00:00:00,P00289,EU,I0012,1,61.5,2025-01-02 02:00:00
L0000013,2025-01-01 00:00:00,P00190,EU,I0002,2,51.04,2025-01-01 12:00:00
L0004524,2025-01-01 00:40:00,P00230,,I0000,1,746.64,2025-01-01 06:40:00
L0004538,2025-01-01 00:42:00,P00228,,I0034,1,68.11,2025-01-01 06:42:00
L0004522,2025-01-01 00:44:00,P00081,,I0000,1,746.64,2025-01-01 06:44:00
L0004548,2025-01-01 00:45:00,P00207,,I0027,1,80.26,2025-01-01 06:45:00
L0004541,2025-01-01 00:47:00,P00228,,I0034,1,68.11,2025-01-01 06:47:00
L0004533,2025-01-01 00:50:00,P00442,,I0034,1,68.11,2025-01-01 06:50:00
L0004556,2025-01-01 00:51:00,P00123,,I0007,1,136.29,2025-01-01 06:51:00
L0004542,2025-01-01 00:54:00,P00221,,I0034,1,68.11,2025-01-01 06:54:00
L0004535,2025-01-01 00:58:00,P00378,,I0034,1,68.11,2025-01-01 06:58:00
L0004532,2025-01-01 00:58:00,P00378,,I0034,1,68.11,2025-01-01 06:58:00
L0004557,2025-01-01 00:58:00,P00476,,I0007,1,136.29,2025-01-01 06:58:00
L0004531,2025-01-01 00:59:00,P00103,,I0034,1,68.11,2025-01-01 06:59:00
L0000081,2025-01-01 01:00:00,P00417,EU,I0034,2,25.93,2025-01-02 11:00:00
L0000085,2025-01-01 01:00:00,P00471,NA,I0011,1,37.3,2025-01-02 10:00:00
L0000091,2025-01-01 01:00:00,P00552,NA,I0015,2,45.81,2025-01-02 05:00:00
L0000054,2025-01-01 01:00:00,P00037,EU,I0009,2,35.72,2025-01-02 10:00:00
L0000088,2025-01-01 01:00:00,P00515,EU,I0017,2,40.34,2025-01-01 22:00:00
L0000089,2025-01-01 01:00:00,P00516,NA,I0033,2,442.0,2025-01-01 17:00:00
L0000087,2025-01-01 01:00:00,P00506,EU,I0023,1,36.27,2025-01-02 10:00:00
L0000092,2025-01-01 01:00:00,P00565,NA,I0027,3,45.96,2025-01-01 15:00:00
L0000052,2025-01-01 01:00:00,P00018,NA,I0032,1,469.43,2025-01-02 02:00:00
L0000051,2025-01-01 01:00:00,P00002,NA,I0038,1,54.53,2025-01-02 06:00:00
L0000084,2025-01-01 01:00:00,P00450,NA,I0004,2,51.91,2025-01-02 01:00:00
L0000071,2025-01-01 01:00:00,P00288,EU,I0010,2,27.85,2025-01-02 05:00:00
L0000075,2025-01-01 01:00:00,P00341,NA,I0023,1,49.0,2025-01-01 21:00:00
L0000073,2025-01-01 01:00:00,P00323,ASIA,I0025,2,53.38,2025-01-02 10:00:00
L0000086,2025-01-01 01:00:00,P00479,ASIA,I0018,1,34.34,2025-01-02 09:00:00
L0000090,2025-01-01 01:00:00,P00525,EU,I0031,2,452.33,2025-01-01 21:00:00
L0000074,2025-01-01 01:00:00,P00327,NA,I0038,1,54.12,2025-01-01 15:00:00
L0000096,2025-01-01 01:00:00,P00593,ASIA,I0009,2,36.52,2025-01-02 11:00:00
L0000095,2025-01-01 01:00:00,P00578,ASIA,I0000,1,440.75,2025-01-01 15:00:00
L0000094,2025-01-01 01:00:00,P00576,NA,I0018,1,41.63,2025-01-01 20:00:00
L0000093,2025-01-01 01:00:00,P00568,EU,I0036,2,47.85,2025-01-02 00:00:00
L0000072,2025-01-01 01:00:00,P00301,NA,I0036,1,50.9,2025-01-02 07:00:00
L0000080,2025-01-01 01:00:00,P00416,EU,I0012,2,52.71,2025-01-02 06:00:00
L0000050,2025-01-01 01:00:00,P00000,EU,I0020,2,51.49,2025-01-01 21:00:00
L0000078,2025-01-01 01:00:00,P00386,NA,I0027,2,42.35,2025-01-02 06:00:00
L0000079,2025-01-01 01:00:00,P00410,NA,I0006,1,82.94,2025-01-02 05:00:00
L0000058,2025-01-01 01:00:00,P00053,EU,I0017,1,46.94,2025-01-02 01:00:00
L0000059,2025-01-01 01:00:00,P00054,EU,I0039,1,62.83,2025-01-02 06:00:00
L0000060,2025-01-01 01:00:00,P00094,NA,I0000,2,485.79,2025-01-01 17:00:00
L0000070,2025-01-01 01:00:00,P00282,EU,I0035,1,659.61,2025-01-01 16:00:00
L0000062,2025-01-01 01:00:00,P00147,EU,I0001,2,417.25,2025-01-02 00:00:00
L0000066,2025-01-01 01:00:00,P00220,EU,I0002,2,54.55,2025-01-01 14:00:00
L0000064,2025-01-01 01:00:00,P00195,EU,I0014,1,39.41,2025-01-01 21:00:00
L0000065,2025-01-01 01:00:00,P00208,NA,I0007,1,87.55,2025-01-02 01:00:00
L0000067,2025-01-01 01:00:00,P00235,EU,I0010,2,43.38,2025-01-01 20:00:00
L0000057,2025-01-01 01:00:00,P00052,ASIA,I0022,1,58.74,2025-01-01 20:00:00
L0000069,2025-01-01 01:00:00,P00258,NA,I0011,3,39.62,2025-01-01 13:00:00
L0000077,2025-01-01 01:00:00,P00379,EU,I0023,1,41.93,2025-01-01 21:00:00
L0000076,2025-01-01 01:00:00,P00378,ASIA,I0010,1,47.64,2025-01-01 16:00:00
L0000053,2025-01-01 01:00:00,P00019,EU,I0002,2,52.05,2025-01-02 06:00:00
L0000082,2025-01-01 01:00:00,P00418,EU,I0030,2,55.04,2025-01-01 17:00:00
L0000083,2025-01-01 01:00:00,P00424,EU,I0022,1,77.97,2025-01-02 07:00:00
L0000063,2025-01-01 01:00:00,P00167,EU,I0014,2,45.34,2025-01-01 20:00:00
L0000056,2025-01-01 01:00:00,P00051,EU,I0007,2,69.78,2025-01-01 21:00:00
L0000061,2025-01-01 01:00:00,P00102,NA,I0026,2,56.9,2025-01-01 18:00:00
L0000055,2025-01-01 01:00:00,P00039,NA,I0003,1,484.9,2025-01-01 22:00:00
L0000068,2025-01-01 01:00:00,P00247,ASIA,I0012,3,54.05,2025-01-01 14:00:00
L0004551,2025-01-01 01:01:00,P00207,,I0027,1,80.26,2025-01-01 07:01:00
L0004558,2025-01-01 01:04:00,P00543,,I0007,1,136.29,2025-01-01 07:04:00
L0004521,2025-01-01 01:05:00,P00166,,I0011,1,70.95,2025-01-01 07:05:00
L0004530,2025-01-01 01:07:00,P00442,,I0034,1,68.11,2025-01-01 07:07:00
L0004523,2025-01-01 01:08:00,P00443,,I0000,1,746.64,2025-01-01 07:08:00
L0004544,2025-01-01 01:09:00,P00228,,I0034,1,68.11,2025-01-01 07:09:00
L0004525,2025-01-01 01:09:00,P00081,,I0000,1,746.64,2025-01-01 07:09:00
L0004515,2025-01-01 01:13:00,P00166,,I0011,1,70.95,2025-01-01 07:13:00
L0004514,2025-01-01 01:13:00,P00231,,I0011,1,70.95,2025-01-01 07:13:00
L0004518,2025-01-01 01:14:00,P00166,,I0011,1,70.95,2025-01-01 07:14:00
L0004539,2025-01-01 01:17:00,P00221,,I0034,1,68.11,2025-01-01 07:17:00
L0004549,2025-01-01 01:17:00,P00062,,I0027,1,80.26,2025-01-01 07:17:00
L0004560,2025-01-01 01:18:00,P00476,,I0007,1,136.29,2025-01-01 07:18:00
L0004517,2025-01-01 01:20:00,P00231,,I0011,1,70.95,2025-01-01 07:20:00
L0004516,2025-01-01 01:21:00,P00393,,I0011,1,70.95,2025-01-01 07:21:00
L0004527,2025-01-01 01:22:00,P00230,,I0000,1,746.64,2025-01-01 07:22:00
L0004540,2025-01-01 01:24:00,P00076,,I0034,1,68.11,2025-01-01 07:24:00
L0004555,2025-01-01 01:25:00,P00543,,I0007,1,136.29,2025-01-01 07:25:00
L0004552,2025-01-01 01:28:00,P00062,,I0027,1,80.26,2025-01-01 07:28:00
L0004545,2025-01-01 01:28:00,P00221,,I0034,1,68.11,2025-01-01 07:28:00
L0004546,2025-01-01 01:28:00,P00062,,I0027,1,80.26,2025-01-01 07:28:00
L0004554,2025-01-01 01:29:00,P00476,,I0007,1,136.29,2025-01-01 07:29:00
L0004547,2025-01-01 01:30:00,P00334,,I0027,1,80.26,2025-01-01 07:30:00
L0004528,2025-01-01 01:35:00,P00081,,I0000,1,746.64,2025-01-01 07:35:00
L0004520,2025-01-01 01:37:00,P00231,,I0011,1,70.95,2025-01-01 07:37:00
L0004543,2025-01-01 01:39:00,P00076,,I0034,1,68.11,2025-01-01 07:39:00
L0004526,2025-01-01 01:41:00,P00443,,I0000,1,746.64,2025-01-01 07:41:00
L0004537,2025-01-01 01:44:00,P00103,,I0034,1,68.11,2025-01-01 07:44:00
L0004519,2025-01-01 01:45:00,P00393,,I0011,1,70.95,2025-01-01 07:45:00
L0004534,2025-01-01 01:46:00,P00103,,I0034,1,68.11,2025-01-01 07:46:00
L0004559,2025-01-01 01:47:00,P00123,,I0007,1,136.29,2025-01-01 07:47:00
L0004550,2025-01-01 01:47:00,P00334,,I0027,1,80.26,2025-01-01 07:47:00
L0004529,2025-01-01 01:53:00,P00443,,I0000,1,746.64,2025-01-01 07:53:00
L0004536,2025-01-01 01:55:00,P00442,,I0034,1,68.11,2025-01-01 07:55:00
L0004561,2025-01-01 01:57:00,P00543,,I0007,1,136.29,2025-01-01 07:57:00
L0000115,2025-01-01 02:00:00,P00251,EU,I0004,3,48.84,2025-01-02 02:00:00
L0000114,2025-01-01 02:00:00,P00246,NA,I0025,1,53.83,2025-01-02 12:00:00
L0000113,2025-01-01 02:00:00,P00227,NA,I0006,1,66.55,2025-01-02 06:00:00
L0000120,2025-01-01 02:00:00,P00389,NA,I0021,2,35.75,2025-01-01 23:00:00
L0000117,2025-01-01 02:00:00,P00343,EU,I0030,1,44.61,2025-01-02 06:00:00
L0000118,2025-01-01 02:00:00,P00357,NA,I0002,2,60.38,2025-01-02 03:00:00
L0000098,2025-01-01 02:00:00,P00081,NA,I0039,3,67.76,2025-01-01 19:00:00
L0000099,2025-01-01 02:00:00,P00085,EU,I0021,1,42.94,2025-01-01 18:00:00
L0000100,2025-01-01 02:00:00,P00087,EU,I0004,2,61.71,2025-01-02 12:00:00
L0000112,2025-01-01 02:00:00,P00214,NA,I0025,2,46.28,2025-01-01 23:00:00
L0000106,2025-01-01 02:00:00,P00124,ASIA,I0019,2,33.33,2025-01-02 08:00:00
L0000111,2025-01-01 02:00:00,P00208,NA,I0029,1,51.02,2025-01-01 21:00:00
L0000104,2025-01-01 02:00:00,P00119,ASIA,I0037,2,579.37,2025-01-01 14:00:00
L0000105,2025-01-01 02:00:00,P00123,EU,I0037,2,703.24,2025-01-01 17:00:00
L0000107,2025-01-01 02:00:00,P00125,NA,I0015,2,69.82,2025-01-02 05:00:00
L0000101,2025-01-01 02:00:00,P00097,EU,I0030,2,67.29,2025-01-02 01:00:00
L0000108,2025-01-01 02:00:00,P00127,EU,I0017,2,46.51,2025-01-02 10:00:00
L0000116,2025-01-01 02:00:00,P00274,EU,I0026,1,56.96,2025-01-02 07:00:00
L0000109,2025-01-01 02:00:00,P00131,ASIA,I0018,2,41.64,2025-01-02 05:00:00
L0000110,2025-01-01 02:00:00,P00135,EU,I0007,2,80.01,2025-01-02 12:00:00
L0000102,2025-01-01 02:00:00,P00103,ASIA,I0038,1,74.12,2025-01-01 22:00:00
L0000103,2025-01-01 02:00:00,P00108,NA,I0008,2,483.53,2025-01-01 23:00:00
L0000097,2025-01-01 02:00:00,P00004,NA,I0010,1,39.82,2025-01-02 11:00:00
L0000131,2025-01-01 02:00:00,P00468,EU,I0013,1,402.31,2025-01-02 00:00:00
L0000119,2025-01-01 02:00:00,P00364,EU,I0006,1,65.67,2025-01-02 12:00:00
L0000137,2025-01-01 02:00:00,P00541,ASIA,I0006,2,57.93,2025-01-02 08:00:00
L0000139,2025-01-01 02:00:00,P00551,EU,I0021,1,46.06,2025-01-02 12:00:00
L0000136,2025-01-01 02:00:00,P00508,EU,I0036,1,40.85,2025-01-01 23:00:00
L0000134,2025-01-01 02:00:00,P00488,NA,I0024,1,286.7,2025-01-02 07:00:00
L0000126,2025-01-01 02:00:00,P00424,EU,I0016,3,480.2,2025-01-01 14:00:00
L0000132,2025-01-01 02:00:00,P00469,ASIA,I0020,5,70.79,2025-01-01 14:00:00
L0000127,2025-01-01 02:00:00,P00425,NA,I0022,3,55.44,2025-01-02 10:00:00
L0000130,2025-01-01 02:00:00,P00466,EU,I0014,3,55.93,2025-01-01 14:00:00
L0000135,2025-01-01 02:00:00,P00503,EU,I0023,4,39.96,2025-01-02 12:00:00
L0000138,2025-01-01 02:00:00,P00546,ASIA,I0026,1,81.82,2025-01-02 06:00:00
L0000124,2025-01-01 02:00:00,P00420,EU,I0031,2,386.71,2025-01-02 09:00:00
L0000128,2025-01-01 02:00:00,P00433,ASIA,I0020,3,65.03,2025-01-02 03:00:00
L0000121,2025-01-01 02:00:00,P00399,ASIA,I0018,1,41.95,2025-01-01 17:00:00
L0000122,2025-01-01 02:00:00,P00400,EU,I0000,1,499.37,2025-01-02 10:00:00
L0000140,2025-01-01 02:00:00,P00574,EU,I0013,3,520.02,2025-01-02 07:00:00
L0000123,2025-01-01 02:00:00,P00419,NA,I0018,1,40.51,2025-01-01 18:00:00
L0000141,2025-01-01 02:00:00,P00592,EU,I0002,2,59.57,2025-01-02 10:00:00
L0000125,2025-01-01 02:00:00,P00422,EU,I0014,1,52.78,2025-01-01 15:00:00
L0000129,2025-01-01 02:00:00,P00454,NA,I0018,1,50.1,2025-01-02 08:00:00
L0000133,2025-01-01 02:00:00,P00480,NA,I0006,2,57.44,2025-01-02 08:00:00
L0004553,2025-01-01 02:01:00,P00334,,I0027,1,80.26,2025-01-01 08:01:00
L0000144,2025-01-01 03:00:00,P00028,EU,I0008,2,469.48,2025-01-02 07:00:00
L0000153,2025-01-01 03:00:00,P00175,EU,I0023,2,33.93,2025-01-02 01:00:00
L0000151,2025-01-01 03:00:00,P00170,EU,I0028,3,463.29,2025-01-02 01:00:00
L0000150,2025-01-01 03:00:00,P00147,EU,I0025,1,49.6,2025-01-02 04:00:00
L0000149,2025-01-01 03:00:00,P00137,NA,I0009,1,41.98,2025-01-02 09:00:00
L0000145,2025-01-01 03:00:00,P00041,NA,I0020,1,61.39,2025-01-02 09:00:00
L0000147,2025-01-01 03:00:00,P00079,NA,I0025,1,43.76,2025-01-02 11:00:00
L0000146,2025-01-01 03:00:00,P00051,EU,I0036,1,48.82,2025-01-02 00:00:00
L0000155,2025-01-01 03:00:00,P00186,EU,I0007,1,87.1,2025-01-02 00:00:00
L0000143,2025-01-01 03:00:00,P00017,NA,I0030,1,64.81,2025-01-02 01:00:00
L0000148,2025-01-01 03:00:00,P00105,ASIA,I0006,1,73.76,2025-01-02 11:00:00
L0000154,2025-01-01 03:00:00,P00176,EU,I0006,1,71.31,2025-01-02 03:00:00
L0000189,2025-01-01 03:00:00,P00557,EU,I0014,1,38.71,2025-01-02 14:00:00
L0000164,2025-01-01 03:00:00,P00324,EU,I0038,1,59.31,2025-01-02 11:00:00
L0000162,2025-01-01 03:00:00,P00295,EU,I0034,1,34.15,2025-01-01 17:00:00
L0000161,2025-01-01 03:00:00,P00291,NA,I0024,1,268.06,2025-01-02 11:00:00
L0000163,2025-01-01 03:00:00,P00305,EU,I0034,1,36.27,2025-01-02 06:00:00
L0000159,2025-01-01 03:00:00,P00242,EU,I0016,1,346.6,2025-01-02 10:00:00
L0000158,2025-01-01 03:00:00,P00200,EU,I0007,2,53.83,2025-01-01 21:00:00
L0000157,2025-01-01 03:00:00,P00194,EU,I0012,1,65.38,2025-01-01 20:00:00
L0000156,2025-01-01 03:00:00,P00190,EU,I0014,2,37.94,2025-01-01 23:00:00
L0000160,2025-01-01 03:00:00,P00280,ASIA,I0021,1,43.55,2025-01-02 00:00:00
L0000188,2025-01-01 03:00:00,P00553,NA,I0004,2,46.74,2025-01-01 16:00:00
L0000142,2025-01-01 03:00:00,P00000,EU,I0014,1,42.79,2025-01-01 17:00:00
L0000165,2025-01-01 03:00:00,P00337,EU,I0000,1,445.75,2025-01-01 19:00:00
L0000167,2025-01-01 03:00:00,P00362,NA,I0004,2,54.25,2025-01-01 16:00:00
L0000192,2025-01-01 03:00:00,P00576,NA,I0035,1,570.55,2025-01-02 14:00:00
L0000152,2025-01-01 03:00:00,P00171,EU,I0039,2,51.91,2025-01-02 03:00:00
L0000177,2025-01-01 03:00:00,P00461,NA,I0019,1,41.44,2025-01-02 10:00:00
L0000166,2025-01-01 03:00:00,P00339,EU,I0022,1,48.31,2025-01-02 11:00:00
L0000191,2025-01-01 03:00:00,P00573,NA,I0019,1,49.07,2025-01-01 18:00:00
L0000187,2025-01-01 03:00:00,P00550,ASIA,I0019,1,40.12,2025-01-02 04:00:00
L0000186,2025-01-01 03:00:00,P00541,ASIA,I0032,2,477.99,2025-01-01 20:00:00
L0000185,2025-01-01 03:00:00,P00526,ASIA,I0002,1,54.2,2025-01-01 22:00:00
L0000184,2025-01-01 03:00:00,P00524,EU,I0006,1,71.52,2025-01-01 19:00:00
L0000183,2025-01-01 03:00:00,P00517,EU,I0030,1,69.69,2025-01-02 09:00:00
L0000181,2025-01-01 03:00:00,P00494,NA,I0038,2,65.0,2025-01-02 02:00:00
L0000174,2025-01-01 03:00:00,P00415,EU,I0022,1,57.51,2025-01-01 17:00:00
L0000180,2025-01-01 03:00:00,P00490,NA,I0031,2,440.42,2025-01-02 02:00:00
L0000190,2025-01-01 03:00:00,P00569,ASIA,I0038,3,66.15,2025-01-02 04:00:00
L0000172,2025-01-01 03:00:00,P00406,EU,I0022,1,53.39,2025-01-01 19:00:00
L0000170,2025-01-01 03:00:00,P00390,NA,I0022,2,62.97,2025-01-01 16:00:00
L0000168,2025-01-01 03:00:00,P00383,NA,I0017,1,42.78,2025-01-01 18:00:00
L0000182,2025-01-01 03:00:00,P00496,NA,I0023,1,37.51,2025-01-01 15:00:00
L0000179,2025-01-01 03:00:00,P00481,EU,I0015,1,48.67,2025-01-02 08:00:00
L0000178,2025-01-01 03:00:00,P00465,ASIA,I0026,1,69.12,2025-01-02 10:00:00
L0000193,2025-01-01 03:00:00,P00579,NA,I0037,2,632.94,2025-01-02 05:00:00
L0000175,2025-01-01 03:00:00,P00421,NA,I0025,2,55.67,2025-01-01 19:00:00
L0000171,2025-01-01 03:00:00,P00403,EU,I0022,1,42.04,2025-01-02 13:00:00
L0000173,2025-01-01 03:00:00,P00410,NA,I0036,2,39.75,2025-01-02 01:00:00
L0000169,2025-01-01 03:00:00,P00387,NA,I0013,1,459.66,2025-01-02 03:00:00
L0000176,2025-01-01 03:00:00,P00445,NA,I0022,1,50.12,2025-01-01 19:00:00
L0000207,2025-01-01 04:00:00,P00149,NA,I0014,1,53.91,2025-01-01 19:00:00
L0000236,2025-01-01 04:00:00,P00573,NA,I0009,1,35.13,2025-01-01 17:00:00
L0000208,2025-01-01 04:00:00,P00159,NA,I0039,2,69.57,2025-01-01 23:00:00
L0000212,2025-01-01 04:00:00,P00217,EU,I0002,1,42.54,2025-01-02 14:00:00
L0000210,2025-01-01 04:00:00,P00189,EU,I0014,3,41.69,2025-01-02 01:00:00
L0000211,2025-01-01 04:00:00,P00201,ASIA,I0025,1,45.19,2025-01-02 15:00:00
L0000213,2025-01-01 04:00:00,P00218,NA,I0011,1,42.44,2025-01-02 09:00:00
L0000204,2025-01-01 04:00:00,P00089,EU,I0009,2,40.22,2025-01-01 16:00:00
L0000205,2025-01-01 04:00:00,P00103,ASIA,I0010,2,46.66,2025-01-01 19:00:00
L0000195,2025-01-01 04:00:00,P00018,NA,I0035,1,776.61,2025-01-02 01:00:00
L0000196,2025-01-01 04:00:00,P00024,ASIA,I0011,1,38.04,2025-01-02 08:00:00
L0000200,2025-01-01 04:00:00,P00053,EU,I0039,1,52.49,2025-01-01 19:00:00
L0000199,2025-01-01 04:00:00,P00041,NA,I0033,2,506.35,2025-01-02 13:00:00
L0000198,2025-01-01 04:00:00,P00039,NA,I0020,1,60.48,2025-01-01 22:00:00
L0000197,2025-01-01 04:00:00,P00025,ASIA,I0034,2,38.56,2025-01-01 22:00:00
L0000194,2025-01-01 04:00:00,P00010,EU,I0017,2,37.8,2025-01-02 11:00:00
L0000215,2025-01-01 04:00:00,P00235,EU,I0030,1,58.39,2025-01-02 15:00:00
L0000203,2025-01-01 04:00:00,P00084,EU,I0020,2,67.03,2025-01-02 15:00:00
L0000224,2025-01-01 04:00:00,P00335,EU,I0013,1,456.4,2025-01-01 22:00:00
L0000214,2025-01-01 04:00:00,P00222,NA,I0026,1,71.41,2025-01-02 15:00:00
L0000201,2025-01-01 04:00:00,P00073,EU,I0037,2,672.76,2025-01-02 12:00:00
L0000216,2025-01-01 04:00:00,P00248,NA,I0027,2,45.96,2025-01-01 23:00:00
L0000226,2025-01-01 04:00:00,P00381,NA,I0038,1,54.78,2025-01-02 06:00:00
L0000232,2025-01-01 04:00:00,P00515,EU,I0006,2,63.48,2025-01-02 00:00:00
L0000202,2025-01-01 04:00:00,P00081,NA,I0020,2,53.17,2025-01-01 19:00:00
L0000237,2025-01-01 04:00:00,P00596,EU,I0013,1,412.72,2025-01-02 09:00:00
L0000217,2025-01-01 04:00:00,P00257,EU,I0031,1,427.05,2025-01-01 16:00:00
L0000235,2025-01-01 04:00:00,P00569,ASIA,I0039,1,52.9,2025-01-02 08:00:00
L0000234,2025-01-01 04:00:00,P00539,NA,I0023,2,47.97,2025-01-02 11:00:00
L0000233,2025-01-01 04:00:00,P00532,NA,I0034,2,49.39,2025-01-02 14:00:00
L0000231,2025-01-01 04:00:00,P00487,NA,I0014,1,51.81,2025-01-02 04:00:00
L0000230,2025-01-01 04:00:00,P00483,EU,I0009,2,32.42,2025-01-02 03:00:00
L0000229,2025-01-01 04:00:00,P00437,EU,I0025,1,43.25,2025-01-01 20:00:00
L0000206,2025-01-01 04:00:00,P00138,ASIA,I0028,1,505.22,2025-01-01 21:00:00
L0000228,2025-01-01 04:00:00,P00429,NA,I0035,1,584.4,2025-01-02 07:00:00
L0000209,2025-01-01 04:00:00,P00166,NA,I0007,1,79.98,2025-01-02 11:00:00
L0000223,2025-01-01 04:00:00,P00312,NA,I0019,1,46.54,2025-01-01 19:00:00
L0000218,2025-01-01 04:00:00,P00263,NA,I0027,1,52.8,2025-01-02 06:00:00
L0000222,2025-01-01 04:00:00,P00284,ASIA,I0038,1,50.53,2025-01-01 20:00:00
L0000221,2025-01-01 04:00:00,P00272,NA,I0012,1,77.24,2025-01-01 17:00:00
L0000220,2025-01-01 04:00:00,P00268,ASIA,I0007,2,75.93,2025-01-02 02:00:00
L0000225,2025-01-01 04:00:00,P00363,ASIA,I0016,2,468.49,2025-01-02 06:00:00
L0000219,2025-01-01 04:00:00,P00266,ASIA,I0019,1,47.9,2025-01-01 16:00:00
L0000227,2025-01-01 04:00:00,P00416,EU,I0017,1,42.01,2025-01-01 18:00:00
L0000256,2025-01-01 05:00:00,P00297,NA,I0021,1,39.06,2025-01-02 10:00:00
L0000265,2025-01-01 05:00:00,P00468,EU,I0020,2,59.14,2025-01-02 10:00:00
L0000270,2025-01-01 05:00:00,P00552,NA,I0029,1,44.23,2025-01-02 16:00:00
L0000262,2025-01-01 05:00:00,P00437,EU,I0034,1,37.45,2025-01-02 14:00:00
L0000260,2025-01-01 05:00:00,P00344,EU,I0010,1,41.27,2025-01-02 11:00:00
