player_id,region,playstyle,account_age_days
P00147,EU,farmer,52
P00148,NA,raider,304
P00149,NA,raider,65
P00150,EU,casual,11
P00151,EU,raider,837
P00152,ASIA,raider,584
P00153,ASIA,casual,568
P00154,ASIA,farmer,600
P00155,EU,casual,306
P00156,NA,casual,115
P00157,EU,casual,416
P00158,NA,casual,500
P00159,NA,farmer,384
P00160,EU,casual,1051
P00161,ASIA,casual,157
P00162,NA,trader,447
P00163,NA,farmer,810
P00164,EU,farmer,819
P00165,ASIA,casual,883
P00166,NA,raider,575
P00167,EU,casual,535
P00168,NA,casual,309
P00169,EU,raider,628
P00170,EU,casual,351
P00171,EU,casual,720
P00172,EU,raider,367
P00173,NA,casual,130
P00174,EU,trader,552
P00175,EU,farmer,234
P00176,EU,casual,343
P00177,EU,casual,901
P00178,EU,casual,929
P00179,EU,casual,518
P00180,NA,casual,107
P00181,ASIA,trader,711
P00182,EU,casual,468
P00183,NA,casual,137
P00184,NA,casual,543
P00185,EU,casual,609
P00186,EU,farmer,172
P00187,EU,trader,865
P00188,EU,casual,732
P00189,EU,trader,231
P00190,EU,casual,777
P00191,EU,casual,584
P00192,ASIA,raider,805
P00193,EU,casual,850
P00194,EU,farmer,1074
P00195,EU,farmer,886
P00196,EU,casual,466
P00197,NA,raider,286
P00198,NA,casual,446
P00199,EU,trader,267
P00200,EU,casual,105
P00201,ASIA,trader,295
P00202,ASIA,trader,398
P00203,EU,casual,375
P00204,ASIA,casual,876
P00205,ASIA,trader,610
P00206,ASIA,casual,69
P00207,NA,trader,401
P00208,NA,casual,706
P00209,ASIA,casual,582
P00210,EU,casual,294
P00211,NA,casual,626
P00212,NA,farmer,914
P00213,ASIA,casual,960
P00214,NA,farmer,665
P00215,EU,trader,97
P00216,NA,casual,366
P00217,EU,casual,274
P00218,NA,farmer,517
P00219,EU,trader,670
P00220,EU,raider,152
P00221,EU,raider,244
P00222,NA,casual,660
P00223,NA,casual,707
P00224,EU,casual,94
P00225,NA,casual,530
P00226,NA,trader,604
P00227,NA,raider,509
P00228,NA,trader,1038
P00229,ASIA,trader,649
P00230,ASIA,trader,285
P00231,ASIA,raider,944
P00232,ASIA,casual,152
P00233,NA,casual,516
P00234,EU,trader,1064
P00235,EU,casual,22
P00236,EU,casual,100
P00237,EU,raider,852
P00238,NA,raider,965
P00239,ASIA,casual,612
P00240,EU,trader,116
P00241,NA,raider,403
P00242,EU,casual,798
P00243,ASIA,casual,186
P00244,NA,casual,484
P00245,NA,casual,964
P00246,NA,casual,750
P00247,ASIA,farmer,881
P00248,NA,farmer,18
P00249,EU,trader,649
P00250,NA,trader,842
P00251,EU,casual,746
P00252,EU,casual,495
P00253,NA,raider,437
P00254,EU,casual,503
P00255,NA,casual,430
P00256,EU,raider,168
P00257,EU,farmer,307
P00258,NA,casual,607
P00259,EU,casual,1071
P00260,EU,casual,662
P00261,ASIA,casual,208
P00262,EU,casual,853
P00263,NA,trader,630
P00264,NA,casual,1067
P00265,NA,casual,788
P00266,ASIA,casual,1085
P00267,ASIA,farmer,952
P00268,ASIA,casual,792
P00269,NA,casual,613
P00270,NA,casual,694
P00271,EU,farmer,445
P00272,NA,raider,179
P00273,NA,casual,777
P00274,EU,trader,144
P00275,EU,farmer,1038
P00276,NA,casual,292
P00277,EU,farmer,316
P00278,NA,trader,405
P00279,NA,casual,47
P00280,ASIA,casual,235
P00281,ASIA,raider,485
P00282,EU,trader,1089
P00283,EU,casual,698
P00284,ASIA,casual,966
P00285,NA,trader,501
P00286,EU,casual,4
P00287,ASIA,casual,886
P00288,EU,casual,1070
P00289,EU,casual,656
P00290,EU,casual,783
P00291,NA,farmer,672
P00292,EU,casual,293
P00293,NA,trader,229
P00294,NA,casual,798
P00295,EU,trader,678
P00296,EU,raider,5
P00297,NA,casual,410
P00298,EU,trader,37
P00299,NA,casual,251
P00300,EU,raider,247
P00301,NA,casual,951
P00302,EU,casual,138
P00303,EU,farmer,47
P00304,EU,casual,1087
P00305,EU,casual,307
P00306,NA,trader,252
P00307,ASIA,casual,413
P00308,NA,casual,247
P00309,EU,casual,285
P00310,EU,casual,373
P00311,NA,casual,774
P00312,NA,trader,21
P00313,EU,casual,791
P00314,NA,farmer,584
P00315,ASIA,trader,649
P00316,NA,casual,211
P00317,EU,trader,444
P00318,NA,casual,551
P00319,NA,casual,787
P00320,NA,casual,618
P00321,NA,casual,881
P00322,EU,raider,862
P00323,ASIA,raider,308
P00324,EU,trader,808
P00325,EU,casual,708
P00326,NA,casual,839
P00327,NA,raider,963
P00328,EU,casual,1004
P00329,EU,casual,275
P00330,EU,casual,421
P00331,EU,farmer,319
P00332,EU,farmer,362
P00333,NA,farmer,816
P00334,ASIA,raider,372
P00335,EU,raider,844
P00336,NA,raider,986
P00337,EU,trader,612
P00338,NA,casual,543
P00339,EU,casual,896
P00340,NA,trader,56
P00341,NA,farmer,583
P00342,EU,casual,303
P00343,EU,casual,568
P00344,EU,casual,435
P00345,EU,casual,864
P00346,ASIA,trader,895
P00347,NA,trader,1063
P00348,ASIA,trader,871
P00349,EU,casual,818
P00350,EU,farmer,982
P00351,EU,farmer,514
P00352,EU,trader,658
P00353,ASIA,raider,103
P00354,EU,casual,841
P00355,NA,farmer,47
P00356,NA,trader,940
P00357,NA,raider,139
P00358,NA,trader,474
P00359,EU,casual,50
P00360,EU,trader,912
P00361,EU,casual,683
P00362,NA,casual,453
P00363,ASIA,raider,780
P00364,EU,raider,858
P00365,EU,farmer,293
P00366,EU,raider,818
P00367,EU,casual,163
P00368,EU,casual,152
P00369,EU,casual,466
P00370,ASIA,farmer,928
P00371,EU,trader,1031
P00372,EU,trader,424
P00373,NA,casual,634
P00374,ASIA,farmer,1042
P00375,ASIA,raider,686
P00376,NA,trader,472
P00377,EU,casual,239
P00378,ASIA,raider,808
P00379,EU,raider,567
P00380,EU,farmer,838
P00381,NA,casual,281
P00382,NA,casual,923
P00383,NA,raider,687
P00384,EU,casual,563
P00385,EU,trader,1023
P00386,NA,raider,818
P00387,NA,casual,896
P00388,EU,casual,180
P00389,NA,casual,1004
P00390,NA,casual,918
P00391,EU,trader,241
P00392,EU,raider,998
P00393,EU,raider,652
P00394,EU,trader,751
P00395,EU,casual,458
P00396,ASIA,casual,307
P00397,EU,casual,370
P00398,EU,casual,553
P00399,ASIA,casual,615
P00400,EU,casual,866
P00401,NA,farmer,562
P00402,EU,casual,730
P00403,EU,raider,1066
P00404,EU,casual,384
P00405,NA,casual,684
P00406,EU,raider,858
P00407,EU,casual,195
P00408,NA,casual,737
P00409,NA,casual,1064
P00410,NA,casual,1000
P00411,EU,casual,109
P00412,EU,casual,497
P00413,ASIA,farmer,694
P00414,EU,raider,619
P00415,EU,trader,778
P00416,EU,casual,641
P00417,EU,raider,545
P00418,EU,casual,675
P00419,NA,trader,217
P00420,EU,raider,738
P00421,NA,raider,566
P00422,EU,casual,715
P00423,EU,farmer,1080
P00424,EU,casual,262
P00425,NA,farmer,210
P00426,ASIA,casual,309
P00427,EU,casual,184
P00428,NA,casual,379
P00429,NA,casual,267
P00430,EU,casual,754
P00431,NA,raider,723
P00432,ASIA,casual,169
P00433,ASIA,casual,938
P00434,EU,casual,870
P00435,NA,farmer,1012
P00436,ASIA,farmer,949
P00437,EU,farmer,1056
P00438,NA,casual,222
P00439,NA,farmer,136
P00440,EU,casual,287
P00441,NA,farmer,452
P00442,EU,raider,1006
P00443,EU,raider,655
P00444,NA,trader,741
P00445,NA,farmer,724
P00446,NA,casual,774
P00447,ASIA,raider,431
P00448,EU,casual,26
P00449,EU,raider,81
P00450,NA,trader,761
P00451,EU,casual,795
P00452,EU,casual,969
P00453,EU,farmer,170
P00454,NA,casual,443
P00455,EU,raider,452
P00456,EU,casual,308
P00457,EU,casual,876
P00458,EU,raider,955
P00459,EU,casual,903
P00460,EU,casual,19
P00461,NA,casual,879
P00462,EU,farmer,500
P00463,EU,trader,966
P00464,NA,casual,357
P00465,ASIA,farmer,633
P00466,EU,casual,316
P00467,EU,farmer,469
P00468,EU,casual,783
P00469,ASIA,casual,1046
P00470,NA,farmer,509
P00471,NA,casual,890
P00472,NA,farmer,835
P00473,ASIA,trader,805
P00474,EU,casual,442
P00475,EU,raider,647
P00476,NA,raider,78
P00477,ASIA,raider,385
P00478,ASIA,farmer,424
P00479,ASIA,casual,277
P00480,NA,casual,475
P00481,EU,casual,275
P00482,ASIA,raider,490
P00483,EU,casual,797
P00484,EU,casual,783
P00485,EU,casual,559
P00486,NA,raider,349
P00487,NA,casual,187
P00488,NA,raider,540
P00489,NA,casual,969
P00490,NA,raider,995
P00491,EU,farmer,828
P00492,NA,casual,120
P00493,NA,farmer,793
P00494,NA,casual,6
P00495,ASIA,casual,893
P00496,NA,raider,657
P00497,EU,trader,706
P00498,ASIA,casual,119
P00499,EU,farmer,186
P00500,EU,raider,709
P00501,NA,casual,729
P00502,NA,farmer,98
P00503,EU,casual,257
P00504,EU,raider,590
P00505,EU,trader,385
P00506,EU,casual,9
P00507,EU,raider,1035
P00508,EU,casual,1006
P00509,EU,casual,66
P00510,NA,casual,621
P00511,NA,casual,886
P00512,EU,farmer,126
P00513,NA,trader,534
P00514,EU,casual,912
P00515,EU,casual,281
P00516,NA,casual,670
P00517,EU,casual,667
P00518,EU,farmer,733
P00519,EU,casual,509
P00520,NA,casual,1080
P00521,EU,casual,677
P00522,EU,farmer,251
P00523,NA,farmer,316
P00524,EU,casual,521
P00525,EU,trader,786
P00526,ASIA,casual,526
P00527,NA,casual,647
P00528,ASIA,casual,762
P00529,NA,farmer,1006
P00530,ASIA,casual,504
P00531,NA,casual,527
P00532,NA,raider,980
P00533,NA,casual,427
P00534,ASIA,trader,350
P00535,NA,casual,824
P00536,ASIA,casual,447
P00537,EU,casual,164
P00538,NA,raider,915
P00539,NA,casual,692
P00540,NA,casual,240
P00541,ASIA,casual,440
P00542,NA,raider,86
P00543,ASIA,raider,209
P00544,EU,farmer,220
P00545,ASIA,casual,69
P00546,ASIA,raider,904
P00547,ASIA,casual,1035
P00548,ASIA,casual,1086
P00549,EU,casual,946
P00550,ASIA,casual,529
P00551,EU,trader,80
P00552,NA,raider,1061
P00553,NA,casual,215
P00554,ASIA,casual,244
P00555,EU,trader,738
P00556,EU,trader,1059
P00557,EU,casual,675
P00558,NA,casual,223
P00559,EU,casual,1062
P00560,NA,raider,141
P00561,ASIA,casual,532
P00562,NA,casual,78
P00563,EU,casual,830
P00564,EU,raider,763
P00565,NA,casual,704
P00566,EU,casual,696
P00567,NA,casual,1008
P00568,EU,farmer,655
P00569,ASIA,raider,911
P00570,EU,casual,651
P00571,EU,casual,140
P00572,NA,casual,630
P00573,NA,casual,534
P00574,EU,trader,204
P00575,NA,casual,930
P00576,NA,casual,766
P00577,EU,raider,534
P00578,ASIA,raider,948
P00579,NA,trader,759
P00580,EU,casual,163
P00581,EU,farmer,677
P00582,ASIA,farmer,137
P00583,NA,trader,265
P00584,ASIA,casual,868
P00585,ASIA,casual,244
P00586,EU,casual,911
P00587,ASIA,farmer,51
P00588,NA,casual,13
P00589,NA,casual,218
P00590,EU,casual,798
P00591,NA,trader,920
P00592,EU,casual,104
P00593,ASIA,farmer,155
P00594,ASIA,farmer,115
P00595,NA,casual,434
P00596,EU,casual,145
P00597,EU,casual,597
P00598,ASIA,farmer,512
P00599,EU,casual,517
